Year-Month,monthly_anomaly,Value
2010-01,-6.199925349316874,-1.1
2010-02,-0.8377441693388619,-1.5
2010-04,0.17980000879898048,1.2
2010-05,-1.06330711548009,0.9
2010-08,1.179466724909847,1.8
2010-10,1.3918559346983572,1.7
2011-01,-1.6657454353631662,2.3
2011-02,8.864973530331348,2.7
2011-03,9.0313512279453,2.5
2012-03,7.070698731804002,0.7
2012-04,2.9267156796344005,-0.3
2012-05,-0.9289929548527188,0.0
2012-09,-1.8391467224889153,0.2
2012-11,2.0633545845790007,0.3
2012-12,-4.325119910808169,-0.6
2013-01,-3.652575732670324,-0.1
2013-02,-4.443545855109229,-0.2
2013-03,-5.731334159366309,1.5
2013-04,-11.357002315175187,0.2
2013-05,-15.697321135197173,0.8
2013-06,-22.652882485828886,1.2
2013-07,-25.735974352225494,0.8
2013-08,-26.589247717702026,0.2
2013-09,-22.213399658322757,0.3
2013-11,-17.25461390688088,0.7
2014-01,6.10468742154533,1.4
2014-02,3.7493838594058007,0.1
2014-03,-0.017798916081723914,0.9
2014-04,-3.7522544188419786,0.8
2014-05,-10.005269995826337,0.5
2014-06,-20.240149528276223,0.2
2014-07,-26.78874171377474,-0.2
2014-08,-29.071853392178127,-0.7
2014-09,-30.98580402171217,-0.7
2014-10,-29.558395569006883,-0.6
2014-11,-27.99595660053669,-0.9
2014-12,-13.05386696785339,-0.6
