Year-Month,nzd0236_Average_Value,month,climatology,monthly_anomaly,Value,Smooth_Value
1999-10,7.495389365977514,10,-1.359575917213029,8.854965283190543,1.0,1.1286073846445712
2000-02,7.841863904783749,2,-3.6171771571897704,11.459041061973519,1.7,1.0315704214521237
2000-03,8.084894676826083,3,-1.308055432866042,9.392950109692126,1.3,0.9612908147056636
2000-05,8.518183711664683,5,3.9164772296451194,4.601706482019564,0.4,0.7937302126384154
2000-07,8.73814760093841,7,4.17787823535363,4.56026936558478,-0.2,0.7392767465682785
2000-08,8.319850491886875,8,2.2038620969226295,6.115988394964246,0.7,0.7851727454020662
2000-09,7.143007310601412,9,-0.04438992474331217,7.187397235344724,0.9,0.8558570302407355
2000-11,5.96636650548515,11,-3.1275371678161794,9.093903673301329,1.8,0.9653813866980567
2000-12,4.3643234521870315,12,-4.291432962922357,8.655756415109389,0.8,0.9578320246372782
2001-01,3.6011831809353643,1,-4.651086422688906,8.25226960362427,1.0,0.9042497379875939
2001-03,3.9141463327074857,3,-1.308055432866042,5.222201765573528,0.9,0.6538173859771462
2001-04,4.5918514164118385,4,1.1823044780861371,3.4095469383257013,0.2,0.4832980417520022
2001-07,4.824180267802246,7,4.17787823535363,0.6463020324486166,-0.2,0.11209455253115187
2001-08,4.3795017058167796,8,2.2038620969226295,2.17563960889415,-0.4,0.06655280384402494
2001-09,3.4925471302514204,9,-0.04438992474331217,3.5369370549947328,0.2,0.058501222712516426
2001-10,2.8244467256651333,10,-1.359575917213029,4.184022642878162,-0.0,0.07082835097796525
2002-02,3.0733600812904474,2,-3.6171771571897704,6.690537238480218,1.1,0.08331566962614881
2002-03,3.9625777582659643,3,-1.308055432866042,5.270633191132006,0.2,0.01472443332398541
2002-04,4.315677927980546,4,1.1823044780861371,3.1333734498944086,-0.1,-0.08533282192155145
2002-05,4.532351473107096,5,3.9164772296451194,0.6158742434619766,-0.8,-0.19860610720091093
2002-06,4.3801636902141565,6,4.882787130662814,-0.5026234404486578,0.2,-0.3072528552178308
2002-07,3.9887537355910228,7,4.17787823535363,-0.18912449976260692,-0.5,-0.4101358845871367
2002-08,3.4671701101279973,8,2.2038620969226295,1.2633080132053678,-1.0,-0.49202765683426775
2002-09,2.548794171571883,9,-0.04438992474331217,2.5931840963151953,-0.6,-0.5401968589128004
2002-10,1.659538927768518,10,-1.359575917213029,3.019114844981547,-0.4,-0.5560225206420238
2002-11,0.8126550517861193,11,-3.1275371678161794,3.9401922196022987,-0.5,-0.5425448702047624
