Year-Month,nzd0139_Average_Value
1999-07,374.9780720916567
1999-09,375.60777804981194
1999-10,376.2907187937268
1999-12,376.63787455411165
2000-01,376.4499869570512
2000-03,375.4870600633619
2000-09,373.92811317212136
2000-12,372.44539767333123
2001-01,371.6177836866771
2001-06,371.4513643862965
2001-08,371.9422697001155
2001-09,372.8443708234311
2001-10,373.889991827374
2002-01,374.882983253042
2002-05,375.76109790916786
2002-08,376.63907189115133
2003-01,377.0708855405657
2003-05,377.2884126711036
2003-07,377.57417847183643
2003-08,378.02117195395283
2003-10,379.85909443087525
2004-02,382.3984107585305
2004-03,383.81555008876234
2004-04,383.4827127822697
2004-05,381.7434283380283
2004-07,381.56306002539503
2004-08,381.87449547888514
2004-09,382.26331780003966
2005-01,382.3858116215013
2005-02,382.17346958432955
2005-03,382.439208542951
2005-04,383.4442314808985
2005-05,383.324885941133
2005-06,382.77612489800146
2005-08,381.985768665947
2005-10,381.3065110533252
2005-11,380.89544474063325
2006-02,380.61842150982613
2006-03,380.4229022123081
2006-04,380.32135761321575
2006-06,380.2938828993474
2006-07,380.2909547240636
2006-09,379.6483996477013
2007-01,379.2188497960037
2007-02,378.85046339534256
2007-03,378.5879070313463
2007-09,378.48648311124896
2007-10,378.72457161960057
2008-05,379.49360969060507
2008-08,380.67702446246403
2008-12,381.697427599765
2009-01,382.4026904873589
2009-03,383.0020569575539
2009-07,383.6008561496445
2009-12,384.2561361835585
2010-01,383.39295524527626
2010-02,380.5253374161923
2010-03,379.15183470748553
2010-05,377.9092673390139
2010-06,377.85644448396306
2010-10,378.7521753392544
2010-12,380.0113577843437
2011-01,379.7472324569023
2011-02,378.727885915965
2011-08,377.8575042025384
2011-10,376.87112071339976
2012-01,375.42460507792316
2012-04,374.770407062402
2012-05,375.0368439684248
2012-08,375.8278762399906
2012-11,376.82576419472446
2012-12,378.02152757106705
2013-05,379.26791418308676
2013-06,379.8455143914539
2013-07,379.17540838343973
2013-09,378.3966049285554
2013-10,378.3942003785258
2013-11,378.4600205930014
2013-12,378.6213219512262
2014-01,379.03469178080303
2014-02,379.09046924340515
2014-03,377.6709158152768
2014-04,376.08112880210524
2014-05,374.6247712232307
2014-07,373.0661567145164
2014-08,372.0849487969112
2014-09,371.65109128302737
2014-10,371.9681592680661
2014-11,372.7446061645344
2014-12,374.0297401624475
2015-02,376.71389468927043
2015-03,379.15976311619863
2015-05,380.8707638174328
2015-06,382.2750949225744
2015-07,382.8864663780825
2015-08,382.27570747388097
2015-09,380.5167259226187
2015-12,378.9770023556833
2016-01,377.69271319879954
2016-03,377.27610032466407
2016-05,377.3937208626231
2016-06,377.63885731756613
2016-07,377.927524715852
2016-08,378.0268887838987
2016-09,378.6783943803624
2016-10,380.0996424073655
2016-11,381.48538660089383
2016-12,383.39959715998094
2017-01,384.83040565606893
2017-02,383.44170796919235
2017-04,380.0215128792219
2017-05,378.2252542909834
2017-06,376.84250915792916
2017-07,376.37106879832936
2017-12,376.7846316870939
2018-01,377.54176008110744
2018-04,378.56456523814137
2018-05,378.48358262804913
2018-06,377.58550203325524
2018-08,377.0369902405097
2018-09,377.77261644845987
2018-10,379.29226112803764
2018-11,380.6296931840604
2019-01,381.6099637318331
2019-02,381.53482424452284
2019-03,381.46511537293424
2019-04,383.23996548182737
2019-06,385.93277841754815
2019-07,386.6029393781333
2019-08,387.22396323784085
2019-09,387.9907105188949
2019-10,388.6722978243669
2019-11,389.7574244540186
2020-01,390.21644235699796
2020-02,389.6479146470914
2020-04,388.35865115063626
2020-05,386.8017447718633
2020-06,385.8632403489186
2020-08,386.3086407347525
2020-10,387.57188939861555
2020-11,388.22733550643966
2020-12,388.3838445675405
2021-01,388.0362844625909
2021-02,387.47659025146305
2021-03,386.67473325829593
2021-04,385.8353161480205
2021-05,383.84066594490184
2021-06,380.80155073276035
2021-08,379.12983996984315
2021-09,377.7176966874067
2021-12,376.1654622465261
2022-01,374.53833488260443
2022-02,373.09144163071545
2022-03,373.1270249411623
2022-05,375.0187752746742
2022-06,374.93920175499295
2022-07,373.7511325668961
2022-08,373.70125254618165
2022-10,373.76654204900024
2023-01,372.1009455720173
2023-02,371.2437692732427
2023-03,372.89445008978737
2023-04,375.24335905461714
2023-05,376.5834213058987
2023-06,379.1366796172236
2023-07,381.6399924736314
2023-08,382.38598089919947
2023-09,382.13440031996805
2023-10,381.98518789669197
2023-12,381.79002052850524
2024-01,381.826692205214
2024-02,383.0799237415274
2024-03,384.4751800972085
2024-04,385.3213212934389
2024-05,385.71620378570856
2024-06,385.5223257621023
2024-09,385.2939600882115
