Year-Month,Value,Smooth_Value
2010-06,0.4,1.3491634468649525
2010-07,1.8,1.4565102218740138
2010-08,1.8,1.611881056463077
2010-09,2.2,1.7774213463359565
2010-10,1.7,1.927033921167525
2010-11,1.3,2.061032776486657
2010-12,2.9,2.1655422877492576
2011-01,2.3,2.1791222818808165
2011-02,2.7,2.086236192822492
2011-03,2.5,1.878902311897896
2011-04,1.9,1.5874991683792299
2011-05,0.4,1.2812238970450798
2011-06,0.2,1.0488049346503283
2011-07,1.0,0.923894224384542
2011-08,0.4,0.8870934010216411
2011-09,1.0,0.9237607103115116
2011-10,0.8,0.988811060440188
2011-11,1.1,1.0419243151992346
2011-12,2.5,1.0309796471027033
2012-01,1.1,0.9074859589646953
2012-02,0.5,0.7147659256553924
2012-03,0.7,0.5081743496096829
2012-04,-0.3,0.32964316290899276
2012-05,0.0,0.2330934007841432
