Year-Month,monthly_anomaly,Value
2000-03,4.857052228983027,1.3
2000-08,-1.3496140076583394,0.7
2000-09,-0.929756348658871,0.9
2000-10,-2.6897892202797604,1.1
2001-04,-8.318365497912295,0.2
2001-06,-2.0891623667672325,0.3
2001-08,-6.859992107243065,-0.4
2001-12,-11.244800534755655,-0.8
2002-01,-6.400320823451991,0.4
2002-02,-3.4621718768910608,1.1
2002-03,4.0295805616853295,0.2
2002-07,2.7524994069000126,-0.5
2002-08,-2.642533464720879,-1.0
2003-03,17.62564269622299,0.3
2003-04,18.78833709732938,-0.1
2003-05,10.409391281913507,-0.3
2003-08,5.864859434559519,0.1
2003-09,4.550524816930893,-0.1
2003-11,-0.6130321962722057,-0.3
2003-12,4.563476533766467,1.1
2004-01,7.15229086269876,-1.3
2004-03,12.428068467124291,0.4
2004-05,9.90999887099662,1.0
2004-06,8.846085927201651,0.8
2004-07,-1.9408308694792156,-0.5
2004-08,-2.503753486185858,-0.3
2004-11,2.3603191013486216,-0.7
2005-01,5.362687614865049,0.3
2005-04,21.347734093677417,-0.6
2005-06,20.265784425375667,0.4
2005-09,19.357161668930782,0.4
2005-11,5.920001163712197,-0.2
2006-01,9.593993457940433,1.7
2006-02,6.4684731692441,0.1
2006-05,-0.16098208035113695,-0.5
2006-06,-5.301435249468426,0.2
2006-07,-11.095020929336194,-0.6
2006-12,-12.245787755189212,-0.3
2007-03,8.992651378721796,0.2
2007-05,9.33891640022276,-0.1
2007-07,2.929661133027387,-0.3
2007-11,-5.297420021757934,0.9
2008-04,-4.612682994725074,0.7
2008-06,-13.139632663026823,0.6
2008-08,-15.627945967692215,1.0
2008-09,-17.030073601289896,1.2
2008-11,-17.170870470144845,1.3
2009-03,-6.683406170384703,0.4
2009-06,-5.112661437580079,0.1
2009-11,-14.10480833560718,-0.6
2010-02,-6.538936321275212,-1.5
2010-03,0.5717905993817239,0.7
2010-06,1.6702626049136138,0.4
2010-07,1.6928912627782173,1.8
2010-10,-12.559058405523535,1.7
2010-11,-8.242920665549914,1.3
2011-02,-5.229916353764172,2.7
2011-03,-2.867529493255711,2.5
2011-05,-3.6395120331783533,0.4
2011-08,-2.414221845828269,0.4
2011-10,-1.4329896959482027,0.8
2011-11,-0.026691802826353618,1.1
2012-01,0.7625113283187012,1.1
2012-02,1.2358711117964598,0.5
2012-04,1.6275578071310755,-0.3
2012-06,-3.3048135350043277,0.4
2013-01,-1.0148191922422842,-0.1
2013-05,-3.6983233051565505,0.8
2013-06,-6.969571508727801,1.2
2013-08,-8.743006667662046,0.2
2013-11,-5.764745499046968,0.7
2013-12,-3.6220839695614804,0.1
2014-02,3.2904789450613268,0.1
2014-03,7.783140474546811,0.9
2014-04,7.157863894388205,0.8
2014-05,4.873934514782782,0.5
2014-07,4.445881354465564,-0.2
2015-06,-24.88138342285363,0.6
2015-07,-17.600118401352674,-1.1
2015-08,-17.78969672751903,-1.4
2015-10,-13.440315631078034,-1.7
2015-12,-4.195203409023883,-0.6
2016-01,-1.8957236977202094,-2.2
2016-04,1.516384671448053,-1.2
2016-05,1.0829262731076166,0.4
2016-07,-3.0776926304513945,0.4
2016-08,-5.8095436838904595,0.7
2016-09,-5.816915026025861,1.2
2017-01,1.3528220010069936,0.2
2017-06,12.249377209858046,0.4
2017-07,5.655658667169443,0.8
2017-08,-3.5539360948073413,0.5
2017-09,-4.587638201685488,0.6
2018-05,-10.214073238528867,0.4
2018-06,-8.671168000505656,0.1
2018-07,-7.61917185339154,0.2
2018-08,-6.420179559163304,-0.3
2018-11,-3.376253008176855,-0.1
2018-12,-1.76855860707048,1.0
2019-02,7.6994917246277685,-1.4
2019-04,13.72320743869739,0.1
2019-05,15.330187150001063,-0.4
2019-11,15.021205634345328,-0.8
2020-02,24.996884623908173,-0.1
2020-03,26.013669934105472,0.1
2020-09,6.393519183192476,0.9
2021-01,5.058921592596702,1.9
2021-02,7.569310394809468,1.5
2021-05,15.231906181053175,0.5
2021-06,11.864534838917765,0.4
2021-11,7.481057176147917,1.0
2022-01,12.172743871482536,0.5
2022-02,10.015161692430304,1.1
2022-06,2.9503861365385973,1.7
2022-07,-3.432894296505894,0.8
2022-10,-7.9573604006180885,1.7
2022-11,-7.915640833662581,0.3
2022-12,-7.9663719592757465,2.1
2023-01,-6.332574066153892,1.4
2023-02,-6.204896100857957,1.4
2023-03,-5.3550836983686025,0.2
2023-05,-4.150547876037853,-1.0
2023-06,-6.633854759226768,0.3
2023-07,-8.737161642415684,-0.3
2023-09,-8.990112595012736,-1.3
2023-10,-8.65642012034929,-0.5
2023-11,-8.82636400932222,-0.8
2024-01,-3.114888150904435,0.5
2024-02,-2.093590257782581,-1.4
2024-03,-2.054565091933458,0.4
2024-04,-2.3067981439895524,-0.2
2024-05,1.1548488761284292,0.5
2024-06,5.450470429671945,0.0
2024-07,5.708142916364398,-0.7
2024-08,4.23250077339921,0.9
2024-11,4.223805470116795,0.5
2024-12,2.0810288899581866,1.2
