Year-Month,nzd0100_Average_Value,month,climatology,monthly_anomaly,Value
2010-01,5.966433548744004,1,5.268052605603349,0.6983809431406556,-1.1
2010-02,14.74765465409247,2,2.0797043170386904,12.66795033705378,-1.5
2010-03,-1.0028397755715792,3,-1.4515267721474954,0.44868699657591615,0.7
2010-06,-4.529974927738171,6,0.7776165589091768,-5.307591486647348,0.4
2010-07,-6.435404747617177,7,-3.9916256132292816,-2.4437791343878956,1.8
2010-11,6.895260981274731,11,0.8524602288560769,6.042800752418654,1.3
2011-01,14.062065051442985,1,5.268052605603349,8.794012445839638,2.3
2011-03,10.48776604103395,3,-1.4515267721474954,11.939292813181446,2.5
2011-05,0.23845142161373145,5,0.5381950334528852,-0.29974361183915377,0.4
2011-07,-3.895207803001701,7,-3.9916256132292816,0.09641781022758034,1.0
2011-08,-9.906852312148079,8,-6.875515400479344,-3.0313369116687348,0.4
2011-09,-8.739609160151565,9,-3.738011152549957,-5.001598007601608,1.0
2012-01,-8.27957862768652,1,5.268052605603349,-13.54763123328987,1.1
2012-04,-21.56430772194004,4,-0.585764637850507,-20.978543084089534,-0.3
2012-05,-13.277200530481068,5,0.5381950334528852,-13.815395563933953,0.0
2012-06,2.997681402850721,6,0.7776165589091768,2.220064843941544,0.4
2012-07,15.57782774402965,7,-3.9916256132292816,19.56945335725893,-0.0
2013-01,4.183060295920405,1,5.268052605603349,-1.084992309682944,-0.1
2013-02,-14.594336808154077,2,2.0797043170386904,-16.67404112519277,-0.2
2013-03,-18.537776037711815,3,-1.4515267721474954,-17.08624926556432,1.5
2013-04,8.426000082643675,4,-0.585764637850507,9.011764720494183,0.2
2013-05,9.348076759989054,5,0.5381950334528852,8.809881726536169,0.8
2013-06,5.099805873753215,6,0.7776165589091768,4.322189314844038,1.2
2013-07,8.593735189083926,7,-3.9916256132292816,12.585360802313208,0.8
2013-08,-0.39160307094421176,8,-6.875515400479344,6.483912329535132,0.2
2013-09,-7.2149994272203095,9,-3.738011152549957,-3.4769882746703527,0.3
2013-10,9.270332647711308,10,4.143921943512241,5.126410704199067,-0.1
2013-12,7.398940731075546,12,7.017337279789733,0.3816034512858133,0.1
2014-02,-1.06129941717658,2,2.0797043170386904,-3.1410037342152703,0.1
2014-03,7.798071757277209,3,-1.4515267721474954,9.249598529424704,0.9
2014-04,-3.567009926494001,4,-0.585764637850507,-2.9812452886434944,0.8
2014-05,17.960165994130485,5,0.5381950334528852,17.421970960677598,0.5
2014-06,-1.1956777977166195,6,0.7776165589091768,-1.9732943566257963,0.2
2014-07,-3.4988492058827947,7,-3.9916256132292816,0.49277640734648687,-0.2
2014-08,-7.518269445836686,8,-6.875515400479344,-0.6427540453573419,-0.7
2014-10,-16.37995846090086,10,4.143921943512241,-20.5238804044131,-0.6
2014-12,3.9027592866582705,12,7.017337279789733,-3.1145779931314626,-0.6
