Year-Month,monthly_anomaly,Value,Smooth_Value
2000-05,2.207156734690639,0.4,0.7052965307330857
2000-08,-13.55934118280929,0.7,0.6953137205770475
2000-09,-19.01531288391326,0.9,0.8414419411610389
2000-12,-22.709305892154774,0.8,1.1013832209937968
2001-01,-19.497899321456288,1.0,1.047664582712588
2001-06,-14.277697314043204,0.3,0.07658308652256224
2001-08,-13.957937061407204,-0.4,-0.04064414263733944
2002-01,-3.9014389219899046,0.4,0.2031073164342442
2002-03,-8.105542368925683,0.2,0.11333712796710962
2002-07,-9.39312880646871,-0.5,-0.4538436404008915
2003-08,-18.367437311213276,0.1,0.12182375246661391
2003-11,-15.72074873264629,-0.3,0.10232425246318513
2003-12,-12.579036880389515,1.1,0.13114373855990422
2004-01,-6.562952886075728,-1.3,0.14922494305717174
2004-04,2.0418625859074044,-0.9,0.21016311525528858
2004-05,1.0294054570341067,1.0,0.20223054161656162
2004-07,6.830642108078453,-0.5,0.0008209385774929912
2004-09,7.522712659322597,-0.3,-0.28637134627759137
2004-10,7.518484968855757,-0.1,-0.4292531857642973
2004-11,9.083325137279761,-0.7,-0.5722532111509072
2005-01,10.194883561182868,0.3,-0.7713754587456078
2005-02,10.060142939849058,-3.1,-0.806632513415865
2005-03,9.74634680784484,0.3,-0.7094836888060683
2005-07,2.710653718810058,0.2,0.0016709763127542854
2005-09,-6.9041674441658785,0.4,0.32819114688032336
2005-11,-5.927525565387938,-0.2,0.565958970983785
2006-02,-8.195898117300906,0.1,0.7664115126886586
2006-05,-4.001802371844151,-0.5,0.22279876102247764
2006-06,4.768812742453365,0.2,-0.06326321198930013
2006-07,1.896774823822255,-0.6,-0.32734792072369495
2006-10,7.376686929662876,-1.3,-0.6344703027433165
2007-01,15.931900354813234,-0.8,-0.38771115647910515
2007-02,15.989013309759374,-0.1,-0.27253769029479147
2007-05,13.52540536382218,-0.1,0.013244605348805238
2007-11,1.036445387246219,0.9,1.1081210010073335
2008-01,-18.83736801744031,1.8,1.439964863408059
2008-05,-11.28209882587973,-0.1,0.8484546941890161
2008-08,0.7632188751879648,1.0,0.8855712340874637
2008-10,3.8823697947933593,1.3,1.1434703822063945
2009-02,5.868369729171265,1.9,1.073976242719145
2009-06,7.26428445692132,0.1,0.17593206362962072
2009-07,3.1304360188026745,0.2,-0.02751724413396711
2009-08,-1.8069811521766252,-0.2,-0.22745047836656956
2009-09,-6.414668593426191,0.3,-0.41884814715838053
2009-11,-5.367635739933755,-0.6,-0.6932160686496955
2010-01,-6.803658688434998,-1.1,-0.589129186251086
2010-02,-3.7660656878637515,-1.5,-0.3410227813426449
2010-03,3.6981126097213535,0.7,0.02933595641607628
2010-06,2.967541571038464,0.4,1.0985784069402929
2010-07,0.8530973730321384,1.8,1.4122056871946334
2010-11,-1.561771100355049,1.3,2.1568579148420213
2011-01,5.287961542607386,2.3,2.2475111925420204
2011-03,8.15818241999593,2.5,1.904666524391727
2011-05,4.857950667512582,0.4,1.2494432349886826
2011-07,1.7047931665227454,1.0,0.8796109087076333
2011-08,-1.2760423407289274,0.4,0.8551994327592396
2011-09,-3.546432484681203,1.0,0.9139400419804333
2012-01,-5.964098838012226,1.1,0.9827322189258374
2012-04,-18.56811945592731,-0.3,0.36094910773111855
2012-05,-15.890077458770413,0.0,0.21120555873020017
2012-06,-11.640060740700925,0.4,0.11367722462894639
2012-07,-6.572004938707248,-0.0,0.04742877349213751
2013-01,5.317956177183384,-0.1,0.1529094260357312
2013-02,-6.321016816924221,-0.2,0.2972384085535865
2013-03,-10.680230702554278,1.5,0.4601322434909978
2013-04,-6.267272254471619,0.2,0.5731013050027585
2013-05,-1.0966939272038763,0.8,0.6463914528190591
2013-06,0.7115154163739795,1.2,0.661998500224929
2013-07,2.35445400414278,0.8,0.6135490120842552
2013-08,3.0523347131073235,0.2,0.5354053189964578
2013-09,3.778323530179973,0.3,0.4760472284974868
2013-10,2.94211022719646,-0.1,0.458558722076707
2013-12,3.969519419804381,0.1,0.5459151448796871
2014-02,1.7424153902220554,0.1,0.6084854039016595
2014-03,1.5168501532406493,0.9,0.5770939345100171
2014-04,3.3447708200991926,0.8,0.4785693679182971
2014-05,4.00594999165411,0.5,0.3087243777634481
2014-06,1.5436679558099444,0.2,0.08770934479694725
2014-07,0.24056276093454362,-0.2,-0.14984256729770234
