Year-Month,dates,monthly_anomaly,nzd0240_Average_Value,Value,Smooth_Value
2010-01,2010-01-23 21:45:18.000000000,365.024365154086,355.41639911588385,-1.1,-0.6910800161779608
2010-03,2010-03-15 05:47:58.666666752,363.87806933868006,361.800130319119,0.7,-0.05218462012544492
2010-04,2010-04-20 21:52:03.000000000,373.6826010244268,364.3930556311183,1.2,0.3806140794748909
2010-05,2010-05-06 21:52:01.000000000,361.5008971877495,363.9234364811881,0.9,0.7583413254352038
2010-06,2010-06-12 09:48:53.500000000,356.3058456574013,363.69252720164764,0.4,1.094954924022491
2010-07,2010-07-15 21:47:56.333333248,366.6199125829223,361.4132996864884,1.8,1.4201525342331704
2010-08,2010-08-10 21:52:03.000000000,357.9229762970009,356.14103445329204,1.8,1.6864146012833843
2010-09,2010-09-24 09:49:02.000000000,346.2184895391789,354.03278123488184,2.2,1.8884268443633652
2010-10,2010-10-22 21:46:07.000000000,356.95835305387806,354.0126669314782,1.7,2.0334955825207492
2010-12,2010-12-17 21:46:43.000000000,359.4619569733086,353.0522402287009,2.9,2.2834497135944654
2011-01,2011-01-26 09:48:24.500000000,344.00920687003,349.5050814018835,2.3,2.3021264970408923
2011-02,2011-02-15 09:50:12.500000000,345.2600463848747,347.61493778257375,2.7,2.197003208727833
2011-03,2011-03-15 15:47:52.750000128,354.19952232518034,351.57470195102644,2.5,1.9452700552764968
2011-04,2011-04-12 09:50:22.000000000,347.36145129473164,352.5523226335634,1.9,1.5800057756716674
2011-05,2011-05-18 21:47:14.000000000,360.65072117761696,354.7890982681356,0.4,1.1959257694229637
2011-06,2011-06-26 21:53:22.000000000,357.6905341163157,356.3728458671044,0.2,0.9233003498542627
2011-08,2011-08-22 21:47:04.000000000,365.0635616207643,357.23162295550617,0.4,0.7993830321028083
2011-09,2011-09-07 21:46:59.000000000,352.8221757281886,357.00658291167986,1.0,0.8928077747632154
2011-10,2011-10-22 13:49:27.000000000,355.96216968907993,354.73820787568735,0.8,1.0231111988734425
2011-11,2011-11-26 21:47:22.000000000,347.7124442440676,351.86816862423655,1.1,1.1410768888873497
2012-03,2012-03-13 09:51:03.000000000,346.92441129923486,351.9234732498131,0.7,0.5604350166805043
2012-04,2012-04-17 21:54:01.500000000,357.53142567167015,355.772330145503,-0.3,0.33158306905820245
2012-05,2012-05-12 21:48:28.000000000,360.60631315639057,361.29937998557784,0.0,0.18023917908531195
2012-06,2012-06-21 05:52:15.000000000,366.3361337804863,362.7181103655157,0.4,0.09291883329941641
2012-07,2012-07-07 21:48:21.000000000,376.94380135746064,357.2256070420454,-0.0,0.036110942784175336
2012-09,2012-09-09 21:49:04.000000000,340.0485821137534,352.3655927638932,0.2,0.012456363457869529
2012-10,2012-10-27 21:49:54.000000000,334.7337271034085,348.897153953952,0.3,0.015422596767032152
2012-11,2012-11-19 21:55:50.000000000,345.56062877352537,347.96731953997954,0.3,0.013377638401338142
2012-12,2012-12-14 21:49:45.000000000,348.5949753947747,349.1494043552287,-0.6,0.03199559004832079
2013-02,2013-02-16 21:49:51.000000000,355.35565970092284,351.7493131477906,-0.2,0.29108261416892894
2013-03,2013-03-20 05:53:52.333333248,358.3033289822515,358.3725054700986,1.5,0.4807283411996926
2013-04,2013-04-21 09:55:51.500000000,372.5995565312287,363.67183792264154,0.2,0.6050472846773428
2013-05,2013-05-22 02:41:17.000000000,361.8240447340607,363.67823769864856,0.8,0.6846044722582668
2013-06,2013-06-24 09:55:31.000000000,360.6479102526006,364.3235962231414,1.2,0.6949596777458135
2013-07,2013-07-22 09:55:30.500000000,365.08424558560347,364.02964135532653,0.8,0.6244944002479694
2013-08,2013-08-24 21:55:33.666666752,359.3552157466181,359.53689789520814,0.2,0.517705730234298
2013-09,2013-09-03 21:55:22.000000000,357.48781532121114,354.61867112059946,0.3,0.43859138036903006
2013-10,2013-10-18 09:58:45.500000000,351.4316558351886,350.2183787418771,-0.1,0.41584842662369975
2013-11,2013-11-15 03:55:51.750000128,342.48514081671243,344.97373737317935,0.7,0.46277490270661464
2013-12,2013-12-12 05:53:46.333333248,347.0968416596464,347.8352458826901,0.1,0.5353523504790034
2014-01,2014-01-10 15:52:54.249999872,357.2228210405175,355.3693046029192,1.4,0.6159206559458059
2014-02,2014-02-16 13:55:56.333333248,355.39055436998046,355.95491276736493,0.1,0.6384472217254057
2014-03,2014-03-23 09:55:31.500000000,355.1165303082237,356.98408073806,0.9,0.6240193775533182
2014-05,2014-05-18 09:55:19.500000000,365.66540293075974,365.161904340865,0.5,0.3600044155789294
2014-06,2014-06-14 05:54:46.666666752,364.3388638165259,362.3020275263114,0.2,0.123833048065226
2014-07,2014-07-21 21:53:57.000000000,355.9129538197309,358.324424278405,-0.2,-0.13757067749248011
2014-08,2014-08-14 21:51:19.000000000,362.54819201080835,355.7305221846706,-0.7,-0.3786973254706007
2014-09,2014-09-17 09:56:28.750000128,347.09497543585326,349.74540064100086,-0.7,-0.5609740516352697
2014-10,2014-10-13 09:54:44.500000000,347.65229377028106,348.65291349708866,-0.6,-0.6815283089225554
2014-11,2014-11-18 09:55:59.000000000,355.3461977926662,352.32580582059256,-0.9,-0.7529348778646072
