Year-Month,nzd0343_Average_Value,month,climatology,monthly_anomaly,Value
2010-03,3.035702075527589,3,0.43837898026647326,2.5973230952611157,0.7
2010-08,-0.4994551292758551,8,-1.1906000751472776,0.6911449458714225,1.8
2011-01,2.4982815652251684,1,3.673113405895531,-1.1748318406703624,2.3
2011-02,-22.62421329690799,2,0.47262574474706404,-23.096839041655052,2.7
2011-06,-8.517733887279164,6,-3.5264813998815,-4.991252487397664,0.2
2011-07,-4.712425019095464,7,-2.772210684929222,-1.9402143341662423,1.0
2011-08,-14.295452087370643,8,-1.1906000751472776,-13.104852012223365,0.4
2011-10,5.3105000797369515,10,0.5836763778507147,4.726823701886237,0.8
2011-11,9.870987792478845,11,1.829322663286757,8.041665129192088,1.1
2012-01,5.265235518577783,1,3.673113405895531,1.5921221126822522,1.1
2012-03,11.68621297456774,3,0.43837898026647326,11.247833994301267,0.7
2012-04,5.366283264361364,4,-1.5360074137643107,6.9022906781256745,-0.3
2012-05,3.5906588595124074,5,-0.005349809802332146,3.5960086693147395,0.0
2012-06,-14.726703718115866,6,-3.5264813998815,-11.200222318234367,0.4
2012-09,-4.76231901644467,9,-1.7324060246528012,-3.029912991791869,0.2
2012-10,6.165277042336555,10,0.5836763778507147,5.5816006644858405,0.3
2012-11,1.912768952206003,11,1.829322663286757,0.08344628891924599,0.3
2013-01,3.79042313958225,1,3.673113405895531,0.11730973368671904,-0.1
2013-02,6.8584415164761685,2,0.47262574474706404,6.385815771729105,-0.2
2013-03,7.678312874440744,3,0.43837898026647326,7.23993389417427,1.5
2013-05,3.1079957826071327,5,-0.005349809802332146,3.113345592409465,0.8
2013-06,0.5056665657563955,6,-3.5264813998815,4.032147965637895,1.2
2013-07,2.247043452649335,7,-2.772210684929222,5.019254137578557,0.8
2013-09,1.5921926266744046,9,-1.7324060246528012,3.324598651327206,0.3
2013-10,-6.072891784610509,10,0.5836763778507147,-6.656568162461224,-0.1
2013-11,1.1333896610435286,11,1.829322663286757,-0.6959330022432284,0.7
2013-12,7.123589448338848,12,4.726851191089809,2.396738257249039,0.1
2014-01,-16.089860679786057,1,3.673113405895531,-19.762974085681588,1.4
2014-02,-2.053839757731691,2,0.47262574474706404,-2.526465502478755,0.1
2014-03,-7.223251567740669,3,0.43837898026647326,-7.6616305480071425,0.9
2014-05,1.089873868342526,5,-0.005349809802332146,1.095223678144858,0.5
2014-06,1.9660257381107384,6,-3.5264813998815,5.492507137992238,0.2
2014-07,3.398794050552204,7,-2.772210684929222,6.171004735481426,-0.2
2014-08,-2.7573927514230587,8,-1.1906000751472776,-1.5667926762757811,-0.7
2014-09,-2.602065309559197,9,-1.7324060246528012,-0.8696592849063958,-0.7
2014-10,-4.177805228465539,10,0.5836763778507147,-4.761481606316254,-0.6
2014-11,5.283523746737961,11,1.829322663286757,3.454201083451204,-0.9
2014-12,9.657691760182225,12,4.726851191089809,4.930840569092416,-0.6
