nzd_name,orientation,coordinate,location,y,x,quadrant,p-value,Max_lag,Max_Correlation
nzd0002,355.52,"-34.429002,172.946715",N,-34.429002,172.946715,4,0.0027577202049007803,3.0,-0.2595361503741236
nzd0006,95.1,"-34.460544,172.999415",N,-34.460544,172.999415,2,,,
nzd0011,232.4,"-34.714696,172.929167",W,-34.714696,172.929167,3,0.5192414992947011,3.0,-0.05594780718595918
nzd0019,330.08,"-34.804460,173.394798",N,-34.80446,173.394798,4,,,
nzd0025,234.93,"-34.828244,173.028933",W,-34.828244,173.028933,3,0.49625944570294317,0.0,0.056950090888622046
nzd0029,14.44,"-34.875018,173.202629",N,-34.875018,173.202629,1,4.5770510465792613e-07,3.0,-0.4770194542233447
nzd0036,330.03,"-34.963229,173.677262",N,-34.963229,173.677262,4,8.963202020076587e-10,3.0,-0.3940086454138134
nzd0046,251.25,"-35.020317,173.164765",W,-35.020317,173.164765,3,0.016546970258077026,0.0,0.20372277828191981
nzd0053,104.04,"-35.033276,173.909632",N,-35.033276,173.909632,2,3.9318773717295755e-06,0.0,-0.30148110783386495
nzd0054,267.93,"-35.082333,173.180023",W,-35.082333,173.180023,3,0.06339484517596572,0.0,0.15247681350392883
nzd0059,235.0,"-35.152967,173.163400",W,-35.152967,173.1634,3,0.0013782719995187234,3.0,-0.27668630899448554
nzd0070,232.56,"-35.411860,173.260164",W,-35.41186,173.260164,3,0.09728491029455222,0.0,0.11528388283512658
nzd0075,112.46,"-35.435482,174.425048",N,-35.435482,174.425048,2,0.0006597297002987125,0.0,-0.2436675533746216
nzd0090,20.4,"-35.563843,174.489134",N,-35.563843,174.489134,1,,,
nzd0100,62.1,"-35.820410,174.557552",N,-35.82041,174.557552,1,0.00044248302216010104,3.0,-0.26965781277032624
nzd0106,69.89,"-35.983841,174.474238",N,-35.983841,174.474238,1,2.8061331931750094e-06,3.0,-0.38406544499267337
nzd0115,240.4,"-36.115880,173.890577",W,-36.11588,173.890577,3,9.248082312797364e-06,0.0,0.3566580191020921
nzd0119,49.92,"-36.212040,174.699727",N,-36.21204,174.699727,1,8.804115717561988e-05,3.0,-0.2704148659391542
nzd0121,250.31,"-36.289352,174.008503",W,-36.289352,174.008503,3,0.058780510479852215,0.0,0.16247292393200724
nzd0161,238.91,"-36.685865,174.334589",W,-36.685865,174.334589,3,2.5867597564501955e-06,0.0,0.32933554988573743
nzd0191,96.52,"-37.087958,175.883102",N,-37.084162,175.883443,2,0.08882716712009386,3.0,-0.10806334431817628
nzd0205,245.66,"-37.489125,174.738749",W,-37.489125,174.738749,3,,,
nzd0215,40.18,"-37.665481,178.506463",N,-37.665481,178.506463,1,0.018369627166944295,3.0,-0.16873796149820786
nzd0231,19.31,"-37.901067,176.837798",N,-37.901067,176.837798,1,0.005472922742395578,3.0,-0.1866930005145007
nzd0236,338.24,"-37.932388,177.506280",N,-37.932388,177.50628,4,0.0020029997638692214,0.0,0.19005361825617648
nzd0232,251.76,"-37.901906,174.772844",W,-37.901906,174.772844,3,0.05752195496660723,0.0,0.14223594540581977
nzd0240,355.21,"-37.991170,177.334113",N,-37.99117,177.334113,4,2.7214947471634864e-07,3.0,-0.3112242005069823
nzd0242,112.55,"-38.003452,178.336959",E,-38.003452,178.336959,2,0.047877056442417666,3.0,-0.13769045533679072
nzd0251,12.09,"-38.252944,178.323944",E,-38.252944,178.323944,1,,,
nzd0254,109.27,"-38.308032,178.322004",E,-38.308032,178.322004,2,,,
nzd0257,291.14,"-38.373922,174.664813",W,-38.373922,174.664813,4,1.918372098471195e-07,1.0,0.3763683102198606
nzd0263,105.71,"-38.565705,178.228058",E,-38.565705,178.228058,2,0.46903117151875406,3.0,0.048621448788468344
nzd0266,274.03,"-38.596155,174.632046",W,-38.596155,174.632046,4,,,
nzd0273,281.44,"-38.791640,174.596652",W,-38.79164,174.596652,4,0.2769286069229542,0.0,-0.07629225258390943
nzd0275,104.74,"-38.802263,177.918341",E,-38.802263,177.918341,2,0.02940434637560322,0.0,-0.14892753348466894
nzd0277,310.72,"-39.007556,174.174006",W,-39.007556,174.174006,4,3.8727961961772854e-09,3.0,-0.35308230132945645
nzd0279,82.04,"-39.036133,177.884430",E,-39.036133,177.88443,1,0.1464389656093884,0.0,0.10055908537668654
nzd0286,74.62,"-39.182892,177.920762",E,-39.182892,177.920762,1,0.004157841467878191,0.0,0.20232962099371798
nzd0295,123.88,"-39.716367,177.022420",E,-39.716367,177.02242,2,2.9641086315404483e-05,3.0,-0.25687070301375503
nzd0299,199.78,"-39.857357,174.806918",W,-39.857124,174.806073,3,0.8609485816620809,2.0,-0.01413756795838001
nzd0305,92.35,"-40.050120,176.875841",E,-40.05012,176.875841,2,,,
nzd0315,279.08,"-40.521342,175.205215",W,-40.521342,175.205215,4,9.409395143106867e-06,0.0,0.2857038280597206
nzd0321,294.62,"-40.793391,175.085263",W,-40.793391,175.085263,4,0.00010956204096054552,0.0,0.26195489301303465
nzd0324,106.51,"-40.886570,176.215881",E,-40.88657,176.215881,2,0.00026691997669330713,3.0,-0.22864304832502075
nzd0332,289.1,"-40.959957,174.970738",W,-40.959957,174.970738,4,,,
nzd0343,118.76,"-41.137874,176.044767",E,-41.137874,176.044767,2,2.908166706279569e-05,3.0,-0.27366756269109926
nzd0348,149.61,"-41.270162,175.884555",E,-41.270162,175.884555,2,0.07327408930418172,3.0,0.12630139685543246
