Year-Month,Value,Smooth_Value
2014-01,1.4,0.6013866292244875
2014-02,0.1,0.6084974195066907
2014-03,0.9,0.5771112723430594
2014-04,0.8,0.4785877393767783
2014-05,0.5,0.3087382461001101
2014-06,0.2,0.08771428124424628
2014-07,-0.2,-0.1498487037878675
2014-08,-0.7,-0.36081203033604026
2014-09,-0.7,-0.5058349013733183
2014-10,-0.6,-0.5712627106095152
2014-11,-0.9,-0.5581446803209178
2014-12,-0.6,-0.46970626414388184
2015-01,-0.8,-0.335061100824501
2015-02,0.2,-0.19318977620113084
2015-03,0.7,-0.11828199410353717
2015-04,-0.0,-0.15475179268190514
2015-05,-0.7,-0.28504595518103465
2015-06,0.6,-0.47989214618823844
2015-07,-1.1,-0.7414418710384025
2015-08,-1.4,-0.9900680399422706
2015-09,-1.6,-1.1732966266459781
2015-10,-1.7,-1.2696971307777016
2015-11,-0.5,-1.2901526515512782
2015-12,-0.6,-1.2781324721315057
2016-01,-2.2,-1.2172688132454514
2016-02,-2.0,-1.0398399515483334
2016-03,0.1,-0.7525449066567362
2016-04,-1.2,-0.43479416306256913
2016-05,0.4,-0.10143627192696836
2016-06,0.6,0.17473233760276197
2016-07,0.4,0.358888245079511
2016-08,0.7,0.4484129054275934
2016-09,1.2,0.44380110444640675
2016-10,-0.3,0.36459993720356487
2016-11,-0.1,0.28762229473629397
2016-12,0.3,0.23935192236486655
2017-01,0.2,0.21691851666105516
2017-02,-0.1,0.22204456117400562
2017-03,0.9,0.25517132583444024
2017-04,-0.2,0.29235213417200545
2017-05,0.3,0.3584722076564881
2017-06,0.4,0.44113168703819633
2017-07,0.8,0.5235027014249467
2017-08,0.5,0.5856425396204197
2017-09,0.6,0.6285472116819878
2017-10,0.9,0.6467271479748825
2017-11,0.9,0.6325309418009722
2017-12,-0.1,0.5974871555866438
2018-01,1.1,0.5733793780550305
2018-02,-0.5,0.5391715530208865
2018-03,1.5,0.513707805646776
2018-04,0.5,0.43713737475963227
2018-05,0.4,0.3242999118547453
2018-06,0.1,0.19479555973768897
2018-07,0.2,0.0739571141286307
2018-08,-0.3,-0.02006135328199016
2018-09,-0.9,-0.05956073413656466
2018-10,0.4,-0.03804124940899307
2018-11,-0.1,-0.01264831157871385
2018-12,1.0,-0.007355133373982799
2019-01,-0.0,-0.052749938462830534
2019-02,-1.4,-0.10313547340411518
2019-03,0.3,-0.10881981188533173
2019-04,0.1,-0.11832061215823282
2019-05,-0.4,-0.14919622788761777
2019-06,0.5,-0.20247192375160855
2019-07,-0.4,-0.2981659538741576
2019-08,-0.1,-0.4030994385345668
2019-09,-1.2,-0.4918052359457585
2019-10,-0.4,-0.5158629433364302
2019-11,-0.8,-0.4804826738002729
2019-12,-0.6,-0.38210041537928074
2020-01,0.2,-0.2413487188431873
2020-02,-0.1,-0.09536134017125916
2020-03,0.1,0.052150634054577746
2020-04,0.2,0.1971248385757347
2020-05,0.4,0.3391224680774646
2020-06,0.4,0.47792244886096236
2020-07,0.4,0.6179138704301294
2020-08,1.1,0.7575848733663527
2020-09,0.9,0.8789213111987942
2020-10,0.5,0.9898396158983586
2020-11,0.7,1.0998524765837652
2020-12,1.8,1.1813777708541617
2021-01,1.9,1.1765531544297323
2021-02,1.5,1.0743636066181903
2021-03,0.4,0.9185796396034375
2021-04,0.3,0.7852045643792674
2021-05,0.5,0.7109704419943351
2021-06,0.4,0.6958655274025668
2021-07,1.4,0.7239016038149334
2021-08,0.6,0.7566850065816636
2021-09,0.8,0.8070219776370486
2021-10,0.7,0.8758532408999995
2021-11,1.0,0.963587756568226
2021-12,1.5,1.0573173854980003
2022-01,0.5,1.1468914325400508
2022-02,1.1,1.2556828858385176
2022-03,1.8,1.3580766260328212
2022-04,1.7,1.4166679048316753
2022-05,1.4,1.427518161102502
2022-06,1.7,1.4081451437509376
2022-07,0.8,1.3739826930596086
2022-08,1.0,1.3625663751255703
2022-09,1.6,1.367964916853026
2022-10,1.7,1.3567904432052524
2022-11,0.3,1.3132267442291679
2022-12,2.1,1.247448349405183
2023-01,1.4,1.0928996629157806
2023-02,1.4,0.847587532982428
2023-03,0.2,0.5327750507926533
2023-04,0.2,0.2115586662089429
2023-05,-1.0,-0.07816572101879019
2023-06,0.3,-0.2993775314098016
2023-07,-0.3,-0.48486529793819666
2023-08,-0.8,-0.6220276017753119
2023-09,-1.3,-0.6842634553337376
2023-10,-0.5,-0.6584494509390807
2023-11,-0.8,-0.5780909759935114
2023-12,-0.2,-0.46469428118751244
2024-01,0.5,-0.3565704511875111
2024-02,-1.4,-0.27198567401973384
2024-03,0.4,-0.16433935599500335
2024-04,-0.2,-0.07245371827115105
2024-05,0.5,0.007585581890153938
2024-06,0.0,0.07003400067092042
2024-07,-0.7,0.1464367916408292
2024-08,0.9,0.2630356396696617
2024-09,-0.1,0.38197285458673136
2024-10,0.5,0.5136270915969794
2024-11,0.5,0.6318779322939666
2024-12,1.2,0.7095729992831629
