dates,nzd0238-0000,nzd0238-0001,nzd0238-0002,nzd0238-0003,nzd0238-0004,nzd0238-0005,nzd0238-0006,nzd0238-0007,nzd0238-0008,nzd0238-0009,nzd0238-0010,nzd0238-0011,nzd0238-0012,nzd0238-0013,nzd0238-0014,nzd0238-0015,nzd0238-0016,nzd0238-0017,nzd0238-0018,nzd0238-0019,nzd0238-0020,nzd0238-0021,nzd0238-0022,nzd0238-0023,nzd0238-0024,nzd0238-0025,nzd0238-0026,nzd0238-0027,nzd0238-0028,nzd0238-0029,nzd0238-0030,nzd0238-0031,nzd0238-0032,nzd0238-0033,nzd0238-0034,nzd0238-0035,nzd0238-0036,nzd0238-0037,nzd0238-0038,nzd0238-0039,nzd0238-0040,nzd0238-0041,nzd0238-0042,nzd0238-0043,nzd0238-0044,nzd0238-0045,nzd0238-0046,nzd0238-0047,nzd0238-0048,nzd0238-0049,nzd0238-0050,nzd0238-0051,nzd0238-0052,nzd0238-0053,nzd0238-0054,nzd0238-0055,nzd0238-0056,nzd0238-0057,nzd0238-0058,nzd0238-0059,satname
2008-09-14 21:42:35+00:00,357.52,344.42,341.735,345.375,351.32,359.3766667,361.51,372.945,375.62,382.0594118,,,,,,,,,398.635,398.7494118,396.155,394.9094118,398.5694118,395.1194118,400.45,401.895,405.6394118,405.5494118,405.8394118,404.6194118,409.905,407.545,405.4794118,,,,,,,,387.765,382.7794118,382.8166667,384.45,385.79,394.98,404.19,393.74,391.29,388.5,393.4694737,,,,,,369.3644444,375.3609091,361.5,349.59,L7
2008-09-30 21:42:25+00:00,354.7014286,342.7033333,342.065,340.105,348.4833333,354.4677778,355.8733333,361.375,370.5033333,,,,,,,,397.1033333,392.6288235,393.195,394.9688235,390.295,395.2188235,396.6988235,395.9688235,397.5133333,398.575,400.3288235,403.7688235,403.1988235,409.6388235,415.815,416.355,,,,,,,395.1588235,400.4833333,390.605,385.4788235,385.3177778,384.3652381,388.37,397.34,403.8352381,390.1252381,387.1852381,385.7152381,,,,,362.3563158,364.84,362.5551852,371.3090909,362.4114286,352.0714286,L7
2008-11-08 21:48:55+00:00,348.8942857,327.19,320.935,330.885,340.89,348.9866667,354.02,,,,,,,,,,397.03,392.0517647,390.235,391.9517647,392.085,394.9017647,394.6417647,394.6017647,396.51,397.075,396.3517647,403.5517647,402.8217647,407.2717647,418.055,,,,,,,,,392.72,389.605,382.0917647,382.6466667,383.3657143,388.16,396.21,405.7957143,396.5857143,391.2857143,388.5257143,,,,,,379.07,377.3911111,386.3045455,373.7342857,365.8142857,L7
2009-01-04 21:43:18+00:00,334.6085714,327.1733333,321.275,323.635,332.1433333,340.3144444,358.4333333,,,,,,,,,382.7033333,386.0833333,380.2794118,379.415,377.2794118,378.375,384.4994118,385.0394118,382.3094118,382.5533333,382.915,384.5394118,380.7994118,373.8694118,377.6794118,388.745,,,,,,,381.8084211,386.4094118,386.7633333,380.465,377.2094118,378.2444444,375.5880952,380.76,383.34,396.9080952,386.5880952,381.7980952,383.0580952,,,,,372.1484211,368.79,372.442963,381.4918182,374.1585714,368.8985714,L7
2009-01-20 21:43:24+00:00,345.3457143,332.8633333,322.59,328.01,335.3233333,340.8777778,352.0133333,356.5,359.4033333,368.2094118,378.5577778,382.18,389.4238462,397.6533333,397.6514286,391.3733333,,,,,,,,,392.3233333,393.64,397.3494118,396.6594118,400.6694118,404.1094118,406.94,403.2,399.6094118,396.79,396.3,384.3594118,381.4394118,386.49,,,,,,,380.97,386.16,396.4309524,386.4409524,380.9509524,379.1409524,388.32,392.33,378.5177778,373.2894118,,,,,,367.2657143,L7
2009-02-05 21:43:28+00:00,341.12,328.3933333,322.04,331.22,333.3533333,337.4577778,342.0133333,347.04,354.1233333,361.5617647,371.4277778,376.64,,,,,,,,,385.04,389.0917647,389.6117647,382.9017647,385.7233333,386.29,388.1817647,390.3217647,390.7817647,399.0417647,393.25,394.6,392.7217647,387.04,386.89,,,,,,,,365.7777778,370.7566667,376,383.56,387.5066667,375.7266667,374.6566667,379.8166667,391.4652632,392.5352632,385.4877778,,,,374.2818519,377.3090909,369.6,364.48,L7
2009-02-28 21:49:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,385.2317647,377.7717647,378.9317647,388.2117647,389.97,388.21,390.3417647,,,,,,,,,,350.8788889,362.8690476,364.57,374.74,389.4090476,373.0290476,363.5390476,357.7490476,361.2110526,,,,,,346.3659259,363.1327273,354.1042857,348.7842857,L7
2009-03-09 21:43:47+00:00,354.3342857,344.1833333,336.56,337.95,340.8833333,347.2444444,354.2633333,358.79,363.7733333,370.6752941,378.3944444,387.42,389.1569231,391.2833333,392.2785714,391.6433333,405.9233333,,,,,,,,393.0433333,391.78,397.1052941,399.7752941,401.0652941,402.1952941,404.79,401.88,394.7752941,393.49,394.52,391.9952941,394.9352941,391.3915789,393.6652941,,,,,,,392.92,398.092381,387.092381,384.122381,384.922381,393.3215789,395.3115789,383.9744444,373.2352941,373.6515789,,,,,361.2542857,L7
2009-03-16 21:50:01+00:00,341.6885714,339.7233333,331.725,337.585,337.1633333,337.2111111,347.5533333,354.695,363.8633333,367.5505882,378.1611111,,,,,,,,,385.9505882,386.265,389.5105882,388.4305882,389.0105882,392.1133333,390.345,392.1605882,395.6705882,396.7405882,398.6605882,405.435,404.415,399.3105882,400.115,,,,,,,,,379.8211111,385.0380952,389.42,398.39,404.8980952,391.2380952,384.9480952,386.8780952,391.3194737,396.8794737,,,,,,386.47,367.8885714,358.9185714,L7
2009-03-25 21:43:54+00:00,362.5742857,350.9133333,347.285,,,,,,,,,,404.7276923,413.7133333,405.8185714,409.5233333,403.5533333,401.5858824,401.235,401.8958824,403.665,399.8958824,402.3558824,405.9158824,410.0933333,408.195,410.8858824,,,,,,,,406.455,406.1158824,402.7458824,403.9221053,403.4158824,400.2933333,391.775,390.3658824,383.3777778,386.812381,393.82,396.63,409.512381,399.642381,,,,,386.0077778,377.5758824,372.8621053,369.17,376.8051852,387.97,373.2142857,366.0242857,L7
2009-04-10 21:43:59+00:00,351.9271429,348.7933333,337.25,342.23,344.2433333,353.5544444,363.9133333,,,,,,,,,397.3533333,397.0033333,390.8858824,388.4,385.3658824,388.43,387.7158824,388.7158824,389.4258824,396.4233333,394.38,394.3958824,396.7658824,403.4258824,408.0058824,,,,,,,,392.7705263,394.9658824,395.4133333,386.38,384.7258824,378.7544444,383.6795238,387.3,395.29,402.4195238,392.3895238,386.0195238,384.1395238,,,,,365.8805263,367.01,362.402963,377.8163636,363.9771429,361.1871429,L7
2009-05-28 21:44:07+00:00,,,,355.88,359.0766667,361.7722222,365.0866667,370.6,377.7266667,384.0758824,387.2322222,401.7,408.1446154,416.8966667,409.8614286,410.0566667,413.3866667,406.5358824,407.34,407.9958824,,,,,,,,409.9358824,416.5058824,414.1758824,422.68,419.46,417.4358824,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-06-04 21:50:17+00:00,,,359.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.6723529,369.1068421,366.59,,368.4572727,357.8214286,343.7014286,L7
2009-08-07 21:50:02+00:00,,,,,362,365.3966667,369.44,370.405,381.66,387.6323529,390.5666667,396.615,402.3069231,408.99,406.5242857,404.04,401.55,396.3823529,392.425,392.6623529,409.715,,,,,,,,,412.9123529,418.595,414.625,408.5023529,405.305,407.845,404.7023529,,,,,,,,,,,,,,387.0428571,389.1036842,392.4636842,380.7566667,365.2723529,361.5836842,359.91,361.1044444,,,,L7
2009-09-01 21:43:50+00:00,353.6471429,342.85,343.675,343.725,350.49,356.3833333,359.38,363.205,367.11,372.92,,,,,,,,,390.275,380.98,382.035,382.72,378.03,379.48,386.17,387.665,390.18,391.22,396.66,399.4,409.375,397.185,392.75,,,,,,,,375.625,372.42,363.4433333,370.2528571,387.33,389.08,390.7328571,375.4028571,369.8228571,375.8528571,381.4515789,,,,,362.76,365.4622222,376.5636364,367.8471429,363.6571429,L7
2009-09-08 21:50:01+00:00,,,,,,,,,,,388.77,396,403.9569231,406.96,408.5857143,406.74,403.92,399.9005882,398.52,397.1805882,396.97,398.9905882,397.1005882,398.4705882,403.7,,,,,,,,,402.6,402.98,402.8905882,399.9805882,398.8189474,396.9905882,401.46,394.44,389.2505882,382.38,368.6871429,389.66,402.2,,,,,,,382.17,368.0605882,368.0189474,366.15,372.1533333,375.0054545,372.9528571,374.0928571,L7
2009-10-10 21:49:54+00:00,349.16,344.0633333,343.365,345.685,347.5033333,349.1044444,,,,,,,,,,390.4633333,381.3333333,386.8447059,383.525,377.3547059,384.605,384.5247059,384.7247059,385.1547059,387.9033333,390.365,385.4647059,392.2747059,398.4147059,389.9447059,,,,,,,,,383.3047059,384.1033333,370.045,364.3547059,368.0944444,372.4366667,384.61,384.45,392.9266667,379.0966667,373.8966667,381.3266667,,,,,360.1878947,365.69,369.6496296,378.1545455,371.39,366.26,L7
2009-11-11 21:50:25+00:00,349.9771429,342.3933333,336.54,344.42,348.6633333,354.1611111,357.1933333,360.9,364.0033333,368.6335294,368.8511111,377.49,386.8307692,395.4233333,400.7842857,,,,,,,,,387.9435294,389.8633333,390.26,392.5635294,397.1135294,397.4735294,396.8235294,400.57,394.29,390.3235294,389.22,385.73,389.3435294,388.6335294,,,,,,,,,387.86,390.3795238,380.6495238,379.9995238,381.0195238,380.8584211,383.7584211,369.6611111,363.3935294,,,,,,371.3871429,L7
2009-12-29 21:51:06+00:00,313.7457143,314.4466667,307.69,318.07,327.0566667,325.6422222,331.5866667,341.81,,,,,,,,,,363.1323529,364.9,367.0323529,368.2,369.3323529,368.2823529,371.2623529,367.3466667,365.17,370.4623529,375.8323529,383.1223529,377.2223529,383.78,374.33,,,,,,,,,355.63,358.3723529,355.3722222,344.147619,353.03,366.65,379.107619,365.557619,358.377619,355.667619,361.7163158,,,,,358.97,359.3481481,372.7027273,367.3957143,363.0057143,L7
2010-01-23 21:45:18+00:00,335.5214286,336.43,331.715,336.425,343.08,348.0766667,354.03,357.885,365.9,373.8147059,377.1866667,380.435,,,,,,,,,379.235,376.5947059,375.0647059,377.8747059,381.51,388.915,393.2947059,394.4347059,398.9147059,397.5647059,404.525,404.955,403.4747059,392.085,391.165,,,,,,,381.5247059,379.6166667,373.0985714,379.06,390.78,398.2085714,388.5585714,382.1585714,380.9485714,387.2989474,389.1889474,377.7866667,,,,364.6011111,378.5236364,370.8214286,366.2614286,L7
2010-03-03 21:51:54+00:00,,,,,,,,,,,378.8888889,385.67,395.9869231,401.7066667,404.17,394.7166667,394.7866667,390.5094118,387.12,385.5794118,391.49,389.3894118,394.1794118,390.3894118,393.5766667,,,,,,,,,392.38,392.17,388.7494118,386.5694118,381.6057895,386.5894118,384.2566667,383.87,378.9494118,374.5188889,374.4633333,379.68,384.97,,,,,,,374.6788889,368.8294118,365.2057895,366.01,363.7992593,379.8890909,371.84,368.33,L7
2010-03-12 21:45:47+00:00,360.3614286,350.6533333,344.235,341.845,352.8233333,358.9244444,362.4033333,367.605,371.4033333,380.8564706,387.8744444,393.775,399.9823077,,,,,,,,397.525,398.3064706,397.0264706,400.2164706,402.5233333,402.645,403.9264706,404.5364706,407.4564706,407.5564706,412.705,406.985,406.9564706,404.475,401.505,,,,,,,375.7464706,370.8344444,372.4652381,376.41,384.22,392.5752381,387.5552381,386.5452381,389.7652381,390.2842105,395.3642105,379.1844444,,,,373.082963,381.3627273,372.5314286,369.5214286,L7
2010-04-20 21:52:03+00:00,,,,,,,,,375.9733333,373.0958824,387.0844444,396.34,404.9538462,409.8433333,405.5642857,402.2533333,401.0533333,395.4558824,399.22,397.7358824,401.3,395.3958824,399.6758824,405.4258824,,,,,,,,,407.4658824,404.08,402.59,400.1958824,398.8858824,397.0305263,396.6558824,400.1333333,391.4,387.5858824,384.0144444,382.8095238,400.36,,,,,,,390.4505263,378.0444444,369.4858824,363.0805263,367.35,370.632963,375.3163636,368.6571429,,L7
2010-05-06 21:52:01+00:00,369.9671429,365.4966667,354.58,359.15,355.8166667,364.4922222,371.4066667,377.09,380.0066667,381.8676471,391.7822222,400.42,,,,,,,,,,402.6976471,403.1276471,403.9276471,403.8366667,405.75,407.9176471,406.7876471,409.1176471,410.5076471,413.39,406.71,410.2476471,409.51,406.08,,,,,,,,386.3622222,382.4161905,390.62,400.38,407.6461905,399.0061905,387.4561905,384.5261905,392.6957895,395.8757895,380.2222222,,,,,379.9354545,372.7671429,366.5771429,L7
2010-06-16 21:45:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.49,,367.42,359.32,357.91,L7
2010-07-02 21:45:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.9114286,351.2214286,L7
2010-07-18 21:45:53+00:00,371.9857143,365.5833333,358.79,360.27,367.5433333,371.7644444,372.6333333,375.86,380.3533333,386.2705882,389.7344444,395.44,403.5953846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.0936364,354.5257143,346.5257143,L7
2010-07-25 21:52:04+00:00,,389.89,,,,,,,,,,,406.0207692,414.03,411.7085714,402.04,402.49,401.2323529,400.62,399.4923529,393.68,397.4623529,397.4623529,398.0523529,400.68,399.15,403.9823529,,,,,,,,,,,,,,,,,,,,,,,,,,,376.0823529,371.0652632,372.5,,376.8136364,362.1242857,356.4942857,L7
2010-08-10 21:52:03+00:00,,,,,,,,380.795,382.12,389.0729412,393.0333333,399.825,403.6515385,411.45,411.5385714,405.45,402.07,399.2629412,398.085,397.2529412,399.005,396.8829412,401.1929412,411.7429412,,,,,,,,410.095,405.6329412,,,,,,,,,,,,,,,,,,394.3257895,394.2057895,379.9133333,369.7029412,367.4257895,363.49,369.0322222,372.1527273,363.8042857,,L7
2010-09-27 21:52:07+00:00,348.4,344.5533333,344.41,352.52,361.6133333,,,,,,,,,,414.62,408.0433333,407.3633333,404.6152941,403.16,401.9952941,403.89,401.3752941,401.6352941,402.4352941,406.7933333,405.58,411.4852941,412.4352941,412.0752941,417.3952941,,,,,,,,403.1784211,402.1952941,403.8733333,399.25,393.7152941,392.1477778,384.1366667,388.93,398.09,410.1966667,400.5466667,398.3466667,,,,,,375.2184211,371.15,366.7451852,372.6736364,367.26,354.2,L7
2010-10-06 21:45:57+00:00,336.4171429,329.5066667,325.27,329.8,336.1966667,347.5255556,356.4666667,363.43,368.7266667,377.0764706,390.8555556,397.07,408.0469231,,,,428.5666667,,,,,,,,,395.46,386.0464706,389.2664706,400.3064706,410.9964706,422.22,,,,,364.8764706,365.6964706,374.6547368,369.8964706,,,,,,,,367.5561905,359.7161905,367.6061905,360.6161905,367.3047368,384.6747368,373.5455556,353.5164706,357.1747368,,,,,,L7
2010-10-22 21:46:07+00:00,,,,,356.3466667,362.4355556,369.0866667,374.87,379.0666667,387.2994118,390.2155556,398.29,402.4246154,409.6566667,407.8285714,401.1366667,402.5066667,400.2194118,399.56,398.5094118,407.32,,,,,,,,406.1294118,407.0294118,410.1,408.06,404.5194118,402.92,398.27,399.4194118,400.2394118,400.2989474,400.4194118,400.5066667,391.82,389.8794118,,,,,,,401.7090476,405.4290476,406.7589474,408.0489474,388.4455556,381.2794118,375.7789474,382.07,378.4837037,,,,L7
2010-12-09 21:46:39+00:00,340.1257143,323.4833333,334.65,332.99,340.2633333,340.4377778,,,,,,,,,394.1314286,391.7233333,387.5233333,378.4129412,382.4,378.9929412,376.4,379.0529412,381.4929412,386.9629412,387.6233333,392.22,388.1529412,391.4929412,390.5329412,,,,,,,,,380.3731579,380.1829412,385.1233333,379.99,373.3029412,369.9777778,,374.78,378.68,387.7709524,385.0509524,383.9809524,,,,,378.8529412,366.4331579,367.84,371.1385185,388.18,375.8457143,365.6257143,L7
2010-12-25 21:46:47+00:00,347.67,349.7566667,344.17,348.7,349.3566667,354.9688889,361.1866667,364.31,,,,,,,,,392.9366667,393.3594118,395.19,394.6994118,388.17,393.7194118,395.9094118,395.2894118,396.1466667,395.72,403.9394118,401.2494118,403.7394118,406.0494118,414.9,,,,,,,,389.8894118,393.6666667,387.47,391.0394118,392.1188889,387.8033333,385.54,392.44,397.7133333,395.3633333,401.7533333,400.0333333,,,,,384.5957895,376.84,381.9092593,393.4890909,381.91,377.47,L7
2011-01-25 21:49:47+00:00,337.0842857,331.8866667,323.015,334.435,337.7466667,338.9955556,341.4066667,350.465,356.0366667,362.7811765,367.2655556,366.265,371.1169231,370.3966667,369.2085714,368.1566667,374.0366667,376.8911765,371.145,374.0411765,373.565,372.6111765,372.8711765,376.8711765,372.2966667,377.635,380.8111765,389.1611765,388.0811765,384.4511765,389.935,382.965,382.2311765,383.875,377.525,372.4511765,372.3311765,373.7305263,370.1811765,374.7266667,372.795,359.9411765,359.3855556,351.8690476,367.77,370.44,380.4990476,374.7690476,373.1990476,374.3190476,380.4805263,385.5505263,370.6155556,358.4811765,355.9305263,360.05,354.7003704,367.6436364,364.8742857,355.6042857,L5
2011-01-26 21:47:02+00:00,326.83,328.63,321.745,327.695,329.13,339.2433333,342.62,346.495,358.1,361.7905882,368.7633333,372.145,373.3007692,,,,,,,,,362.9105882,361.8405882,366.8505882,373.33,370.925,369.6905882,370.3805882,372.7805882,376.1405882,385.055,385.485,377.9605882,372.215,363.795,362.1505882,,,,,,,361.6133333,360.17,367.64,367.57,377.77,374.02,367.17,370.31,379.6105263,386.9305263,377.2433333,,,,,377.1190909,370.25,360.39,L7
2011-02-02 21:53:15+00:00,,,,,,,,,,,383.7577778,391.715,398.4669231,405.1633333,397.64,392.5633333,394.8133333,393.7435294,390.895,387.9135294,389.535,389.8735294,391.9235294,393.0535294,390.3933333,391.965,,,,,,,,,396.305,392.7335294,394.8735294,394.9968421,394.5935294,392.5733333,387.215,372.9435294,375.7477778,389.8166667,386.41,388.92,398.6066667,,,,,,381.7277778,375.5035294,373.2968421,375.02,372.0685185,381.3063636,370.83,353.74,L7
2011-02-11 21:47:06+00:00,,,,,346.9433333,351.0977778,357.9533333,362.425,369.7333333,374.9935294,384.6877778,388.615,393.7469231,399.1933333,397.26,392.8633333,389.5833333,390.5435294,390.615,384.8635294,,,,,,,,392.9935294,393.4935294,400.9335294,403.145,395.165,391.2535294,390.525,392.965,390.4235294,394.1335294,391.1668421,389.5935294,386.4733333,387.955,387.0835294,,,,,,394.4666667,389.1166667,389.3166667,393.0168421,395.6168421,384.6977778,376.8235294,372.2568421,369.26,373.4085185,,,,L7
2011-02-18 21:53:18+00:00,350.6885714,347.8766667,341.49,338.07,344.1466667,355.0322222,357.4166667,362.64,366.8966667,375.0829412,378.5622222,381.84,385.8469231,,,,,,,,,386.6429412,384.6929412,385.1429412,386.6766667,387.45,386.6829412,389.6529412,392.9929412,392.6929412,395.6,395.54,390.3729412,387.33,388.25,388.7929412,,,,,,,,371.0247619,377.26,379.4,391.7247619,383.1747619,380.3647619,382.4647619,386.5652632,391.8052632,381.0622222,,,,,,360.9785714,353.9785714,L7
2011-02-27 21:47:11+00:00,355.1214286,344.16,335.6,,,,,,,,,,397.5153846,402.22,404.1028571,398.59,397.11,395.0529412,390.31,386.8329412,387.13,387.7429412,389.6829412,394.0429412,393.26,394.43,398.8029412,,,,,,,,403.12,400.4529412,396.9129412,396.0873684,394.6129412,389.23,382.77,378.1029412,368.6166667,375.6885714,383.5,387.88,397.3085714,,,,,,380.3466667,373.6729412,370.1673684,375.03,371.5544444,381.9963636,369.6414286,361.0214286,L7
2011-03-06 21:53:24+00:00,,,347.955,348.975,359.4633333,361.0511111,367.9733333,367.375,372.3133333,372.0705882,377.1111111,390.245,396.5615385,404.9633333,405.2471429,397.6933333,392.5133333,384.5605882,388.485,391.4005882,,,,,,,,393.1505882,397.3805882,398.8105882,400.525,400.015,397.0705882,394.215,394.055,394.2305882,395.4305882,392.8794737,388.2305882,390.9033333,384.415,384.1905882,,,,,,,375.6680952,374.7480952,383.4194737,387.6494737,374.5411111,363.7105882,362.2694737,360.49,,,,,L7
2011-03-07 21:43:36+00:00,342.9685714,344.73,341.295,345.725,353.65,359.5966667,363.19,363.565,369.21,372.9776471,384.0666667,392.025,399.2853846,399.02,404.7171429,400.14,396.87,392.9876471,389.355,391.5276471,388.765,386.0876471,384.3476471,388.2376471,394.04,399.165,394.5776471,396.3876471,399.6176471,403.5976471,407.355,403.285,400.4176471,396.655,397.495,397.1676471,394.9576471,393.1731579,396.4376471,396.07,388.825,382.3076471,370.8966667,370.6914286,373.24,380.41,392.0314286,378.7914286,374.3114286,378.5714286,388.9431579,392.3031579,382.1566667,375.3776471,375.0831579,368.91,371.5611111,375.8627273,372.0385714,359.7185714,L5
2011-03-15 21:47:14+00:00,,,,,,,,,371.96,381.6870588,381.99,387.25,397.7923077,408.22,406.6157143,400.97,392.13,395.1470588,395.06,394.4670588,392.29,396.1970588,396.4170588,395.5370588,,,,,,,,403.13,400.3570588,400.83,395.82,395.7970588,396.3870588,392.6957895,396.5170588,392.75,384.77,378.5970588,376.08,380.4971429,,,,,,,390.4757895,392.2357895,382.25,373.6670588,376.8957895,374.67,376.56,385.5909091,370.0828571,,L7
2011-03-31 21:47:17+00:00,356.7842857,349.0266667,,,,,,,,,,385.91,391.3630769,403.3566667,396.3485714,396.8466667,391.3966667,390.1282353,386.04,391.4882353,387.9,389.9782353,386.1382353,389.3382353,395.0366667,388.95,,,,,,,,391.48,390.67,392.7182353,392.0082353,389.8578947,387.7882353,383.9466667,378.34,370.5682353,372.3988889,376.8590476,377.55,381.36,394.0290476,,,,,384.2578947,373.6788889,363.1582353,361.4078947,359.69,367.0725926,369.9481818,362.5842857,356.6842857,L7
2011-04-07 21:53:28+00:00,365.5871429,365.0333333,375.365,,,,,,,,,,407.6846154,413.7733333,414.5142857,406.2433333,407.8833333,406.9964706,403.005,401.5964706,402.215,403.9764706,403.1064706,403.4864706,407.7633333,408.295,425.5964706,,,,,,,,,,,,,,,,,,,,,,,,,,,377.3664706,374.1210526,369.21,371.1385185,375.0154545,365.1871429,351.3871429,L7
2011-05-18 21:47:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.4247059,415.4347059,414.57,,,,,,,,,,,,,,,,,,,,,,,,357.8284211,354.82,,364.9790909,354.6157143,351.3957143,L7
2011-06-26 21:53:22+00:00,,,,365.655,368.3333333,371.5044444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.8009524,379.8794737,382.0594737,368.6644444,362.8488235,363.0994737,361.82,364.0696296,,,,L7
2011-07-28 21:53:19+00:00,361.7,347.92,347.025,348.465,353.14,361.08,365.25,367.325,370.78,379.0382353,384.72,,,,,,,,,,392.455,391.3982353,392.7482353,391.0282353,393.3,398.825,400.2382353,399.9982353,396.6582353,401.8782353,402.185,401.995,395.2882353,394.045,396.335,,,,,,,,383.01,379.68,382.88,391.85,407.52,393.27,379.47,379.47,381.8384211,394.0484211,374.66,,,,,367.4227273,357.52,355.84,L7
2011-08-13 21:53:15+00:00,359.0142857,352.2733333,349.925,351.645,362.7333333,,,,,,,,,,405.5485714,398.8633333,398.6733333,397.4958824,396.055,394.1558824,395.545,394.8858824,399.1858824,396.5658824,398.4433333,401.405,398.5158824,404.0658824,408.7058824,,,,,,,,,398.0921053,393.5958824,393.1933333,386.355,384.8658824,381.1677778,379.932381,382.38,389.23,401.392381,392.682381,386.572381,387.632381,,,,,359.0421053,364.72,361.9451852,366.73,364.1242857,350.5542857,L7
2011-08-22 21:47:04+00:00,365.9771429,351.96,354.915,361.905,366.18,375.09,376.94,383.875,390.45,394.1111765,397.06,404.365,408.1453846,,,,,,,,,402.7911765,402.1011765,403.7211765,405.62,403.765,407.7011765,408.2211765,412.6111765,411.7811765,417.915,414.575,410.6711765,411.155,405.895,404.7811765,,,,,,,,381.0628571,384.83,396.08,407.4028571,400.7528571,387.3028571,386.9228571,392.1926316,394.8426316,384.91,,,,,373.1418182,362.5871429,364.2971429,L7
2011-09-07 21:46:59+00:00,354.7414286,341.3733333,334.39,343.22,351.2733333,362.9411111,366.8333333,371.47,378.5733333,381.4558824,387.0611111,393,397.9415385,,,,,,,,,387.5058824,389.0858824,390.7658824,387.4533333,391.03,398.4858824,398.3158824,403.9658824,402.8158824,406.81,406.47,404.9558824,393.82,397.47,391.7758824,,,,,,,371.3011111,373.7752381,378.93,386.26,399.2852381,391.6352381,384.1252381,382.9352381,390.5436842,394.3236842,379.5011111,,,,,366.9936364,362.1814286,366.0114286,L7
2011-10-24 21:47:48+00:00,356.6114286,346.1666667,339.19,339.34,345.8066667,351.3855556,360.4766667,364.61,369.5966667,373.6988235,382.4855556,393.39,393.5576923,405.1666667,402.2728571,394.7966667,393.2566667,389.4188235,390.91,391.3788235,387.55,387.2788235,389.3388235,393.8988235,395.2766667,388.23,395.0088235,392.6588235,393.2888235,397.7588235,400.28,397,396.4488235,390.51,390.36,388.7188235,389.8688235,394.28,386.2688235,382.0566667,375.4,370.5088235,366.9255556,381.3219048,387.13,389.65,393.4719048,385.7019048,386.2119048,,,,382.7155556,368.2288235,365.65,363.86,369.0603704,374.4609091,368.8314286,366.0914286,L5
2011-10-25 21:47:02+00:00,,,,,,,,,365.6866667,377.5064706,384.2355556,389.93,392.9469231,401.5666667,400.2642857,392.9766667,393.5166667,392.6764706,389.32,387.5164706,390.12,392.3264706,390.5464706,396.7064706,,,,,,,,402.6,399.0064706,397.1,395.62,390.7464706,392.0264706,393.0347368,389.2964706,387.8166667,380.66,366.4364706,370.3855556,379.8261905,398.83,,,,,,393.8647368,394.3647368,382.7055556,377.5864706,371.8047368,366.67,373.4537037,382.4972727,372.2671429,,L7
2011-11-26 21:47:22+00:00,351.4114286,340.78,337.655,345.115,352.86,357.4533333,364.74,368.045,372.57,385.4858824,,,,,,,,,390.385,391.5058824,394.715,391.6958824,393.6958824,395.7558824,396.18,396.255,398.5358824,401.1858824,405.5258824,404.7458824,409.265,407.135,407.0158824,,,,,,,389.03,387.355,381.0058824,377.0633333,383.2685714,388.77,390.81,398.6185714,389.8085714,385.0285714,387.1085714,393.53,,,,,375.62,381.1822222,390.3818182,379.8514286,370.8014286,L7
2011-12-19 21:53:43+00:00,,,,,347.7266667,354.0355556,354.0466667,355.125,364.3766667,372.3329412,377.2455556,383.015,388.1007692,392.1066667,389.9514286,387.3366667,379.9366667,385.5129412,383.745,382.6829412,388.945,,,,,,,,,392.9129412,388.985,373.885,,,,,,,354.7129412,355.3866667,,337.5929412,367.2255556,,,,,,,,,,,396.2129412,375.0568421,374.63,382.5537037,,,,L7
2012-04-09 21:53:53+00:00,373.83,370.4833333,366.215,366.445,,,,,,,,,,,406.43,399.3433333,393.1533333,388.5858824,388.305,389.5658824,387.165,388.2358824,390.6658824,389.5558824,396.0033333,399.615,397.0858824,398.6358824,401.4858824,,,,,,,,,387.9989474,386.1558824,383.6833333,373.195,373.6658824,369.1111111,365.3766667,371.87,381.52,391.7566667,381.9066667,390.7066667,,,,,,369.6389474,368.73,363.8307407,376.1827273,369.53,358.98,L7
2012-04-25 21:54:10+00:00,,359.46,358.085,360.525,363.67,360.4633333,369.44,369.495,372.09,375.7558824,383.0733333,388.655,400.6092308,400.99,399.7928571,402.42,393.56,392.6458824,,,,,,,,,,403.1458824,403.8758824,402.0458824,406.225,403.425,398.1658824,396.185,396.225,392.1158824,392.3758824,379.27,378.5258824,385.98,,,,,,,,388.7885714,379.9085714,382.1385714,389.4,389.63,370.4933333,366.2358824,361.69,363.5,,,,,L7
