Year-Month,monthly_anomaly,Value
2010-01,1.707195290250611,-1.1
2010-02,4.243786602785908,-1.5
2010-03,4.642684699577969,0.7
2010-04,3.871885715955358,1.2
2010-05,3.578294189036825,0.9
2010-06,3.6566638758776824,0.4
2010-07,3.2023064980015365,1.8
2010-08,1.333752970232941,1.8
2010-09,0.00637591305258005,2.2
2010-10,0.34157979194831295,1.7
2010-11,-1.1265278362963087,1.3
2010-12,-3.3265135237045893,2.9
2011-01,-5.693719477348821,2.3
2011-02,-6.423566836580562,2.7
2011-03,-6.709456703122993,2.5
2011-04,-6.713899740128629,1.9
2011-05,-6.55055209420358,0.4
2011-07,-5.955078213664684,1.0
2011-08,-4.75067460672856,0.4
2011-09,0.5699399991592193,1.0
2011-10,3.6313903716228007,0.8
2011-11,2.648101979012433,1.1
2011-12,0.6704620764847603,2.5
2012-03,-1.3657010829856662,0.7
2012-04,-3.197843633139052,-0.3
2012-05,0.19791005245519255,0.0
2012-06,3.443467659618067,0.4
2012-08,4.0669501277119995,-0.2
2012-09,4.7159391074238926,0.2
2012-11,2.534746321296128,0.3
2012-12,-1.268617640168452,-0.6
2013-01,-1.0741384643781289,-0.1
2013-02,-1.547774073128283,-0.2
2013-03,-2.3823145051811014,1.5
2013-04,-1.1286211696568766,0.2
2013-05,-0.4866905840287272,0.8
2013-06,1.013212645968391,1.2
2013-07,2.1691561317136983,0.8
2013-08,2.5343934536183035,0.2
2013-09,2.451557687382096,0.3
2013-10,0.8662690659604267,-0.1
2013-11,1.0071899692866846,0.7
2013-12,-0.2856533466209188,0.1
2014-01,-1.7704243854685315,1.4
2014-02,-0.9949982009793152,0.1
2014-03,-1.3714468195900795,0.9
2014-04,-0.4251659763115073,0.8
2014-05,0.12515829037192294,0.5
2014-06,0.22778038872827203,0.2
2014-07,0.8883241488152349,-0.2
2014-08,0.8759403052337831,-0.7
2014-09,1.2575161846016591,-0.7
2014-10,0.3973606459241101,-0.6
2014-12,-1.5473040525064972,-0.6
