Year-Month,nzd_188_Average_Value,Value
1999-09,357.22278293952445,0.7485207069940297
1999-10,355.1385924367387,0.8236456826074188
1999-11,354.0333114365277,0.9233735598650692
1999-12,356.5280553503667,1.011386782137625
2000-01,359.7238025240375,1.0576720594020095
2000-02,362.03253226094773,1.0618235544692682
2000-03,364.05659572491936,0.995728233891588
2000-04,365.0334138766329,0.8740749885764956
2000-05,365.102692414206,0.7356117611208182
2000-07,364.16706245643127,0.6388184610084495
2000-08,360.2891373222123,0.7224262610540236
2000-10,358.77619613911673,0.9772798068007736
2001-01,359.50327740496135,1.0088963762614733
2001-03,360.0538345566169,0.6832408388038734
2001-06,355.43025267873594,0.09119115738362729
2001-09,347.6242889718276,0.01608407826427507
2001-10,347.49702833090635,0.07811637345394473
2002-01,349.2160826598714,0.21449372955658763
2002-02,351.66079066843827,0.19354676032406123
2002-03,354.1728175800599,0.10063732676148326
2002-04,355.67604439564064,-0.03842570399274743
2002-06,357.0678602985053,-0.32407168931229496
2002-08,358.55509923471794,-0.5544184781988168
2002-10,359.49990949529393,-0.6134335732004034
2002-11,359.14037933750126,-0.5956254454699573
2002-12,357.1870972416786,-0.5445271348412026
2003-01,353.6712561081569,-0.4466556699562611
2003-03,350.2619279302176,-0.1944592892893433
2003-04,348.16864902487055,-0.08111569386380056
2003-05,346.0864743892914,0.013456731099329336
2003-07,345.4267812744773,0.1208658332242577
2003-08,344.7094995070433,0.12141276846812792
2003-09,345.69668982028344,0.11777495737139175
2003-10,349.59884714201706,0.13527537703655707
2003-11,352.8165917462311,0.1815726375894468
2003-12,354.87628624999746,0.25317329721877313
2004-01,355.48762021530547,0.3098644802332302
2004-02,355.5500635921501,0.35214302885038107
2004-03,353.84870110138735,0.35078374922628575
2004-04,352.96257924897105,0.3157763917180515
2004-05,352.5190476381966,0.26111574952871985
2004-06,354.7961214271101,0.15307544580359433
2004-07,356.4968432546864,0.001160899268189866
2004-08,357.2501991270321,-0.1428170313551
2004-09,355.7454254715424,-0.2634107073781947
2004-10,356.1927719314911,-0.35802025515780866
2004-12,355.42796592443597,-0.45079610692762767
2005-01,352.18516616648685,-0.43181910863293954
2005-02,347.9296521031682,-0.4015189601435094
2005-03,352.31105433202737,-0.3609992056461837
2005-04,353.3505256970311,-0.31167643310178894
2005-05,352.4232606130553,-0.2250391858051335
2005-06,356.54768010571337,-0.0964309591097848
2005-07,357.0944010570396,0.03521003373443896
2005-08,355.8167132682167,0.16532092000083043
2005-10,354.216274088073,0.421807431835581
2005-12,354.6276421715383,0.5830145165610985
2006-01,354.9619883936335,0.6438538398042872
2006-02,355.2879368528208,0.6377779139544857
2006-03,355.6108200014929,0.5679438341808958
2006-04,352.5684337045533,0.4025678113100374
2006-05,348.5006105375388,0.1594683525395233
2006-06,348.7201239508597,-0.09551947474668031
2006-07,352.85611349710155,-0.33766150867307687
2006-08,357.42722441754603,-0.5186219509611443
2006-09,355.86769112370945,-0.6110049250387657
2006-10,357.2584785549119,-0.6229289502978587
2006-11,357.4442830406955,-0.5616019185566746
2006-12,360.80128013100125,-0.47859710598164185
2007-01,363.18669567863907,-0.382432221728086
2007-03,360.4208155228998,-0.15819657808631737
2007-04,358.6988375952865,-0.06773891836902313
2007-05,356.9589814478012,0.020026085448664733
2007-07,353.68090002263693,0.2299059127858952
2007-08,350.71988210076864,0.38764647302334704
2007-09,349.0330883918958,0.585753406153459
2007-10,347.6494919648765,0.8196076615068817
2007-11,346.44273148886947,1.05513378632332
2007-12,345.53986090281643,1.2484672430466528
2008-01,345.37544695927375,1.3431891786679095
2008-02,347.4955913906346,1.3177588858624836
2008-05,349.90031924355776,0.859322585360255
2008-06,351.66578757807645,0.7937777248667184
2008-07,352.2852558536549,0.8159295605668426
2008-08,351.01650969154343,0.9147841504140478
2008-09,349.34355129965667,1.0413618816384342
2008-11,349.1019406017241,1.222700230816331
2008-12,349.4493298481203,1.2313098924827477
2009-01,351.37288307840623,1.1688067105466353
2009-03,353.5139184555067,0.8372071406055133
2009-05,353.7980305592978,0.37727202306459096
2009-06,353.70242291276196,0.16236423617516693
2009-07,353.185873749619,-0.037767515018627365
2009-09,353.4617157312636,-0.41569687937836874
2009-10,354.26840150793265,-0.572962569485984
2009-11,356.76210603114174,-0.6487415328352087
2009-12,359.98057106921704,-0.6293869860281579
2010-01,362.11606308915725,-0.4972369085469447
2010-03,361.0528680795779,0.10899424577345158
2010-04,361.2194937385111,0.47322177960582124
2010-05,362.0783389005933,0.8126840344634755
2010-06,362.7284023654338,1.130988986999458
2010-07,360.90625098561867,1.438915970622749
2010-08,358.7233963301339,1.7007954508442944
2010-09,355.59610770974734,1.9086497519918335
2010-10,353.2335409982034,2.0626518908950864
2010-11,354.0924505314004,2.185895992616259
2010-12,355.0108838015788,2.273134110573227
2011-01,357.4598553593843,2.270494498795764
2011-02,356.57521962238206,2.1656412751445364
2011-03,356.8130203158769,1.9486784177314211
2011-04,356.9798656927153,1.647308468728166
2011-06,355.7329743933648,1.0738639852343177
2011-07,354.17047922405794,0.9211230284445365
2011-08,352.2107681149952,0.8515462373764621
2011-09,350.1745536493478,0.8541831839453714
2011-10,348.38534332346524,0.884393006171687
2011-11,347.51329907018044,0.9095573692104303
2011-12,348.27321244167115,0.8902233666612278
2012-01,350.8484831232904,0.8027024233130369
2012-03,354.37452199032305,0.4921688721239596
2012-04,354.1503086971324,0.32783970506493104
2012-05,354.2072584695713,0.20528233607327703
2012-06,353.98614733708376,0.12336877211879173
2012-08,352.4008743979257,0.032400989588293974
2012-09,350.94219102256244,0.026406250296140715
2012-10,351.4087345622262,0.02642739910947475
2012-11,352.1210858075468,0.026635577700407437
2012-12,350.88199599771775,0.04291773924551127
2013-01,350.0192341065718,0.11292014392282113
2013-02,352.28644494571563,0.2319590456607175
2013-03,355.08276607569934,0.3782775764653629
2013-04,358.2362941291696,0.4986733923004307
2013-05,360.6621300935851,0.5892521457447
2013-06,361.90910939173943,0.6231376739888824
2013-07,357.63957280070053,0.5907048923965773
2013-08,350.37291657353387,0.5234601325256621
2013-09,350.15773514629007,0.46993672485858357
2013-10,349.4450893574943,0.45337122390349965
2013-11,346.2884709109513,0.4831409853199629
2013-12,347.2949145306568,0.5296188680545513
2014-01,349.96800077250566,0.5807287661223874
2014-02,353.0407676395355,0.5922909238768446
2014-03,354.05718928005126,0.567970826809761
2014-04,354.31049266967807,0.47589736695557994
2014-05,355.887414393746,0.3103053460677613
2014-06,353.5519913895712,0.09092743552305278
2014-07,349.46691991658605,-0.14707633107417037
2014-08,348.16825632696026,-0.35957273237705
2014-09,347.0825437605364,-0.5068043715735898
2014-10,349.56158756892756,-0.5756296135298774
2014-11,350.94812199739,-0.568617691677851
2014-12,344.02831587748244,-0.4903547261542293
2015-01,348.884503186993,-0.3713229970116167
2015-02,349.4591568813966,-0.2510078475407249
2015-03,346.1129316528591,-0.20061105576439814
2015-04,347.33137576254654,-0.2567819850132762
2015-05,354.2705462327335,-0.4042466393468286
2015-07,357.34500221685676,-0.8501848680087226
2015-08,357.32397075769387,-1.070595574096728
2015-09,359.1697955800341,-1.223198549449787
2015-11,359.90896880639957,-1.2746489954357216
2015-12,359.43887323435774,-1.2220458336376772
2016-01,348.20884807761666,-1.1249075170949192
2016-02,342.8464482179673,-0.9375491151473682
2016-03,349.34165784598986,-0.665644767311988
2016-05,356.70769584784193,-0.05760719111081092
2016-06,357.62324081446593,0.19695097342122275
2016-07,358.88160372871454,0.3640719526642287
2016-08,357.3961911870951,0.4417202606982669
2016-09,351.9139235352376,0.43083282662132877
2016-10,352.90264925440385,0.35308525930173174
2016-11,358.82872369355005,0.27695336942236815
2016-12,362.3372623465349,0.22822232000442813
2017-01,362.2175450092542,0.20376175829224355
2017-02,361.69631479581136,0.20637067299273687
2017-03,360.4329254903908,0.23853668692227004
2017-04,357.0928652548644,0.27867259031874336
2017-05,357.31594245014287,0.34900388431183393
2017-06,355.0807976782756,0.4367952801537868
2017-07,355.41043700789714,0.525261747808802
2017-09,356.36587958872184,0.6467878331304453
2017-10,354.34856295737245,0.6761542396814942
2017-11,353.11633691035036,0.6730569111571602
2017-12,355.16101510365405,0.6458199724899302
2018-01,357.5455387180883,0.6208841485039563
2018-03,357.64114264740806,0.527810519581477
2018-04,362.1979945152368,0.4388808830748012
2018-05,366.6177217875379,0.3223367218852239
2018-06,359.048108263823,0.19520600053252968
2018-07,355.4005933523293,0.08092754540547736
2018-08,354.21648342945736,-0.004905759695682563
2018-09,357.3359804791475,-0.03692638803568444
2018-10,360.9515361751881,-0.013264184276405772
2018-11,360.41077672243546,0.019522205326034367
2018-12,354.83382883053656,0.04584038036144003
2019-01,356.08900585413875,0.04024313392595193
2019-02,360.680694133567,0.02114261785449628
2019-03,362.43144673061965,0.00362422088469758
2019-04,367.00859947669613,-0.03631022162356773
2019-05,370.8922709649089,-0.10014622654223462
2019-06,369.08729009115655,-0.17835093699821336
2019-07,364.0942960512022,-0.2854146170438219
2019-08,362.2913027309935,-0.39267204829557695
2019-09,364.49632920887154,-0.48089218298276354
2019-10,364.87569852738517,-0.5077316375214126
2019-11,364.13466903489666,-0.4763858552763143
2019-12,364.54925549872263,-0.38119678730128814
2020-01,364.7884704348155,-0.24196357415422642
2020-02,363.38779185367196,-0.09617478246611133
2020-04,360.6530655124965,0.19710692098590027
2020-06,356.64417840911267,0.47733541772074395
2020-08,353.49962561183344,0.754008545978388
2020-09,355.6948706534374,0.8712958857678531
2020-10,358.3027653745324,0.9757435874965836
2020-11,359.64786658407047,1.07736374619017
2020-12,360.139030620232,1.1514127385919921
2021-01,359.79518971358954,1.1444070142804073
2021-02,360.11094800554264,1.0468454301796504
2021-03,361.46706102028,0.8965760046047285
2021-04,365.79738078618107,0.7656565298162769
2021-05,365.04144515783446,0.6904047683168729
2021-06,355.3927545935117,0.6729653839725587
2021-07,348.6334122218249,0.7000589857544066
2021-08,346.9316949207638,0.7367756201884881
2021-09,346.8847904889697,0.7935070269999567
2021-11,346.0616592312641,0.9643830627404292
