dates,nzd_204_Average_Value
2009-12-29 21:51:06+00:00,342.15114133614134
2010-01-05 21:57:24+00:00,362.0609143381871
2010-01-13 21:56:49+00:00,357.5123506751185
2010-01-14 21:51:21+00:00,348.9673304473304
2010-03-03 21:51:54+00:00,348.91768131411965
2010-03-26 21:58:13+00:00,345.9435766935767
2010-04-04 21:52:03+00:00,341.4846891774892
2010-04-20 21:52:03+00:00,355.471349917688
2010-04-27 21:58:13+00:00,338.85375573921027
2010-05-29 21:58:09+00:00,355.943083712824
2010-06-14 21:58:10+00:00,357.3400282326369
2010-06-30 21:58:13+00:00,358.0250784400784
2010-07-09 21:52:03+00:00,351.58227643784784
2010-08-10 21:52:03+00:00,347.8335497835498
2010-08-17 21:58:16+00:00,341.02840599150454
2010-10-04 21:58:17+00:00,342.6281442241969
2010-10-20 21:58:28+00:00,345.18851648351654
2010-10-28 21:55:51+00:00,354.84358521438884
2010-11-05 21:58:37+00:00,333.08126072757653
2010-12-31 21:55:56+00:00,339.6644611771208
2011-01-01 21:53:02+00:00,342.95885032999786
2011-01-08 21:59:16+00:00,341.031801194586
2011-01-09 21:49:46+00:00,358.72279942279937
2011-01-16 21:55:58+00:00,347.94590947742734
2011-01-25 21:49:47+00:00,348.55743004019797
2011-02-01 21:55:59+00:00,347.50841711229947
2011-02-17 21:56:00+00:00,348.16281488352917
2011-02-25 21:59:32+00:00,338.06853502558045
2011-03-06 21:53:24+00:00,339.2071906035141
2011-03-13 21:59:35+00:00,348.03610145986767
2011-04-07 21:53:28+00:00,352.3458498883156
2011-05-16 21:59:35+00:00,346.2525384385729
2011-06-26 21:53:22+00:00,359.66742412790035
2011-08-20 21:59:26+00:00,346.19158498565906
2011-09-05 21:59:22+00:00,343.5310108810109
2011-09-13 21:54:33+00:00,351.29506635229853
2012-01-27 22:00:03+00:00,353.4255091089466
2012-03-08 21:53:55+00:00,334.187354563245
2012-03-15 22:00:09+00:00,338.3583558802309
2012-04-09 21:53:53+00:00,339.06229030750154
2012-04-16 22:00:05+00:00,342.76519841269845
2012-05-02 22:00:31+00:00,343.39385083713853
2012-05-11 21:54:32+00:00,346.76688955188956
2012-06-03 22:00:23+00:00,344.0866231189445
2012-06-12 21:54:14+00:00,355.93566975881265
2012-06-28 21:54:23+00:00,359.29929206779957
2012-07-05 22:00:41+00:00,339.8380064380064
2012-08-22 22:01:14+00:00,358.6965232798144
2012-08-31 21:55:09+00:00,344.5629488536155
2012-10-25 22:01:51+00:00,350.20144385026737
2012-11-19 21:55:50+00:00,338.79041731601734
2012-11-26 22:02:01+00:00,345.9673877973878
2012-12-28 22:02:11+00:00,338.0991480811734
2013-01-06 21:56:01+00:00,324.4347596043248
2013-01-22 21:56:02+00:00,338.2429006305718
2013-02-23 21:56:00+00:00,334.32381419832126
2013-03-11 21:55:59+00:00,331.89125788497216
2013-04-11 22:08:15+00:00,352.72165739022887
2013-04-27 22:07:47+00:00,350.9670301569035
2013-04-28 21:55:45+00:00,359.8089826839827
2013-05-13 22:07:59+00:00,355.3174241135848
2013-05-29 22:08:05+00:00,360.49564174564176
2013-05-30 21:55:36+00:00,356.45260777417025
2013-06-22 22:01:38+00:00,350.06065963203463
2013-06-23 22:01:46+00:00,348.5913507524222
2013-07-08 22:01:27+00:00,356.9197937042382
2013-07-16 22:08:00+00:00,350.5922216526164
2013-07-17 21:55:13+00:00,353.2039924394854
2013-08-17 22:08:03+00:00,335.8798477698478
2013-09-02 22:08:04+00:00,334.4539151721295
2013-10-04 22:07:55+00:00,335.9599636672851
2013-10-20 22:07:50+00:00,346.8352867965368
2013-11-13 22:02:12+00:00,324.61710565476193
2013-11-21 22:07:37+00:00,341.15783536899613
2013-11-22 21:56:04+00:00,333.20932931802497
2013-12-15 22:02:21+00:00,328.43768199594285
2014-01-01 22:01:14+00:00,345.53138708513717
2014-01-09 21:56:17+00:00,351.461404804346
2014-01-17 22:00:59+00:00,359.1273504375339
2014-02-02 22:00:53+00:00,344.17811681811685
2014-02-09 22:06:57+00:00,348.434435261708
2014-02-26 21:56:34+00:00,323.1422071737786
2014-03-05 22:02:49+00:00,347.8095204795205
2014-03-06 22:00:25+00:00,348.5138886312101
2014-03-22 22:00:13+00:00,332.3962597402598
2014-03-29 22:06:15+00:00,346.9916356163678
2014-03-30 21:56:49+00:00,340.6234245934246
2014-04-22 22:03:12+00:00,345.31410743967706
2014-05-08 22:03:17+00:00,329.4197510314412
2014-05-16 22:05:33+00:00,357.48883451865595
2014-05-17 21:57:11+00:00,357.06324553380887
2014-07-12 21:59:43+00:00,331.2863178763179
2014-07-20 21:57:24+00:00,339.49285852655714
2014-07-27 22:03:38+00:00,345.230783718446
2014-08-04 22:06:02+00:00,350.48042553191493
2014-08-21 21:57:28+00:00,351.2008584842388
2014-09-06 21:57:30+00:00,347.454018005212
2014-09-22 21:57:35+00:00,340.48078107606676
2014-10-24 21:57:57+00:00,340.4288005050505
2014-11-08 22:06:16+00:00,351.60494334097274
2014-12-02 22:04:24+00:00,335.0300937950938
2015-01-11 22:06:04+00:00,347.39282058682056
2015-01-28 21:58:30+00:00,313.35727272727274
2015-02-05 21:59:46+00:00,347.282965998403
2015-02-13 21:58:31+00:00,330.83463541666663
2015-02-28 22:05:48+00:00,352.9159154040404
2015-03-01 21:58:43+00:00,349.99437229437234
2015-03-09 21:59:30+00:00,346.65555542671615
2015-04-02 21:58:56+00:00,344.77175180375184
2015-04-10 21:59:13+00:00,348.22452731773825
2015-05-12 21:58:53+00:00,351.45065978664195
2015-05-19 22:05:04+00:00,351.0513797211962
2015-05-27 22:05:30+00:00,347.4976064441887
2015-05-28 21:58:55+00:00,361.7260639558854
2015-06-04 22:05:12+00:00,352.9527545454545
2015-06-21 21:59:27+00:00,357.8003988714437
2015-06-29 21:59:14+00:00,363.5570959953138
2015-07-22 22:05:37+00:00,364.32379857245934
2015-07-31 21:59:28+00:00,356.1942734745413
2015-08-16 21:59:34+00:00,349.2168761595548
2015-09-25 21:59:49+00:00,336.66516594516594
2015-11-12 22:00:31+00:00,341.9472108385442
2015-12-21 22:07:18+00:00,332.4848299319728
2015-12-29 22:06:09+00:00,354.69838924963926
2015-12-30 22:01:14+00:00,323.6
2016-01-22 22:07:45+00:00,321.79418332048465
2016-02-24 21:59:45+00:00,346.54332293332294
2016-03-02 22:05:55+00:00,347.78607735518443
2016-03-03 22:01:50+00:00,340.1985788497217
2016-03-11 21:59:42+00:00,351.1683477633478
2016-05-06 22:02:14+00:00,346.0548348794063
2016-05-13 22:08:26+00:00,355.4757227555054
2016-05-14 21:59:24+00:00,363.1306064471243
2016-05-21 22:05:38+00:00,352.9152378375593
2016-05-30 21:59:30+00:00,354.3946565963587
2016-06-23 22:02:25+00:00,349.34056791001996
2016-06-30 22:08:35+00:00,354.86362842712845
2016-07-01 21:59:42+00:00,362.681071768902
2016-07-16 22:08:36+00:00,328.50721904761906
2016-07-17 21:59:49+00:00,344.91034374355803
2016-07-24 22:06:01+00:00,355.15498415275204
2016-08-01 22:08:38+00:00,339.84892995893
2016-08-17 22:08:39+00:00,335.38245741271714
2016-08-18 21:59:57+00:00,344.20324984539275
2016-09-10 22:06:15+00:00,352.4447258297259
2016-09-18 22:08:45+00:00,358.50496301167186
2016-10-04 22:08:47+00:00,337.2861807952947
2016-11-21 22:08:33+00:00,350.1241075591076
2016-11-22 22:00:11+00:00,359.07390582516905
2016-12-16 22:02:16+00:00,358.3456448543405
2017-01-16 22:06:11+00:00,349.0436787518037
2017-01-25 21:59:56+00:00,353.86403486394556
2017-02-02 22:01:50+00:00,345.53682211727664
2017-02-09 22:07:55+00:00,332.5904210940575
2017-02-10 21:59:48+00:00,340.8733987837559
2017-02-25 22:08:05+00:00,339.76667351167356
2017-03-05 22:05:50+00:00,360.0666558441559
2017-03-14 21:59:34+00:00,348.5721922026387
2017-04-06 22:05:33+00:00,346.30723638501416
2017-04-07 22:02:08+00:00,341.8427743271222
2017-04-14 22:08:22+00:00,331.4490342384888
2017-04-15 21:59:18+00:00,342.11050622050624
2017-04-30 22:08:28+00:00,350.0204465808362
2017-05-01 21:59:07+00:00,353.2562456194599
2017-05-08 22:05:23+00:00,354.8125521799629
2017-05-24 22:05:34+00:00,353.15308158111736
2017-06-10 22:02:27+00:00,354.429622139765
2017-06-25 22:05:47+00:00,343.88390494390495
2017-06-26 22:02:30+00:00,341.491126984127
2017-07-03 22:08:41+00:00,338.24367178276265
2017-07-11 22:05:50+00:00,350.8593088855589
2017-07-12 22:02:30+00:00,350.7550903593761
2017-07-28 22:02:29+00:00,348.6832384204215
2017-09-14 22:02:26+00:00,349.40970814787715
2017-09-22 22:00:01+00:00,352.7487219130076
2017-09-29 22:06:15+00:00,346.0335232426304
2017-11-08 22:08:39+00:00,338.7220938245428
2017-12-02 22:06:10+00:00,337.8972606163678
2017-12-03 22:02:19+00:00,342.49318001443004
2017-12-10 22:08:26+00:00,334.76479838063165
2017-12-26 22:08:16+00:00,333.2589206349206
2017-12-27 22:00:01+00:00,348.19795196866625
2018-01-20 22:01:43+00:00,338.0221403834261
2018-01-27 22:07:47+00:00,321.061398046398
2018-01-28 21:59:46+00:00,334.1140815038137
2018-03-08 22:05:39+00:00,341.19247113997113
2018-03-09 22:01:07+00:00,335.38259245516394
2018-04-01 22:06:59+00:00,342.5329448188942
2018-04-25 22:05:14+00:00,358.4729711529712
2018-05-03 22:06:26+00:00,344.5093420644054
2018-05-27 22:04:52+00:00,355.6624628942486
2018-05-28 21:59:51+00:00,344.9649795574795
2018-06-05 21:58:37+00:00,344.9771254638219
2018-06-21 21:58:49+00:00,328.71924899505257
2018-06-28 22:05:04+00:00,350.200625
2018-06-29 21:59:16+00:00,349.0289427892369
2018-07-22 22:05:01+00:00,343.04595478595485
2018-07-23 21:59:04+00:00,348.2701483301483
2018-08-23 22:04:25+00:00,344.89614231601735
2018-08-31 22:05:35+00:00,335.3165362765363
2018-09-08 22:04:05+00:00,320.2482467532468
2018-09-16 22:05:39+00:00,349.5801088101088
2018-09-24 22:03:43+00:00,341.1708977361436
2018-10-11 21:59:40+00:00,337.5557713120213
2018-10-18 22:05:53+00:00,356.478296871779
2018-10-19 21:56:56+00:00,338.7363310119832
2018-12-06 21:55:48+00:00,342.7439115646259
2018-12-13 22:01:47+00:00,334.4874642857143
2018-12-29 22:01:19+00:00,344.5361487894822
2019-01-07 21:54:52+00:00,342.77710451453305
2019-01-22 22:05:50+00:00,344.3789452728342
2019-02-15 21:59:50+00:00,325.3601077797374
2019-02-16 21:59:35+00:00,335.160245649775
2019-03-03 21:59:20+00:00,335.1808484057799
2019-03-04 21:59:30+00:00,343.84486252834466
2019-03-11 22:05:38+00:00,348.2306506390435
2019-03-20 21:59:26+00:00,340.49202355184497
2019-04-12 22:05:30+00:00,353.10220882292316
2019-04-13 21:51:46+00:00,345.0467157287157
2019-04-20 21:57:42+00:00,352.6730597904511
2019-04-29 21:51:11+00:00,347.6148925655775
2019-05-15 21:50:34+00:00,345.82348051948054
2019-05-22 21:56:28+00:00,363.24001719741443
2019-05-23 21:59:30+00:00,357.51558874458874
2019-06-08 21:59:38+00:00,355.397781256442
2019-06-24 21:59:43+00:00,357.1561073747681
2019-07-10 21:59:47+00:00,346.1206267949957
2019-08-11 21:59:58+00:00,333.9700093096867
2019-09-04 21:46:11+00:00,332.6564924570379
2019-09-19 22:06:20+00:00,357.8558825499896
2019-09-20 21:45:28+00:00,340.69095238095247
2019-10-21 22:06:25+00:00,350.83584583075657
2019-10-29 21:50:00+00:00,350.10100622428985
2019-11-06 22:06:24+00:00,354.94771856496
2019-11-07 21:43:25+00:00,329.27607503607504
2019-11-22 22:06:21+00:00,346.65618287466503
2019-11-23 21:42:40+00:00,346.34107137628877
2019-12-08 22:06:20+00:00,339.99667147667145
2019-12-09 21:41:53+00:00,335.0218363761842
2020-01-01 21:46:53+00:00,347.1102805836139
2020-01-09 22:06:13+00:00,343.5409700970097
2020-01-10 21:40:14+00:00,346.1715966255966
2020-01-17 21:46:05+00:00,332.45238825431596
2020-01-18 22:00:00+00:00,345.80180903421973
2020-01-25 22:06:09+00:00,335.86709750566894
2020-02-02 21:45:17+00:00,334.24748177748177
2020-02-03 21:59:55+00:00,346.09592530528016
2020-02-10 22:06:04+00:00,356.01582497671103
2020-02-11 21:38:38+00:00,346.77911633340204
2020-02-19 21:59:52+00:00,329.1570105390641
2020-02-26 22:06:00+00:00,346.6227816429602
2020-02-27 21:37:48+00:00,334.3442973020246
2020-03-05 21:43:36+00:00,329.7430910840002
2020-03-13 22:05:54+00:00,347.8944906977943
2020-03-30 21:36:02+00:00,339.4296122717862
2020-05-17 21:33:11+00:00,334.59608946608944
2020-06-02 21:32:14+00:00,334.70856304985335
2020-06-09 21:38:00+00:00,349.726549445068
2020-06-10 21:59:27+00:00,353.6669776850134
2020-08-12 21:34:06+00:00,332.62738692034986
2020-08-28 21:33:04+00:00,347.8464274077177
2020-09-30 22:00:10+00:00,343.41648776121
2020-10-15 21:29:57+00:00,320.7928530685001
2020-10-16 22:00:11+00:00,326.7032762618156
2020-10-24 21:23:11+00:00,351.15965484336454
2020-12-03 22:00:12+00:00,351.7623502723503
2020-12-27 21:18:37+00:00,334.7574071542493
2021-01-04 22:00:06+00:00,355.08554357349004
2021-01-12 21:17:30+00:00,341.9084259089893
2021-01-20 21:59:59+00:00,348.265881390435
2021-01-28 21:16:21+00:00,347.0569567974114
2021-03-24 21:18:18+00:00,332.6049214938501
2021-04-01 22:05:48+00:00,344.8790798289013
2021-04-02 21:11:23+00:00,335.85476656676656
2021-04-25 21:15:38+00:00,343.2834345215827
2021-05-04 21:08:42+00:00,350.3659497573134
2021-05-19 22:05:40+00:00,360.37459544423825
2021-06-12 21:11:37+00:00,346.0230437023294
2021-06-20 22:05:53+00:00,323.3167249067249
2021-06-29 21:59:44+00:00,352.47604357604354
2021-07-07 21:03:21+00:00,334.1062544802867
2021-07-14 21:08:56+00:00,342.3319460678211
2021-07-22 22:06:00+00:00,331.2751272051272
2021-07-23 21:01:59+00:00,328.02311613673686
2021-07-31 21:59:54+00:00,331.49429756751186
2021-09-01 22:00:05+00:00,336.86418341579054
2021-09-17 22:00:08+00:00,329.7203524303524
2021-09-24 22:06:20+00:00,339.13645421047204
2021-10-19 22:00:17+00:00,339.3357959464778
2021-11-03 20:59:01+00:00,321.5390434961863
2021-11-18 21:59:23+00:00,345.9346902700474
2021-12-22 22:00:09+00:00,332.6179542877757
2021-12-29 22:06:17+00:00,336.75728701152946
2021-12-30 20:47:20+00:00,342.1378375592661
2021-12-30 22:00:08+00:00,338.8493315811173
2022-01-07 22:00:05+00:00,337.62326401772833
2022-01-14 22:06:15+00:00,330.3029790997533
2022-01-15 20:45:48+00:00,313.95589844018417
2022-01-15 22:00:05+00:00,317.3021074321074
2022-01-22 20:51:18+00:00,320.27945219389665
2022-02-16 20:42:35+00:00,340.2926420669278
2022-02-16 22:00:02+00:00,339.7533576839827
2022-02-23 20:48:07+00:00,333.37675822262025
2022-02-23 22:06:08+00:00,342.8534491254004
2022-02-24 21:59:52+00:00,334.83261891877964
2022-03-11 20:46:32+00:00,321.5055779829274
2022-03-11 22:06:03+00:00,332.2071365440115
2022-03-28 21:59:36+00:00,328.82324237270666
2022-04-13 21:59:41+00:00,331.9735402494331
2022-04-29 21:59:37+00:00,330.07024875621886
2022-05-07 21:59:32+00:00,342.20897675736967
2022-05-18 20:38:47+00:00,341.9173593073593
2022-05-23 21:59:21+00:00,351.46338023088026
2022-05-30 20:32:25+00:00,325.3289071669072
2022-05-31 21:59:50+00:00,323.5368751248751
2022-06-07 22:06:07+00:00,341.51447916666666
2022-06-21 20:36:59+00:00,333.31876345876344
2022-07-01 22:05:54+00:00,352.72110814780456
2022-07-02 22:00:06+00:00,352.48738224077505
2022-07-03 20:30:23+00:00,362.69045093795097
2022-07-08 20:35:50+00:00,342.330286538858
2022-07-09 22:06:16+00:00,346.45425659425655
2022-07-20 20:29:08+00:00,334.39654320987654
2022-07-25 20:34:33+00:00,333.18691901594343
2022-07-25 22:06:23+00:00,321.80733164983167
2022-08-03 22:00:18+00:00,350.9271203102453
2022-08-10 22:06:32+00:00,330.5080040666404
2022-08-11 20:33:07+00:00,338.4719567099567
2022-08-11 22:00:01+00:00,336.131038051038
2022-08-27 22:00:05+00:00,344.27827986497635
2022-08-28 20:31:34+00:00,343.2586030472795
2022-09-14 20:29:54+00:00,341.44347124304267
2022-10-06 22:00:26+00:00,357.75784186784193
2022-10-21 22:06:29+00:00,338.6389596089596
2022-10-22 22:00:27+00:00,339.3300526500526
2022-11-04 20:23:46+00:00,319.6936556036556
2022-11-21 20:21:18+00:00,327.2614740427531
2022-11-30 22:06:35+00:00,339.7266138425067
2022-12-25 22:00:15+00:00,344.3212523191095
2023-02-19 20:10:46+00:00,336.8814086240557
2023-02-27 21:59:54+00:00,329.7173189593578
2023-03-06 22:06:02+00:00,336.1131655844156
2023-03-07 22:00:01+00:00,339.40908310268975
2023-03-13 20:10:53+00:00,344.9173908973909
2023-03-14 22:06:11+00:00,352.1746199237271
2023-03-22 22:05:52+00:00,348.3847866419295
2023-03-23 21:59:55+00:00,343.62187065459796
2023-03-30 20:05:48+00:00,340.4603992303992
2023-03-30 22:05:59+00:00,347.6425588796124
2023-04-08 21:59:46+00:00,340.83382897856114
2023-04-23 22:05:33+00:00,340.9671692018481
2023-04-24 21:59:40+00:00,341.24130527210883
2023-05-25 22:05:20+00:00,336.73049946049946
2023-05-30 19:55:25+00:00,350.81333333333333
2023-06-10 22:05:27+00:00,336.4157087456194
2023-06-11 21:59:13+00:00,336.49507073283854
2023-06-27 21:59:14+00:00,323.24334451334454
2023-07-12 22:05:44+00:00,356.26707205567027
2023-07-28 22:05:50+00:00,347.4686473149865
2023-07-29 21:59:31+00:00,346.2571331071331
2023-08-05 22:05:47+00:00,352.5024248866213
2023-08-14 19:50:52+00:00,340.15886363636366
2023-08-14 21:59:37+00:00,340.5098084157905
2023-08-21 22:05:52+00:00,350.98466218305504
2023-08-22 21:59:50+00:00,347.2397273757988
2023-08-30 21:59:47+00:00,344.1714811379097
2023-09-07 21:59:49+00:00,343.49423791486294
2023-09-15 21:59:56+00:00,344.00000648688723
2023-09-30 22:06:09+00:00,338.46964363017935
2023-10-01 21:59:55+00:00,343.8627875695733
2023-10-07 19:46:10+00:00,339.1973654401155
2023-10-08 22:06:10+00:00,352.9999084094918
2023-11-01 22:06:14+00:00,331.00182556080284
2023-11-09 22:06:12+00:00,332.0346713306535
2023-11-10 21:59:59+00:00,338.31089973089973
2023-11-26 22:00:05+00:00,329.3357613121006
2023-11-30 19:36:47+00:00,337.8582185643814
2023-12-20 22:00:11+00:00,344.35388669861885
2024-01-01 19:32:46+00:00,340.81011499838036
2024-01-12 22:06:18+00:00,330.6791282051282
2024-01-29 21:59:53+00:00,334.7347162956092
2024-02-05 22:06:08+00:00,342.9770883580705
2024-02-13 22:06:17+00:00,345.20588963615745
2024-02-14 21:59:55+00:00,345.8271570294784
2024-03-08 22:05:53+00:00,342.7016711760462
2024-03-09 22:00:02+00:00,344.0342375283447
2024-04-01 22:06:02+00:00,357.0810344407935
2024-04-02 21:59:28+00:00,352.1215356369821
2024-04-26 21:59:28+00:00,350.8364775304061
2024-05-03 22:05:38+00:00,345.37954017212945
2024-05-04 21:59:10+00:00,339.83717055761696
2024-05-11 22:05:15+00:00,348.4485077819007
2024-07-07 21:59:13+00:00,351.8965008503401
2024-07-22 22:05:28+00:00,346.62435760667904
2024-07-23 21:59:27+00:00,351.5644776850134
2024-07-30 22:05:39+00:00,339.7719627396413
2024-08-08 21:59:24+00:00,340.1170491908884
2024-09-01 21:59:36+00:00,340.77567756648114
2024-09-17 21:59:40+00:00,345.22156449701095
2024-09-24 22:05:49+00:00,360.7137270665843
2024-09-25 21:59:43+00:00,352.6556338624339
2024-10-03 21:59:47+00:00,331.1218721950832
