Year-Month,nzd_188_Average_Value,Value
2012-09,353.08919813231716,0.026406250296140715
2012-10,353.2230709733742,0.02642739910947475
2012-11,353.4584309618451,0.026635577700407437
2012-12,353.7142864828738,0.04291773924551127
2013-01,354.1028228017505,0.11292014392282113
2013-02,354.5099809359641,0.2319590456607175
2013-03,354.69841497313377,0.3782775764653629
2013-04,354.85499366418134,0.4986733923004307
2013-05,354.96045066729283,0.5892521457447
2013-06,354.98528119431774,0.6231376739888824
2013-07,354.2430002936483,0.5907048923965773
2013-08,352.91098839871955,0.5234601325256621
2013-09,352.390550969497,0.46993672485858357
2013-10,351.807407922476,0.45337122390349965
2013-11,351.2449256318668,0.4831409853199629
2013-12,351.1627908552419,0.5296188680545513
2014-01,351.33653147466623,0.5807287661223874
2014-02,351.7910071452518,0.5922909238768446
2014-03,352.26928938764826,0.567970826809761
2014-04,352.3989834853469,0.47589736695557994
2014-05,352.15078312224455,0.3103053460677613
2014-06,351.6247138800368,0.09092743552305278
2014-07,350.71948086307845,-0.14707633107417037
2014-08,349.607696112444,-0.35957273237705
2014-09,348.63066018066615,-0.5068043715735898
2014-10,347.98296133621733,-0.5756296135298774
2014-11,347.58335033104885,-0.568617691677851
2014-12,347.2644858989323,-0.4903547261542293
2015-01,347.76302306947474,-0.3713229970116167
2015-02,348.39608863232075,-0.2510078475407249
2015-03,349.29762848536575,-0.20061105576439814
2015-04,350.91625700743026,-0.2567819850132762
2015-05,352.482277769492,-0.4042466393468286
2015-07,353.62295774510585,-0.8501848680087226
2015-08,354.39182580020423,-1.070595574096728
2015-09,354.7727497162715,-1.223198549449787
2015-11,354.78384495028524,-1.2746489954357216
2015-12,354.43871481627764,-1.2220458336376772
2016-01,353.54099871369925,-1.1249075170949192
2016-02,353.14287868512804,-0.9375491151473682
2016-03,353.3397353479227,-0.665644767311988
2016-05,354.07555751632253,-0.05760719111081092
2016-06,354.79052221456806,0.19695097342122275
2016-07,355.2974197337232,0.3640719526642287
2016-08,355.7900286690855,0.4417202606982669
2016-09,356.3495507613608,0.43083282662132877
2016-10,357.02900917416576,0.35308525930173174
