Year-Month,nzd0106_Average_Value,month,climatology,monthly_anomaly
1999-08,8.322824161044995,8,-2.1813667672345365,10.504190928279531
1999-09,7.624553629221856,9,-1.9567740663247686,9.581327695546625
1999-11,6.239079438811219,11,-0.34156611999800507,6.580645558809223
2000-02,4.401854156761566,2,1.0343388991996896,3.367515257561876
2000-05,2.1358371168736823,5,-1.514779415922796,3.6506165327964784
2001-01,-0.5627651220057934,1,-0.5531290547402639,-0.009636067265529569
2001-03,-3.0360578641224034,3,-0.8675959970329193,-2.168461867089484
2001-08,-4.955697636139273,8,-2.1813667672345365,-2.774330868904736
2002-01,-6.162127240706584,1,-0.5531290547402639,-5.60899818596632
2002-03,-7.3319920888528465,3,-0.8675959970329193,-6.4643960918199275
2002-07,-7.764214279858711,7,-0.8422786218624048,-6.921935657996307
2002-08,-7.382985533744131,8,-2.1813667672345365,-5.201618766509595
2002-09,-5.767814257162705,9,-1.9567740663247686,-3.8110401908379363
2002-11,-2.219639619512325,11,-0.34156611999800507,-1.8780734995143198
2003-01,0.03741449387091328,1,-0.5531290547402639,0.5905435486111772
2003-08,1.2483911339746414,8,-2.1813667672345365,3.429757901209178
2003-11,2.758293310971181,11,-0.34156611999800507,3.099859430969186
2003-12,3.446707819763851,12,1.4437669340408312,2.00294088572302
2004-05,3.76376253375868,5,-1.514779415922796,5.278541949681476
2004-07,5.210792716041772,7,-0.8422786218624048,6.053071337904177
2004-10,6.39233166795461,10,1.2699309846980649,5.122400683256545
2004-11,6.39805522508446,11,-0.34156611999800507,6.7396213450824645
2005-02,7.204669833474763,2,1.0343388991996896,6.170330934275073
2005-03,8.548360507800423,3,-0.8675959970329193,9.415956504833343
2005-05,8.675036065779372,5,-1.514779415922796,10.189815481702167
2005-07,6.22309844398398,7,-0.8422786218624048,7.065377065846384
2005-10,2.0210984177571585,10,1.2699309846980649,0.7511674330590936
2006-02,-0.5441709667175948,2,1.0343388991996896,-1.5785098659172845
2006-05,0.09523535821970802,5,-1.514779415922796,1.6100147741425042
2006-06,1.6682981951944535,6,0.8469092535971386,0.8213889415973149
2006-07,1.3651827276200954,7,-0.8422786218624048,2.2074613494825
2006-10,0.055609220970484374,10,1.2699309846980649,-1.2143217637275805
2007-05,-2.8881271589388477,5,-1.514779415922796,-1.3733477430160517
2007-08,-6.228910271301364,8,-2.1813667672345365,-4.047543504066828
2007-11,-6.82116547049812,11,-0.34156611999800507,-6.4795993505001155
2008-05,-5.503039661218399,5,-1.514779415922796,-3.9882602452956033
2008-08,-3.4518931516836346,8,-2.1813667672345365,-1.2705263844490982
2009-01,-1.4165084010254452,1,-0.5531290547402639,-0.8633793462851813
2009-02,0.24673783848261369,2,1.0343388991996896,-0.7876010607170759
2009-06,-0.17580671101022882,6,0.8469092535971386,-1.0227159646073676
2009-07,-2.7924756656602607,7,-0.8422786218624048,-1.950197043797856
2009-08,-4.55460616472712,8,-2.1813667672345365,-2.373239397492583
2009-09,-4.020640517031934,9,-1.9567740663247686,-2.0638664507071653
2009-11,-2.0997691094232254,11,-0.34156611999800507,-1.7582029894252202
2010-01,-0.270463667564248,1,-0.5531290547402639,0.28266538717601586
2010-02,0.9990652815242822,2,1.0343388991996896,-0.035273617675407376
2010-03,1.3887201733124905,3,-0.8675959970329193,2.2563161703454098
2010-06,1.3931701418431242,6,0.8469092535971386,0.5462608882459855
2010-07,1.5491699602600848,7,-0.8422786218624048,2.3914485821224893
2011-01,1.7051054911624672,1,-0.5531290547402639,2.258234545902731
2011-03,0.7875709420884842,3,-0.8675959970329193,1.6551669391214037
2011-04,-1.2408607178729398,4,-1.82409934890738,0.5832386310344402
2011-05,-4.878746407572387,5,-1.514779415922796,-3.363966991649591
2011-07,-9.791876179830798,7,-0.8422786218624048,-8.949597557968392
2011-08,-14.004058201127508,8,-2.1813667672345365,-11.822691433892972
2012-01,-15.277662173291297,1,-0.5531290547402639,-14.724533118551033
2012-04,-13.717438353636688,4,-1.82409934890738,-11.893339004729308
2012-05,-10.129008627449716,5,-1.514779415922796,-8.61422921152692
2012-07,-7.208394679610048,7,-0.8422786218624048,-6.366116057747644
2013-01,-5.788471070430477,1,-0.5531290547402639,-5.235342015690213
2013-02,-4.154656124530471,2,1.0343388991996896,-5.188995023730161
2013-03,-0.46805064693785814,3,-0.8675959970329193,0.3995453500950612
2013-04,3.9539019196066962,4,-1.82409934890738,5.7780012685140765
2013-05,3.044815782279233,5,-1.514779415922796,4.559595198202029
2013-06,-1.1717792957897526,6,0.8469092535971386,-2.018688549386891
2013-07,-3.995112845796487,7,-0.8422786218624048,-3.1528342239340823
2013-09,-6.781905527175184,9,-1.9567740663247686,-4.8251314608504146
2013-10,-5.036103420273159,10,1.2699309846980649,-6.306034404971224
2013-12,-3.1213697290246327,12,1.4437669340408312,-4.565136663065464
2014-01,-2.6194126937683904,1,-0.5531290547402639,-2.0662836390281267
2014-04,-3.6481163073656138,4,-1.82409934890738,-1.8240169584582338
2014-05,-8.155993100949422,5,-1.514779415922796,-6.641213685026626
2014-09,-13.51405328312519,9,-1.9567740663247686,-11.55727921680042
2014-12,-14.8816286939923,12,1.4437669340408312,-16.32539562803313
2015-01,-13.87789607662018,1,-0.5531290547402639,-13.324767021879916
2015-02,-11.605307351074227,2,1.0343388991996896,-12.639646250273916
2015-03,-8.902086209117169,3,-0.8675959970329193,-8.034490212084249
2015-04,-6.005146778940907,4,-1.82409934890738,-4.181047430033527
2015-05,-1.782463011155464,5,-1.514779415922796,-0.26768359523266794
2015-07,2.0632883532644946,7,-0.8422786218624048,2.9055669751268995
2016-01,2.6588936674491372,1,-0.5531290547402639,3.212022722189401
2016-02,2.4802516318711083,2,1.0343388991996896,1.4459127326714187
2016-03,1.862016736660138,3,-0.8675959970329193,2.7296127336930573
2016-04,0.21724796613275754,4,-1.82409934890738,2.0413473150401376
2016-05,-2.6217476407035756,5,-1.514779415922796,-1.1069682247807795
2016-07,-5.673536768452101,7,-0.8422786218624048,-4.831258146589697
2016-08,-7.2189732430440765,8,-2.1813667672345365,-5.03760647580954
2016-09,-6.833240344661544,9,-1.9567740663247686,-4.876466278336775
2016-11,-4.277785164168714,11,-0.34156611999800507,-3.936219044170709
2017-05,-1.963122965461161,5,-1.514779415922796,-0.44834354953836497
2017-06,0.26956252700440075,6,0.8469092535971386,-0.5773467265927379
2017-07,2.9926996663349734,7,-0.8422786218624048,3.8349782881973784
2018-01,5.148421967535215,1,-0.5531290547402639,5.7015510222754795
2018-04,5.487679031747268,4,-1.82409934890738,7.311778380654648
2018-05,3.8733842183207385,5,-1.514779415922796,5.388163634243535
2018-07,0.1562437207037506,7,-0.8422786218624048,0.9985223425661554
2018-08,-2.502846290832279,8,-2.1813667672345365,-0.32147952359774257
2018-09,-3.3913272355841153,9,-1.9567740663247686,-1.4345531692593467
2019-01,-2.100838602252086,1,-0.5531290547402639,-1.547709547511822
2019-03,0.6839864341413706,3,-0.8675959970329193,1.5515824311742898
2019-05,4.02189388333082,5,-1.514779415922796,5.536673299253616
2019-06,8.796449000684218,6,0.8469092535971386,7.949539747087079
2019-08,11.786683265251915,8,-2.1813667672345365,13.96805003248645
2019-09,11.736455458640918,9,-1.9567740663247686,13.693229524965687
2019-11,9.887850629976722,11,-0.34156611999800507,10.229416749974726
2019-12,8.796436192061835,12,1.4437669340408312,7.352669258021003
2020-01,8.71755298810719,1,-0.5531290547402639,9.270682042847454
2020-02,8.553882145425664,2,1.0343388991996896,7.519543246225974
2020-06,5.867198648139647,6,0.8469092535971386,5.020289394542508
2020-07,4.406204816000895,7,-0.8422786218624048,5.2484834378633
2020-08,6.877442261192419,8,-2.1813667672345365,9.058809028426955
2020-12,9.416044307694545,12,1.4437669340408312,7.972277373653713
2021-01,10.239802576932615,1,-0.5531290547402639,10.792931631672879
2021-02,7.841100944474969,2,1.0343388991996896,6.8067620452752795
2021-05,1.8833291935696348,5,-1.514779415922796,3.398108609492431
2021-06,-1.7956981574698747,6,0.8469092535971386,-2.6426074110670132
2021-07,-3.2229849852692243,7,-0.8422786218624048,-2.3807063634068193
2021-08,-4.357938520648818,8,-2.1813667672345365,-2.1765717534142817
2021-11,-5.623218324249259,11,-0.34156611999800507,-5.281652204251254
2022-01,-4.961272794478933,1,-0.5531290547402639,-4.408143739738669
2022-02,-1.0110611330888268,2,1.0343388991996896,-2.0454000322885166
2022-04,2.679468284962168,4,-1.82409934890738,4.503567633869548
2022-05,2.4823788508913798,5,-1.514779415922796,3.997158266814176
