nzd_name,orientation,coordinate,location,y,x,quadrant,p-value,Max_lag,Max_Correlation
nzd0002,355.52,"-34.429002,172.946715",N,-34.429002,172.946715,4,0.0025873074028149963,3.0,-0.26116047840912543
nzd0006,95.1,"-34.460544,172.999415",N,-34.460544,172.999415,2,,,
nzd0011,232.4,"-34.714696,172.929167",W,-34.714696,172.929167,3,0.5331192927433894,3.0,-0.05410475038540061
nzd0019,330.08,"-34.804460,173.394798",N,-34.80446,173.394798,4,,,
nzd0025,234.93,"-34.828244,173.028933",W,-34.828244,173.028933,3,0.38934483504839146,0.0,0.07201648523080043
nzd0029,14.44,"-34.875018,173.202629",N,-34.875018,173.202629,1,6.829880837621886e-08,3.0,-0.5058190338822874
nzd0036,330.03,"-34.963229,173.677262",N,-34.963229,173.677262,4,2.9711300066886174e-11,3.0,-0.42443230056433684
nzd0046,251.25,"-35.020317,173.164765",W,-35.020317,173.164765,3,0.0030241093416021273,0.0,0.25065852095741226
nzd0053,104.04,"-35.033276,173.909632",N,-35.033276,173.909632,2,9.491926088414382e-06,3.0,-0.2917138896079063
nzd0054,267.93,"-35.082333,173.180023",W,-35.082333,173.180023,3,0.10835176086761171,0.0,0.13207503322891395
nzd0059,235.0,"-35.152967,173.163400",W,-35.152967,173.1634,3,0.0022227961176130746,3.0,-0.2649876126303419
nzd0070,232.56,"-35.411860,173.260164",W,-35.41186,173.260164,3,0.10655330388349071,0.0,0.11222501199187673
nzd0075,112.46,"-35.435482,174.425048",N,-35.435482,174.425048,2,0.5572163228206437,0.0,-0.04262077833526871
nzd0090,20.4,"-35.563843,174.489134",N,-35.563843,174.489134,1,,,
nzd0100,62.1,"-35.820410,174.557552",N,-35.82041,174.557552,1,1.0821443642632186e-06,3.0,-0.36787993804501873
nzd0106,69.89,"-35.983841,174.474238",N,-35.983841,174.474238,1,1.4753778083549446e-06,3.0,-0.3938635789165322
nzd0115,240.4,"-36.115880,173.890577",W,-36.11588,173.890577,3,4.551048956257307e-06,0.0,0.36791407611107746
nzd0119,49.92,"-36.212040,174.699727",N,-36.21204,174.699727,1,2.001666283253144e-06,3.0,-0.3249167779883872
nzd0121,250.31,"-36.289352,174.008503",W,-36.289352,174.008503,3,0.03472686565544934,0.0,0.18123276372210467
nzd0161,238.91,"-36.685865,174.334589",W,-36.685865,174.334589,3,6.635114418330049e-08,0.0,0.3749644763880265
nzd0191,96.52,"-37.087958,175.883102",N,-37.084162,175.883443,2,0.06242786258567819,3.0,-0.1182587010311785
nzd0205,245.66,"-37.489125,174.738749",W,-37.489125,174.738749,3,,,
nzd0215,40.18,"-37.665481,178.506463",N,-37.665481,178.506463,1,0.01034908798301761,3.0,-0.18322862108815147
nzd0231,19.31,"-37.901067,176.837798",N,-37.901067,176.837798,1,0.0021154199872078735,3.0,-0.2061612377851977
nzd0236,338.24,"-37.932388,177.506280",N,-37.932388,177.50628,4,0.0037213102607526727,0.0,0.17862672106420466
nzd0232,251.76,"-37.901906,174.772844",W,-37.901906,174.772844,3,0.09655157694438056,0.0,0.12459765308508808
nzd0240,355.21,"-37.991170,177.334113",N,-37.99117,177.334113,4,1.8295708522297283e-07,3.0,-0.31547942386441996
nzd0242,112.55,"-38.003452,178.336959",E,-38.003452,178.336959,2,0.06450379907702218,3.0,-0.12873662661379254
nzd0251,12.09,"-38.252944,178.323944",E,-38.252944,178.323944,1,,,
nzd0254,109.27,"-38.308032,178.322004",E,-38.308032,178.322004,2,,,
nzd0257,291.14,"-38.373922,174.664813",W,-38.373922,174.664813,4,5.8398791916897696e-08,1.0,0.3907851744694955
nzd0263,105.71,"-38.565705,178.228058",E,-38.565705,178.228058,2,0.04546876105082504,3.0,-0.13379716101072242
nzd0266,274.03,"-38.596155,174.632046",W,-38.596155,174.632046,4,,,
nzd0273,281.44,"-38.791640,174.596652",W,-38.79164,174.596652,4,0.1432149427807441,3.0,-0.10336663869559307
nzd0275,104.74,"-38.802263,177.918341",E,-38.802263,177.918341,2,0.02569107983542369,0.0,-0.15249786862869194
nzd0277,310.72,"-39.007556,174.174006",W,-39.007556,174.174006,4,4.086014836024636e-06,3.0,-0.2797186540624377
nzd0279,82.04,"-39.036133,177.884430",E,-39.036133,177.88443,1,0.157356793363933,0.0,0.0979262887115763
nzd0286,74.62,"-39.182892,177.920762",E,-39.182892,177.920762,1,0.004031554513414397,0.0,0.20300363216556463
nzd0295,123.88,"-39.716367,177.022420",E,-39.716367,177.02242,2,2.7691439661020284e-05,3.0,-0.2577892775986879
nzd0299,199.78,"-39.857357,174.806918",W,-39.857124,174.806073,3,0.5232359681715568,3.0,0.051658632267071375
nzd0305,92.35,"-40.050120,176.875841",E,-40.05012,176.875841,2,,,
nzd0315,279.08,"-40.521342,175.205215",W,-40.521342,175.205215,4,1.5044680446963008e-06,0.0,0.3090677215269918
nzd0321,294.62,"-40.793391,175.085263",W,-40.793391,175.085263,4,7.794170038955938e-05,0.0,0.26732374236887757
nzd0324,106.51,"-40.886570,176.215881",E,-40.88657,176.215881,2,0.0006891723318756698,3.0,-0.21324055966464356
nzd0332,289.1,"-40.959957,174.970738",W,-40.959957,174.970738,4,,,
nzd0343,118.76,"-41.137874,176.044767",E,-41.137874,176.044767,2,5.938822533605167e-06,3.0,-0.29546424400938714
nzd0348,149.61,"-41.270162,175.884555",E,-41.270162,175.884555,2,0.4542704025372321,0.0,0.05254976365769595
