Year-Month,nzd0002_Average_Value,Value,Smooth_Value
2010-06,301.5498447899999,0.4,1.3492499615956572
2010-07,300.3398674101177,1.8,1.4566032356250354
2010-10,299.81686623952373,1.7,1.927101813168135
2010-11,301.77630005182334,1.3,2.061019219183435
2011-02,304.96453136936,2.7,2.0854061076390686
2011-03,306.8379039278855,2.5,1.877572171013436
2011-05,307.5625995227255,0.4,1.278897168756279
2011-08,308.3543960184073,0.4,0.8873831258150408
2011-10,309.0020683226879,0.8,0.9997847129460451
2011-11,309.25724318149395,1.1,1.0625952066282376
2012-01,309.1155963669046,1.1,0.9541301034964345
2012-02,308.2231703226046,0.5,0.7724236056994649
2012-04,306.97027143568005,-0.3,0.37179004844394864
2012-06,305.585204134337,0.4,0.12426133628276635
2013-01,304.61440178685245,-0.1,0.16819598027867821
2013-05,303.2448271872983,0.8,0.640195906975675
2013-06,303.2326174723977,1.2,0.6524850257897755
2013-08,305.62962474181387,0.2,0.5063395820844474
2013-11,307.8172429314922,0.7,0.2946063550781375
2013-12,309.54784294494135,0.1,0.2676566944539951
