Year-Month,nzd0315_Average_Value
1999-08,3.9209826744273224
1999-11,4.807766221617976
1999-12,6.456661346352615
2000-01,7.599032950441315
2000-03,5.126598824145661
2000-06,1.661865654517591
2000-07,-0.3158436540492396
2000-08,-0.9947926124804947
2000-10,-0.0821866772495643
2000-11,2.4089320671530556
2000-12,5.374871427691877
2001-02,8.310258833424804
2001-03,7.908210376824077
2001-04,2.366171206244456
2001-05,-3.8422692023396876
2001-06,-4.216649741501213
2001-07,0.7869474958084526
2001-09,4.769614503220412
2001-12,5.155293487153879
2002-02,3.811387695208462
2002-03,1.0765634410038623
2002-05,-2.479955517473232
2002-07,-3.907724140315975
2002-08,-3.495321837936375
2002-09,-2.3665009189705675
2002-10,-0.4373018266480233
2002-12,0.5365755003979984
2003-01,2.6566563758635944
2003-03,5.5688155008644635
2003-07,3.915668348031828
2003-08,0.7069230714685388
2003-10,-0.5920733495805196
2003-11,-2.3380298632093197
2004-02,-4.4847962067889835
2004-03,-5.498804869798678
2004-04,-6.840820564481422
2004-05,-9.995586790476013
2004-06,-16.47241706264474
2004-07,-16.93926662558444
2004-08,-13.589492115899786
2004-09,-11.118406860398707
2004-11,-8.606263311622483
2005-01,-6.137438498943588
2005-02,-5.322827589490368
2005-03,-4.53152978140654
2005-04,-3.26103193073891
2005-05,-1.7746137615428623
2005-06,-0.46404746759587207
2005-07,0.2910196385701442
2005-08,2.3049591219667236
2005-09,7.60383895201944
2005-10,12.105826202165206
2005-11,8.822618075253422
2005-12,0.36098290631437546
2006-01,-4.143733234531137
2006-02,-1.0241153673889092
2006-03,-0.10632064895700266
2006-06,-1.0417617623729658
2006-07,-6.0824287969358455
2006-08,-9.211632762268916
2006-09,-9.683006033898192
2006-11,-8.472248307529973
2006-12,-3.32203124904579
2007-02,4.479460888587369
2007-03,3.2165798576646334
2007-04,1.0025955410919376
2007-05,-0.9701623252454857
2007-06,-2.1131487467529486
2007-09,-3.225137217409067
2007-10,-4.123224614455106
2007-11,-0.3899882655242055
2007-12,4.068879604731731
2008-01,7.1383608539680665
2008-05,6.985011272907415
2008-06,1.419632241356443
2008-07,-5.771274587195873
2008-08,-8.023551602543595
2008-09,-6.006922909252582
2008-10,-2.780369001846452
2009-01,-0.8968170533903339
2009-03,0.405589625687076
2009-04,1.260359722066919
2009-05,0.2064746658165459
2009-07,-0.5636283557319213
2009-08,-0.9989170536051988
2009-09,-2.0638844658030835
2009-12,-3.0722480186054923
2010-01,1.5573709301188803
2010-03,5.705391241954528
2010-04,9.981510933666076
2010-05,13.633695851132838
2010-07,15.975089111329197
