Year-Month,monthly_anomaly,Value
2000-01,3.523181985648675,0.7
2000-02,5.443424563058031,1.7
2000-05,10.674203835523794,0.4
2000-07,9.661745595884485,-0.2
2000-08,2.8161034437888453,0.7
2000-10,-0.9036128226082364,1.1
2001-01,7.1650417457870565,1.0
2001-02,15.67252014657037,1.7
2001-03,16.54309310029284,0.9
2001-06,21.984246240548394,0.3
2001-08,6.5361468945848005,-0.4
2001-09,-0.164765246035387,0.2
2001-10,0.19177146967430828,-0.0
2001-11,0.4144287644946965,0.7
2001-12,1.1465536300532333,-0.8
2002-01,8.056794876670125,0.4
2002-02,20.967384442756707,1.1
2002-03,20.56856202233865,0.2
2002-05,18.70174688521231,-0.8
2002-06,15.094501904083605,0.2
2002-07,11.163807335265838,-0.5
2002-08,2.5469772429584694,-1.0
2002-10,-6.552779203215596,-0.4
2002-11,-4.539797464599649,-0.5
2003-01,1.4613152460876815,-0.2
2003-03,8.682347097638567,0.3
2003-04,12.449233092225594,-0.1
2003-05,14.071413204459681,-0.3
2003-07,10.306495632922644,0.3
2003-08,9.448375611842142,0.1
2003-09,4.118463800703278,-0.1
2003-10,-0.10729659813698914,0.0
2003-11,3.274081354896139,-0.3
2003-12,3.719523492494615,1.1
2004-01,4.068735697011376,-1.3
2004-02,5.643617291690368,1.2
2004-03,5.655322684012837,0.4
2004-04,3.436881608975097,-0.9
2004-05,0.9079256801891763,1.0
2004-06,-2.5341457326680015,0.8
2004-07,-11.40015122954749,-0.5
2004-08,-15.453322118683204,-0.3
2004-09,-17.070344868192684,-0.3
2004-10,-17.359608465081326,-0.1
2004-11,-17.478618373891127,-0.7
2005-01,-7.693080348042253,0.3
2005-02,1.411305646544777,-3.1
2005-03,3.274426017099159,0.3
2005-04,0.9145162795372859,-0.6
2005-05,-2.6800805337741718,-0.8
2005-06,-5.052954401563967,0.4
2005-07,-7.3935150923492845,0.2
2005-08,-8.84736372648367,-0.3
2005-09,-12.399768873294079,0.4
2005-10,-8.535141410291416,1.2
2005-11,-5.052439927846516,-0.2
2006-01,3.5575220823714355,1.7
2006-03,7.3025249657550955,1.8
2006-04,6.389914411144557,1.1
2006-05,1.2495193639873783,-0.5
2006-06,-1.691695761779136,0.2
2006-07,-11.47058269206735,-0.6
2006-08,-15.764590217473001,-1.0
