Year-Month,nzd0232_Average_Value,month,climatology,monthly_anomaly,Value
2010-01,-20.671050811951165,1,-1.3922892112014993,-19.278761600749664,-1.1
2010-05,2.8262795777878997,5,3.70842807302402,-0.8821484952361205,0.9
2010-06,-8.148156947625809,6,0.6068211058803331,-8.754978053506143,0.4
2010-07,15.36958390951588,7,-3.2640280247244853,18.633611934240363,1.8
2010-10,-2.5279937795033236,10,-11.598413757635669,9.070419978132346,1.7
2010-11,-17.391714669537848,11,-7.807011284637735,-9.584703384900113,1.3
2011-01,11.439508944557218,1,-1.3922892112014993,12.831798155758717,2.3
2011-02,9.469516349642543,2,9.720349094012281,-0.25083274436973824,2.7
2011-03,-0.7805241746761181,3,5.192035250825958,-5.972559425502076,2.5
2011-04,-3.457037315971776,4,3.8677254075342606,-7.324762723506037,1.9
2011-08,-17.724037266435097,8,-8.109589373332119,-9.614447893102978,0.4
2012-02,8.80377496260911,2,9.720349094012281,-0.9165741314031717,0.5
2012-04,8.791398427323976,4,3.8677254075342606,4.923673019789716,-0.3
2012-05,-19.383717858391513,5,3.70842807302402,-23.092145931415534,0.0
2012-07,-3.8116992069342404,7,-3.2640280247244853,-0.5476711822097551,-0.0
2012-08,3.4792307331255596,8,-8.109589373332119,11.588820106457678,-0.2
2012-12,-12.255910326684178,12,0.8682756685606201,-13.1241859952448,-0.6
2013-06,-4.3547334411313114,6,0.6068211058803331,-4.9615545470116444,1.2
2013-07,-4.134697714461442,7,-3.2640280247244853,-0.8706696897369568,0.8
2013-09,20.114845490092836,9,-1.5738932606316378,21.688738750724475,0.3
2013-10,-22.07094374328453,10,-11.598413757635669,-10.472529985648862,-0.1
2013-11,5.438282653588202,11,-7.807011284637735,13.245293938225938,0.7
2014-02,1.9036908160516506,2,9.720349094012281,-7.816658277960631,0.1
2014-03,-7.737967262526549,3,5.192035250825958,-12.930002513352507,0.9
2014-04,5.743384692800807,4,3.8677254075342606,1.8756592852665461,0.8
2014-06,13.529865179310397,6,0.6068211058803331,12.923044073430063,0.2
2014-07,-3.509085144967984,7,-3.2640280247244853,-0.2450571202434988,-0.2
2014-08,-5.8314267750935,8,-8.109589373332119,2.2781625982386187,-0.7
2014-09,-23.611819518819072,9,-1.5738932606316378,-22.037926258187433,-0.7
2014-12,2.069217373974725,12,0.8682756685606201,1.200941705414105,-0.6
