Year-Month,nzd0107_Average_Value,Value,Smooth_Value
1999-09,372.5719408712547,-0.1,0.7077718494755738
1999-10,370.7562828819241,1.0,0.7845872851259668
1999-11,368.58218173457135,1.0,0.8877324158345288
2000-05,366.3474354210248,0.4,0.7345097751348801
2001-01,364.31412727235477,1.0,1.020050684027663
2001-03,362.605968761899,0.9,0.6943711074699997
2001-08,361.3936023565312,-0.4,-0.02178842378615825
2001-10,360.81131834556487,-0.0,0.053101588715874205
2001-12,360.9595873931906,-0.8,0.14750430909154152
2002-01,361.56820548357206,0.4,0.18560327120364387
2002-03,362.2403677766319,0.2,0.09572094044025953
2002-06,363.20648301019816,0.2,-0.31682445750474114
2002-07,364.4275406523119,-0.5,-0.44550381178766146
2002-09,365.72146238056143,-0.6,-0.5992983254419024
2003-08,368.3784983527103,0.1,0.1198973782366981
2003-09,371.2038236010068,-0.1,0.10666735356129775
2003-11,372.430212415102,-0.3,0.1121261518812646
2003-12,373.29258920912764,1.1,0.13859921070124942
2004-01,374.10984981977697,-1.3,0.1560946491467018
2004-04,374.6657323928489,-0.9,0.20364344215078697
2004-07,374.4851251103085,-0.5,-0.008367939141860112
2004-08,373.4820555155593,-0.3,-0.14830085829482
2004-10,372.81851885979734,-0.1,-0.43041172069792755
2004-11,371.33826877823486,-0.7,-0.5685310669195945
2005-02,370.7829793352545,-3.1,-0.78438096646156
2005-03,370.5300571929492,0.3,-0.694262073262156
2005-05,369.39242248392515,-0.8,-0.3841752595264905
2005-07,369.35637518377143,0.2,-0.0031063840742593524
2005-08,369.81404171774676,-0.3,0.1642659891599329
2005-10,370.1657398883612,1.2,0.4653676302673141
2006-02,370.329291460311,0.1,0.7427690145451347
2006-05,370.551917171287,-0.5,0.21721171594425123
2006-06,370.49358607478985,0.2,-0.054762516182705334
2006-07,370.21411271357977,-0.6,-0.306650148213024
2006-08,369.30213668734336,-1.0,-0.49550939985502124
2006-09,367.92090609999315,-0.6,-0.5967328565537
2007-05,365.26113846661656,-0.1,0.014017197124991589
2007-11,362.1764846522992,0.9,1.0945498616734108
2008-01,360.9548707933358,1.8,1.4007145399684418
2008-04,360.9988957311923,0.7,1.0465244597951875
2008-05,362.19640878276334,-0.1,0.8800315875519615
2008-08,363.7851564880493,1.0,0.9048447676667374
2008-09,365.15055872893623,1.2,1.0243039336495192
2009-01,366.4061639209213,1.1,1.175258500768263
2009-02,367.557711210191,1.9,1.0551232345782764
2009-06,368.07871083352256,0.1,0.17592463757731147
2009-08,366.67607850576235,-0.2,-0.23106023553327942
2009-09,365.88566318131143,0.3,-0.4182158785150513
2009-11,366.4815066558483,-0.6,-0.6727867821653255
2009-12,367.7398307643599,-0.7,-0.6713170937758274
2010-01,369.2036216175486,-1.1,-0.559231413818123
2010-02,370.9935556754843,-1.5,-0.3186007068910531
2010-03,370.8747490492815,0.7,0.034706025770174176
2010-06,368.96213675665604,0.4,1.0892549057266472
2010-07,367.9442971444828,1.8,1.4022458114405485
2010-10,367.3793606341047,1.7,2.031232796693131
2010-11,367.5255047094296,1.3,2.1489598411258193
2011-01,368.04221380029895,2.3,2.2205973186207197
2011-03,368.24565871077635,2.5,1.8878973608744016
2011-04,367.9163675609275,1.9,1.5877079288105165
2011-05,367.3644630093513,0.4,1.2765841200075028
2011-07,366.2857537167005,1.0,0.9179520735904112
2011-08,364.0693121929555,0.4,0.8838279731355382
2012-01,362.1957183530234,1.1,0.9540644776960295
2012-04,360.9482170666794,-0.3,0.37218487071439227
2012-05,361.70549437725003,0.0,0.225109682478199
2012-07,363.06615210514315,-0.0,0.05528636379788001
2012-11,363.7667090244086,0.3,0.030702821719891298
2013-01,364.21296486091256,-0.1,0.16257836157327632
2013-02,364.8038338883829,-0.2,0.2984587674934012
2013-03,365.93122729427387,1.5,0.44958534874409567
2013-04,368.2306167731574,0.2,0.557164958958651
2013-05,369.5590240223253,0.8,0.6280553674738528
2013-06,368.375256930961,1.2,0.6467915336915709
2013-07,365.9637545744727,0.8,0.6086549565465588
2013-09,362.94782251900773,0.3,0.4931507497003058
2013-10,363.26986642512674,-0.1,0.4779463900814429
2013-12,364.7004073596004,0.1,0.5499597055845977
2014-01,365.22576034062087,1.4,0.5935992892968776
2014-02,365.6271476597903,0.1,0.5932294127694089
2014-03,366.31497269725656,0.9,0.5553959418612144
2014-04,367.15609340633955,0.8,0.4558179041332292
2014-05,365.3980763987653,0.5,0.2917520807800622
2014-07,363.5193357078154,-0.2,-0.14175477910544151
2014-09,363.10837079262836,-0.7,-0.4780028604492255
