Year-Month,nzd0231_Average_Value,month,climatology,monthly_anomaly
1999-09,8.285501953902244,9,-2.8389572552754037,11.124459209177648
1999-10,4.731190491117857,10,-3.147387363130159,7.878577854248016
1999-12,0.4535427814107287,12,-7.517633487511622,7.971176268922351
2000-02,-0.9478992393608769,2,-3.476430412416333,2.5285311730554563
2000-04,0.2897868784805812,4,2.2799450952233062,-1.990158216742725
2000-05,3.4057372487119437,5,5.3937315013010405,-1.9879942525890968
2000-07,5.936710011788856,7,5.059803801177142,0.8769062106117138
2000-08,7.075214058698087,8,1.8121580184792987,5.263056040218789
2000-09,6.063794922524689,9,-2.8389572552754037,8.902752177800092
2000-10,3.4027902556780854,10,-3.147387363130159,6.550177618808244
2000-11,0.2572804529096262,11,-6.758630514618285,7.015910967527911
2000-12,-0.2917926894061106,12,-7.517633487511622,7.225840798105511
2001-01,1.3699228442795794,1,-7.728545807958819,9.098468652238399
2001-03,4.4154191338963855,3,-1.8681306563498095,6.2835497902461945
2001-06,6.646057312396536,6,6.7495713623254945,-0.10351404992895841
2001-09,6.177445000291663,9,-2.8389572552754037,9.016402255567067
2001-10,4.4545894722671795,10,-3.147387363130159,7.6019768353973385
2002-01,3.3395393059762966,1,-7.728545807958819,11.068085113935116
2002-02,5.058026298079118,2,-3.476430412416333,8.534456710495451
2002-04,10.284400399365708,4,2.2799450952233062,8.004455304142402
2002-05,13.764735961005815,5,5.3937315013010405,8.371004459704775
2002-06,14.97377797551,6,6.7495713623254945,8.224206613184506
2002-07,13.776975202712801,7,5.059803801177142,8.717171401535659
2002-08,10.733034315527064,8,1.8121580184792987,8.920876297047766
2002-10,7.340708072632038,10,-3.147387363130159,10.488095435762197
2002-11,2.7078248253840873,11,-6.758630514618285,9.466455340002373
2002-12,-2.09962487754113,12,-7.517633487511622,5.418008609970492
2003-01,-3.2242616821861994,1,-7.728545807958819,4.50428412577262
2003-03,-0.15534445933065755,3,-1.8681306563498095,1.712786197019152
2003-04,2.1196945466580166,4,2.2799450952233062,-0.16025054856528964
2003-05,3.0295029685704113,5,5.3937315013010405,-2.364228532730629
2003-08,2.332820563386267,8,1.8121580184792987,0.5206625449069682
2003-10,0.46031927124104705,10,-3.147387363130159,3.607706634371206
2003-12,-0.2366853632490648,12,-7.517633487511622,7.280948124262557
2004-01,0.7042306115093073,1,-7.728545807958819,8.432776419468127
2004-03,3.097840069654005,3,-1.8681306563498095,4.965970726003814
2004-06,7.106057294685961,6,6.7495713623254945,0.35648593236046633
2004-07,5.70643387607923,7,5.059803801177142,0.6466300749020881
2004-08,2.7023439038828743,8,1.8121580184792987,0.8901858854035756
2004-09,-0.2904151264180317,9,-2.8389572552754037,2.548542128857372
2004-10,-3.4966209195507565,10,-3.147387363130159,-0.3492335564205975
2004-11,-7.081997829836609,11,-6.758630514618285,-0.3233673152183236
2004-12,-8.54306009673791,12,-7.517633487511622,-1.0254266092262885
2005-01,-8.587778519719627,1,-7.728545807958819,-0.8592327117608081
2005-02,-7.2855642649429555,2,-3.476430412416333,-3.8091338525266223
2005-03,-4.627880157482622,3,-1.8681306563498095,-2.7597495011328124
2005-04,-0.050162303400442365,4,2.2799450952233062,-2.3301073986237486
2005-05,6.994493447667923,5,5.3937315013010405,1.600761946366882
