Year-Month,nzd0299_Average_Value,Value,Smooth_Value
2014-07,305.97655208510054,-0.2,-0.3487138665037874
2014-08,312.6059209871286,-0.7,-0.42864076273086066
2014-09,321.17736523112734,-0.7,-0.49298645237950645
2014-10,325.3121082193815,-0.6,-0.518582912432241
2014-11,328.5384063283641,-0.9,-0.4952004665978614
2014-12,329.5488913471871,-0.6,-0.41769800655814987
2015-01,328.86189807796444,-0.8,-0.3062343948325223
2015-02,326.69362804078054,0.2,-0.1923623685305097
2015-04,323.9680317191125,-0.0,-0.18252277389416863
2015-05,322.1955618057165,-0.7,-0.3099301459157358
2015-08,323.853172540166,-1.4,-0.9622910582341513
2015-09,327.25283807651465,-1.6,-1.1277643366395211
2016-01,331.7932759222745,-2.2,-1.1522751969130391
2016-02,333.5474446243715,-2.0,-1.0181831192234143
2016-03,330.07851959886204,0.1,-0.827025365879253
2016-04,323.82249683751127,-1.2,-0.6625656686641619
