Year-Month,dates,monthly_anomaly,nzd0119_Average_Value,Value,Smooth_Value
1999-11,1999-11-14 22:04:42.000000000,354.1262470787974,359.3898805511188,1.0,1.134534485034553
2000-03,2000-03-30 21:58:09.000000000,362.1955721829191,355.95030688648717,1.3,1.0216075893444252
2000-05,2000-05-24 22:03:46.000000000,362.455290144638,352.0220258398672,0.4,0.6682251425375931
2000-07,2000-07-16 10:00:08.000000000,332.542721669918,347.86818065451416,-0.2,0.5344736370024811
2001-01,2001-01-16 09:59:10.000000000,355.76191335028864,348.79260597501167,1.0,1.099432606924579
2001-03,2001-03-01 21:55:57.000000000,354.5348194683765,350.3098623414564,0.9,0.722322448279438
2001-08,2001-08-12 09:57:37.500000000,345.71018282881397,350.9547878178889,-0.4,-0.07380105577313285
2001-09,2001-09-09 21:54:12.000000000,354.5160310234136,352.3322456354597,0.2,-0.02296703966542569
2002-01,2002-01-22 22:00:40.000000000,361.2869446958709,353.4434483055937,0.4,0.23509956236746107
2002-04,2002-04-28 22:00:38.000000000,347.6592118611982,354.26802571108493,-0.1,-0.013956437143125194
2002-07,2002-07-17 22:00:08.000000000,356.48926798069664,355.38096732826375,-0.5,-0.4695336673613069
2002-08,2002-08-27 21:53:36.000000000,365.3644417253142,356.62294998347227,-1.0,-0.578878292374044
2002-09,2002-09-19 21:59:35.000000000,338.8577573702574,357.9577950199904,-0.6,-0.6284752334702429
2002-10,2002-10-14 21:53:19.000000000,359.1568052733359,360.3206006413026,-0.4,-0.6375083671966623
2002-12,2002-12-24 22:00:09.000000000,370.9958279676528,362.5242386453669,-1.1,-0.5715732408296883
2003-01,2003-01-25 22:00:18.000000000,372.96375614691055,363.2522702337015,-0.2,-0.4623099719849417
2003-07,2003-07-21 21:42:09.000000000,366.79414010232193,362.1295443103003,0.3,0.14766904093761296
2003-08,2003-08-14 09:51:20.500000000,353.5026475475828,357.50893718457706,0.1,0.1250263344373116
2003-09,2003-09-14 21:49:18.000000000,363.8861993895828,357.13064770524755,-0.1,0.09077050066461818
2003-10,2003-10-25 09:51:55.000000000,356.7889798129785,359.6803851864475,0.0,0.07414377277007737
2003-11,2003-11-17 21:50:09.000000000,368.20294906532314,363.052107788338,-0.3,0.0831916616081652
2003-12,2003-12-12 13:49:38.666666624,363.72413288597426,366.48565320673043,1.1,0.11772148105890402
2004-01,2004-01-21 21:54:39.000000000,373.31790439863164,368.437403760449,-1.3,0.13496369371252057
2004-02,2004-02-22 21:54:43.000000000,375.3376729223158,368.0246592053012,1.2,0.20129081981936306
2004-03,2004-03-25 21:54:54.000000000,370.8545438024508,366.24291149305293,0.4,0.22363496921727863
2004-05,2004-05-10 15:52:00.000000000,357.5164912021105,361.1737979679296,1.0,0.2275696385160732
2004-07,2004-07-20 07:29:07.600000000,362.7857552041076,361.17369110916775,-0.5,0.015232943054413549
2004-08,2004-08-16 21:54:26.000000000,355.5140487892295,360.910556864611,-0.3,-0.1358578806443562
2004-09,2004-09-25 21:49:43.000000000,362.64756908008883,361.6223372641861,-0.3,-0.28077053027950555
2004-10,2004-10-02 21:56:02.000000000,365.3586589788165,362.80598530431433,-0.1,-0.4249601767770454
2004-11,2004-11-11 22:00:45.000000000,354.04701871503755,364.31467302520133,-0.7,-0.5760185988097057
2005-01,2005-01-15 21:51:45.000000000,382.05644491973345,366.28520287533087,0.3,-0.7984578501804348
2005-02,2005-02-15 22:01:25.000000000,359.2125476773578,367.71352682427965,-3.1,-0.8508679657622821
2005-03,2005-03-20 13:55:33.333333376,370.92080596431396,370.9497963921176,0.3,-0.7363788458811699
2005-04,2005-04-23 09:56:28.000000000,376.5591488999679,373.17984768075394,-0.6,-0.5786116602908132
2005-05,2005-05-14 22:01:24.500000000,357.2863519676572,367.83201638738,-0.8,-0.3860343736470225
2005-06,2005-06-08 21:53:09.000000000,375.8571096607097,365.6408633194781,0.4,-0.16949143279551832
2005-07,2005-07-13 22:00:24.500000000,363.5523122888788,362.9940553651606,0.2,0.01417653471209615
2005-08,2005-08-19 21:54:56.000000000,357.57968200427024,360.4899156813862,-0.3,0.17140572719038086
2006-01,2006-01-10 21:55:28.000000000,362.31028225940724,359.65126866999327,1.7,0.7839332228998178
2006-02,2006-02-16 21:57:56.333333376,358.1937493606815,360.06278680292934,0.1,0.8105005390110417
2006-04,2006-04-08 21:57:12.000000000,367.73557417991844,362.3248798416731,1.1,0.547855345534318
2006-05,2006-05-15 21:59:10.666666624,365.77329564877704,364.34075512679146,-0.5,0.2336743501086755
2006-06,2006-06-24 21:58:34.666666624,362.9338849848532,363.4705235071797,0.2,-0.08032444670821177
2006-07,2006-07-15 09:59:15.500000000,362.80840016235516,361.7594575879306,-0.6,-0.36875721733750166
2006-08,2006-08-22 21:55:17.000000000,362.91879827489583,361.1613638496945,-1.0,-0.5750929734549917
2006-09,2006-09-07 21:55:13.000000000,355.9304274134956,360.62590327644074,-0.6,-0.6684943692545372
2006-12,2006-12-11 22:06:52.000000000,344.4942496280752,361.37621294856,-0.3,-0.4749141408688943
2007-02,2007-02-13 22:06:47.000000000,363.6509148758783,364.0126586826151,-0.1,-0.24840748262456488
2007-03,2007-03-18 21:56:09.000000000,368.1109337001382,367.25983259289296,0.2,-0.13883572122863497
2007-05,2007-05-15 22:00:06.000000000,376.12952038285874,369.7084773172326,-0.1,0.013796039852005094
2007-06,2007-06-22 21:55:53.000000000,366.0268115942029,365.13150634927354,0.5,0.09543329391613106
2007-07,2007-07-24 21:55:47.000000000,359.0215655797195,360.0180357960494,-0.3,0.19062786563074385
2007-10,2007-10-20 21:55:28.500000000,351.6095771640658,352.159042197827,0.7,0.8381826777803929
2007-11,2007-11-17 09:58:51.000000000,341.4124737853374,345.4695623262948,0.9,1.1301249405803613
2007-12,2007-12-31 21:55:59.000000000,340.95543473887227,344.941526997956,1.7,1.3848416776628125
2008-01,2008-01-23 22:02:09.000000000,343.4239333393878,346.6663964936382,1.8,1.5214109593272513
2008-05,2008-05-11 09:58:44.000000000,355.11793842911413,350.7348367524191,-0.1,0.7817637070793704
2008-06,2008-06-24 21:55:16.000000000,357.6880632411067,354.1161591336217,0.6,0.6890397946344518
2008-08,2008-08-23 09:57:49.000000000,352.3766351547366,355.98752546092726,1.0,0.8521321363859762
2008-09,2008-09-03 22:00:49.000000000,358.2696668288975,357.66017955530947,1.2,1.017610555805137
2008-12,2008-12-25 21:50:10.000000000,360.68,358.46834942515875,1.4,1.2883490636001196
2009-02,2009-02-03 09:56:23.500000000,357.46266683644467,358.461481383909,1.9,1.1062173948077745
2009-03,2009-03-23 21:55:51.000000000,355.39037076424177,357.7998034843552,0.4,0.8807820765782781
2009-06,2009-06-10 22:02:14.000000000,362.83277121568426,356.3132260335789,0.1,0.17286411367537502
2009-07,2009-07-21 13:57:58.333333248,348.18682902919045,351.33117356324186,0.2,-0.018804099788613193
2009-08,2009-08-13 22:02:00.000000000,350.75325929876556,348.3756708723425,-0.2,-0.2136735863278726
2009-09,2009-09-11 09:58:53.000000000,339.8054544247833,349.41692612343775,0.3,-0.4112740844388729
2009-11,2009-11-25 22:02:33.000000000,352.077409267687,354.23200472141593,-0.6,-0.7276794660563757
2010-01,2010-01-18 21:58:42.000000000,367.4006426007558,360.4140696859381,-1.1,-0.6470969383079039
2010-02,2010-02-21 22:02:44.000000000,366.3321930493072,361.4581433051028,-1.5,-0.38367391946645646
2010-03,2010-03-17 22:03:57.000000000,357.58311033274,360.27329847644165,0.7,0.025072610196389122
2010-05,2010-05-21 21:57:45.000000000,354.3923391906093,358.9348683506493,0.9,0.7967676696246367
2010-06,2010-06-30 21:57:49.000000000,364.01904982114667,358.2217136443724,0.4,1.115769549894253
2010-07,2010-07-16 06:01:58.000000000,357.57986204284356,356.15749167879585,1.8,1.4286799687238907
2010-10,2010-10-16 10:01:05.500000000,346.6687397802582,354.9141249151594,1.7,2.030290818840078
2011-01,2011-01-07 22:01:44.000000000,376.67519797662663,356.14147833505865,2.3,2.3007548879274045
2011-03,2011-03-28 22:01:38.000000000,347.0615709223026,356.06413396226947,2.5,1.9450021535459638
2011-04,2011-04-13 22:01:34.000000000,356.1558916028044,356.19069631865864,1.9,1.5799915061567875
2011-05,2011-05-15 22:05:24.000000000,356.6915934762602,357.1776534004777,0.4,1.1960255297277054
2011-07,2011-07-18 22:05:19.000000000,360.1792536970702,359.38892390505015,1.0,0.8040753065935997
2011-08,2011-08-24 10:02:06.500000000,358.44818987177473,359.84840236022467,0.4,0.7994631107180805
2011-09,2011-09-09 21:56:33.500000000,363.4226044463618,357.3916632077534,1.0,0.8928563789210106
2012-01,2012-01-18 22:05:49.000000000,345.6597155271912,353.93781982936827,1.1,1.0394003681651622
2012-04,2012-04-07 22:05:52.000000000,349.11215143983,351.9558433758304,-0.3,0.3315805761657042
2012-05,2012-05-02 22:00:07.000000000,353.4783412239934,350.8561327076453,0.0,0.18023824098377791
2012-06,2012-06-15 10:03:08.249999872,351.6826488894708,352.879452106666,0.4,0.0929192109529097
2012-07,2012-07-12 22:06:34.000000000,359.79962178846796,357.6525633347451,-0.0,0.03611223821124772
2012-08,2012-08-22 22:00:50.000000000,363.9808739234621,358.80962407439637,-0.2,0.010426162568839163
2012-11,2012-11-26 22:01:37.000000000,357.69673962741376,359.2671295460531,0.3,0.01337234019191391
2012-12,2012-12-28 22:01:47.000000000,357.2818768440862,359.6112065825354,-0.6,0.03198348329829059
2013-01,2013-01-04 22:07:58.000000000,357.7447623131585,360.25349424792523,-0.1,0.12877603064538562
