Year-Month,nzd0295_Average_Value,month,climatology,monthly_anomaly,Value
2010-02,4.602960665730049,2,6.826379033871242,-2.2234183681411928,-1.5
2010-03,2.425203303047826,3,3.536959745637866,-1.11175644259004,0.7
2010-04,-4.438940929201935,4,-1.7508075163087342,-2.6881334128932,1.2
2010-05,-10.246644684346679,5,-2.7484992091021594,-7.498145475244519,0.9
2010-06,-14.021596534949627,6,-8.30719063991022,-5.714405895039407,0.4
2010-07,-11.55648287925257,7,-10.07790741306954,-1.478575466183031,1.8
2010-08,-11.825008471559338,8,-5.085248593012135,-6.739759878547202,1.8
2010-09,-4.6795886734982215,9,-3.0858742070178,-1.5937144664804217,2.2
2010-10,-4.527970170376491,10,4.168601789162138,-8.69657195953863,1.7
2010-11,2.9213211827296757,11,2.9870371422449025,-0.0657159595152268,1.3
2010-12,1.2723874000494795,12,8.303989739017101,-7.031602338967621,2.9
2011-01,0.47258628250866774,1,9.14773605928716,-8.675149776778493,2.3
2011-02,-2.4042243940045664,2,6.826379033871242,-9.230603427875808,2.7
2011-03,-8.637385792000005,3,3.536959745637866,-12.17434553763787,2.5
2011-06,-5.960331137646539,6,-8.30719063991022,2.3468595022636807,0.2
2011-07,-20.06072742144981,7,-10.07790741306954,-9.98282000838027,1.0
2011-08,-8.613460134257942,8,-5.085248593012135,-3.528211541245806,0.4
2011-09,-6.129713238548306,9,-3.0858742070178,-3.0438390315305064,1.0
2011-10,4.864108193038505,10,4.168601789162138,0.695506403876367,0.8
2011-11,-17.462021361216927,11,2.9870371422449025,-20.449058503461828,1.1
2012-01,5.0154880341668875,1,9.14773605928716,-4.132248025120273,1.1
2012-03,-1.8053703072834244,3,3.536959745637866,-5.342330052921291,0.7
2012-04,-14.673696663049276,4,-1.7508075163087342,-12.922889146740541,-0.3
2012-05,-41.674029298701385,5,-2.7484992091021594,-38.92553008959923,0.0
2012-06,-12.939248345663419,6,-8.30719063991022,-4.6320577057531995,0.4
2012-08,-7.016927670973965,8,-5.085248593012135,-1.9316790779618298,-0.2
2012-09,-2.204809627638545,9,-3.0858742070178,0.8810645793792546,0.2
2012-10,8.786544737302675,10,4.168601789162138,4.617942948140537,0.3
2012-12,16.331479149975653,12,8.303989739017101,8.027489410958552,-0.6
2013-01,21.712481324731062,1,9.14773605928716,12.564745265443902,-0.1
2013-02,14.817548248033747,2,6.826379033871242,7.991169214162505,-0.2
2013-03,14.090561261849547,3,3.536959745637866,10.553601516211682,1.5
2013-05,-5.476950427549665,5,-2.7484992091021594,-2.728451218447506,0.8
2013-06,-19.950875690477137,6,-8.30719063991022,-11.643685050566917,1.2
2013-07,-7.893731475075031,7,-10.07790741306954,2.1841759379945085,0.8
2013-08,-13.336804133056352,8,-5.085248593012135,-8.251555540044217,0.2
2013-10,-2.119189225436939,10,4.168601789162138,-6.287791014599077,-0.1
2013-12,-5.3499425571131365,12,8.303989739017101,-13.653932296130238,0.1
2014-01,-5.2803111030507415,1,9.14773605928716,-14.4280471623379,1.4
2014-02,1.5965231839764555,2,6.826379033871242,-5.229855849894786,0.1
2014-03,-4.045347389332081,3,3.536959745637866,-7.5823071349699465,0.9
2014-05,-3.690670046961251,5,-2.7484992091021594,-0.9421708378590914,0.5
2014-06,-0.6732990787342296,6,-8.30719063991022,7.633891561175989,0.2
2014-07,-7.144010966253347,7,-10.07790741306954,2.933896446816192,-0.2
2014-08,-6.313391617031574,8,-5.085248593012135,-1.2281430240194382,-0.7
2014-09,4.306734406844524,9,-3.0858742070178,7.392608613862324,-0.7
2014-10,-2.4535366118886413,10,4.168601789162138,-6.62213840105078,-0.6
2014-11,5.389553296064953,11,2.9870371422449025,2.402516153820051,-0.9
2014-12,7.159965132078671,12,8.303989739017101,-1.14402460693843,-0.6
