Year-Month,monthly_anomaly,Value,Smooth_Value
2010-01,-7.822267986697139,-1.1,-0.9897872364304615
2010-02,-2.5289586598090326,-1.5,-0.639891240792322
2010-03,1.3465089235366703,0.7,0.01359964068467534
2010-05,0.4367962488551754,0.9,0.8891734668229551
2010-06,0.6983848029862566,0.4,1.1402902916886717
2010-07,-1.0746714728434552,1.8,1.4692567370828828
2010-10,-6.622862063286005,1.7,1.9321060537712973
2011-01,-1.560076524697346,2.3,2.4604497365213556
2011-03,-4.0415700681221525,2.5,2.1330970884837077
2011-04,-1.4879385442489725,1.9,1.6051307332893405
2011-05,-0.36484169486519663,0.4,1.0169432921454769
2011-07,-4.968720538194113,1.0,0.5982844462097672
2011-08,-3.2448653609036757,0.4,0.6516513470284173
2011-09,-2.0378881467846557,1.0,0.8404190813216383
2012-01,0.48499343679696955,1.1,1.2059962205692583
2012-04,-14.108033604460159,-0.3,0.18500898794159426
2012-05,-12.052362623415034,0.0,0.07196736100076412
2012-06,-11.911077018008012,0.4,0.05943381364569758
2012-07,-9.381728250085152,-0.0,0.03709016061034365
2012-08,-7.607901501362407,-0.2,0.0376923205491466
2012-11,-4.964065850060521,0.3,0.0005691139132383422
2012-12,-3.1144828680273298,-0.6,-0.08734184182925653
2013-01,-3.609962845062386,-0.1,0.0008938703072879153
2013-02,-5.031189111584108,-0.2,0.2379575553192767
2013-04,-2.1011619018725396,0.2,0.6957604779802276
2013-05,-0.9965617610166977,0.8,0.8064724511421395
2013-06,-0.41520222498797515,1.2,0.8216744786762366
2013-07,2.2843674691411917,0.8,0.6740416633019274
2013-08,2.69710667672524,0.2,0.4551861576351097
2013-09,-0.17946931379470016,0.3,0.3096360433429728
2013-12,-3.300497559160614,0.1,0.5124324723812641
2014-01,-4.585608705192316,1.4,0.6696643459024141
2014-02,-2.977412572544187,0.1,0.6908612920560041
2014-03,0.6094448284533347,0.9,0.7183132235971011
2014-04,-0.6020835197597854,0.8,0.6460853225546503
2014-05,0.13659050924361332,0.5,0.4445705855486947
2014-06,0.16407831078762963,0.2,0.14882258161675058
2014-07,-0.5986247172067866,-0.2,-0.1828188571475681
2014-08,-2.725359558801316,-0.7,-0.47051392722209645
2014-09,-5.770892487400893,-0.7,-0.6416407366579129
2014-10,-8.037785876373658,-0.6,-0.719986008161615
2014-11,-9.735604641460071,-0.9,-0.7538535763630698
2014-12,-11.045795991620823,-0.6,-0.7411403614991183
