Year-Month,nzd0046_Average_Value,month,climatology,monthly_anomaly,Value,Smooth_Value
2000-02,7.971111349963671,2,3.0182954910648947,4.952815858898776,1.7,1.0896577821776416
2000-04,7.7426542274925545,4,1.222668957352027,6.519985270140527,1.2,0.8508163657425184
2000-05,7.373542684921984,5,0.5562494201544588,6.817293264767525,0.4,0.6999413282758778
2000-08,6.6869520049556,8,0.8447770630059378,5.842174941949662,0.7,0.6937838586036505
2000-09,6.052527781185506,9,-2.0092889968731344,8.06181677805864,0.9,0.840756897569393
2000-10,5.715794079291942,10,-3.3391017018415337,9.054895781133474,1.1,0.9872171123468981
2001-01,5.42497654579845,1,0.9724240182664681,4.4525525275319815,1.0,1.0479203253985425
2001-06,5.087682376414577,6,1.2184235853461178,3.869258791068459,0.3,0.07658137410102245
2002-03,4.673574169072172,3,2.381892313957128,2.2916818551150437,0.2,0.11335055679177658
2002-04,4.134355242831924,4,1.222668957352027,2.9116862854798966,-0.1,-0.027248807584892176
2002-07,3.2106312151968,7,-1.5198457948284274,4.730477010025227,-0.5,-0.4538499113463405
2002-08,2.6727313019164107,8,0.8447770630059378,1.8279542389104728,-1.0,-0.5579165127357666
2002-10,2.7312503432334956,10,-3.3391017018415337,6.07035204507503,-0.4,-0.6231389009153037
2002-11,3.105944668328609,11,-3.7202451392787212,6.82618980760733,-0.5,-0.6064885961503831
2003-01,3.7765827312811426,1,0.9724240182664681,2.8041587130146746,-0.2,-0.45250304256820195
2003-04,4.603435159831808,4,1.222668957352027,3.3807662024797813,-0.1,-0.07075074865796536
2003-05,5.933601091173166,5,0.5562494201544588,5.377351671018707,-0.3,0.02670635975240887
2003-12,7.139101984538976,12,-1.4302638607743507,8.569365845313326,1.1,0.13113787822783673
2004-02,7.794879307337486,2,3.0182954910648947,4.776583816272591,1.2,0.20000120731501475
2004-05,8.302923640838516,5,0.5562494201544588,7.746674220684057,1.0,0.20224108163498
2004-06,8.71106311328347,6,1.2184235853461178,7.492639527937353,0.8,0.13259159315039448
2004-11,8.96363596179413,11,-3.7202451392787212,12.683881101072853,-0.7,-0.5722557144454079
2005-01,9.31538570423364,1,0.9724240182664681,8.342961685967172,0.3,-0.7713873226348781
2005-02,9.627453096414389,2,3.0182954910648947,6.609157605349494,-3.1,-0.8066502651704671
2005-03,9.474303050673818,3,2.381892313957128,7.09241073671669,0.3,-0.7094953898603986
2005-04,8.493959799429318,4,1.222668957352027,7.27129084207729,-0.6,-0.566149028388844
2005-06,6.416650022013238,6,1.2184235853461178,5.19822643666712,0.4,-0.18256043450717763
2005-08,3.7373394491627274,8,0.8447770630059378,2.8925623861567895,-0.3,0.1667690999959745
2005-09,1.843878323784073,9,-2.0092889968731344,3.8531673206572075,0.4,0.32819214322177775
2005-11,0.04198410383977991,11,-3.7202451392787212,3.762229243118501,-0.2,0.5659564819930971
2006-01,-1.6155420395939595,1,0.9724240182664681,-2.5879660578604273,1.7,0.7583329094636976
2006-04,-3.2922105804737902,4,1.222668957352027,-4.514879537825817,1.1,0.50358688964573
2006-07,-4.922503863235363,7,-1.5198457948284274,-3.402658068406936,-0.6,-0.32736457769057653
2006-08,-6.375846424908331,8,0.8447770630059378,-7.220623487914269,-1.0,-0.5222748960701494
2006-09,-7.47625699135489,9,-2.0092889968731344,-5.466967994481756,-0.6,-0.6214418467528897
2006-11,-8.27174390769748,11,-3.7202451392787212,-4.551498768418759,0.1,-0.5693948110481701
2006-12,-8.317453670826804,12,-1.4302638607743507,-6.887189810052454,-0.3,-0.4845683132921783
2007-04,-8.095361243704687,4,1.222668957352027,-9.318030201056715,-0.1,-0.07395490610419828
2007-05,-8.023921153539153,5,0.5562494201544588,-8.58017057369361,-0.1,0.013244246328910518
2007-11,-8.266002345891078,11,-3.7202451392787212,-4.545757206612357,0.9,1.1081312547243447
2008-04,-8.800943724580717,4,1.222668957352027,-10.023612681932745,0.7,1.0349357136197102
2008-08,-10.264685428552372,8,0.8447770630059378,-11.10946249155831,1.0,0.8855563493193676
2008-11,-12.201204455586451,11,-3.7202451392787212,-8.480959316307729,1.3,1.2253033567359592
2009-01,-12.959221968977188,1,0.9724240182664681,-13.931645987243655,1.1,1.1973538200178127
2009-03,-13.05846729390488,3,2.381892313957128,-15.440359607862007,0.4,0.8689720839438021
2009-05,-12.811016506469691,5,0.5562494201544588,-13.36726592662415,-0.1,0.3951027799763181
2009-09,-12.06050886741827,9,-2.0092889968731344,-10.051219870545134,0.3,-0.4188474337336694
