Year-Month,Value,Smooth_Value
1999-09,-0.1,0.7077718494755738
1999-10,1.0,0.7845872851259668
1999-11,1.0,0.8877324158345288
1999-12,1.4,0.9801847956886639
2000-01,0.7,1.0319387027861178
2000-02,1.7,1.039226865494095
2000-03,1.3,0.9775358432556669
2000-04,1.2,0.8636505164205246
2000-05,0.4,0.7345097751348801
2000-06,0.2,0.6480743522686624
2000-07,-0.2,0.6413981197458704
2000-08,0.7,0.7235303024737123
2000-09,0.9,0.8509327428752782
2000-10,1.1,0.9785966394690531
2000-11,1.8,1.0645798943438145
2000-12,0.8,1.0745281196215262
2001-01,1.0,1.020050684027663
2001-02,1.7,0.8955989488113539
2001-03,0.9,0.6943711074699997
2001-04,0.2,0.45984041920029095
2001-05,-0.5,0.24833194898204317
2001-06,0.3,0.09993073559505446
2001-07,-0.2,0.007951071007744129
2001-08,-0.4,-0.02178842378615825
2001-09,0.2,0.0035339302690917587
2001-10,-0.0,0.053101588715874205
2001-11,0.7,0.10837713645475094
2001-12,-0.8,0.14750430909154152
2002-01,0.4,0.18560327120364387
2002-02,1.1,0.17857516805023316
2002-03,0.2,0.09572094044025953
2002-04,-0.1,-0.036069418820469115
2002-05,-0.8,-0.1833884757036599
2002-06,0.2,-0.31682445750474114
2002-07,-0.5,-0.44550381178766146
2002-08,-1.0,-0.5462514575223238
2002-09,-0.6,-0.5992983254419024
2002-10,-0.4,-0.6132346301844251
2002-11,-0.5,-0.5966944410478028
2002-12,-1.1,-0.5449846629434183
2003-01,-0.2,-0.4473687982171666
2003-02,-0.7,-0.32779880778097953
2003-03,0.3,-0.1947661026582162
2003-04,-0.1,-0.080024668385924
2003-05,-0.3,0.015594390914987752
2003-06,0.6,0.09001151289773035
2003-07,0.3,0.12142248578332823
2003-08,0.1,0.1198973782366981
2003-09,-0.1,0.10666735356129775
2003-10,0.0,0.10171998892079187
2003-11,-0.3,0.1121261518812646
2003-12,1.1,0.13859921070124942
2004-01,-1.3,0.1560946491467018
2004-02,1.2,0.19965550031474852
2004-03,0.4,0.2133188817308482
2004-04,-0.9,0.20364344215078697
2004-05,1.0,0.18885540022217331
2004-06,0.8,0.11820325945819153
2004-07,-0.5,-0.008367939141860112
2004-08,-0.3,-0.14830085829482
2004-09,-0.3,-0.2897651645211605
2004-10,-0.1,-0.43041172069792755
2004-11,-0.7,-0.5685310669195945
2004-12,-0.8,-0.681763010737014
2005-01,0.3,-0.7559641680185644
2005-02,-3.1,-0.78438096646156
2005-03,0.3,-0.694262073262156
2005-04,-0.6,-0.5575823452126587
2005-05,-0.8,-0.3841752595264905
2005-06,0.4,-0.18652539684128217
2005-07,0.2,-0.0031063840742593524
2005-08,-0.3,0.1642659891599329
2005-09,0.4,0.32647008225129054
2005-10,1.2,0.4653676302673141
2005-11,-0.2,0.5674159881347979
2005-12,-0.0,0.6649870338888294
2006-01,1.7,0.7424891463060715
2006-02,0.1,0.7427690145451347
2006-03,1.8,0.6685177561205009
2006-04,1.1,0.48225342513757985
2006-05,-0.5,0.21721171594425123
2006-06,0.2,-0.054762516182705334
2006-07,-0.6,-0.306650148213024
2006-08,-1.0,-0.49550939985502124
2006-09,-0.6,-0.5967328565537
2006-10,-1.3,-0.6172437662631225
2006-11,0.1,-0.5641695734027465
2006-12,-0.3,-0.4873099870005835
2007-01,-0.8,-0.3949541177469731
2007-02,-0.1,-0.28368420214471973
2007-03,0.2,-0.17539784433744116
2007-04,-0.1,-0.08051238583470963
2007-05,-0.1,0.014017197124991589
2007-06,0.5,0.12001795241784949
2007-07,-0.3,0.24219085309973812
2007-08,0.4,0.40898575020041655
2007-09,0.2,0.6149655664309105
2007-10,0.7,0.8541316151147199
2007-11,0.9,1.0945498616734108
2007-12,1.7,1.2946530455838818
2008-01,1.8,1.4007145399684418
2008-02,2.6,1.3843419026004073
2008-03,1.4,1.2420980325050683
2008-04,0.7,1.0465244597951875
2008-05,-0.1,0.8800315875519615
2008-06,0.6,0.8033720401193886
2008-07,0.3,0.8160464676194671
2008-08,1.0,0.9048447676667374
2008-09,1.2,1.0243039336495192
2008-10,1.3,1.1349081609769631
2008-11,1.3,1.2081226492051247
2008-12,1.4,1.2257308378290002
2009-01,1.1,1.175258500768263
2009-02,1.9,1.0551232345782764
2009-03,0.4,0.859038979516386
2009-04,0.8,0.6335244736787964
2009-05,-0.1,0.39640851894193646
2009-06,0.1,0.17592463757731147
2009-07,0.2,-0.030719180577444397
2009-08,-0.2,-0.23106023553327942
2009-09,0.3,-0.4182158785150513
2009-10,-1.2,-0.5833621960267878
2009-11,-0.6,-0.6727867821653255
2009-12,-0.7,-0.6713170937758274
2010-01,-1.1,-0.559231413818123
2010-02,-1.5,-0.3186007068910531
2010-03,0.7,0.034706025770174176
2010-04,1.2,0.41098232711104227
2010-05,0.9,0.7621026134663975
2010-06,0.4,1.0892549057266472
2010-07,1.8,1.4022458114405485
2010-08,1.8,1.6678035065489436
2010-09,2.2,1.8775158037776383
2010-10,1.7,2.031232796693131
2010-11,1.3,2.1489598411258193
2010-12,2.9,2.2300002431127792
2011-01,2.3,2.2205973186207197
2011-02,2.7,2.1088693684218045
2011-03,2.5,1.8878973608744016
2011-04,1.9,1.5877079288105165
2011-05,0.4,1.2765841200075028
2011-06,0.2,1.0423272366920575
2011-07,1.0,0.9179520735904112
2011-08,0.4,0.8838279731355382
2011-09,1.0,0.9254522731610125
2011-10,0.8,0.9980830631794381
2011-11,1.1,1.0616376656308542
2011-12,2.5,1.063653211506585
2012-01,1.1,0.9540644776960295
2012-02,0.5,0.772577915369421
2012-03,0.7,0.5680209458409942
2012-04,-0.3,0.37218487071439227
2012-05,0.0,0.225109682478199
2012-06,0.4,0.12482381920134603
2012-07,-0.0,0.05528636379788001
2012-08,-0.2,0.017654910481761314
2012-09,0.2,0.009631655729584562
2012-10,0.3,0.015315364112832774
2012-11,0.3,0.030702821719891298
2012-12,-0.6,0.06958360438209288
2013-01,-0.1,0.16257836157327632
2013-02,-0.2,0.2984587674934012
2013-03,1.5,0.44958534874409567
2013-04,0.2,0.557164958958651
2013-05,0.8,0.6280553674738528
2013-06,1.2,0.6467915336915709
2013-07,0.8,0.6086549565465588
2013-08,0.2,0.5435026641178464
2013-09,0.3,0.4931507497003058
2013-10,-0.1,0.4779463900814429
2013-11,0.7,0.5061648401924911
2013-12,0.1,0.5499597055845977
2014-01,1.4,0.5935992892968776
2014-02,0.1,0.5932294127694089
2014-03,0.9,0.5553959418612144
2014-04,0.8,0.4558179041332292
2014-05,0.5,0.2917520807800622
2014-06,0.2,0.08196663398799586
2014-07,-0.2,-0.14175477910544151
2014-08,-0.7,-0.34025141598697156
2014-09,-0.7,-0.4780028604492255
2014-10,-0.6,-0.5419729827856488
2014-11,-0.9,-0.5330004745116106
2014-12,-0.6,-0.4555507157183768
2015-01,-0.8,-0.33702655684023697
2015-02,0.2,-0.21385892857908323
2015-03,0.7,-0.151414601834292
2015-04,-0.0,-0.18919416446904685
2015-05,-0.7,-0.3134847917318894
2015-06,0.6,-0.4987490235920442
2015-07,-1.1,-0.7436066005354933
2015-08,-1.4,-0.978005449073716
2015-09,-1.6,-1.1541680831847243
2015-10,-1.7,-1.2506916762794216
2015-11,-0.5,-1.274037896569665
2015-12,-0.6,-1.25875018249985
2016-01,-2.2,-1.1909946039787678
2016-02,-2.0,-1.0157653445089667
2016-03,0.1,-0.7411194248443242
2016-04,-1.2,-0.4366285317069072
2016-05,0.4,-0.1192943877660109
2016-06,0.6,0.14617056754074953
2016-07,0.4,0.32750979401113545
2016-08,0.7,0.4208310909716122
2016-09,1.2,0.4267728956229466
2016-10,-0.3,0.3634217019801824
2016-11,-0.1,0.2971906980819281
2016-12,0.3,0.25302921559303115
2017-01,0.2,0.231062167548218
2017-02,-0.1,0.23435014100765103
2017-03,0.9,0.2640123375597291
2017-04,-0.2,0.3002710749798726
2017-05,0.3,0.36309789994601904
2017-06,0.4,0.44119741694986386
2017-07,0.8,0.5193306117364771
2017-08,0.5,0.5796836314915601
2017-09,0.6,0.6219844601672868
2017-10,0.9,0.6409808547476077
2017-11,0.9,0.6300465434560174
2017-12,-0.1,0.5987439510942865
2018-01,1.1,0.5735075934981828
2018-02,-0.5,0.537100489560082
2018-03,1.5,0.5051914335787243
2018-04,0.5,0.4286304392553431
2018-05,0.4,0.32044305569250325
2018-06,0.1,0.19811542953930925
2018-07,0.2,0.08410601646408492
2018-08,-0.3,-0.0052589422110529555
2018-09,-0.9,-0.046409831192992905
2018-10,0.4,-0.03419835130043259
2018-11,-0.1,-0.016825588902507592
2018-12,1.0,-0.015355233412076653
2019-01,-0.0,-0.05604937493559139
2019-02,-1.4,-0.10171040149124906
2019-03,0.3,-0.11163761516377192
2019-04,0.1,-0.1262734179446791
2019-05,-0.4,-0.16033286087775495
2019-06,0.5,-0.2143889063852406
2019-07,-0.4,-0.3039937130845171
2019-08,-0.1,-0.40005013294388886
2019-09,-1.2,-0.47946141086387756
2019-10,-0.4,-0.5003776584360116
2019-11,-0.8,-0.4659826490728274
2019-12,-0.6,-0.3731865525346103
2020-01,0.2,-0.2397756230145943
2020-02,-0.1,-0.09771195517259952
2020-03,0.1,0.04852833276996503
2020-04,0.2,0.19432611978997888
2020-05,0.4,0.3382792640661982
2020-06,0.4,0.47934024129050606
2020-07,0.4,0.6203190731506468
2020-08,1.1,0.7590670162537099
2020-09,0.9,0.8796653851348681
2020-10,0.5,0.9875038058134382
2020-11,0.7,1.089242817737807
2020-12,1.8,1.1610739724930224
2021-01,1.9,1.154861145555518
2021-02,1.5,1.0624010891209155
2021-03,0.4,0.9220617337876145
2021-04,0.3,0.7995609420839593
2021-05,0.5,0.727987718176567
2021-06,0.4,0.709208507351808
2021-07,1.4,0.7308405225100167
2021-08,0.6,0.7611754448420401
2021-09,0.8,0.8103274228818488
2021-10,0.7,0.8783371398607861
2021-11,1.0,0.9645998150800793
2021-12,1.5,1.057364596599657
2022-01,0.5,1.1470931440369427
2022-02,1.1,1.2519118297218825
2022-03,1.8,1.3495037044821112
2022-04,1.7,1.4080573297876473
2022-05,1.4,1.4239172855783782
2022-06,1.7,1.4116745686824614
2022-07,0.8,1.3844253455794078
2022-08,1.0,1.3732861222060728
2022-09,1.6,1.3728468204006001
2022-10,1.7,1.3543669793632533
2022-11,0.3,1.3033032120192578
2022-12,2.1,1.2267141950836373
2023-01,1.4,1.06895215452021
2023-02,1.4,0.8289496791000686
2023-03,0.2,0.526329847936791
2023-04,0.2,0.21640638520020222
2023-05,-1.0,-0.06590260043592287
2023-06,0.3,-0.2867043993728222
2023-07,-0.3,-0.4704873894844882
2023-08,-0.8,-0.6050709236841115
2023-09,-1.3,-0.6676188930421035
2023-10,-0.5,-0.6474782558986167
2023-11,-0.8,-0.5735197897786748
2023-12,-0.2,-0.46539688121363526
2024-01,0.5,-0.3569179298736897
2024-02,-1.4,-0.2653040303531765
2024-03,0.4,-0.15421890662933066
2024-04,-0.2,-0.05824478078231143
2024-05,0.5,0.022674806772054253
2024-06,0.0,0.07973661441683444
2024-07,-0.7,0.1339702251118427
2024-08,0.9,0.20142168341584182
2024-09,-0.1,0.24601389481810293
2024-10,0.5,0.2753309095944079
