Year-Month,Value,Smooth_Value
2011-01,2.3,2.2767256522205583
2011-02,2.7,2.159782961636187
2011-03,2.5,1.927352227203659
2011-04,1.9,1.6146516605569272
2011-05,0.4,1.2926899591297176
2011-06,0.2,1.050310091570947
2011-07,1.0,0.920561904083925
2011-08,0.4,0.8833508621487768
2011-09,1.0,0.9235473122403829
2011-10,0.8,0.9958121719493248
2011-11,1.1,1.0595846518511602
2011-12,2.5,1.062065701774614
2012-01,1.1,0.9529822308077142
2012-02,0.5,0.7719320416775738
2012-03,0.7,0.5677015476858257
2012-04,-0.3,0.372081409529253
2012-05,0.0,0.22513094117427584
2012-06,0.4,0.1249043684917352
2012-07,-0.0,0.055385233529080403
2012-08,-0.2,0.01775055530302703
2012-09,0.2,0.009715775734723462
2012-10,0.3,0.01538692703887817
2012-11,0.3,0.030762805446780336
2012-12,-0.6,0.06963052424978862
2013-01,-0.1,0.1626045213988378
2013-02,-0.2,0.29844732707925187
2013-03,1.5,0.4495086888889262
2013-04,0.2,0.5569853964833038
2013-05,0.8,0.6277299464622694
2013-06,1.2,0.6462832481455015
2013-07,0.8,0.6079530891987869
2013-08,0.2,0.5426545542788183
2013-09,0.3,0.49230565996736436
2013-10,-0.1,0.47740851320376737
2013-11,0.7,0.5064461171794098
2013-12,0.1,0.5518134430104382
2014-01,1.4,0.5980025794892867
2014-02,0.1,0.6012672752202358
2014-03,0.9,0.567986117589487
2014-04,0.8,0.4732084892819766
2014-05,0.5,0.3127346406332974
2014-06,0.2,0.1027892913989191
2014-07,-0.2,-0.1286987537052692
2014-08,-0.7,-0.34772502067581146
2014-09,-0.7,-0.5247413634026722
2014-10,-0.6,-0.6522168219835774
2014-11,-0.9,-0.7335741013035865
2014-12,-0.6,-0.7689723548737853
