Year-Month,nzd0090_Average_Value,Value,Smooth_Value
2011-06,317.1414555577536,0.2,0.6366470186689884
2011-07,317.08018343892826,1.0,0.6979187675473385
2011-08,316.70157879117306,0.4,0.7931718266372269
2011-09,315.4288967852319,1.0,0.913995834300133
2012-01,313.3450842745128,1.1,0.9898677937137423
2012-04,312.01258174710233,-0.3,0.380745592370624
2012-07,310.95754191295674,-0.0,0.05355005540101461
2012-10,310.2714593783691,0.3,0.014243095728211048
2013-01,310.0775432875995,-0.1,0.16783847582089279
2013-03,310.66343414147025,1.5,0.46094295087061166
2013-04,312.288469649997,0.2,0.5703858284003734
2013-05,315.9604332435346,0.8,0.6402667193081315
2013-06,317.80483897810797,1.2,0.6525549657425556
2013-07,318.14574422709734,0.8,0.5992032398955568
2013-08,318.59841102347957,0.2,0.5063795286001368
2013-09,319.06065677841235,0.3,0.4128016161958246
2013-10,318.9861068190963,-0.1,0.3380385664846413
2013-11,318.7382032448319,0.7,0.2946093422563686
2013-12,318.32264117988336,0.1,0.26765549589549786
