Year-Month,dates,monthly_anomaly,nzd0232_Average_Value,Value,Smooth_Value
2010-01,2010-01-16 13:57:02.000,341.9424926647427,336.05063290239355,-1.1,-0.6910800161779608
2010-05,2010-05-21 21:58:09.000,334.17800314368174,332.2978529122417,0.9,0.7583413254352038
2010-06,2010-06-30 21:58:13.000,315.6110485810486,330.00414815899035,0.4,1.094954924022491
2010-07,2010-07-16 21:58:15.000,321.1422066822067,330.1958580729986,1.8,1.4201525342331704
2010-10,2010-10-16 21:57:04.000,339.5005266955267,333.0620273977197,1.7,2.0334955825207492
2010-11,2010-11-13 21:58:43.500,334.3425375541126,337.6782631821704,1.3,2.1635463743183525
2011-01,2011-01-16 21:55:58.000,346.81876150669257,341.5724074600054,2.3,2.3021264970408923
2011-02,2011-02-13 21:57:43.500,349.009442573887,344.84790552758784,2.7,2.197003208727833
2011-03,2011-03-25 21:57:45.000,341.75678360990855,346.3474874782275,2.5,1.9452700552764968
2011-04,2011-04-14 21:59:38.000,344.210189033189,346.37299545624467,1.9,1.5800057756716674
2011-08,2011-08-20 21:59:26.000,348.2572053872054,346.5089032283411,0.4,0.7993830321028083
2012-01,2012-01-11 22:00:03.000,340.3410204081633,346.5828444613425,1.1,1.039404772843752
2012-02,2012-02-12 22:00:09.000,352.19894660894664,346.620097882394,0.5,0.8101036388526122
2012-04,2012-04-16 22:00:05.000,350.02581409331407,345.95240621273194,-0.3,0.33158306905820245
2012-05,2012-05-02 22:00:31.000,345.5078397065897,344.5313842543208,0.0,0.18023917908531195
2012-07,2012-07-05 22:00:41.000,336.7105782312925,342.76124768474546,-0.0,0.036110942784175336
2012-08,2012-08-22 22:01:14.000,350.04898008658006,341.1547072318426,-0.2,0.010424548256646942
2012-10,2012-10-25 22:01:51.000,330.713948051948,339.5521770175101,0.3,0.015422596767032152
2012-12,2012-12-20 22:02:08.000,340.9086290666404,338.73705610612484,-0.6,0.03199559004832079
2013-06,2013-06-06 22:01:43.000,333.492468291942,338.73715829131567,1.2,0.6949596777458135
2013-07,2013-07-08 22:01:27.000,333.4216666666667,339.24764603913826,0.8,0.6244944002479694
2013-09,2013-09-02 22:08:04.000,357.7781499726328,339.96972140909156,0.3,0.43859138036903006
2013-10,2013-10-28 22:02:06.000,325.83581463990555,340.0025230162247,-0.1,0.41584842662369975
2013-11,2013-11-21 22:07:37.000,347.9743917002537,340.42390376042437,0.7,0.46277490270661464
2013-12,2013-12-15 22:02:21.000,331.58158402203856,340.7376378330974,0.1,0.5353523504790034
2014-02,2014-02-05 22:04:55.500,345.7434754319754,341.3410691824649,0.1,0.6384472217254057
2014-03,2014-03-05 10:07:47.500,338.0202116775564,341.1685944798945,0.9,0.6240193775533182
2014-04,2014-04-22 22:03:12.000,344.5470186335404,340.5281773471811,0.8,0.5338969840844583
2014-06,2014-06-09 22:05:41.000,336.4633565416066,338.0071713658504,0.2,0.123833048065226
2014-07,2014-07-15 22:04:44.000,338.8638135092421,335.17956717959805,-0.2,-0.13757067749248011
2014-08,2014-08-16 22:04:53.500,332.6159199985334,333.99519990655625,-0.7,-0.3786973254706007
2014-09,2014-09-25 22:05:00.000,331.572559299741,336.8664737746609,-0.7,-0.5609740516352697
2014-12,2014-12-10 22:04:28.500,346.54205800865805,342.65059592662215,-0.6,-0.7787098380021786
