nzd_name,orientation,coordinate,location,y,x,quadrant,p-value,Max_lag,Max_Correlation
nzd0002,355.52,"-34.429002,172.946715",N,-34.429002,172.946715,4,0.19290392889100377,2.0,-0.2693530575334583
nzd0006,95.1,"-34.460544,172.999415",N,-34.460544,172.999415,2,0.06268584641010462,4.0,-0.3500263253604933
nzd0011,232.4,"-34.714696,172.929167",W,-34.714696,172.929167,3,0.0003077547874392099,5.0,-0.7104129808124358
nzd0019,330.08,"-34.804460,173.394798",N,-34.80446,173.394798,4,0.0077167126322881755,4.0,-0.4203292085864165
nzd0025,234.93,"-34.828244,173.028933",W,-34.828244,173.028933,3,0.08413865022615966,6.0,-0.35229463296747915
nzd0029,14.44,"-34.875018,173.202629",N,-34.875018,173.202629,1,0.2531852990917524,6.0,-0.31475998902933117
nzd0036,330.03,"-34.963229,173.677262",N,-34.963229,173.677262,4,0.03739141149112718,4.0,-0.30786982645192124
nzd0046,251.25,"-35.020317,173.164765",W,-35.020317,173.164765,3,0.011731056450350486,2.0,0.4540098954642322
nzd0053,104.04,"-35.033276,173.909632",N,-35.033276,173.909632,2,4.227554005245067e-06,2.0,0.6318515685963129
nzd0054,267.93,"-35.082333,173.180023",W,-35.082333,173.180023,3,0.2997574825377217,6.0,-0.20317561179105628
nzd0059,235.0,"-35.152967,173.163400",W,-35.152967,173.1634,3,0.01194929932625992,4.0,-0.46835108285662946
nzd0070,232.56,"-35.411860,173.260164",W,-35.41186,173.260164,3,0.003774719504850415,2.0,0.42318798496992904
nzd0075,112.46,"-35.435482,174.425048",N,-35.435482,174.425048,2,0.0034745012217457386,5.0,0.46818503700194625
nzd0090,20.4,"-35.563843,174.489134",N,-35.563843,174.489134,1,0.00880964266165309,4.0,0.4302720004943197
nzd0100,62.1,"-35.820410,174.557552",N,-35.82041,174.557552,1,0.005129147170484867,6.0,-0.4901030580578441
nzd0106,69.89,"-35.983841,174.474238",N,-35.983841,174.474238,1,0.03614846651623613,6.0,-0.42963009698371385
nzd0115,240.4,"-36.115880,173.890577",W,-36.11588,173.890577,3,3.4884138956665424e-10,2.0,0.8720023561940394
nzd0119,49.92,"-36.212040,174.699727",N,-36.21204,174.699727,1,0.2842479309863174,2.0,0.1712922454963008
nzd0121,250.31,"-36.289352,174.008503",W,-36.289352,174.008503,3,0.00017567386255727623,2.0,0.6510237581015775
nzd0161,238.91,"-36.685865,174.334589",W,-36.685865,174.334589,3,0.13097515658542103,2.0,-0.2603114437332425
nzd0191,96.52,"-37.087958,175.883102",N,-37.084162,175.883443,2,0.0007890960028745082,2.0,0.46381352457938696
nzd0205,245.66,"-37.489125,174.738749",W,-37.489125,174.738749,3,0.002880348159999472,6.0,0.43888114756834856
nzd0215,40.18,"-37.665481,178.506463",N,-37.665481,178.506463,1,0.20799759542138332,2.0,0.20614912015817366
nzd0231,19.31,"-37.901067,176.837798",N,-37.901067,176.837798,1,0.7346033718478517,3.0,-0.05940984036535986
nzd0236,338.24,"-37.932388,177.506280",N,-37.932388,177.50628,4,0.3480303961697341,2.0,0.13413483450397917
nzd0232,251.76,"-37.901906,174.772844",W,-37.901906,174.772844,3,0.005860662818287524,5.0,0.5073108034630562
nzd0240,355.21,"-37.991170,177.334113",N,-37.99117,177.334113,4,0.004726198264512395,5.0,-0.4137354483581951
nzd0242,112.55,"-38.003452,178.336959",E,-38.003452,178.336959,2,0.20316100688170502,3.0,-0.2055768450143151
