Year-Month,nzd0100_Average_Value,month,climatology,monthly_anomaly
1999-09,-0.4158813857239875,9,-1.3679005016735142,0.9520191159495267
1999-11,-3.0292023299969544,11,3.0117450111567163,-6.040947341153671
2000-05,-7.469203685592026,5,-1.027733668392274,-6.441470017199752
2000-08,-12.822961628937078,8,-5.485145169219591,-7.337816459717486
2000-09,-17.099820500484945,9,-1.3679005016735142,-15.731919998811431
2000-12,-19.274485446998735,12,0.8087936307514161,-20.083279077750152
2001-01,-18.958892287133974,1,0.7670059764449262,-19.7258982635789
2001-06,-17.429078601858627,6,-0.6054423535004003,-16.823636248358227
2001-08,-15.584850521211921,8,-5.485145169219591,-10.09970535199233
2002-01,-14.070756807739363,1,0.7670059764449262,-14.837762784184289
2002-03,-13.572595249937889,3,-2.227088324697964,-11.345506925239924
2002-07,-12.647455661113764,7,-1.4936282166239079,-11.153827444489856
2003-08,-10.849169207926508,8,-5.485145169219591,-5.3640240387069165
2003-11,-7.7676016921300555,11,3.0117450111567163,-10.779346703286771
2003-12,-3.9301778338024067,12,0.8087936307514161,-4.738971464553822
2004-01,-0.21451088749596736,1,0.7670059764449262,-0.9815168639408935
2004-04,1.7705674470221384,4,-0.5549517848160623,2.325519231838201
2004-05,2.6063138598384565,5,-1.027733668392274,3.6340475282307305
2004-07,5.355649813361169,7,-1.4936282166239079,6.8492780299850775
2004-09,8.752983276928294,9,-1.3679005016735142,10.120883778601808
2004-10,10.140527283253189,10,1.4118761416005892,8.7286511416526
2004-11,10.415887595996209,11,3.0117450111567163,7.404142584839493
2005-01,9.830109239149554,1,0.7670059764449262,9.063103262704628
2005-02,7.217861748794498,2,2.184511528561791,5.033350220232707
2005-03,2.9495770567281556,3,-2.227088324697964,5.176665381426119
2005-07,-1.4055334769452306,7,-1.4936282166239079,0.08809473967867731
2005-09,-4.193365292393975,9,-1.3679005016735142,-2.825464790720461
2005-11,-5.402369929612264,11,3.0117450111567163,-8.41411494076898
2006-02,-4.200580397415866,2,2.184511528561791,-6.385091925977656
2006-05,0.7379836611417535,5,-1.027733668392274,1.7657173295340276
2006-06,5.21305487876724,6,-0.6054423535004003,5.8184972322676405
2006-07,9.426253835129613,7,-1.4936282166239079,10.91988205175352
2006-10,14.703918909069019,10,1.4118761416005892,13.29204276746843
2007-01,16.50150579923493,1,0.7670059764449262,15.734499822790005
2007-02,11.906761784701596,2,2.184511528561791,9.722250256139805
2007-05,4.300395313224509,5,-1.027733668392274,5.328128981616784
2007-11,-2.551774460870247,11,3.0117450111567163,-5.563519472026963
2008-01,-4.2524913322121325,1,0.7670059764449262,-5.0194973086570585
2008-05,-3.0676453695085497,5,-1.027733668392274,-2.0399117011162757
2008-08,-0.6954168761878357,8,-5.485145169219591,4.7897282930317555
2008-10,1.7981766012795577,10,1.4118761416005892,0.38630045967896853
2009-02,2.765975989162617,2,2.184511528561791,0.5814644606008263
2009-06,0.6912275305313174,6,-0.6054423535004003,1.2966698840317177
2009-07,-3.73836465148804,7,-1.4936282166239079,-2.2447364348641323
2009-08,-7.306463895294694,8,-5.485145169219591,-1.821318726075103
2009-09,-7.811316404770924,9,-1.3679005016735142,-6.44341590309741
2009-11,-5.63662794419797,11,3.0117450111567163,-8.648372955354686
2010-01,-3.154878795983942,1,0.7670059764449262,-3.921884772428868
2010-02,-0.3828874698481296,2,2.184511528561791,-2.5673989984099204
2010-03,0.769512927157998,3,-2.227088324697964,2.996601251855962
2010-06,0.30141187693682253,6,-0.6054423535004003,0.9068542304372229
2010-07,0.7571365855625937,7,-1.4936282166239079,2.2507648021865014
2010-11,2.613604684236864,11,3.0117450111567163,-0.39814032691985224
2011-01,3.471659461567132,1,0.7670059764449262,2.704653485122206
2011-03,3.0578569260340087,3,-2.227088324697964,5.2849452507319725
2011-05,0.5777960057278988,5,-1.027733668392274,1.6055296741201728
2011-07,-4.008057089974095,7,-1.4936282166239079,-2.514428873350187
2011-08,-8.649932073161445,8,-5.485145169219591,-3.1647869039418532
2011-09,-11.375338087504627,9,-1.3679005016735142,-10.007437585831113
2012-01,-13.05818460477385,1,0.7670059764449262,-13.825190581218775
2012-04,-13.160026665795733,4,-0.5549517848160623,-12.605074880979672
2012-05,-8.461533812039825,5,-1.027733668392274,-7.4338001436475505
2012-06,-2.7753833175436764,6,-0.6054423535004003,-2.169940964043276
2012-07,-1.4137325260759406,7,-1.4936282166239079,0.0798956905479673
2013-01,-2.672037742505476,1,0.7670059764449262,-3.439043718950402
2013-02,-4.096519793745365,2,2.184511528561791,-6.281031322307156
2013-03,-4.031711831566231,3,-2.227088324697964,-1.8046235068682668
2013-04,-0.5558843644844789,4,-0.5549517848160623,-0.0009325796684165333
2013-05,4.457485585486807,5,-1.027733668392274,5.48521925387908
2013-06,5.545899674156325,6,-0.6054423535004003,6.151342027656725
2013-07,3.3637659423765216,7,-1.4936282166239079,4.85739415900043
2013-08,-0.40201810567670226,8,-5.485145169219591,5.083127063542889
2013-09,-2.5366668441007447,9,-1.3679005016735142,-1.1687663424272305
2013-10,-0.5068268681705332,10,1.4118761416005892,-1.9187030097711224
2013-12,1.1705326860901786,12,0.8087936307514161,0.3617390553387625
2014-02,1.8012362757817946,2,2.184511528561791,-0.3832752527799963
2014-03,2.7399464028388385,3,-2.227088324697964,4.967034727536802
2014-04,3.061760415921286,4,-0.5549517848160623,3.6167122007373482
2014-05,1.788745520026596,5,-1.027733668392274,2.81647918841887
2014-06,-2.805675831213886,6,-0.6054423535004003,-2.2002334777134855
2014-07,-6.549642675694012,7,-1.4936282166239079,-5.056014459070104
2014-08,-9.733633671605165,8,-5.485145169219591,-4.248488502385574
2014-10,-11.60839251079371,10,1.4118761416005892,-13.020268652394298
2014-12,-11.673982288923956,12,0.8087936307514161,-12.482775919675372
2015-01,-10.820871623873513,1,0.7670059764449262,-11.58787760031844
2015-02,-9.251417728804329,2,2.184511528561791,-11.43592925736612
2015-04,-6.952771890671575,4,-0.5549517848160623,-6.397820105855512
2015-05,-1.6516940484720086,5,-1.027733668392274,-0.6239603800797346
2015-06,4.2925248072047975,6,-0.6054423535004003,4.897967160705198
2015-07,8.255314400382943,7,-1.4936282166239079,9.74894261700685
2015-11,8.57405005408857,11,3.0117450111567163,5.562305042931854
2015-12,6.252099147173128,12,0.8087936307514161,5.443305516421712
2016-01,2.7942211806993416,1,0.7670059764449262,2.027215204254415
2016-02,-0.10338127235235506,2,2.184511528561791,-2.287892800914146
2016-03,-3.0153540230646003,3,-2.227088324697964,-0.7882656983666365
2016-04,-4.224378189151274,4,-0.5549517848160623,-3.6694264043352116
2016-05,-3.4598857860538685,5,-1.027733668392274,-2.4321521176615946
2016-07,-2.0738860022640684,7,-1.4936282166239079,-0.5802577856401605
2016-08,0.6189756450167803,8,-5.485145169219591,6.104120814236372
2016-09,5.611746489708551,9,-1.3679005016735142,6.979646991382065
2016-11,9.462249602928768,11,3.0117450111567163,6.450504591772052
2016-12,10.016182662475419,12,0.8087936307514161,9.207389031724002
2017-01,9.329236214675351,1,0.7670059764449262,8.562230238230425
2017-04,7.329217136262839,4,-0.5549517848160623,7.884168921078901
2017-05,3.639546834540825,5,-1.027733668392274,4.6672805029330995
2017-06,1.2418678616177186,6,-0.6054423535004003,1.8473102151181189
2017-07,0.21496917953149486,7,-1.4936282166239079,1.7085973961554028
2017-08,-0.42910100535022033,8,-5.485145169219591,5.056044163869371
2017-09,-0.7380475813259427,9,-1.3679005016735142,0.6298529203475715
2017-11,-1.3996206390619303,11,3.0117450111567163,-4.411365650218647
2018-01,-1.8537879275800493,1,0.7670059764449262,-2.6207939040249757
2018-03,-2.141362800839034,3,-2.227088324697964,0.08572552385892962
2018-04,1.4269531700180966,4,-0.5549517848160623,1.981904954834159
2018-05,4.208995667816505,5,-1.027733668392274,5.236729336208779
