Year-Month,monthly_anomaly,Value,Smooth_Value
2010-01,-6.803658688434998,-1.1,-0.9897872364304615
2010-02,-3.7660656878637515,-1.5,-0.639891240792322
2010-03,3.6981126097213535,0.7,0.01359964068467534
2010-06,2.967541571038464,0.4,1.1402902916886717
2010-07,0.8530973730321384,1.8,1.4692567370828828
2010-11,-1.561771100355049,1.3,2.0680184359205867
2011-01,5.287961542607386,2.3,2.4604497365213556
2011-03,8.15818241999593,2.5,2.1330970884837077
2011-05,4.857950667512582,0.4,1.0169432921454769
2011-07,1.7047931665227454,1.0,0.5982844462097672
2011-08,-1.2760423407289274,0.4,0.6516513470284173
2011-09,-3.546432484681203,1.0,0.8404190813216383
2012-01,-5.964098838012226,1.1,1.2059962205692583
2012-04,-18.56811945592731,-0.3,0.18500898794159426
2012-05,-15.890077458770413,0.0,0.07196736100076412
2012-06,-11.640060740700925,0.4,0.05943381364569758
2012-07,-6.572004938707248,-0.0,0.03709016061034365
2013-01,5.317956177183384,-0.1,0.0008938703072879153
2013-02,-6.321016816924221,-0.2,0.2379575553192767
2013-03,-10.680230702554278,1.5,0.5541443370034689
2013-04,-6.267272254471619,0.2,0.6957604779802276
2013-05,-1.0966939272038763,0.8,0.8064724511421395
2013-06,0.7115154163739795,1.2,0.8216744786762366
2013-07,2.35445400414278,0.8,0.6740416633019274
2013-08,3.0523347131073235,0.2,0.4551861576351097
2013-09,3.778323530179973,0.3,0.3096360433429728
2013-10,2.94211022719646,-0.1,0.27471401207029705
2013-12,3.969519419804381,0.1,0.5124324723812641
2014-02,1.7424153902220554,0.1,0.6908612920560041
2014-03,1.5168501532406493,0.9,0.7183132235971011
2014-04,3.3447708200991926,0.8,0.6460853225546503
2014-05,4.00594999165411,0.5,0.4445705855486947
2014-06,1.5436679558099444,0.2,0.14882258161675058
2014-07,0.24056276093454362,-0.2,-0.1828188571475681
2014-08,-0.1971123320945912,-0.7,-0.47051392722209645
2014-10,-3.6794590222736145,-0.6,-0.719986008161615
2014-12,-9.816292781585673,-0.6,-0.7411403614991183
