Year-Month,nzd0215_Average_Value,month,climatology,monthly_anomaly,Value,Smooth_Value
2000-04,-1.7196841449403744,4,1.3477467144802555,-3.0674308594206297,1.2,0.8547350591947336
2000-05,-1.8505210744487828,5,-0.4728342238072633,-1.3776868506415194,0.4,0.6682251425375931
2000-06,-2.831325391128945,6,-2.552763414011991,-0.27856197711695385,0.2,0.5440736596022042
2000-08,-3.9893518222840467,8,-1.3205252304262962,-2.6688265918577505,0.7,0.6533876947298695
2001-01,-5.000582059021336,1,6.262788089216474,-11.26337014823781,1.0,1.099432606924579
2001-04,-6.791260599799145,4,1.3477467144802555,-8.1390073142794,0.2,0.4376799458297985
2001-05,-7.601199101344803,5,-0.4728342238072633,-7.12836487753754,-0.5,0.18949545768888398
2001-07,-7.150634296942193,7,-3.5020318557475183,-3.6486024411946745,-0.2,-0.058454774185066824
2001-08,-5.471867273752126,8,-1.3205252304262962,-4.15134204332583,-0.4,-0.07380105577313285
2001-09,-2.786628055274455,9,-2.5518887595844144,-0.2347392956900407,0.2,-0.02296703966542569
2001-10,-1.9740017999378376,10,0.9327660210646966,-2.9067678210025343,-0.0,0.04919194127091873
2002-02,-0.12296486219286606,2,3.224171827182431,-3.347136689375297,1.1,0.24345402761200755
2002-08,4.446685403666827,8,-1.3205252304262962,5.767210634093123,-1.0,-0.578878292374044
2002-09,10.348410179275795,9,-2.5518887595844144,12.90029893886021,-0.6,-0.6284752334702429
2002-10,13.571052072118178,10,0.9327660210646966,12.63828605105348,-0.4,-0.6375083671966623
2002-11,15.99821202180721,11,1.2125877407820056,14.785624281025205,-0.5,-0.6219976552700359
2003-01,16.780582658139206,1,6.262788089216474,10.517794568922731,-0.2,-0.4623099719849417
2003-02,15.38306325737318,2,3.224171827182431,12.15889143019075,-0.7,-0.3289967811973743
2003-04,10.338005546670654,4,1.3477467144802555,8.9902588321904,-0.1,-0.05401673373596516
2003-05,5.670556535849294,5,-0.4728342238072633,6.143390759656557,-0.3,0.04694898633143355
2003-07,4.054727972630931,7,-3.5020318557475183,7.55675982837845,0.3,0.14766904093761296
2003-08,3.3326111461943886,8,-1.3205252304262962,4.653136376620685,0.1,0.1250263344373116
2003-09,3.361454362834082,9,-2.5518887595844144,5.913343122418496,-0.1,0.09077050066461818
2003-11,4.919302475612422,11,1.2125877407820056,3.706714734830417,-0.3,0.0831916616081652
2003-12,5.230562457481435,12,2.919893299194586,2.310669158286849,1.1,0.11772148105890402
2004-02,4.7643648209438645,2,3.224171827182431,1.5401929937614334,1.2,0.20129081981936306
2004-03,3.9631554815493892,3,1.823069154108316,2.1400863274410735,0.4,0.22363496921727863
2004-05,2.5696092199904683,5,-0.4728342238072633,3.0424434437977315,1.0,0.2275696385160732
2004-06,0.5544586600165937,6,-2.552763414011991,3.1072220740285847,0.8,0.15971909848107424
2004-08,-1.1425402699345857,8,-1.3205252304262962,0.17798496049171053,-0.3,-0.1358578806443562
2004-09,1.259594144339546,9,-2.5518887595844144,3.8114829039239604,-0.3,-0.28077053027950555
2004-11,4.913148680340731,11,1.2125877407820056,3.7005609395587253,-0.7,-0.5760185988097057
2004-12,7.03076200980394,12,2.919893299194586,4.110868710609354,-0.8,-0.7054308887416567
2005-02,5.6012494395704495,2,3.224171827182431,2.3770776123880184,-3.1,-0.8508679657622821
2005-03,1.971573481035426,3,1.823069154108316,0.14850432692711002,0.3,-0.7363788458811699
2005-04,-0.28122613089600834,4,1.3477467144802555,-1.6289728453762637,-0.6,-0.5786116602908132
2005-05,-2.591607167400504,5,-0.4728342238072633,-2.1187729435932408,-0.8,-0.3860343736470225
2005-06,-5.833347028707567,6,-2.552763414011991,-3.280583614695576,0.4,-0.16949143279551832
2005-07,-8.821436156918503,7,-3.5020318557475183,-5.3194043011709855,0.2,0.01417653471209615
2005-08,-6.680423398364442,8,-1.3205252304262962,-5.359898167938146,-0.3,0.17140572719038086
2005-10,-4.276969267973154,10,0.9327660210646966,-5.209735289037851,1.2,0.4625023729795763
2005-11,-0.5819037304554678,11,1.2125877407820056,-1.7944914712374733,-0.2,0.5536373430910003
2006-01,0.889625437422433,1,6.262788089216474,-5.373162651794041,1.7,0.7839332228998178
2006-03,-0.49459485303949613,3,1.823069154108316,-2.317664007147812,1.8,0.7553153397555725
2006-04,-4.674205863782588,4,1.3477467144802555,-6.021952578262844,1.1,0.547855345534318
2006-06,-10.60113095820803,6,-2.552763414011991,-8.048367544196038,0.2,-0.08032444670821177
2006-07,-12.564799412500557,7,-3.5020318557475183,-9.06276755675304,-0.6,-0.36875721733750166
2006-09,-9.207783026510517,9,-2.5518887595844144,-6.6558942669261025,-0.6,-0.6684943692545372
2006-11,-4.415239795021911,11,1.2125877407820056,-5.627827535803917,0.1,-0.574381778555822
2006-12,0.24450406576361927,12,2.919893299194586,-2.675389233430967,-0.3,-0.4749141408688943
2007-04,2.862612506278615,4,1.3477467144802555,1.5148657917983595,-0.1,-0.05863019693059586
2007-06,2.1473786863288424,6,-2.552763414011991,4.700142100340834,0.5,0.09543329391613106
2007-07,0.7342403102104593,7,-3.5020318557475183,4.236272165957978,-0.3,0.19062786563074385
2007-09,-0.3625457004336621,9,-2.5518887595844144,2.1893430591507523,0.2,0.5643673811211403
2007-10,-1.4830697897289855,10,0.9327660210646966,-2.4158358107936824,0.7,0.8381826777803929
2008-03,-2.4582112146281156,3,1.823069154108316,-4.281280368736431,1.4,1.2874441409358341
2008-06,-2.786452409988377,6,-2.552763414011991,-0.23368899597638615,0.6,0.6890397946344518
2008-11,-2.1991606395706147,11,1.2125877407820056,-3.4117483803526203,1.3,1.2599666917544532
2009-01,-1.2307582922680436,1,6.262788089216474,-7.493546381484517,1.1,1.237048247048902
2009-03,-0.2883849289724426,3,1.823069154108316,-2.1114540830807584,0.4,0.8807820765782781
2009-04,-0.2733135950497432,4,1.3477467144802555,-1.6210603095299987,0.8,0.6338659293055326
2009-05,-2.842896745821058,5,-0.4728342238072633,-2.3700625220137947,-0.1,0.3851723592037397
2009-06,-7.562632840089771,6,-2.552763414011991,-5.009869426077779,0.1,0.17286411367537502
2009-07,-10.10243193389221,7,-3.5020318557475183,-6.600400078144693,0.2,-0.018804099788613193
2009-09,-10.00017660122046,9,-2.5518887595844144,-7.448287841636045,0.3,-0.4112740844388729
2009-11,-6.011338011288155,11,1.2125877407820056,-7.22392575207016,-0.6,-0.7276794660563757
2009-12,-0.0448777130472815,12,2.919893299194586,-2.964771012241868,-0.7,-0.7500425613578379
2010-02,4.484486379009714,2,3.224171827182431,1.2603145518272827,-1.5,-0.38367391946645646
2010-03,5.623688074909995,3,1.823069154108316,3.8006189208016794,0.7,0.025072610196389122
2010-04,5.82395430558057,4,1.3477467144802555,4.476207591100315,1.2,0.439952534540123
2010-06,5.499611392979145,6,-2.552763414011991,8.052374806991136,0.4,1.115769549894253
2010-07,3.5073019133656382,7,-3.5020318557475183,7.009333769113157,1.8,1.4286799687238907
2010-09,1.702426248582766,9,-2.5518887595844144,4.254315008167181,2.2,1.8862515768628016
2010-10,1.6522510207361885,10,0.9327660210646966,0.7194849996714918,1.7,2.030290818840078
2010-11,2.18179558004353,11,1.2125877407820056,0.9692078392615242,1.3,2.1605978593646133
2010-12,3.0076425460611036,12,2.919893299194586,0.08774924686651753,2.9,2.281263082497855
2011-01,3.78175909699704,1,6.262788089216474,-2.481028992219434,2.3,2.3007548879274045
2011-02,4.261525520808234,2,3.224171827182431,1.0373536936258025,2.7,2.1962902217299907
2011-03,3.29400825452678,3,1.823069154108316,1.470939100418464,2.5,1.9450021535459638
2011-05,-0.07281618001901291,5,-0.4728342238072633,0.4000180437882504,0.4,1.1960255297277054
2011-08,-1.779556649063741,8,-1.3205252304262962,-0.4590314186374447,0.4,0.7994631107180805
2011-09,-3.331255195308419,9,-2.5518887595844144,-0.7793664357240044,1.0,0.8928563789210106
2011-10,-4.759533196773538,10,0.9327660210646966,-5.692299217838235,0.8,1.0231353139302968
2011-11,-5.955516651459081,11,1.2125877407820056,-7.168104392241086,1.1,1.1410849652603992
2012-05,-6.793629885337932,5,-0.4728342238072633,-6.320795661530669,0.0,0.18023824098377791
2012-06,-6.768169624842084,6,-2.552763414011991,-4.215406210830093,0.4,0.0929192109529097
2012-07,-6.36154930631305,7,-3.5020318557475183,-2.8595174505655314,-0.0,0.03611223821124772
2012-08,-6.067166885030117,8,-1.3205252304262962,-4.74664165460382,-0.2,0.010426162568839163
2012-09,-5.609673760644586,9,-2.5518887595844144,-3.057785001060172,0.2,0.012457352923370149
2012-10,-4.560192668718539,10,0.9327660210646966,-5.492958689783236,0.3,0.01542149344265556
2012-12,-3.875744086160404,12,2.919893299194586,-6.79563738535499,-0.6,0.03198348329829059
2013-05,-3.801369802555815,5,-0.4728342238072633,-3.3285355787485518,0.8,0.6845911481954685
2013-06,-4.172601681555353,6,-2.552763414011991,-1.6198382675433618,1.2,0.6950081523889651
2013-07,-5.000326515477594,7,-3.5020318557475183,-1.498294659730076,0.8,0.6246597898826778
2013-08,-6.1506470001516504,8,-1.3205252304262962,-4.830121769725354,0.2,0.518055161707278
2013-09,-7.036879338140912,9,-2.5518887595844144,-4.484990578556497,0.3,0.4391856144620286
2013-10,-6.697076002287716,10,0.9327660210646966,-7.6298420233524125,-0.1,0.41670303233427236
2013-11,-5.305786166073911,11,1.2125877407820056,-6.518373906855917,0.7,0.4637942312377939
2014-01,-3.476865995482769,1,6.262788089216474,-9.739654084699243,1.4,0.6160445290632642
2014-02,-2.5091517289216885,2,3.224171827182431,-5.73332355610412,0.1,0.6367740257912965
2014-03,-2.0017937371817522,3,1.823069154108316,-3.824862891290068,0.9,0.6190791771821652
2014-05,-2.7187912356003165,5,-0.4728342238072633,-2.2459570117930534,0.5,0.34368806682025876
2014-06,-6.017537017975888,6,-2.552763414011991,-3.464773603963897,0.2,0.10111724999733016
2014-07,-7.984320359040462,7,-3.5020318557475183,-4.482288503292944,-0.2,-0.16347245448507966
2014-08,-6.7576808183481685,8,-1.3205252304262962,-5.437155587921872,-0.7,-0.3988286111841932
2014-09,-4.626504643588323,9,-2.5518887595844144,-2.0746158840039084,-0.7,-0.5577574008255578
2014-10,-1.351546653574844,10,0.9327660210646966,-2.2843126746395406,-0.6,-0.6265284917809214
2014-11,2.2335050725554155,11,1.2125877407820056,1.02091733177341,-0.9,-0.6072162856636366
2015-01,4.077915453791013,1,6.262788089216474,-2.184872635425461,-0.8,-0.3333806716881643
2015-02,5.083932268073519,2,3.224171827182431,1.8597604408910877,0.2,-0.1534019416368714
2015-03,4.7992184210043485,3,1.823069154108316,2.9761492668960328,0.7,-0.05374433834621779
2015-04,0.8479260300431918,4,1.3477467144802555,-0.49982068443706373,-0.0,-0.08987393402302611
2015-05,-1.5800729549863257,5,-0.4728342238072633,-1.1072387311790624,-0.7,-0.2335074299467616
2015-06,-1.0555465269866169,6,-2.552763414011991,1.4972168870253741,0.6,-0.4463755347276647
2015-07,0.19918368527077612,7,-3.5020318557475183,3.7012155410182945,-1.1,-0.7420414647596683
