Year-Month,nzd0025_Average_Value
1999-11,412.25318736846907
2000-04,412.2469960838183
2000-05,411.63182415560914
2000-09,410.26670582226893
2000-10,407.39395013566093
2001-01,404.5521892251738
2001-04,402.83200440576223
2001-06,401.4525867135797
2001-09,399.70978679542014
2001-12,400.14412598191956
2002-03,402.5020037056263
2002-04,403.3410581053739
2002-05,403.10955757167153
2002-07,403.5342340927655
2002-10,405.11801327505935
2003-01,407.52674397864274
2003-05,410.4102296337773
2003-11,413.7050431668287
2004-02,416.71291391060004
2004-05,418.7319449262852
2004-06,417.7581701894794
2004-08,416.0669097409644
2004-10,414.6544780830083
2004-11,414.39697531803296
2004-12,415.00364336625495
2005-01,416.0497010296959
2005-02,416.19399204139864
2005-03,414.0879982917552
2005-06,407.1187109734841
2005-07,401.1901637433729
2005-11,398.14882432620743
2006-01,396.163222633429
2006-03,394.0935920832944
2006-04,392.61788134613835
2006-05,392.16674852113243
2006-09,393.3706427614096
2006-11,396.72138797995314
2007-01,399.8678696128982
2007-04,400.09547894760067
2007-07,398.3433601746076
2007-08,395.81651860984
2007-10,393.31263237080594
2007-11,391.14245138829983
2008-04,388.8229824461831
2008-06,385.77192649958766
2008-08,382.4326178605727
2008-09,383.4316637591894
2008-11,386.7415352435987
2008-12,388.51776522958
2009-03,389.8122465601073
2009-05,390.94066304239885
2009-06,392.2778035878677
2009-09,392.7917008568526
2009-10,392.7715640711648
2009-11,392.8352012018221
2010-02,393.5775177768036
2010-05,394.1350206559007
2010-06,394.75279870046575
2010-08,395.5393488536027
2011-02,395.71859250065734
2011-03,394.53765033469557
2011-04,391.6915031175069
2011-05,387.9659312979474
2011-07,384.72285600429984
2011-08,382.13690333305135
2011-09,380.51552326367494
2011-10,380.342086018867
2012-01,381.3243672177718
2012-05,382.7790286959095
2012-06,384.73548304575314
2012-11,386.69298035199535
2013-01,387.70592868708854
2013-04,387.5379280797912
2013-05,384.9456580672323
2013-06,380.772455258649
2013-07,383.3242520075613
2013-08,386.62464623369937
2013-10,392.9469608097711
2013-11,400.38873399882664
2013-12,404.7790840255792
2014-02,407.9483895732899
2014-04,406.9695328986966
2014-05,401.5773660883303
2014-07,393.9082199780155
2014-09,388.5604783893083
2014-11,384.2803068820261
2015-07,381.10186942166507
2015-08,380.0163485402472
2015-10,381.2606922474086
2015-12,385.6183391226943
2016-01,389.4012224973188
2016-04,388.28625752808614
2016-05,385.32632640813085
2016-07,381.928979412271
2016-09,379.3566035526651
2017-04,378.87247766301726
2017-06,380.01484177273886
2017-08,381.7606199178467
2017-12,383.54315685640904
2018-04,384.35242083567056
2018-05,384.3058839374983
2018-06,384.46006544651317
2018-07,385.57981293418277
2018-11,387.1142963471938
2018-12,389.52537252296815
2019-01,392.1401214085347
2019-03,393.63514680965204
2019-05,394.09945548166195
2019-11,392.5429520582254
2019-12,390.1144189374744
2020-01,388.9515390163795
2020-02,388.8010055692146
2020-03,389.3060529296934
2020-07,390.00703044649305
2020-08,391.11748550990234
2020-09,392.90793975732026
2021-01,395.968368034463
2021-05,401.31737067581275
2021-06,406.8126891096541
2021-07,410.52023188605733
2022-01,415.83981930284676
2022-05,418.66296272325775
2022-06,416.65563142831905
2022-07,410.9024062619385
2022-09,404.49442873790866
2022-11,400.56898872421135
2022-12,397.128864933879
2023-01,393.7070997541619
2023-02,388.8851771005513
2023-03,383.63340097906735
2023-05,379.6709768404056
2023-06,377.3184934635012
2023-07,375.5342161744676
2023-08,377.0111238966944
2023-09,382.0100789765691
2023-10,386.35182879839556
2023-12,387.43789512561534
2024-01,387.72923582124656
2024-02,387.5482934766023
2024-03,388.2377320111671
2024-04,389.2182150373155
2024-05,392.09815977736247
2024-06,395.3686519557522
2024-07,398.3774726436759
2024-08,399.17381779846943
