Year-Month,nzd0119_Average_Value,month,climatology,monthly_anomaly,Value
1999-11,-1.6118065531169568,11,-0.03765558836449077,-1.574150964752466,1.0
2000-03,1.2431282613001033,3,1.3993541011548807,-0.15622583985477734,1.3
2000-05,6.025020155497667,5,-0.16477040129690063,6.189790556794567,0.4
2000-07,-25.172873906216445,7,-2.2856585984011772,-22.887215307815268,-0.2
2001-01,-1.5601008969853547,1,3.7924425932172325,-5.352543490202587,1.0
2001-03,-3.124235989490737,3,1.3993541011548807,-4.523590090645618,0.9
2001-08,-12.125396829610885,8,-4.625235608215681,-7.500161221395204,-0.4
2001-09,-3.6662148504662153,9,-4.308016227459345,0.6418013769931297,0.2
2002-01,3.9626797402309757,1,3.7924425932172325,0.17023714701374315,0.4
2002-04,-10.679630142853844,4,4.462182929219867,-15.14181307207371,-0.1
2002-07,-4.484616442940133,7,-2.2856585984011772,-2.198957844538956,-0.5
2002-08,6.051253989693238,8,-4.625235608215681,10.676489597908919,-1.0
2002-09,-18.2843322762715,9,-4.308016227459345,-13.976316048812155,-0.6
2002-10,-0.16893663248059457,10,-6.271762346886176,6.102825714405581,-0.4
2002-12,12.860065361363402,12,-2.336029872423924,15.196095233787325,-1.1
2003-01,15.108564999422363,1,3.7924425932172325,11.31612240620513,-0.2
2003-07,7.482893978388313,7,-2.2856585984011772,9.76855257678949,0.3
2003-08,-6.778402533251833,8,-4.625235608215681,-2.1531669250361514,0.1
2003-09,3.0319985875656736,9,-4.308016227459345,7.340014815025018,-0.1
2003-10,-2.3605850089656437,10,-6.271762346886176,3.911177337920532,0.0
2003-11,10.704329470935841,11,-0.03765558836449077,10.741985059300331,-0.3
2003-12,3.8218466807900167,12,-2.336029872423924,6.15787655321394,1.1
2004-01,9.543973961844232,1,3.7924425932172325,5.751531368626999,-1.3
2004-02,14.257423083780367,2,3.945629200759938,10.311793883020428,1.2
2004-03,12.193215348534823,3,1.3993541011548807,10.793861247379942,0.4
2004-05,-1.871044626073912,5,-0.16477040129690063,-1.7062742247770113,1.0
2004-07,3.5577276434402263,7,-2.2856585984011772,5.8433862418414035,-0.5
2004-08,-3.6727816312820245,8,-4.625235608215681,0.9524539769336569,-0.3
2004-09,2.835479575379491,9,-4.308016227459345,7.143495802838836,-0.3
2004-10,4.7645438159243785,10,-6.271762346886176,11.036306162810554,-0.1
2004-11,-4.923781137562285,11,-0.03765558836449077,-4.886125549197795,-0.7
2005-01,22.28954575482924,1,3.7924425932172325,18.49710316161201,0.3
2005-02,1.291060682457986,2,3.945629200759938,-2.654568518301952,-3.1
2005-03,12.249990518175709,3,1.3993541011548807,10.850636417020828,0.3
2005-04,17.96931296207988,4,4.462182929219867,13.507130032860012,-0.6
2005-05,-2.66195558890536,5,-0.16477040129690063,-2.4971851876084594,-0.8
2005-06,13.540730536742593,6,-3.2921308083827854,16.83286134512538,0.4
2005-07,4.494205943464256,7,-2.2856585984011772,6.779864541865433,0.2
2005-08,-1.572589359579881,8,-4.625235608215681,3.0526462486358,-0.3
2006-01,3.991665255349993,1,3.7924425932172325,0.1992226621327604,1.7
2006-02,-1.4908256258931916,2,3.945629200759938,-5.436454826653129,0.1
2006-04,6.67602810116283,4,4.462182929219867,2.213845171942963,1.1
2006-05,4.99480227323065,5,-0.16477040129690063,5.15957267452755,-0.5
2006-06,2.4655978355623103,6,-3.2921308083827854,5.757728643945096,0.2
2006-07,1.5648426621507596,7,-2.2856585984011772,3.850501260551937,-0.6
2006-08,-0.12305580521839658,8,-4.625235608215681,4.502179802997285,-1.0
2006-09,-5.652264993810344,9,-4.308016227459345,-1.344248766350999,-0.6
2006-12,-19.14941118724574,12,-2.336029872423924,-16.813381314821815,-0.3
2007-02,2.3356975302515455,2,3.945629200759938,-1.6099316705083924,-0.1
2007-03,8.319769299288264,3,1.3993541011548807,6.920415198133384,0.2
2007-05,15.1608856692197,5,-0.16477040129690063,15.325656070516601,-0.1
2007-06,2.0807924321226605,6,-3.2921308083827854,5.372923240505446,0.5
2007-07,-0.6612733550595116,7,-2.2856585984011772,1.6243852433416657,-0.3
2007-10,-7.564241544098537,10,-6.271762346886176,-1.2924791972123613,0.7
2007-11,-20.457758424562655,11,-0.03765558836449077,-20.420102836198165,0.9
2007-12,-21.73343079922272,12,-2.336029872423924,-19.397400926798795,1.7
2008-01,-19.178715809334836,1,3.7924425932172325,-22.971158402552067,1.8
2008-05,-6.3157728536226845,5,-0.16477040129690063,-6.151002452325784,-0.1
2008-06,-7.839028807140338,6,-3.2921308083827854,-4.546897998757553,0.6
2008-08,-7.420103733702862,8,-4.625235608215681,-2.7948681254871808,1.0
2008-09,-4.210843379389646,9,-4.308016227459345,0.09717284806969939,1.2
2009-02,-1.9750406525885844,2,3.945629200759938,-5.920669853348523,1.9
2009-03,-5.459041381600711,3,1.3993541011548807,-6.858395482755592,0.4
2009-06,5.032583029149863,6,-3.2921308083827854,8.324713837532649,0.1
2009-07,-17.96631811216455,7,-2.2856585984011772,-15.680659513763374,0.2
2009-08,-11.74129158896466,8,-4.625235608215681,-7.116055980748979,-0.2
2009-09,-20.835223567513932,9,-4.308016227459345,-16.527207340054588,0.3
2009-11,-12.047297939274424,11,-0.03765558836449077,-12.009642350909933,-0.6
2010-01,4.754821922120396,1,3.7924425932172325,0.9623793289031632,-1.1
2010-02,5.251858446911129,2,3.945629200759938,1.306229246151191,-1.5
2010-03,-6.194434091322783,3,1.3993541011548807,-7.593788192477664,0.7
2010-05,-7.816588608546076,5,-0.16477040129690063,-7.651818207249176,0.9
2010-06,3.050697682690464,6,-3.2921308083827854,6.3428284910732495,0.4
2010-07,-3.3915462548229427,7,-2.2856585984011772,-1.1058876564217655,1.8
2010-10,-13.475069252653785,10,-6.271762346886176,-7.20330690576761,1.7
2011-01,17.778384034051747,1,3.7924425932172325,13.985941440834514,2.3
2011-03,-12.575500051707262,3,1.3993541011548807,-13.974854152862143,2.5
2011-04,-4.175258643351108,4,4.462182929219867,-8.637441572570975,1.9
2011-05,-5.966218219997979,5,-0.16477040129690063,-5.801447818701079,0.4
2011-07,0.6394810316125996,7,-2.2856585984011772,2.925139630013777,1.0
2011-08,-3.177469277314316,8,-4.625235608215681,1.4477663309013655,0.4
2011-09,2.4108129056789815,9,-4.308016227459345,6.7188291331383265,1.0
2012-01,-15.593136898321646,1,3.7924425932172325,-19.385579491538877,1.1
2012-04,-12.952488725059133,4,4.462182929219867,-17.414671654279,-0.3
2012-05,-8.12324457748096,5,-0.16477040129690063,-7.95847417618406,0.0
2012-06,-9.420755710977229,6,-3.2921308083827854,-6.128624902594444,0.4
2012-07,3.151622867432572,7,-2.2856585984011772,5.437281465833749,-0.0
2012-08,3.5585694535318257,8,-4.625235608215681,8.183805061747506,-0.2
2012-11,-4.806194931299444,11,-0.03765558836449077,-4.768539342934954,0.3
2012-12,-2.0666542586516723,12,-2.336029872423924,0.26937561377225183,-0.6
2013-01,-4.330466932012873,1,3.7924425932172325,-8.122909525230105,-0.1
2013-02,-8.39313324783242,2,3.945629200759938,-12.338762448592359,-0.2
2013-04,13.569065007773734,4,4.462182929219867,9.106882078553866,0.2
