Year-Month,nzd0275_Average_Value
1999-08,1.7769209667680932
1999-09,0.8666343573391928
1999-10,-0.5629456609007336
2000-02,-0.8677974890010718
2000-05,0.41246170443890584
2000-08,2.226338465716908
2001-04,3.9669800422021395
2001-05,5.637759661069114
2001-07,6.1657060966081065
2001-08,5.926022435355671
2001-09,4.8617848111058715
2001-10,3.18391840277271
2001-12,1.7312149130883665
2002-02,-0.6351533753501055
2002-04,-4.416159659704505
2002-09,-7.3930972255279235
2002-11,-8.30494379979386
2003-01,-7.463640258140214
2003-02,-6.678937716577628
2003-04,-7.727010208338632
2003-05,-8.631612109536347
2003-08,-8.371447897317722
2003-09,-6.316224036883998
2003-10,-3.956193947521294
2003-11,1.7182281493112574
2003-12,7.108607322840092
2004-01,7.322543927339315
2004-03,5.864740677489011
2004-05,4.271176769343356
2004-06,4.185465166784323
2004-07,4.183776530318198
2004-08,4.056075067317396
2004-09,4.225899600796301
2004-10,4.18040096844561
2005-02,6.3417629761199805
2005-03,8.577961203858383
2005-05,8.621724537911996
2005-06,7.172284527799765
2005-07,4.594550051004372
2005-08,2.3151493431737835
2005-09,0.7181715247851622
2005-10,2.827979308908127
2005-11,5.385663170756838
2006-01,5.90592350451417
2006-02,5.104320019014401
2006-03,4.759984429219101
2006-04,3.0679633557732076
2006-05,-0.26702235006630803
2006-06,-2.8720499434396145
2006-07,-0.9211177240592084
2006-09,3.200298628726805
2006-10,3.6418866850750797
2006-11,1.8716086204177365
2006-12,-0.1412906955529596
2007-02,1.3975631230677683
2007-03,4.322249047468434
2007-06,3.144107294216649
2007-07,-0.29615648219606494
2007-09,-2.344767798501992
2007-10,-2.423755240488974
2008-01,-1.8976972511132992
2008-02,-2.0864558956782626
2008-03,-0.9762045669663476
2008-07,0.6864350526658388
2008-09,2.525477135893643
2009-01,4.127632902371904
2009-03,3.8054080313400043
2009-04,1.0386023213596351
2009-05,-1.4037795522406629
2009-09,-3.500375657474981
2009-12,-5.42761350963669
2010-02,-7.074201542748031
2010-03,-7.951375698758639
2010-04,-7.955868822765575
2010-05,-7.4045468227343765
2010-06,-6.403029971274625
2010-07,-6.00229783911946
2010-08,-7.007171456098241
2010-09,-8.362907765629275
2010-10,-8.53409148601628
2010-12,-7.391802176025246
2011-01,-6.958858449589601
2011-02,-8.08701221604759
2011-03,-9.784192884279065
2011-04,-9.674778007225912
2011-05,-8.563332015588774
2011-06,-7.994620625129218
2011-08,-8.398941172944088
2011-09,-9.224936085272931
2011-10,-8.703441730874939
2011-11,-7.475844682711769
2012-03,-5.959849561196575
2012-06,-4.904819742462541
2012-08,-4.267085986224573
2012-09,-2.6633906832781236
2012-12,0.3039748012688458
2013-01,2.4840628581816224
2013-04,3.944133112623116
2013-05,3.6834875915695737
2013-06,2.5994967257928483
2013-07,1.7274584013195664
2013-08,1.096166076586744
2013-09,2.2721340632656535
2013-10,3.92852124404466
2013-12,5.813554137809174
2014-01,7.49393767753834
2014-02,7.416153403866557
2014-03,6.106857422285065
2014-06,4.116695798029799
2014-08,2.6199763752802396
2014-09,2.3511445245806306
2014-10,4.4832959184174745
2014-11,9.423225939639973
2014-12,10.564069827288385
2015-01,8.625650418571684
2015-03,5.900344656774317
2015-04,2.1996895371083216
2015-05,0.675776602747794
2015-06,-0.7669705320728213
2015-07,-3.2657863908564053
2015-08,-5.871991483361099
2015-09,-7.403470843490371
2015-10,-8.142820654218685
2015-11,-7.444601762725285
2015-12,-6.422862846426488
2016-01,-4.910102963219613
2016-02,-2.9038831020287788
2016-03,-1.4429100717367542
2016-04,-0.5065291294894976
2016-05,0.04969843545060868
2016-06,-2.2445358847317323
2016-07,-7.08488420894887
2016-08,-13.5651624798391
2016-09,-16.220202080156863
2016-10,-11.966653879447705
2016-11,-8.267828276884146
2016-12,-6.302888454672855
2017-01,-5.219076398038733
2017-02,-6.696443800027933
2017-05,-9.708205332719755
2017-06,-11.774793181687725
2017-08,-12.38765146579443
2017-09,-10.983247554887285
2017-10,-6.230717699828442
2017-12,-2.2398825356402874
2018-01,-0.8510881044357037
2018-02,-1.5211041029812042
2018-04,-3.322179437064179
2018-06,-3.3983408743052266
2018-07,-1.1494952505024851
2018-08,-0.08523576069769893
2018-10,2.872575210756101
2018-11,3.9399953036480717
2018-12,2.1131312637337087
2019-02,2.0033772605721376
2019-03,2.5302249692323535
2019-05,1.6899974946373981
2019-06,-2.070414001278552
2019-07,-6.949388982058682
2019-08,-10.44379792574648
2019-09,-11.911912969210727
2019-10,-11.186314229568326
2019-11,-9.948061805839183
2019-12,-8.387265202889973
2020-01,-6.730599150984228
2020-02,-9.478239325283894
2020-03,-13.708288144546616
2020-04,-14.496496265174509
2020-05,-11.778288666441211
2020-06,-7.910036071673786
2020-07,-4.053016525822163
2020-08,-1.3492746783132836
2020-09,0.39299854489392644
2020-10,2.708799559396759
2020-11,4.839759865455746
2020-12,5.787632058136718
2021-01,6.9036816895256985
2021-02,8.151097056353674
2021-03,8.799878125124168
2021-04,8.858508938113475
2021-05,6.107259777049011
2021-06,1.5981137333462987
2021-07,-2.017555418500486
2021-08,-4.143340350518461
2021-09,-2.7039462471170785
2021-12,2.428060170314734
2022-01,6.467022240895848
2022-02,2.579554873170866
2022-03,0.8030123715107111
2022-04,0.7419266949767337
2022-05,1.6705699899890862
2022-06,3.4531890815880084
2022-07,5.341694319156379
2022-08,2.7807376157309234
2022-10,-8.355100822840393
2022-11,-13.967073338637835
2022-12,-11.760663769361221
2023-01,-6.105403570862332
2023-02,1.8935620654253487
2023-03,7.991749344048198
2023-04,10.689218924764663
2023-05,10.54458411100187
2023-06,8.134052520610407
2023-07,4.711282889452907
2023-08,4.387794379869405
2023-09,8.35492685238584
2023-10,10.300744092980723
2023-11,5.431311116809556
2023-12,7.36017718429897
2024-01,11.15882015551293
2024-02,13.30495405828259
2024-04,12.82520224311655
2024-05,8.048939973050864
2024-06,4.343611237219673
2024-07,4.127055982650279
2024-10,4.653626893088997
2025-01,2.72614113285017
2025-02,-0.10848678521539123
2025-03,-0.9533999204164639
2025-04,0.8442621524746151
2025-05,1.5559768823106297
2025-06,-0.017158123001476233
2025-07,-3.2409144963194176
2025-08,-6.725040349134045
