Year-Month,nzd0007_Average_Value
2000-04,316.20366270505696
2001-05,314.33818605701566
2001-06,311.9339490633121
2001-12,309.9987431363161
2002-01,308.8374142222099
2002-02,308.57598097006314
2002-04,308.76281893433566
2002-06,308.3344900382622
2003-01,307.32429257638523
2003-08,306.039960774996
2004-01,305.45044723577854
2004-05,305.26222283357646
2004-06,306.43022672215733
2004-07,311.87517016553176
2004-08,319.2238558570237
2004-10,322.91782432747874
2005-01,324.6104672516431
2005-02,324.6105095744238
2005-06,324.1827888796556
2005-07,323.0021222255841
2005-09,320.3330733226764
2006-05,317.04373063969786
2006-06,315.42265020264153
2006-12,315.6775044107051
2007-12,317.557384891411
2008-01,319.83878220202257
2008-03,322.2121038171242
2008-06,325.32739438502364
2008-08,328.97080027317537
2008-11,332.9103455626841
2009-03,336.5810941444209
2010-01,338.7932659313272
2010-02,338.8939646987897
2010-03,336.9385075161873
2010-07,333.3895312237471
2011-01,328.98628297781084
2011-03,324.2407298152237
2012-03,319.4679464576682
2012-06,315.6691893549561
2012-11,313.47512279116813
2012-12,311.2232262812631
2013-05,308.4551446752312
2013-06,306.1145337270271
2014-03,304.9961484597348
2014-05,305.2314105156059
2014-07,307.0980612659558
2015-01,310.54954889090385
2015-06,314.4617185113127
2016-08,318.48845240020944
2016-10,321.8085623261003
2017-06,323.85652441995524
2017-07,325.02182810568564
2017-09,325.47918518453247
2017-10,325.16981646124407
2018-02,324.5939193623677
2018-06,325.75145427277926
2018-08,328.76003672440913
2018-11,332.73934681206447
2019-03,336.11030936614543
2019-05,338.45168487873843
2019-07,339.56213408932865
2020-02,339.72781385349487
2020-03,335.31709935933276
2021-07,327.43531021688324
2021-11,322.6807286409179
2021-12,318.36657886563523
2022-01,311.6472093619629
2022-02,304.2794182442296
2022-03,299.0464385914743
2022-05,294.74096960951033
2022-06,294.2320715529444
2022-11,296.0292207480062
2023-01,299.98718113782456
2023-02,304.937322426828
2023-03,309.6263431370936
2023-04,313.26491317664147
2023-05,314.9775192469452
2023-07,316.62189375828535
2023-09,317.7843387974678
2023-10,316.60327670792765
2023-11,313.11152843218997
2024-01,311.47249506173426
2024-02,313.1477843219343
2024-04,317.0593827189564
2024-05,323.07803632031624
2024-06,332.24170487934487
