Year-Month,SOI,coastline_change
2000/01,0.43506510664936876,0.7223644381771891
2000/02,1.552526853180282,1.003827914290029
2000/03,1.105542154567917,0.7134084385553168
2000/04,0.9937959799148255,-0.2524830299853374
2000/05,0.0998265826900949,0.5180316848206183
2000/06,-0.12366576661608775,1.0637633513890588
2000/07,-0.5706504652284531,0.5388797453112204
2000/08,0.43506510664936876,0.7839147504340223
2000/09,0.6585574559555514,0.18361298810097884
2000/10,0.8820498052617343,0.48220422649592026
2000/11,1.6642730278333735,0.27264462595351685
2000/12,0.5468112813024602,0.3474114342703212
2001/01,0.7703036306086428,1.0822755674254236
2001/02,1.552526853180282,1.129947028101276
2001/03,0.6585574559555514,1.2984505396672184
2001/04,-0.12366576661608775,1.7256109157113373
2001/05,-0.905888989187727,1.895562593647305
2001/06,-0.011919591962996459,1.9332520752052058
2001/07,-0.5706504652284531,1.4745094212732626
2001/08,-0.7941428145346358,0.9821564636412418
2001/09,-0.12366576661608775,0.4997044086177423
2001/10,-0.3471581159222704,0.3605304879107438
2001/11,0.43506510664936876,0.7120752555386011
2001/12,-1.241127513147001,-0.018328861081942985
2002/01,0.0998265826900949,0.44540368121173746
2002/02,0.8820498052617343,2.165630270597065
2002/03,-0.12366576661608775,1.8620997588419148
2002/04,-0.45890429057536175,1.4661544581744936
2002/05,-1.241127513147001,1.544008882001597
2002/06,-0.12366576661608775,1.4591099860938441
2002/07,-0.905888989187727,0.6895407008230108
2002/08,-1.4646198624531834,0.2270770144772162
2002/09,-1.0176351638408183,0.18095593172623564
2002/10,-0.7941428145346358,0.4806752811163794
2002/11,-0.905888989187727,-0.49001850059195623
2002/12,-1.5763660371062749,-0.536077923120898
2003/01,-0.5706504652284531,-0.3216500980819675
2003/02,-1.1293813384939095,-0.43833729229398544
2003/03,-0.011919591962996459,-0.24607137478837468
2003/04,-0.45890429057536175,-0.37845840740015746
2003/05,-0.6823966398815443,-0.18012106738787614
2003/06,0.3233189319962775,0.7921356797147401
2003/07,-0.011919591962996459,0.23411628406183563
2003/08,-0.23541194126917908,0.07794877047290215
2003/09,-0.45890429057536175,0.10903467195323441
2003/10,-0.3471581159222704,0.21837854570194107
2003/11,-0.6823966398815443,0.20914925359639014
2003/12,0.8820498052617343,0.16209476852499705
2004/01,-1.7998583864124575,0.16813949798429403
2004/02,0.9937959799148255,0.20857871407249917
2004/03,0.0998265826900949,0.12707325900834265
2004/04,-1.3528736878000924,0.46870409849068867
2004/05,0.7703036306086428,1.1543142641387876
2004/06,0.5468112813024602,0.6494373881870331
2004/07,-0.905888989187727,0.2349740599298468
2004/08,-0.6823966398815443,-0.019539943948321235
2004/09,-0.6823966398815443,-1.6909885717971722
2004/10,-0.45890429057536175,-0.15639186051032367
2004/11,-1.1293813384939095,-1.3898255566706377
2004/12,-1.241127513147001,-0.49277148898766315
2005/01,-0.011919591962996459,-0.7555832096089344
2005/02,-3.8112895301681013,-0.6224769489149292
2005/03,-0.011919591962996459,0.03575046367847204
2005/04,-1.0176351638408183,0.441337489838582
2005/05,-1.241127513147001,-0.6633499809308414
2005/06,0.0998265826900949,-0.8117925966901576
2005/07,-0.12366576661608775,-1.2172260676462443
2005/08,-0.6823966398815443,-1.2579199196928028
2005/09,0.0998265826900949,-1.1972150773971435
2005/10,0.9937959799148255,-1.0991351407930272
2005/11,-0.5706504652284531,0.030065899885532186
2005/12,-0.3471581159222704,1.3661928870142748
2006/01,1.552526853180282,-0.4596011201928695
2006/02,-0.23541194126917908,0.2818182255755987
2006/03,1.6642730278333735,-0.09836377346139115
2006/04,0.8820498052617343,-0.032014521595431694
2006/05,-0.905888989187727,1.3371164281672656
2006/06,-0.12366576661608775,0.2905978394274291
2006/07,-1.0176351638408183,-0.053620387660980574
2006/08,-1.4646198624531834,0.1429604629912944
2006/09,-1.0176351638408183,-0.4252078088689249
2006/10,-1.7998583864124575,-0.8116400595996208
2006/11,-0.23541194126917908,-0.46628122710330144
2006/12,-0.6823966398815443,-1.208933579315053
2007/01,-1.241127513147001,-1.9261608638611183
2007/02,-0.45890429057536175,-0.8993799334899015
2007/03,-0.12366576661608775,-1.045085509324236
2007/04,-0.45890429057536175,1.2398623946496778
2007/05,-0.45890429057536175,1.5610919606907523
2007/06,0.2115727573431862,0.7304085139917919
2007/07,-0.6823966398815443,0.6783341322804307
2007/08,0.0998265826900949,-0.22834682230546133
2007/09,-0.12366576661608775,0.3808158580637434
2007/10,0.43506510664936876,0.41703163368730195
2007/11,0.6585574559555514,1.2185899584465993
2007/12,1.552526853180282,1.1427715818772377
2008/01,1.6642730278333735,2.1415582533477253
2008/02,2.558242425058104,2.2739894788801958
2008/03,1.217288329221008,2.4269877317766464
2008/04,0.43506510664936876,2.752649716055461
2008/05,-0.45890429057536175,2.907295796644632
2008/06,0.3233189319962775,2.6219258574615494
2008/07,-0.011919591962996459,2.0081862448375447
2008/08,0.7703036306086428,1.053010771278668
2008/09,0.9937959799148255,1.0686480747523126
2008/10,1.105542154567917,0.08280344384323583
2008/11,1.105542154567917,0.7150452594009095
2008/12,1.217288329221008,0.48315791537035313
2009/01,0.8820498052617343,0.3987743162321385
2009/02,1.7760192024864647,-0.32912855997819934
2009/03,0.0998265826900949,-0.08944530764888865
2009/04,0.5468112813024602,0.0997182269746321
2009/05,-0.45890429057536175,-0.5763228923084442
2009/06,-0.23541194126917908,-0.6969531552717365
2009/07,-0.12366576661608775,-1.1282157111168514
2009/08,-0.5706504652284531,-0.44668851025214357
2009/09,-0.011919591962996459,-1.1012850377693124
2009/10,-1.688112211759366,-1.5584462338112623
2009/11,-1.0176351638408183,-0.2074860990041591
2009/12,-1.1293813384939095,-0.5834918135325764
2010/01,-1.5763660371062749,-0.3950769098867949
2010/02,-2.02335073571864,-0.7659988680317915
2010/03,0.43506510664936876,0.15417021585265295
2010/04,0.9937959799148255,0.7391806110008196
2010/05,0.6585574559555514,1.0746145482753016
2010/06,0.0998265826900949,0.7593305327919433
2010/07,1.6642730278333735,-0.2593314043462343
2010/08,1.6642730278333735,-0.48361537218369005
2010/09,2.111257726445739,-1.6112207936581011
2010/10,1.552526853180282,-2.070815250595869
2010/11,1.105542154567917,-1.8016380526377231
2010/12,2.893480949017378,-1.9187727481047643
2011/01,2.2230039010988296,-1.7791961599096608
2011/02,2.6699885997111954,-2.151609276845696
2011/03,2.4464962504050125,-1.8540666170690787
2011/04,1.7760192024864647,-0.6115574245597173
2011/05,0.0998265826900949,-0.3881553933946779
2011/06,-0.12366576661608775,0.07019819057588439
2011/07,0.7703036306086428,0.6991373987103627
2011/08,0.0998265826900949,0.5691648092032909
2011/09,0.7703036306086428,0.2896761746967037
2011/10,0.5468112813024602,-0.7769370170614261
2011/11,0.8820498052617343,0.2566105203645261
2011/12,2.4464962504050125,0.7385546325898124
2012/01,0.8820498052617343,-0.25319606028669517
2012/02,0.2115727573431862,-0.6484250549469456
2012/03,0.43506510664936876,-0.26075518034770634
2012/04,-0.6823966398815443,0.12008363160359291
2012/05,-0.3471581159222704,0.13959106712565467
2012/06,0.0998265826900949,0.4019235354412474
