Year-Month,SOI,coastline_change
2000/01,0.43506510664936876,0.7911058346161072
2000/02,1.552526853180282,1.2860271654883826
2000/03,1.105542154567917,1.2820938341721437
2000/04,0.9937959799148255,1.920348829698194
2000/05,0.0998265826900949,1.6110836233863477
2000/06,-0.12366576661608775,0.4772752460612013
2000/07,-0.5706504652284531,1.4630837822903737
2000/08,0.43506510664936876,-2.275328000248031
2000/09,0.6585574559555514,-1.427145304945504
2000/10,0.8820498052617343,-1.5636806163992472
2000/11,1.6642730278333735,-1.6911169555017804
2000/12,0.5468112813024602,-1.3030006323178318
2001/01,0.7703036306086428,0.2796389708532609
2001/02,1.552526853180282,0.8990112260054179
2001/03,0.6585574559555514,1.4115443877898748
2001/04,-0.12366576661608775,1.9100818750588482
2001/05,-0.905888989187727,2.004549712531854
2001/06,-0.011919591962996459,2.270281506509996
2001/07,-0.5706504652284531,2.6028141361988815
2001/08,-0.7941428145346358,1.6146205575566144
2001/09,-0.12366576661608775,2.084099891856625
2001/10,-0.3471581159222704,2.6953921115613366
2001/11,0.43506510664936876,2.7145586148358203
2001/12,-1.241127513147001,2.968887457532321
2002/01,0.0998265826900949,2.3802898980017195
2002/02,0.8820498052617343,2.487636980569914
2002/03,-0.12366576661608775,1.931316974202936
2002/04,-0.45890429057536175,0.539225388914945
2002/05,-1.241127513147001,-0.4779848880871242
2002/06,-0.12366576661608775,-1.06113805713175
2002/07,-0.905888989187727,-1.786473445000292
2002/08,-1.4646198624531834,-1.5941974887185937
2002/09,-1.0176351638408183,-1.10811851499264
2002/10,-0.7941428145346358,-0.2507796536402829
2002/11,-0.905888989187727,0.29184271113054794
2002/12,-1.5763660371062749,0.8227117468856965
2003/01,-0.5706504652284531,0.558777838887716
2003/02,-1.1293813384939095,0.2798945379175148
2003/03,-0.011919591962996459,0.7748659724630599
2003/04,-0.45890429057536175,0.7389123056346518
2003/05,-0.6823966398815443,0.5380800077644042
2003/06,0.3233189319962775,-0.013047347649032705
2003/07,-0.011919591962996459,-0.16633881421626845
2003/08,-0.23541194126917908,0.777215100747408
2003/09,-0.45890429057536175,0.579382294545221
2003/10,-0.3471581159222704,-0.13767054213856317
2003/11,-0.6823966398815443,0.5149502475947733
2003/12,0.8820498052617343,-1.3911004403004754
2004/01,-1.7998583864124575,-0.7469635603740153
2004/02,0.9937959799148255,0.541045672610387
2004/03,0.0998265826900949,0.7179344660080355
2004/04,-1.3528736878000924,-0.7714300603029135
2004/05,0.7703036306086428,-1.763012921723768
2004/06,0.5468112813024602,-1.9475631651774323
2004/07,-0.905888989187727,-2.2563045706915332
2004/08,-0.6823966398815443,-2.252880566728709
2004/09,-0.6823966398815443,-2.4568054840970635
2004/10,-0.45890429057536175,-2.494880603181294
2004/11,-1.1293813384939095,-1.9235191219170102
2004/12,-1.241127513147001,-1.2883721514232032
2005/01,-0.011919591962996459,-0.9616212470496066
2005/02,-3.8112895301681013,-0.03683064920416577
2005/03,-0.011919591962996459,0.298419984259139
2005/04,-1.0176351638408183,0.8928370238487057
2005/05,-1.241127513147001,0.3613122541237876
2005/06,0.0998265826900949,-0.18285543443511149
2005/07,-0.12366576661608775,-0.16794294751190925
2005/08,-0.6823966398815443,-0.46673710856551237
2005/09,0.0998265826900949,-1.3965510213029988
2005/10,0.9937959799148255,-0.7673962794081854
2005/11,-0.5706504652284531,-0.3196169105153148
2005/12,-0.3471581159222704,1.1483218943828624
2006/01,1.552526853180282,-0.44086332716365095
2006/02,-0.23541194126917908,0.3542016117649225
2006/03,1.6642730278333735,0.4069646987192654
2006/04,0.8820498052617343,-0.48579015869035297
2006/05,-0.905888989187727,0.2266694429441402
2006/06,-0.12366576661608775,-0.23652239372671144
2006/07,-1.0176351638408183,-0.34932149152017805
2006/08,-1.4646198624531834,-1.0630098580845546
2006/09,-1.0176351638408183,-1.2245602373985416
2006/10,-1.7998583864124575,0.6333483295813302
2006/11,-0.23541194126917908,-0.7300453935351403
2006/12,-0.6823966398815443,-0.10852565760244612
2007/01,-1.241127513147001,0.9374435378156987
2007/02,-0.45890429057536175,1.049889695680977
2007/03,-0.12366576661608775,1.9726179033584583
2007/04,-0.45890429057536175,1.9382066867467418
2007/05,-0.45890429057536175,0.44688948994019423
2007/06,0.2115727573431862,0.03290396085358868
2007/07,-0.6823966398815443,-0.8286151069469351
2007/08,0.0998265826900949,0.43876247695171905
2007/09,-0.12366576661608775,0.2748953133353189
2007/10,0.43506510664936876,-1.1854749037136372
2007/11,0.6585574559555514,0.3336859423528409
2007/12,1.552526853180282,1.6954837284104505
2008/01,1.6642730278333735,0.22502701598861594
2008/02,2.558242425058104,0.5262667771478838
2008/03,1.217288329221008,0.24506037421820778
2008/04,0.43506510664936876,-0.219362856029253
2008/05,-0.45890429057536175,0.3024592727032296
2008/06,0.3233189319962775,0.03278151891161869
2008/07,-0.011919591962996459,-0.814780162905366
2008/08,0.7703036306086428,-0.35058019755627023
2008/09,0.9937959799148255,-0.8086038118792547
2008/10,1.105542154567917,-0.801055622426405
2008/11,1.105542154567917,-0.6398624176204575
2008/12,1.217288329221008,-0.26789999942107795
2009/01,0.8820498052617343,-0.07901073833187762
2009/02,1.7760192024864647,-0.23799404609112992
2009/03,0.0998265826900949,0.3595449070424869
2009/04,0.5468112813024602,0.8165238321859006
2009/05,-0.45890429057536175,1.0596255010574098
2009/06,-0.23541194126917908,0.6764327336676434
2009/07,-0.12366576661608775,-0.11726567234313921
2009/08,-0.5706504652284531,1.0298086531698152
2009/09,-0.011919591962996459,0.16825528055642336
2009/10,-1.688112211759366,1.1931494626805406
2009/11,-1.0176351638408183,0.5870482703115899
2009/12,-1.1293813384939095,-0.4477775671019599
2010/01,-1.5763660371062749,0.06453376802062505
2010/02,-2.02335073571864,0.7399278905318702
2010/03,0.43506510664936876,0.08079742474801496
2010/04,0.9937959799148255,-0.7906409037319789
2010/05,0.6585574559555514,0.12602290352733417
2010/06,0.0998265826900949,-0.4056841862511744
2010/07,1.6642730278333735,-1.2946486506539416
2010/08,1.6642730278333735,-1.982367625844393
2010/09,2.111257726445739,-1.8615232481391715
2010/10,1.552526853180282,-1.2875614575291978
2010/11,1.105542154567917,-1.1528142368377319
2010/12,2.893480949017378,-1.0961642631266713
2011/01,2.2230039010988296,-0.05177922330286843
2011/02,2.6699885997111954,0.09172775794798826
2011/03,2.4464962504050125,0.044512829041123095
2011/04,1.7760192024864647,0.1369932851620313
2011/05,0.0998265826900949,0.39988764007946864
2011/06,-0.12366576661608775,-0.4398951607680737
2011/07,0.7703036306086428,-0.46424240716334014
2011/08,0.0998265826900949,0.40101598171918723
2011/09,0.7703036306086428,-0.7759183952833741
2011/10,0.5468112813024602,-0.8660128059783546
2011/11,0.8820498052617343,-1.2442097311911806
2011/12,2.4464962504050125,-1.2758888494795557
2012/01,0.8820498052617343,-0.46383215651843884
2012/02,0.2115727573431862,0.2195778644424851
2012/03,0.43506510664936876,-0.023409577128457492
2012/04,-0.6823966398815443,-0.4809257223660971
2012/05,-0.3471581159222704,0.010259146587103515
2012/06,0.0998265826900949,0.3711228452277758
2012/07,-0.3471581159222704,-0.8759994641174185
2012/08,-0.5706504652284531,0.2569213059022525
2012/09,-0.12366576661608775,0.7816279126375344
2012/10,-0.011919591962996459,1.1845540553460756
2012/11,-0.011919591962996459,2.104163920328206
2012/12,-1.0176351638408183,1.2248465157180395
2013/01,-0.45890429057536175,1.658908277480366
2013/02,-0.5706504652284531,1.374580751941875
2013/03,1.3290345038740994,2.260673182830881
2013/04,-0.12366576661608775,0.6154109282458277
2013/05,0.5468112813024602,2.1443779639249385
2013/06,0.9937959799148255,1.9296278390743884
2013/07,0.5468112813024602,1.946451808543899
2013/08,-0.12366576661608775,1.4395965803147381
2013/09,-0.011919591962996459,1.6391962858405984
2013/10,-0.45890429057536175,1.9078870810300816
2013/11,0.43506510664936876,1.0907054639168594
2013/12,-0.23541194126917908,0.48619116483065494
2014/01,1.217288329221008,-0.18829353708546434
2014/02,-0.23541194126917908,0.057204619647862075
2014/03,0.6585574559555514,-0.22932738395142332
2014/04,0.5468112813024602,-0.23928993305386181
2014/05,0.2115727573431862,-0.11119084270685506
2014/06,-0.12366576661608775,-0.3489446447345262
2014/07,-0.5706504652284531,-0.5322423992197933
2014/08,-1.1293813384939095,-0.39431780871029565
2014/09,-1.1293813384939095,-0.21902968408224488
2014/10,-1.0176351638408183,-0.2612524752618718
2014/11,-1.3528736878000924,-0.19394902972206926
2014/12,-1.0176351638408183,-0.02358118425591258
2015/01,-1.241127513147001,0.13026913447361008
2015/02,-0.12366576661608775,0.37439394836202744
2015/03,0.43506510664936876,0.39560830873015895
2015/04,-0.3471581159222704,0.4417646514356065
2015/05,-1.1293813384939095,0.5404220326421121
2015/06,0.3233189319962775,0.22785338013512074
2015/07,-1.5763660371062749,0.3278903396194936
2015/08,-1.9116045610655488,-0.48877438456092326
2015/09,-2.1350969103717317,-1.2509546666561417
2015/10,-2.246843085024823,-1.4078532106041801
2015/11,-0.905888989187727,-0.6613418806784445
2015/12,-1.0176351638408183,-1.4572092014032676
2016/01,-2.8055739582902794,-1.1081451311048636
2016/02,-2.5820816089840966,0.9023665947584623
2016/03,-0.23541194126917908,1.5217991096520815
2016/04,-1.688112211759366,0.3682851577837228
2016/05,0.0998265826900949,1.353792524992025
2016/06,0.3233189319962775,1.231885417891906
2016/07,0.0998265826900949,0.5781466546398714
2016/08,0.43506510664936876,0.08320966567976715
2016/09,0.9937959799148255,-0.745344806931604
2016/10,-0.6823966398815443,-0.9303413339791518
2016/11,-0.45890429057536175,-0.7542998755574358
2016/12,-0.011919591962996459,-0.5335613811078395
2017/01,-0.12366576661608775,-0.4517404402367668
2017/02,-0.45890429057536175,-0.09054120017607055
2017/03,0.6585574559555514,0.34828873507242875
2017/04,-0.5706504652284531,-0.3320699737642229
2017/05,-0.011919591962996459,-0.2584701349140832
2017/06,0.0998265826900949,-0.16064061406094032
2017/07,0.5468112813024602,-0.34232228435532663
2017/08,0.2115727573431862,-0.471333656477684
2017/09,0.3233189319962775,-1.6942149433009985
2017/10,0.6585574559555514,-0.5629470485139054
2017/11,0.6585574559555514,-0.7973849695212437
2017/12,-0.45890429057536175,-0.47872743423897085
2018/01,0.8820498052617343,-0.07060025545653936
2018/02,-0.905888989187727,-0.6937341917319962
2018/03,1.3290345038740994,0.4083631999153675
2018/04,0.2115727573431862,1.3832034565563034
2018/05,0.0998265826900949,1.0822843138494933
2018/06,-0.23541194126917908,0.6254558792731381
2018/07,-0.12366576661608775,0.5537495719687936
2018/08,-0.6823966398815443,-0.1054377246891587
2018/09,-1.3528736878000924,0.08350246558686104
2018/10,0.0998265826900949,0.4048144872933295
2018/11,-0.45890429057536175,0.020426294690214362
2018/12,0.7703036306086428,-0.022802871999865994
2019/01,-0.3471581159222704,-0.24684540468830715
2019/02,-1.9116045610655488,-0.08994106938357346
2019/03,-0.011919591962996459,-0.20887225390678876
2019/04,-0.23541194126917908,-0.2724738718858626
2019/05,-0.7941428145346358,0.07689098451114165
2019/06,0.2115727573431862,-0.5549925955596254
2019/07,-0.7941428145346358,-0.9330977141578972
2019/08,-0.45890429057536175,-0.38700434407402107
2019/09,-1.688112211759366,-0.48419996700087636
2019/10,-0.7941428145346358,-0.4907581600148749
2019/11,-1.241127513147001,0.01854722400730766
2019/12,-1.0176351638408183,-0.053245047129696944
2020/01,-0.12366576661608775,0.24811920844434657
2020/02,-0.45890429057536175,0.4413575903533663
2020/03,-0.23541194126917908,0.5438731114920295
2020/04,-0.12366576661608775,0.6146535888863118
2020/05,0.0998265826900949,0.3476878347414248
2020/06,0.0998265826900949,0.01680998730408855
2020/07,0.0998265826900949,0.11128546519844705
2020/08,0.8820498052617343,-0.08360224445181819
2020/09,0.6585574559555514,-0.5718845149705941
2020/10,0.2115727573431862,-0.5476682687928456
2020/11,0.43506510664936876,-0.16404616507485684
2020/12,1.6642730278333735,-0.5677686788670991
2021/01,1.7760192024864647,-0.5671465913382085
2021/02,1.3290345038740994,-0.22932951376102328
2021/03,0.0998265826900949,0.05105479678815579
2021/04,-0.011919591962996459,0.2455915629982102
2021/05,0.2115727573431862,0.39804016849747403
2021/06,0.0998265826900949,0.7511377747619753
2021/07,1.217288329221008,0.8864020520146684
2021/08,0.3233189319962775,-0.005398605965358277
2021/09,0.5468112813024602,-0.7177493894429465
2021/10,0.43506510664936876,-1.1069910089431507
2021/11,0.7703036306086428,-2.1401800319636926
2021/12,1.3290345038740994,-1.0390307360002358
2022/01,0.2115727573431862,-0.6140283590570922
2022/02,0.8820498052617343,0.15791618161571572
2022/03,1.6642730278333735,0.7144369875572392
2022/04,1.552526853180282,0.6119542824715349
2022/05,1.217288329221008,0.2870628860063211
2022/06,1.552526853180282,0.0038685139368529117
2022/07,0.5468112813024602,-0.049177406247314835
2022/08,0.7703036306086428,-0.399121552988345
2022/09,1.4407806785271908,-0.6737482985527915
2022/10,1.552526853180282,-0.719661299103831
2022/11,-0.011919591962996459,-0.7501400610754084
2022/12,1.9995115517926474,-0.8643164543689161
2023/01,1.217288329221008,-0.17201118101151053
2023/02,1.217288329221008,-0.7445713580274839
2023/03,-0.12366576661608775,-0.7340331194448659
2023/04,-0.12366576661608775,-0.9094680824676837
2023/05,-1.4646198624531834,-0.6481172340213992
2023/06,-0.011919591962996459,-0.7570062688271679
2023/07,-0.6823966398815443,-0.7225617921400131
2023/08,-1.241127513147001,-0.8038121633472689
2023/09,-1.7998583864124575,-0.9610504056706384
2023/10,-0.905888989187727,-1.043588155890141
2023/11,-1.241127513147001,-0.7361995037710524
2023/12,-0.5706504652284531,-0.8452167459648212
2024/01,0.2115727573431862,-0.8173482159263931
2024/02,-1.9116045610655488,-0.5553863330993325
2024/03,0.0998265826900949,-0.5355377934315251
2024/04,-0.5706504652284531,-0.14203916535433805
2024/05,0.2115727573431862,-0.30303185452974557
2024/06,-0.3471581159222704,-0.347929916910099
2024/07,-1.1293813384939095,-0.1744632165128751
2024/08,0.6585574559555514,0.5477030385193894
2024/09,-0.45890429057536175,-0.25410729510908686
2024/10,0.2115727573431862,-1.7577773077905108
2024/11,0.2115727573431862,-0.012313897090756505
2024/12,0.9937959799148255,0.1641553020166066
