Year-Month,SOI,coastline_change
2000/01,0.43506510664936876,0.7318884188126065
2000/02,1.552526853180282,0.9100077435857963
2000/03,1.105542154567917,0.7017863125646339
2000/04,0.9937959799148255,0.96416717671266
2000/05,0.0998265826900949,0.8096836791165084
2000/06,-0.12366576661608775,0.6400038070901348
2000/07,-0.5706504652284531,0.6172826396947889
2000/08,0.43506510664936876,0.6679832260472697
2000/09,0.6585574559555514,1.0535673920261655
2000/10,0.8820498052617343,0.5206356599309875
2000/11,1.6642730278333735,0.5207514557109295
2000/12,0.5468112813024602,0.9195956018879234
2001/01,0.7703036306086428,0.9388660665170114
2001/02,1.552526853180282,1.0124404481220743
2001/03,0.6585574559555514,1.5382886734263086
2001/04,-0.12366576661608775,1.1072682445023314
2001/05,-0.905888989187727,0.9348194948414923
2001/06,-0.011919591962996459,0.456071444944876
2001/07,-0.5706504652284531,0.6896290794662763
2001/08,-0.7941428145346358,1.0894490920186117
2001/09,-0.12366576661608775,1.119861843803553
2001/10,-0.3471581159222704,0.3892029830858814
2001/11,0.43506510664936876,1.1153895491478045
2001/12,-1.241127513147001,1.336018547931454
2002/01,0.0998265826900949,1.8545697364536002
2002/02,0.8820498052617343,1.3609916730458103
2002/03,-0.12366576661608775,1.1423206896071576
2002/04,-0.45890429057536175,0.12449235064231153
2002/05,-1.241127513147001,-0.043548091926199115
2002/06,-0.12366576661608775,-0.4224720942249553
2002/07,-0.905888989187727,0.04991660870852483
2002/08,-1.4646198624531834,-0.8415638295522689
2002/09,-1.0176351638408183,-1.1451088652555834
2002/10,-0.7941428145346358,-1.194674399681536
2002/11,-0.905888989187727,-0.542568276534594
2002/12,-1.5763660371062749,-0.5401145759698512
2003/01,-0.5706504652284531,-0.38235080614992084
2003/02,-1.1293813384939095,-0.27746236850601386
2003/03,-0.011919591962996459,0.3805882237589776
2003/04,-0.45890429057536175,0.6525929114116206
2003/05,-0.6823966398815443,0.8674888409256986
2003/06,0.3233189319962775,1.1252415207239703
2003/07,-0.011919591962996459,0.9754258616964842
2003/08,-0.23541194126917908,1.224977019869966
2003/09,-0.45890429057536175,1.6523406269590817
2003/10,-0.3471581159222704,1.7508831430641723
2003/11,-0.6823966398815443,1.7135334118153132
2003/12,0.8820498052617343,1.9847338808828516
2004/01,-1.7998583864124575,2.5297549881819155
2004/02,0.9937959799148255,2.0678194822005365
2004/03,0.0998265826900949,2.7347868362554952
2004/04,-1.3528736878000924,0.8761072713648633
2004/05,0.7703036306086428,0.5417164315163758
2004/06,0.5468112813024602,-0.015240467255177819
2004/07,-0.905888989187727,-0.12876218935596997
2004/08,-0.6823966398815443,-0.3224527953209343
2004/09,-0.6823966398815443,-0.5813781061380706
2004/10,-0.45890429057536175,-0.8227274383854097
2004/11,-1.1293813384939095,-0.8819539945358154
2004/12,-1.241127513147001,-1.2846677391669759
2005/01,-0.011919591962996459,-1.1461994977994874
2005/02,-3.8112895301681013,-0.9655323773542108
2005/03,-0.011919591962996459,-0.1904666465285449
2005/04,-1.0176351638408183,0.0819866082645365
2005/05,-1.241127513147001,-0.06575312227496682
2005/06,0.0998265826900949,-0.27839022179361633
2005/07,-0.12366576661608775,-0.36747048761844
2005/08,-0.6823966398815443,0.08242742877902443
2005/09,0.0998265826900949,-0.15625179035678807
2005/10,0.9937959799148255,0.3178802507243602
2005/11,-0.5706504652284531,0.12254099159489291
2005/12,-0.3471581159222704,1.0222836395173456
2006/01,1.552526853180282,1.0985210593019643
2006/02,-0.23541194126917908,0.64208659995451
2006/03,1.6642730278333735,0.5298906177079612
2006/04,0.8820498052617343,0.49380750861159817
2006/05,-0.905888989187727,0.41331765470865645
2006/06,-0.12366576661608775,0.7851950201368655
2006/07,-1.0176351638408183,0.5636514351425267
2006/08,-1.4646198624531834,0.6690555659274774
2006/09,-1.0176351638408183,-0.012198916636209683
2006/10,-1.7998583864124575,-0.3284198625853772
2006/11,-0.23541194126917908,-0.6960464344979712
2006/12,-0.6823966398815443,-0.7285345383447471
2007/01,-1.241127513147001,-1.2280321844540607
2007/02,-0.45890429057536175,-0.9243781802631216
2007/03,-0.12366576661608775,-0.5379552875252932
2007/04,-0.45890429057536175,-0.8667946696509584
2007/05,-0.45890429057536175,-0.46527314467513103
2007/06,0.2115727573431862,-0.20873765086679757
2007/07,-0.6823966398815443,-0.25911982947964546
2007/08,0.0998265826900949,0.0031554146169853773
2007/09,-0.12366576661608775,0.6686681405031161
2007/10,0.43506510664936876,-0.12898583545288408
2007/11,0.6585574559555514,0.707330756018333
2007/12,1.552526853180282,0.09696777249613936
2008/01,1.6642730278333735,0.12615882721302332
2008/02,2.558242425058104,0.6890592555777331
2008/03,1.217288329221008,0.1265070683931793
2008/04,0.43506510664936876,0.32603236058023694
2008/05,-0.45890429057536175,0.8340305309551607
2008/06,0.3233189319962775,0.5398900339733567
2008/07,-0.011919591962996459,-0.03290484091441194
2008/08,0.7703036306086428,0.14142161808218956
2008/09,0.9937959799148255,-1.6402821369342857
2008/10,1.105542154567917,-1.4469790070851982
2008/11,1.105542154567917,-0.7550253676384058
2008/12,1.217288329221008,-0.9235851060264598
2009/01,0.8820498052617343,1.0520912656530386
2009/02,1.7760192024864647,0.8963415259620111
2009/03,0.0998265826900949,1.3319928571310613
2009/04,0.5468112813024602,1.2928143718894392
2009/05,-0.45890429057536175,0.5113735860902984
2009/06,-0.23541194126917908,0.6068220646862863
2009/07,-0.12366576661608775,1.6431220087786957
2009/08,-0.5706504652284531,0.4332912456236466
2009/09,-0.011919591962996459,0.2980343439328904
2009/10,-1.688112211759366,-0.09827435814358453
2009/11,-1.0176351638408183,0.7485841672815047
2009/12,-1.1293813384939095,-0.26989144020062655
2010/01,-1.5763660371062749,-0.33415951666580584
2010/02,-2.02335073571864,-0.675098658548874
2010/03,0.43506510664936876,-0.5938998462230076
2010/04,0.9937959799148255,-0.48298157272635234
2010/05,0.6585574559555514,0.7495029242251715
2010/06,0.0998265826900949,0.05978704325619027
2010/07,1.6642730278333735,0.15957325042199152
2010/08,1.6642730278333735,-0.12041642705465636
2010/09,2.111257726445739,-1.0769242502012717
2010/10,1.552526853180282,0.30898415750708086
2010/11,1.105542154567917,1.040975695861857
2010/12,2.893480949017378,0.6886351510523417
2011/01,2.2230039010988296,0.9109204562690323
2011/02,2.6699885997111954,1.0169579602969057
2011/03,2.4464962504050125,1.6383865662979835
2011/04,1.7760192024864647,1.1368886920289005
2011/05,0.0998265826900949,0.011536589991633163
2011/06,-0.12366576661608775,0.8222332147283354
2011/07,0.7703036306086428,0.5244944185032763
2011/08,0.0998265826900949,-0.2950477858063939
2011/09,0.7703036306086428,-1.2364606834182426
2011/10,0.5468112813024602,-3.0289071796125433
2011/11,0.8820498052617343,-3.4492535301679292
2011/12,2.4464962504050125,-3.5067651897077567
2012/01,0.8820498052617343,-2.840743754289733
2012/02,0.2115727573431862,-3.004169317308022
2012/03,0.43506510664936876,-2.2066235394699087
2012/04,-0.6823966398815443,-1.827303877618644
2012/05,-0.3471581159222704,-0.6474526767135267
2012/06,0.0998265826900949,0.4256546804478166
2012/07,-0.3471581159222704,0.44729981658800283
2012/08,-0.5706504652284531,0.42916184332798835
2012/09,-0.12366576661608775,-0.2880943589171448
2012/10,-0.011919591962996459,-0.4393492612855193
2012/11,-0.011919591962996459,-0.428866632263728
2012/12,-1.0176351638408183,-1.0821559120049713
2013/01,-0.45890429057536175,-0.2637001544808951
2013/02,-0.5706504652284531,0.5851583987576697
2013/03,1.3290345038740994,0.6279225130399123
2013/04,-0.12366576661608775,1.3323897077905158
2013/05,0.5468112813024602,1.0405899361636717
2013/06,0.9937959799148255,0.6760835376966357
2013/07,0.5468112813024602,0.29048538796337875
2013/08,-0.12366576661608775,-0.3968517078737903
2013/09,-0.011919591962996459,-0.9191108642101276
2013/10,-0.45890429057536175,-1.125200459654866
2013/11,0.43506510664936876,-0.7284382308024715
2013/12,-0.23541194126917908,-0.5220275652861917
2014/01,1.217288329221008,-0.6743045345861037
2014/02,-0.23541194126917908,0.10014014598851947
2014/03,0.6585574559555514,0.33661855240475513
2014/04,0.5468112813024602,0.7222010632568798
2014/05,0.2115727573431862,0.31893466010264143
2014/06,-0.12366576661608775,-0.12075223165122216
2014/07,-0.5706504652284531,-0.22941050728099707
2014/08,-1.1293813384939095,-0.49678721843290574
2014/09,-1.1293813384939095,-0.7552112332924821
2014/10,-1.0176351638408183,-0.8318905690277176
2014/11,-1.3528736878000924,-1.0129059872048691
2014/12,-1.0176351638408183,-1.5093730925590512
2015/01,-1.241127513147001,-1.0911117707388371
2015/02,-0.12366576661608775,-0.7197156137830273
2015/03,0.43506510664936876,-1.1662593475596617
2015/04,-0.3471581159222704,-1.148536183189099
2015/05,-1.1293813384939095,-1.3895092528975135
2015/06,0.3233189319962775,-1.5414565877352264
2015/07,-1.5763660371062749,-1.9379944264729063
2015/08,-1.9116045610655488,-2.9298917417475185
2015/09,-2.1350969103717317,-2.4929034926861102
2015/10,-2.246843085024823,-2.3978815087625813
2015/11,-0.905888989187727,-2.330191544868159
2015/12,-1.0176351638408183,-1.7019241003817505
2016/01,-2.8055739582902794,-0.9203806930436416
2016/02,-2.5820816089840966,-0.12548068425718834
2016/03,-0.23541194126917908,-0.31342533542073553
2016/04,-1.688112211759366,-0.13993268535570386
2016/05,0.0998265826900949,-0.3510291996622889
2016/06,0.3233189319962775,-0.14428055993351774
2016/07,0.0998265826900949,-0.41143438179532676
2016/08,0.43506510664936876,-1.0330130220025406
2016/09,0.9937959799148255,-1.8948648674353556
2016/10,-0.6823966398815443,-1.5585277615353437
2016/11,-0.45890429057536175,-1.240210771612138
2016/12,-0.011919591962996459,-1.9442089179660251
