Year-Month,nzd0231_Average_Value,month,climatology,monthly_anomaly,Value,Smooth_Value
1999-10,3.711708883438509,10,-1.914606763626611,5.62631564706512,1.0,1.1286073846445712
1999-12,3.0395652318032864,12,-5.078661825150797,8.118227056954083,1.4,1.1083115097074054
2000-02,2.744713383241444,2,-1.8265903985466552,4.5713037817880995,1.7,1.0315704214521237
2000-04,2.8713082283370186,4,1.6593479161655458,1.2119603121714728,1.2,0.8758095065092346
2000-05,3.3069466604576325,5,3.0002632482795493,0.30668341217808326,0.4,0.7937302126384154
2000-07,3.6920565571897104,7,2.706099699036973,0.9859568581527376,-0.2,0.7392767465682785
2000-08,3.840464310455637,8,1.1697677381406026,2.6706965723150344,0.7,0.7851727454020662
2000-09,3.6335049559156554,9,-1.9604659801085247,5.59397093602418,0.9,0.8558570302407355
2000-10,3.1720053611226118,10,-1.914606763626611,5.086612124749223,1.1,0.9244707848745145
2000-11,2.6928139175484165,11,-4.350587350149174,7.04340126769759,1.8,0.9653813866980567
2000-12,2.636653031876888,12,-5.078661825150797,7.7153148570276855,0.8,0.9578320246372782
2001-01,3.019298156949031,1,-4.801657460653598,7.82095561760263,1.0,0.9042497379875939
2001-03,3.7296891017603206,3,-1.1967152179777665,4.926404319738087,0.9,0.6538173859771462
2001-06,4.4695789222512206,6,3.757098964880258,0.7124799573709626,0.3,0.1992781268257798
2001-09,4.992157376377808,9,-1.9604659801085247,6.952623356486333,0.2,0.058501222712516426
2001-10,5.454225338312854,10,-1.914606763626611,7.368832101939465,-0.0,0.07082835097796525
2002-01,6.088491803606195,1,-4.801657460653598,10.890149264259794,0.4,0.10733744159416461
2002-02,7.602888203171048,2,-1.8265903985466552,9.429478601717703,1.1,0.08331566962614881
2002-04,9.445805731122988,4,1.6593479161655458,7.786457814957442,-0.1,-0.08533282192155145
2002-05,10.34626949342875,5,3.0002632482795493,7.3460062451492005,-0.8,-0.19860610720091093
2002-06,10.534226476191005,6,3.757098964880258,6.777127511310747,0.2,-0.3072528552178308
2002-07,9.909343859528624,7,2.706099699036973,7.203244160491652,-0.5,-0.4101358845871367
2002-08,8.566062159340314,8,1.1697677381406026,7.396294421199711,-1.0,-0.49202765683426775
2002-10,6.803144432187669,10,-1.914606763626611,8.71775119581428,-0.4,-0.5560225206420238
2002-11,3.9569442396032697,11,-4.350587350149174,8.307531589752443,-0.5,-0.5425448702047624
2002-12,1.3759724433783842,12,-5.078661825150797,6.4546342685291815,-1.1,-0.4984701768771164
2003-01,0.10898228111365174,1,-4.801657460653598,4.91063974176725,-0.2,-0.4213229079850543
2003-03,0.1108288926177019,3,-1.1967152179777665,1.3075441105954684,0.3,-0.2185973012700674
2003-04,0.5240625964161283,4,1.6593479161655458,-1.1352853197494175,-0.1,-0.119597818589849
2003-05,0.9158543418112003,5,3.0002632482795493,-2.084408906468349,-0.3,-0.032425848594931674
2003-08,1.4802069045950343,8,1.1697677381406026,0.3104391664544317,0.1,0.10853522810564677
2003-10,1.9746666915828093,10,-1.914606763626611,3.8892734552094206,0.0,0.132756039017209
2003-12,2.3610087642846422,12,-5.078661825150797,7.439670589435439,1.1,0.16671986344841427
2004-01,2.996157883396646,1,-4.801657460653598,7.797815344050244,-1.3,0.177570667347734
2004-03,3.781788774170784,3,-1.1967152179777665,4.978503992148551,0.4,0.19001192471376877
2004-06,4.546847878752618,6,3.757098964880258,0.7897489138723599,0.8,0.052861715810397704
2004-07,3.4661449414577197,7,2.706099699036973,0.7600452424207469,-0.5,-0.05665473729140244
2004-08,1.3170288779797505,8,1.1697677381406026,0.1472611398391479,-0.3,-0.1790857349074019
2004-09,-1.2138628993665503,9,-1.9604659801085247,0.7466030807419743,-0.3,-0.3046296619098383
2004-10,-2.9872620666601395,10,-1.914606763626611,-1.0726553030335284,-0.1,-0.42684363275685344
2004-11,-4.506877328843852,11,-4.350587350149174,-0.1562899786946783,-0.7,-0.539156160186873
2004-12,-5.312615760311583,12,-5.078661825150797,-0.23395393516078578,-0.8,-0.6259167671395199
2005-01,-5.3469128266272055,1,-4.801657460653598,-0.545255365973607,0.3,-0.6759428609936717
2005-02,-4.5761237203637375,2,-1.8265903985466552,-2.7495333218170823,-3.1,-0.6828874944854404
2005-03,-2.175515171568024,3,-1.1967152179777665,-0.9787999535902576,0.3,-0.6132941964344492
2005-04,1.2184133827500605,4,1.6593479161655458,-0.4409345334154853,-0.6,-0.5008485097023887
2005-05,4.954355186070879,5,3.0002632482795493,1.95409193779133,-0.8,-0.353866693916663
2005-06,8.116279991052032,6,3.757098964880258,4.359181026171774,0.4,-0.1834192167684972
2005-07,7.005534188935026,7,2.706099699036973,4.2994344898980525,0.2,-0.012969137784764287
2005-08,4.4025940510632555,8,1.1697677381406026,3.232826312922653,-0.3,0.15022657286234203
2005-11,1.5447747783641765,11,-4.350587350149174,5.89536212851335,-0.2,0.5354944133957161
2006-01,-0.28397791315652154,1,-4.801657460653598,4.517679547497077,1.7,0.6511092727659785
2006-02,-2.174490204992332,2,-1.8265903985466552,-0.34789980644567686,0.1,0.6303809977787692
2006-04,-2.7350201707739363,4,1.6593479161655458,-4.394368086939482,1.1,0.3966965976543496
2006-05,-1.557783050760665,5,3.0002632482795493,-4.558046299040214,-0.5,0.19248455733638975
2006-07,-0.6989923516434549,7,2.706099699036973,-3.4050920506804276,-0.6,-0.22309783013370382
2006-08,-0.4349382966999255,8,1.1697677381406026,-1.6047060348405282,-1.0,-0.3842466099119443
2006-10,-2.0082209848848382,10,-1.914606763626611,-0.09361422125822716,-1.3,-0.5313086351002628
2006-12,-4.285424280859056,12,-5.078661825150797,0.793237544291741,-0.3,-0.47452496095134905
2007-01,-6.163307492253729,1,-4.801657460653598,-1.3616500316001305,-0.8,-0.40416917704934874
2007-02,-4.96006465656549,2,-1.8265903985466552,-3.133474258018835,-0.1,-0.3098899468500762
2007-06,-3.4409770427917232,6,3.757098964880258,-7.198076007671981,0.5,0.1531172589472688
2007-07,-3.068563841954947,7,2.706099699036973,-5.77466354099192,-0.3,0.29656766640208976
2007-08,-4.009521207328621,8,1.1697677381406026,-5.179288945469224,0.4,0.4634996996652042
2007-11,-5.3963696509002155,11,-4.350587350149174,-1.0457823007510418,0.9,1.0232781317887665
2008-01,-5.429825233738795,1,-4.801657460653598,-0.6281677730851962,1.8,1.2531956376499465
2008-04,-4.7687750817012535,4,1.6593479161655458,-6.428122997866799,0.7,1.090327272387937
2008-05,-3.9393211750945394,5,3.0002632482795493,-6.939584423374089,-0.1,0.9981700208323144
2008-07,-3.9182687173525044,7,2.706099699036973,-6.624368416389477,0.3,0.9509550395242682
2008-08,-5.466782596090083,8,1.1697677381406026,-6.6365503342306855,1.0,0.9936864913771212
2008-09,-7.461771596978761,9,-1.9604659801085247,-5.501305616870237,1.2,1.0545979677224817
2008-11,-8.47096528728918,11,-4.350587350149174,-4.120377937140007,1.3,1.1394815442223938
2009-01,-8.698334223292047,1,-4.801657460653598,-3.8966767626384486,1.1,1.0684326790743883
