Year-Month,nzd0161_Average_Value,Value,Smooth_Value
2015-01,379.45304013279787,-0.8,-0.026328534672692017
2015-02,383.5933020546968,0.2,-0.015985566434730415
2015-04,382.82751823608874,-0.0,-0.14418949367457895
2015-05,377.69211588711755,-0.7,-0.3059687454801011
2015-06,370.92404931788,0.6,-0.508356996250595
2015-07,367.8999510156984,-1.1,-0.7553463436858198
2015-08,371.04249622226916,-1.4,-0.9816565732198712
2015-09,375.97688493483145,-1.6,-1.1435483238064816
2015-12,380.8006121850149,-0.6,-1.2106823585441302
2016-01,384.2635672336148,-2.2,-1.153733157805397
2016-03,384.6304294432039,0.1,-0.8261861570214784
2016-04,381.3242476804947,-1.2,-0.6613134761131747
2016-05,375.2302695270118,0.4,-0.549214192154204
