Year-Month,nzd0100_Average_Value,month,climatology,monthly_anomaly,Value
1999-11,-5.022968687545302,11,0.8524602288560769,-5.875428916401379,1.0
2000-05,1.372488614729317,5,0.5381950334528852,0.8342935812764317,0.4
2000-08,-22.819262417190462,8,-6.875515400479344,-15.943747016711118,0.7
2000-09,-24.476032133898972,9,-3.738011152549957,-20.738020981349017,0.9
2001-01,-16.416407535661985,1,5.268052605603349,-21.684460141265333,1.0
2001-06,-15.779692103746177,6,0.7776165589091768,-16.557308662655352,0.3
2001-08,-11.280645777675506,8,-6.875515400479344,-4.405130377196162,-0.4
2002-01,2.2699020829385264,1,5.268052605603349,-2.9981505226648224,0.4
2002-03,-24.581040455845468,3,-1.4515267721474954,-23.129513683697972,0.2
2002-07,-17.07530906316835,7,-3.9916256132292816,-13.08368344993907,-0.5
2003-08,-22.986104295322892,8,-6.875515400479344,-16.11058889484355,0.1
2003-11,-13.615162599150631,11,0.8524602288560769,-14.467622828006707,-0.3
2003-12,-7.4823750410816405,12,7.017337279789733,-14.499712320871375,1.1
2004-01,22.49008023819507,1,5.268052605603349,17.222027632591722,-1.3
2004-04,10.648822512162306,4,-0.585764637850507,11.234587150012814,-0.9
2004-05,-13.446373980287815,5,0.5381950334528852,-13.9845690137407,1.0
2004-07,-0.03038158234959365,7,-3.9916256132292816,3.961244030879688,-0.5
2004-09,10.620605834033778,9,-3.738011152549957,14.358616986583735,-0.3
2004-10,10.487893663860698,10,4.143921943512241,6.343971720348456,-0.1
2004-11,2.9454837051631593,11,0.8524602288560769,2.0930234763070823,-0.7
2005-01,13.168605158089465,1,5.268052605603349,7.900552552486116,0.3
2005-02,-1.9178275968140792,2,2.0797043170386904,-3.99753191385277,-3.1
2005-03,7.7702702865514155,3,-1.4515267721474954,9.221797058698911,0.3
2005-07,-17.13015917473287,7,-3.9916256132292816,-13.13853356150359,0.2
2005-09,-1.382659172588388,9,-3.738011152549957,2.3553519799615685,0.4
2005-11,-14.258602533072276,11,0.8524602288560769,-15.111062761928352,-0.2
2006-02,-19.98544187908006,2,2.0797043170386904,-22.06514619611875,0.1
2006-05,12.463759904146002,5,0.5381950334528852,11.925564870693117,-0.5
2006-06,8.815932101616482,6,0.7776165589091768,8.038315542707306,0.2
