Year-Month,nzd0002_Average_Value,month,climatology,monthly_anomaly,Value
1999-10,17.71494464190609,10,0.45217031720276446,17.262774324703326,1.0
2000-03,29.325678271627236,3,16.439741803009557,12.885936468617679,1.3
2000-08,-8.196637168868737,8,-10.179827692304857,1.9831905234361198,0.7
2000-09,15.991705017927098,9,-6.38818765563639,22.37989267356349,0.9
2000-10,14.88588206267435,10,0.45217031720276446,14.433711745471586,1.1
2001-04,1.9646732663090176,4,12.701537270044335,-10.736864003735318,0.2
2001-06,19.621118097749807,6,-5.242389670131611,24.86350776788142,0.3
2001-08,-12.362311919241076,8,-10.179827692304857,-2.1824842269362197,-0.4
2001-12,3.8410071477674137,12,3.133868128206272,0.7071390195611418,-0.8
2002-01,14.208135130035966,1,6.084735294526839,8.123399835509128,0.4
2002-02,7.751428277727189,2,0.6352271218704949,7.116201155856694,1.1
2002-03,26.61274551835722,3,16.439741803009557,10.173003715347662,0.2
2002-07,-8.401730013071715,7,-12.001712707463863,3.599982694392148,-0.5
2002-08,-15.61432013573198,8,-10.179827692304857,-5.434492443427123,-1.0
2003-03,23.67682687155508,3,16.439741803009557,7.237085068545522,0.3
2003-04,21.384324687344417,4,12.701537270044335,8.682787417300082,-0.1
2003-05,11.718838136562352,5,4.353752698483679,7.365085438078673,-0.3
2003-08,4.662867715298776,8,-10.179827692304857,14.842695407603632,0.1
2003-09,4.06044807916427,9,-6.38818765563639,10.44863573480066,-0.1
2003-11,1.3776084168908693,11,-1.9779638515995615,3.3555722684904308,-0.3
2003-12,20.26057783528603,12,3.133868128206272,17.126709707079755,1.1
2004-01,21.45490867047224,1,6.084735294526839,15.3701733759454,-1.3
2004-03,2.048936196780921,3,16.439741803009557,-14.390805606228636,0.4
2004-05,-1.454388202547504,5,4.353752698483679,-5.808140901031183,1.0
2004-06,-4.0083417496456,6,-5.242389670131611,1.2340479204860104,0.8
2004-07,-21.415279146872145,7,-12.001712707463863,-9.413566439408282,-0.5
2004-08,-6.9884105429628285,8,-10.179827692304857,3.191417149342028,-0.3
2004-11,11.143584930698808,11,-1.9779638515995615,13.121548782298369,-0.7
2005-01,10.299964438359467,1,6.084735294526839,4.215229143832628,0.3
2005-04,34.789430025961565,4,12.701537270044335,22.08789275591723,-0.6
2005-06,-3.4805307927181204,6,-5.242389670131611,1.7618588774134905,0.4
2005-09,1.193990627510185,9,-6.38818765563639,7.582178283146575,0.4
2005-11,-9.432410694895193,11,-1.9779638515995615,-7.4544468432956315,-0.2
2006-01,17.614302257528596,1,6.084735294526839,11.529566963001757,1.7
2006-02,-9.303203792836864,2,0.6352271218704949,-9.938430914707359,0.1
2006-05,-24.758034242530716,5,4.353752698483679,-29.111786941014394,-0.5
2006-06,-22.55195762588584,6,-5.242389670131611,-17.30956795575423,0.2
2006-07,-35.55098107519644,7,-12.001712707463863,-23.549268367732576,-0.6
2006-12,-2.011686096483775,12,3.133868128206272,-5.145554224690047,-0.3
2007-03,16.801413468037495,3,16.439741803009557,0.3616716650279379,0.2
2007-05,17.21832397499944,5,4.353752698483679,12.864571276515761,-0.1
2007-07,-23.787277400091117,7,-12.001712707463863,-11.785564692627254,-0.3
2007-11,1.4607590045075756,11,-1.9779638515995615,3.438722856107137,0.9
2008-04,-8.898328134017314,4,12.701537270044335,-21.59986540406165,0.7
2008-06,-11.270551920506025,6,-5.242389670131611,-6.028162250374414,0.6
2008-08,-32.54748520261211,8,-10.179827692304857,-22.367657510307254,1.0
2008-09,-29.81067901009506,9,-6.38818765563639,-23.42249135445867,1.2
2008-11,-28.051868155573324,11,-1.9779638515995615,-26.073904303973762,1.3
2009-03,-2.8607128698557673,3,16.439741803009557,-19.300454672865325,0.4
2009-06,-11.469785688077184,6,-5.242389670131611,-6.227396017945574,0.1
2009-11,-21.857157431746103,11,-1.9779638515995615,-19.87919358014654,-0.6
2010-02,-9.704591583186254,2,0.6352271218704949,-10.339818705056748,-1.5
2010-03,20.662524660498228,3,16.439741803009557,4.222782857488671,0.7
2010-07,9.701446845982705,7,-12.001712707463863,21.703159553446568,1.8
2010-10,-33.26940674658975,10,0.45217031720276446,-33.721577063792516,1.7
2010-11,-5.713353439968131,11,-1.9779638515995615,-3.7353895883685695,1.3
2011-02,-12.62825766680789,2,0.6352271218704949,-13.263484788678385,2.7
2011-03,4.088248892054368,3,16.439741803009557,-12.351492910955189,2.5
2011-05,3.00825299690991,5,4.353752698483679,-1.345499701573769,0.4
2011-08,-11.460549425041105,8,-10.179827692304857,-1.2807217327362483,0.4
2011-10,7.987394185183635,10,0.45217031720276446,7.5352238679808705,0.8
2011-11,14.986909113839143,11,-1.9779638515995615,16.964872965438705,1.1
2012-01,-1.4273546794286616,1,6.084735294526839,-7.512089973955501,1.1
2012-02,0.7689971347785803,2,0.6352271218704949,0.13377001290808543,0.5
2012-04,-6.830224997106807,4,12.701537270044335,-19.531762267151144,-0.3
2012-06,-17.038909983277378,6,-5.242389670131611,-11.796520313145766,0.4
2013-01,-4.397914296156889,1,6.084735294526839,-10.482649590683728,-0.1
2013-05,0.4607130135265957,5,4.353752698483679,-3.8930396849570834,0.8
2013-06,-13.394719578401904,6,-5.242389670131611,-8.152329908270293,1.2
2013-08,-12.183967138225725,8,-10.179827692304857,-2.0041394459208686,0.2
2013-11,2.8192631295707775,11,-1.9779638515995615,4.797226981170339,0.7
2013-12,-1.250403144225197,12,3.133868128206272,-4.384271272431469,0.1
2014-02,4.591849762149401,2,0.6352271218704949,3.956622640278906,0.1
2014-03,30.442463805382864,3,16.439741803009557,14.002722002373307,0.9
2014-04,9.162882006177629,4,12.701537270044335,-3.5386552638667066,0.8
2014-05,3.9173316667678644,5,4.353752698483679,-0.4364210317158146,0.5
2014-07,-10.199207129060078,7,-12.001712707463863,1.8025055784037853,-0.2
2015-06,-29.750078877241002,6,-5.242389670131611,-24.50768920710939,0.6
2015-07,-16.92823305768436,7,-12.001712707463863,-4.926520350220496,-1.1
2015-08,-28.105137598018622,8,-10.179827692304857,-17.925309905713767,-1.4
2015-10,12.438091123535768,10,0.45217031720276446,11.985920806333004,-1.7
2015-12,-0.704632717666323,12,3.133868128206272,-3.838500845872595,-0.6
2016-01,-9.579131775024791,1,6.084735294526839,-15.66386706955163,-2.2
2016-04,0.8491473881057914,4,12.701537270044335,-11.852389881938544,-1.2
2016-05,12.182496871310732,5,4.353752698483679,7.8287441728270535,0.4
2016-08,-8.592109857874318,8,-10.179827692304857,1.5877178344305385,0.7
2016-09,-15.175653315706892,9,-6.38818765563639,-8.787465660070502,1.2
2017-01,12.104909895418547,1,6.084735294526839,6.020174600891709,0.2
2017-06,5.1756129666839,6,-5.242389670131611,10.418002636815512,0.4
2017-07,-7.769508524011892,7,-12.001712707463863,4.232204183451971,0.8
2017-08,-20.448845577669598,8,-10.179827692304857,-10.269017885364741,0.5
2017-09,-18.639161594668984,9,-6.38818765563639,-12.250973939032594,0.6
2018-05,-20.489149391532223,5,4.353752698483679,-24.8429020900159,0.4
2018-06,-14.507895479422904,6,-5.242389670131611,-9.265505809291295,0.1
2018-07,-8.720385157057136,7,-12.001712707463863,3.2813275504067274,0.2
2018-08,-0.9844573824269531,8,-10.179827692304857,9.195370309877903,-0.3
2018-11,-1.3769874470971586,11,-1.9779638515995615,0.6009764045024029,-0.1
2018-12,-12.95435818789765,12,3.133868128206272,-16.08822631610392,1.0
2019-02,6.544060946802621,2,0.6352271218704949,5.908833824932127,-1.4
2019-04,25.3080511213591,4,12.701537270044335,12.606513851314764,0.1
2019-05,10.66956371901228,5,4.353752698483679,6.3158110205286,-0.4
2019-11,-7.802122765686268,11,-1.9779638515995615,-5.8241589140867065,-0.8
2020-02,27.332932021572073,2,0.6352271218704949,26.697704899701577,-0.1
2020-03,29.29882443628459,3,16.439741803009557,12.859082633275033,0.1
2020-09,-10.120704437417475,9,-6.38818765563639,-3.7325167817810847,0.9
2021-01,0.6360232984277164,1,6.084735294526839,-5.448711996099123,1.9
2021-02,5.6046384601834704,2,0.6352271218704949,4.969411338312976,1.5
2021-05,7.428978340804507,5,4.353752698483679,3.075225642320828,0.5
2021-11,5.3913033439728855,11,-1.9779638515995615,7.369267195572447,1.0
2022-01,8.451713154663839,1,6.084735294526839,2.366977860137,0.5
2022-02,6.765209379585789,2,0.6352271218704949,6.1299822577152945,1.1
2022-06,-6.557120404501219,6,-5.242389670131611,-1.3147307343696077,1.7
2022-07,-8.600703156623908,7,-12.001712707463863,3.401009550839955,0.8
2022-10,-17.785845849200346,10,0.45217031720276446,-18.23801616640311,1.7
2022-11,-10.027174854818487,11,-1.9779638515995615,-8.049211003218925,0.3
2022-12,-1.842946583734784,12,3.133868128206272,-4.976814711941056,2.1
2023-01,-1.5917857845818961,1,6.084735294526839,-7.676521079108735,1.4
2023-02,3.6492628164705865,2,0.6352271218704949,3.0140356946000915,1.4
2023-03,2.8500317965227318,3,16.439741803009557,-13.589710006486825,0.2
2023-05,-5.907131791502323,5,4.353752698483679,-10.260884489986001,-1.0
2023-06,-10.380685793077772,6,-5.242389670131611,-5.138296122946161,0.3
