Year-Month,nzd0215_Average_Value,month,climatology,monthly_anomaly
1999-08,-2.9181556959340287,8,-0.7583289174728057,-2.159826778461223
1999-09,-2.6946698046111672,9,-1.8259848320991507,-0.8686849725120165
2000-04,-2.6650379127327595,4,0.9014590901609677,-3.566497002893727
2000-05,-2.995197076247431,5,-0.5488243258500568,-2.4463727503973742
2000-06,-3.6503756637141698,6,-1.9928022279454989,-1.6575734357686709
2000-08,-4.423477361884449,8,-0.7583289174728057,-3.665148444411643
2001-01,-5.171836202000059,1,4.883677069995959,-10.055513271996018
2001-04,-6.200065524173159,4,0.9014590901609677,-7.101524614334126
2001-05,-6.634594054738446,5,-0.5488243258500568,-6.085769728888389
2001-07,-6.353316741837648,7,-2.602713941014999,-3.750602800822649
2001-08,-5.136971981969269,8,-0.7583289174728057,-4.378643064496464
2001-09,-3.150395790899468,9,-1.8259848320991507,-1.3244109588003175
2001-10,-1.0586266648670328,10,1.2988518648559466,-2.3574785297229797
2002-02,1.700796518044558,2,2.3867158699734676,-0.6859193519289097
2002-08,5.439242197994587,8,-0.7583289174728057,6.197571115467393
2002-09,9.386554483533885,9,-1.8259848320991507,11.212539315633036
2002-10,11.48407783776737,10,1.2988518648559466,10.185225972911423
2002-11,12.931753761942247,11,1.0799273190803422,11.851826442861904
2003-01,13.43342371539633,1,4.883677069995959,8.549746645400372
2003-02,12.85666021519048,2,2.3867158699734676,10.469944345217012
2003-04,10.45829819310017,4,0.9014590901609677,9.556839102939202
2003-05,7.790479571402306,5,-0.5488243258500568,8.339303897252362
2003-07,6.424738306626036,7,-2.602713941014999,9.027452247641035
2003-08,5.449952407544803,8,-0.7583289174728057,6.208281325017609
2003-09,4.863532852131588,9,-1.8259848320991507,6.689517684230738
2003-11,4.678649471428852,11,1.0799273190803422,3.5987221523485093
2003-12,4.175292694488555,12,2.2688989443191945,1.9063937501693609
2004-02,3.56621948513857,2,2.3867158699734676,1.1795036151651024
2004-03,2.979338198277803,3,0.8526842096758978,2.1266539886019054
2004-05,2.2396761483192944,5,-0.5488243258500568,2.7885004741693513
2004-06,1.3070777349353957,6,-1.9928022279454989,3.299879962880895
2004-08,0.9041652221247775,8,-0.7583289174728057,1.6624941395975832
2004-09,2.356062924843622,9,-1.8259848320991507,4.182047756942772
2004-11,4.1384684066173225,11,1.0799273190803422,3.0585410875369803
2004-12,5.200560585860449,12,2.2688989443191945,2.931661641541255
2005-02,4.172664614262955,2,2.3867158699734676,1.7859487442894877
2005-03,1.483839409999294,3,0.8526842096758978,0.6311552003233962
2005-04,-0.2882322884784765,4,0.9014590901609677,-1.189691378639444
2005-05,-2.104440432816471,5,-0.5488243258500568,-1.555616106966414
2005-06,-4.952724200852547,6,-1.9928022279454989,-2.959921972907048
2005-07,-6.839697191139361,7,-2.602713941014999,-4.2369832501243625
2005-08,-5.641831914199605,8,-0.7583289174728057,-4.883502996726799
