Year-Month,nzd0025_Average_Value,month,climatology,monthly_anomaly,Value,Smooth_Value
2010-02,-3.501599626271708,2,2.25199189393063,-5.753591520202338,-1.5,-0.639891240792322
2010-05,-3.1495101218030035,5,2.061707830426438,-5.2112179522294415,0.9,0.8891734668229551
2010-06,-2.6932030874713373,6,-3.3693459364620417,0.6761428489907044,0.4,1.1402902916886717
2010-08,-2.0732118903127628,8,-4.310180728267597,2.2369688379548345,1.8,1.717931296752732
2011-02,-2.395087512420383,2,2.25199189393063,-4.647079406351013,2.7,2.4253285725820106
2011-03,-4.667023377190551,3,0.28810859330062805,-4.95513197049118,2.5,2.1330970884837077
2011-04,-8.595270816034343,4,-1.672481094060319,-6.922789721974024,1.9,1.6051307332893405
2011-05,-13.12263668683432,5,2.061707830426438,-15.184344517260758,0.4,1.0169432921454769
2011-07,-16.296832609818683,7,-0.9563853751821093,-15.340447234636574,1.0,0.5982844462097672
2011-08,-18.346865521796264,8,-4.310180728267597,-14.036684793528668,0.4,0.6516513470284173
2011-09,-19.327273459190504,9,-6.00551876763946,-13.321754691551044,1.0,0.8404190813216383
2011-10,-18.73803226622543,10,-1.7274297786163861,-17.010602487609045,0.8,1.0712605588084962
2012-01,-16.998960668896274,1,7.061415813076445,-24.060376481972717,1.1,1.2059962205692583
2012-05,-15.016340110745393,5,2.061707830426438,-17.078047941171832,0.0,0.07196736100076412
2012-06,-12.745632407222416,6,-3.3693459364620417,-9.376286470760375,0.4,0.05943381364569758
2012-11,-10.47649298598554,11,0.4040070647132791,-10.880500050698819,0.3,0.0005691139132383422
2013-01,-9.05702714170172,1,7.061415813076445,-16.118442954778164,-0.1,0.0008938703072879153
2013-04,-8.765616728427009,4,-1.672481094060319,-7.09313563436669,0.2,0.6957604779802276
2013-05,-11.197785142093128,5,2.061707830426438,-13.259492972519567,0.8,0.8064724511421395
2013-06,-15.590227069077324,6,-3.3693459364620417,-12.220881132615283,1.2,0.8216744786762366
2013-07,-12.368757862851986,7,-0.9563853751821093,-11.412372487669877,0.8,0.6740416633019274
2013-08,-8.624528179703962,8,-4.310180728267597,-4.3143474514363644,0.2,0.4551861576351097
2013-10,-1.6133077969577434,10,-1.7274297786163861,0.11412198165864273,-0.1,0.27471401207029705
2013-11,6.495571784947716,11,0.4040070647132791,6.0915647202344365,0.7,0.38369459001891676
2013-12,11.197814600345572,12,-1.811410289788044,13.009224890133616,0.1,0.5124324723812641
2014-02,14.416311619531282,2,2.25199189393063,12.164319725600652,0.1,0.6908612920560041
2014-04,12.929921898235655,4,-1.672481094060319,14.602402992295975,0.8,0.6460853225546503
2014-05,6.565985387593047,5,2.061707830426438,4.504277557166609,0.5,0.4445705855486947
2014-07,-2.094881759973954,7,-0.9563853751821093,-1.1384963847918446,-0.2,-0.1828188571475681
2014-09,-7.911611760952572,9,-6.00551876763946,-1.9060929933131119,-0.7,-0.6416407366579129
2014-11,-12.397942480551023,11,0.4040070647132791,-12.801949545264302,-0.9,-0.7538535763630698
