Year-Month,nzd0011_Average_Value,month,climatology,monthly_anomaly,Value
1999-12,-17.28228094880904,12,1.0074638989778968,-18.289744847786935,1.4
2000-04,2.7127449904224004,4,2.6260528881559257,0.08669210226647461,1.2
2000-05,9.09600506422412,5,2.5046474222870345,6.591357641937085,0.4
2000-08,-8.849200716183262,8,-1.3932052508533026,-7.455995465329959,0.7
2000-09,-13.104967257936558,9,-7.731876445767374,-5.373090812169184,0.9
2000-10,-9.200535034071722,10,-10.632853797313377,1.4323187632416552,1.1
2001-01,6.007481494358337,1,9.755368822450274,-3.747887328091937,1.0
2001-06,5.19793900421824,6,-3.9213698184216343,9.119308822639875,0.3
2001-09,1.2691000903056517,9,-7.731876445767374,9.000976536073026,0.2
2001-12,-7.964213793103778,12,1.0074638989778968,-8.971677692081675,-0.8
2002-03,8.983995279251365,3,3.2403544863038998,5.743640792947465,0.2
2002-05,-1.8080373745776077,5,2.5046474222870345,-4.312684796864643,-0.8
2002-06,-0.7891013227232887,6,-3.9213698184216343,3.1322684956983458,0.2
2002-07,-8.808413856362648,7,-3.4335514387358144,-5.374862417626834,-0.5
2002-08,-28.65346094949871,8,-1.3932052508533026,-27.26025569864541,-1.0
2002-10,-11.318442716020382,10,-10.632853797313377,-0.6855889187070048,-0.4
2002-11,-18.727680101014045,11,-3.4625724814238894,-15.265107619590156,-0.5
2003-01,16.27063859201748,1,9.755368822450274,6.515269769567206,-0.2
2003-08,-0.5520308239542986,8,-1.3932052508533026,0.841174426899004,0.1
2003-11,-0.029149979710927258,11,-3.4625724814238894,3.433422501712962,-0.3
2003-12,6.230003613510969,12,1.0074638989778968,5.222539714533072,1.1
2004-01,5.786112312543394,1,9.755368822450274,-3.96925650990688,-1.3
2004-02,10.249701898312045,2,2.1062872136277333,8.143414684684313,1.2
2004-03,-4.8806625939802855,3,3.2403544863038998,-8.121017080284185,0.4
2004-05,34.74417001513861,5,2.5046474222870345,32.23952259285157,1.0
2004-06,15.016734682617358,6,-3.9213698184216343,18.938104501038993,0.8
2004-07,13.626033971317188,7,-3.4335514387358144,17.059585410053003,-0.5
