Year-Month,dates,monthly_anomaly,nzd0299_Average_Value,Value,Smooth_Value
2000-01,2000-01-26 21:59:38.000000000,330.15242646242643,330.80237131979004,0.7,1.1528407840798338
2000-03,2000-03-22 21:59:22.000000000,339.0097733327279,329.45097784186214,1.3,1.0216075893444252
2000-08,2000-08-05 21:57:56.000000000,300.6603463203463,327.29751260969135,0.7,0.6533876947298695
2000-09,2000-09-22 21:57:17.000000000,331.81911014911014,327.81754587695343,0.9,0.8331702708866523
2000-11,2000-11-25 21:57:10.000000000,331.0523591559955,329.4096024180935,1.8,1.1329008364746243
2001-01,2001-01-12 21:57:18.000000000,332.851726303999,331.61057602279857,1.0,1.099432606924579
2001-02,2001-02-13 21:57:15.000000000,338.90141366569935,334.1398890071887,1.7,0.9631002551949309
2001-07,2001-07-07 21:56:12.000000000,316.79454545454547,336.85486927418435,-0.2,-0.058454774185066824
2001-09,2001-09-17 21:55:20.000000000,356.46861864678533,341.1501773012404,0.2,-0.02296703966542569
2001-12,2001-12-30 21:55:25.000000000,319.88290986790986,344.5806400030816,-0.8,0.17169415698217197
2002-02,2002-02-16 21:55:42.000000000,352.9959391113936,348.9700276964352,1.1,0.24345402761200755
2002-03,2002-03-04 21:55:45.000000000,347.2754869877597,354.14398182945394,0.2,0.14572296533286758
2003-01,2003-01-02 21:55:10.000000000,370.6384899311215,359.36719306169704,-0.2,-0.4623099719849417
2003-03,2003-03-07 21:55:34.000000000,362.78457547503007,363.1411859592021,0.3,-0.17727704848579368
2003-04,2003-04-08 21:55:35.000000000,368.8756303525534,365.21985140683176,-0.1,-0.05401673373596516
2003-10,2003-10-17 21:55:03.000000000,360.5207104007104,365.31745690231816,0.0,0.07414377277007737
2003-11,2003-11-18 21:55:27.000000000,371.3585128205128,363.5544676040295,-0.3,0.0831916616081652
2004-03,2004-03-17 21:56:04.500000000,361.53357450630176,356.5910854487693,0.4,0.22363496921727863
2004-04,2004-04-18 21:46:37.000000000,353.11869216641946,346.78144486298254,-0.9,0.21989593843084967
2004-05,2004-05-12 21:50:12.000000000,333.49665039337765,337.96271456431003,1.0,0.2275696385160732
