Year-Month,monthly_anomaly,Value
2010-03,3.952731569567949,0.7
2010-05,2.5605997660421838,0.9
2010-06,-2.0670672844721123,0.4
2010-07,-5.268598092320267,1.8
2010-08,-3.3331970215015017,1.8
2010-09,-0.6210284802622621,2.2
2010-10,1.7373669268256835,1.7
2010-11,2.766306765330533,1.3
2011-01,4.667948095956046,2.3
2011-02,4.723193560272216,2.7
2011-03,5.357512273893946,2.5
2011-04,3.4119885074408662,1.9
2011-05,1.765005039411934,0.4
2011-07,1.1170344295827144,1.0
2011-08,-0.3208757891406596,0.4
2011-09,0.16721204044494847,1.0
2011-10,-0.2581559281632427,0.8
2011-11,0.7694759884232093,1.1
2012-01,1.014109741895329,1.1
2012-02,0.490281956905902,0.5
2012-04,-3.797298588753154,-0.3
2012-05,-6.588754554686204,0.0
2012-07,-8.577494395284662,-0.0
2012-11,-9.273490656249715,0.3
2012-12,-6.972193824398309,-0.6
2013-01,-10.056948360082144,-0.1
2013-03,-8.879376834601565,1.5
2013-04,-4.934515985670021,0.2
2013-05,-2.42818106083435,0.8
2013-06,-1.5012747928109278,1.2
2013-07,-1.083711739267637,0.8
2013-08,-0.9156147252536566,0.2
2013-09,-0.7719111666366003,0.3
2013-10,-0.37302842698766875,-0.1
2013-11,-0.39603906678031137,0.7
2013-12,0.3475926201954247,0.1
2014-01,1.7928631897789034,1.4
2014-02,2.302262194101287,0.1
2014-03,1.98802047893027,0.9
2014-04,1.1309034481899098,0.8
2014-05,1.5206626514617216,0.5
2014-06,0.7702135119784869,0.2
2014-07,-0.3042344029143099,-0.2
2014-08,-0.6091449277852846,-0.7
2014-10,-0.8714235360698158,-0.6
2014-12,-2.7631688107883865,-0.6
