Year-Month,nzd0115_Average_Value,month,climatology,monthly_anomaly,Value,Smooth_Value
2000-12,2.9790540042338765,12,-0.6311477164461435,3.61020172068002,0.8,1.1016301344203876
2001-03,2.8378628277533156,3,-0.5179302314384122,3.3557930591917278,0.9,0.7045409603139392
2001-11,2.61039818490068,11,1.3200205070453819,1.2903776778552982,0.7,0.1131660577246847
2002-01,2.3203180978284643,1,-0.6494992519141143,2.969817349742579,0.4,0.2031183553382666
2002-04,1.940005992762361,4,0.43113357506090033,1.5088724177014607,-0.1,-0.027248807584892176
2002-06,1.4420786652612123,6,-0.8199939156730841,2.2620725809342965,0.2,-0.3202979144909729
2002-08,0.5159359246856666,8,-0.8638977907526983,1.379833715438365,-1.0,-0.5579165127357666
2002-09,-0.36823411488503616,9,-1.6180756301511072,1.2498415152660711,-0.6,-0.6105144835348872
2002-12,-0.7208334578227806,12,-0.6311477164461435,-0.0896857413766371,-1.1,-0.5543644298237237
2003-01,-0.8619558928130451,1,-0.6494992519141143,-0.2124566408989308,-0.2,-0.45250304256820195
2003-02,-0.7980858347182391,2,1.0366520438229343,-1.8347378785411734,-0.7,-0.32796122956757046
2003-08,-0.6001117009371668,8,-0.8638977907526983,0.26378608981553153,0.1,0.12182520502729159
2003-11,-0.3553929410451242,11,1.3200205070453819,-1.675413448090506,-0.3,0.10231638691507099
2004-05,-0.05266478042883696,5,-0.8132411148051796,0.7605763343763426,1.0,0.20224108163498
2004-06,0.5735625675454731,6,-0.8199939156730841,1.3935564832185572,0.8,0.13259159315039448
2004-07,1.2701563313963187,7,-2.4549852703272563,3.725141601723575,-0.5,0.0008278214681042423
2004-10,1.7008120903066841,10,-5.407405747026939,7.108217837333623,-0.1,-0.42925199164277067
2005-02,2.1062224106803162,2,1.0366520438229343,1.069570366857382,-3.1,-0.8066502651704671
2005-03,2.487232843243085,3,-0.5179302314384122,3.005163074681497,0.3,-0.7094953898603986
2005-04,2.800205792861807,4,0.43113357506090033,2.3690722178009067,-0.6,-0.566149028388844
