Year-Month,monthly_anomaly
1999-08,1.3534827021469267
1999-09,0.45033423318850063
1999-10,0.6022082745713583
2000-04,-1.6526176736657139
2000-05,-0.7997541702067983
2000-06,-2.023397370203256
2000-08,-2.7934874115683783
2001-01,0.5990461057084601
2001-04,1.3888360919348655
2001-05,1.1143832643575255
2001-07,-0.9243274666627773
2001-08,-1.4201370942436684
2001-09,-1.7546648735469168
2001-10,-0.5033305838846495
2002-02,-0.21099941144426093
2002-04,0.4904847816698257
2002-08,-5.852648845884461
2002-09,-4.22422308036367
2002-11,-2.8565319906978663
2003-01,-1.1268169561973789
2003-02,0.1630630713941548
2003-04,0.08477211968597081
2003-05,-0.06251428030693736
2003-07,0.3848319817726722
2003-08,-3.3124544182202396
2003-09,-4.74828655614241
2003-10,-2.8359927354474292
2003-11,-0.7207678802697004
2003-12,1.6203040369793598
2004-01,1.8751765611237958
2004-02,3.0946517749248756
2004-03,3.563189968034531
2004-04,3.884966547350194
2004-05,2.752372795634037
2004-06,0.826830528973578
2004-07,-0.25612804573020004
2004-08,-0.5027397560723665
2004-09,-0.7870576457195598
2004-11,-0.1432796319104997
2004-12,1.2820426853344258
2005-02,3.6016078163830914
2005-03,4.3592989060489025
2005-04,3.0935117888093013
2005-05,1.634846078471565
2005-06,-0.37264522267017886
2005-07,-2.167065562891789
2005-08,-2.48169080426223
2005-09,-2.0248542387423343
2005-10,-1.7453040732153347
2005-11,-0.6958438249359302
2006-01,0.9251755681834782
2006-04,2.7717871544081025
2006-05,-2.138220390411501
2006-06,-3.578507788105854
2006-07,-4.022830666260276
2006-09,-3.907382842109711
2006-10,-3.835304569685496
2006-11,-1.897073728299094
2006-12,0.14238651998031285
2007-01,2.257856854472162
2007-02,0.18835158551018982
2007-03,0.8189981062049402
2007-06,-0.6024413144616647
2007-07,-2.209307935142456
2007-09,0.9404521200406006
2007-10,2.247798382120203
2008-01,6.479432478686116
2008-02,4.264289995936359
2008-06,0.3712763407905405
2008-07,-1.309113507478227
2008-09,1.8134576097791113
2008-11,1.1413960649639356
2008-12,2.7294770028985123
2009-01,4.822880258078027
2009-03,3.1757962029215667
2009-04,2.347377858102852
2009-05,-0.38239728671942025
2009-09,-5.544968652211837
2009-11,-2.2382596039200218
2009-12,2.0212755960853026
2010-01,3.625983209883728
2010-02,4.020765775408057
2010-03,4.628996616794463
2010-04,4.677722189218887
2010-06,2.584378796126088
2010-07,1.242879513372782
2010-08,-0.07433193489421598
2010-09,0.5062377478697277
2010-10,0.20557802374066345
2010-12,0.07274998582225634
2011-01,-0.09512672107097055
2011-02,0.3422176548037362
2011-03,0.7000287168780215
2011-04,0.3692190892971295
2011-05,-0.2253086900061185
2011-07,-1.9503762210299627
2011-08,-1.6775127175710527
2011-09,-1.4215007451537027
2011-10,-1.4958786210051394
2011-11,-1.529027089963565
2012-06,-0.8149975788818788
2012-07,-4.010721545086325
2012-08,-1.9282028692136206
2012-09,0.9674642756175129
2012-10,3.0536261514866747
2012-12,5.96447313081298
2013-01,9.25176695150795
2013-05,7.272658827399275
2013-06,1.754645296371002
2013-07,-2.1211268553469322
2013-08,-4.929695103617476
2013-09,-4.892498744989694
2013-10,-4.555759641536984
2014-01,-2.7802625196766275
2014-02,0.13992234469828063
2014-03,0.1437453791899064
2014-05,0.23585924127217328
2014-06,-0.7509099173414264
2014-07,-3.2691133426243515
2014-08,-4.688563655261822
2014-09,-3.6282263724952193
2014-10,-4.673826110420052
2014-11,-4.04683964144833
2015-01,-3.239433434536997
2015-02,-2.8056703448770977
2015-03,-3.539778344868232
2015-04,-1.9479642896896117
2015-05,-2.122664482785968
2015-06,-3.0380543310547408
2015-07,-4.326450165532176
2015-08,-4.722147365524197
2015-09,-4.513571696551588
2015-10,-3.1619300551660743
2015-11,-3.532492317227942
2016-01,-0.8062405241111954
2016-02,1.4316080138260414
2016-03,3.5483845931417077
2016-05,6.882125131087819
2016-06,7.881390455232838
2016-07,6.773144524207218
2016-08,4.825513296628106
2016-09,3.0068326207686997
2016-11,3.1818550069924405
2016-12,3.6675971035494817
2017-01,4.060655531142783
2017-02,6.200917862183469
2017-04,5.8294110346105645
2017-05,4.906532441512433
2017-06,3.607521903588484
2017-08,0.19660726912080298
2017-09,0.17635235878217959
2017-10,0.43719191740641655
2017-12,1.3664122208688767
2018-01,2.3384136553622756
2018-04,2.643703402506445
2018-05,-0.04814573771280233
2018-06,-0.4273661652928029
2018-07,-0.06792591241480798
2018-08,-0.6411893239019669
2018-10,-0.8122163859585214
2018-11,-0.021781641124732076
2019-03,4.149035283040688
2019-05,-2.299675447979614
2019-06,1.7892450485792042
2019-08,0.7724533796243269
2019-10,1.1602943727419561
2019-11,1.3119734899904336
2019-12,0.16794044172520764
2020-01,1.4064411589719068
2020-02,1.3577754486341718
2020-05,-0.1489862892773612
2020-06,-0.20469845479105833
2020-10,2.685961021102933
2020-12,7.17847969697564
2021-04,6.429873848724601
2021-05,6.401208138386867
2021-06,2.5685544004664695
2021-07,0.740773269435536
2021-08,-1.8860933512452536
2021-09,-1.3369029788261413
2021-12,-3.970621254666054
2022-01,-1.825089047765062
2022-03,0.847849407419762
2022-04,-0.6210861787782692
2022-05,-0.7127803856659531
2022-06,0.38368884192646047
2022-07,0.3147757660697106
2022-08,2.1347513695235274
2022-09,1.773021572977791
2022-10,2.500382841951582
2022-11,3.27431084195749
2023-01,3.458433683352761
2023-02,0.8392882074986722
2023-03,-0.23742096491069334
2023-05,-4.4160873453559075
2023-06,-4.163320633856707
2023-07,-3.943463116606461
2023-08,-2.486544588151035
2023-09,-0.6258694890078439
2023-10,0.7123613523785594
2023-11,0.5989330305453923
2023-12,1.091161876528907
2024-01,1.1611918075722456
2024-02,2.079922409876423
2024-03,1.2827509524122538
2024-04,0.16381536621421391
2024-05,0.046761366218651956
2024-07,-0.9088833923887354
2024-08,-2.8796180682437136
2024-09,-3.945255282031497
2024-10,-3.2218270429433544
2024-12,-1.7384937923550425
2025-02,-0.22944590268569093
2025-03,-0.018014150956234765
2025-05,-0.4985839578377107
2025-06,-0.8762901371427396
2025-07,-1.0297234474831327
2025-08,-1.4134866198880645
2025-09,-0.5499334612567361
2025-10,0.21159575253991886
2025-11,1.313237393925435
