Year-Month,nzd0266_Average_Value,month,climatology,monthly_anomaly
1999-12,5.215372707476853,12,1.3759196687895736,3.83945303868728
2000-01,5.492870313800086,1,0.9133445016467759,4.57952581215331
2000-03,4.015856870545697,3,0.17434818864649454,3.8415086818992026
2000-07,2.0085667039455783,7,-6.624716662569091,8.63328336651467
2000-08,0.9411710963876614,8,-3.6965875018791086,4.63775859826677
2000-09,2.25735026757672,9,-1.027658281272215,3.285008548848935
2000-11,6.0498573087552865,11,0.14516060787132462,5.904696700883962
2001-03,10.645570845163759,3,0.17434818864649454,10.471222656517265
2001-06,13.43096954239604,6,-3.9984001377498952,17.429369680145935
2001-08,15.600105501484316,8,-3.6965875018791086,19.296693003363426
2001-09,15.178562730254407,9,-1.027658281272215,16.206221011526623
2002-02,12.36839176162283,2,0.6204744605245195,11.74791730109831
2002-03,8.109915807256089,3,0.17434818864649454,7.9355676186095945
2002-08,4.147003225133772,8,-3.6965875018791086,7.843590727012881
2002-10,0.8044348521898197,10,-2.563838758372712,3.3682736105625315
2002-12,-2.2266223522163537,12,1.3759196687895736,-3.6025420210059274
2003-02,-5.066065931706957,2,0.6204744605245195,-5.686540392231477
2003-03,-4.292221494325014,3,0.17434818864649454,-4.4665696829715085
2003-04,-3.1880136813910216,4,-1.3632989288337054,-1.8247147525573162
2003-07,-1.4028515624263618,7,-6.624716662569091,5.22186510014273
2003-11,0.3339077738369379,11,0.14516060787132462,0.1887471659656133
2003-12,0.659226565181874,12,1.3759196687895736,-0.7166931036076997
2004-03,-0.9940012041683158,3,0.17434818864649454,-1.1683493928148103
2004-04,-6.8130156392940515,4,-1.3632989288337054,-5.449716710460346
2004-05,-11.935264560379842,5,-4.208723946798702,-7.7265406135811405
2004-06,-16.13266599939194,6,-3.9984001377498952,-12.134265861642044
2004-07,-14.383187926333294,7,-6.624716662569091,-7.758471263764203
2004-08,-9.575463932168697,8,-3.6965875018791086,-5.878876430289589
2004-09,-5.51403891732873,9,-1.027658281272215,-4.486380636056515
2004-11,-1.4419198096793,11,0.14516060787132462,-1.5870804175506246
2004-12,0.7198038205159352,12,1.3759196687895736,-0.6561158482736384
2005-01,2.4970094145118136,1,0.9133445016467759,1.5836649128650375
2005-02,2.50666867894009,2,0.6204744605245195,1.8861942184155702
2005-03,0.6648171203830869,3,0.17434818864649454,0.4904689317365924
2005-04,0.006358514347663269,4,-1.3632989288337054,1.3696574431813686
2005-05,-0.7887186313670231,5,-4.208723946798702,3.4200053154316787
2005-08,-2.496897677292687,8,-3.6965875018791086,1.1996898245864216
2005-09,-2.933922398907999,9,-1.027658281272215,-1.906264117635784
2005-10,-2.6090392627962444,10,-2.563838758372712,-0.04520050442353263
2005-11,-3.118291961921374,11,0.14516060787132462,-3.2634525697926984
2006-01,-3.982346914619793,1,0.9133445016467759,-4.895691416266569
2006-02,-2.116235908288857,2,0.6204744605245195,-2.7367103688133767
2006-03,-0.22170931481668094,3,0.17434818864649454,-0.3960575034631755
2006-05,-0.048339674689624336,5,-4.208723946798702,4.160384272109077
2006-06,-0.6101007008377943,6,-3.9984001377498952,3.388299436912101
2006-07,0.56332108244288,7,-6.624716662569091,7.188037745011972
2006-12,2.659015039292032,12,1.3759196687895736,1.2830953705024584
2007-01,3.8773200922748368,1,0.9133445016467759,2.9639755906280607
2007-02,4.406330588427502,2,0.6204744605245195,3.7858561279029823
2007-04,4.137143658928015,4,-1.3632989288337054,5.500442587761721
2007-05,3.207557802466539,5,-4.208723946798702,7.416281749265241
2007-09,2.2191266958986073,9,-1.027658281272215,3.2467849771708224
2007-10,1.2651618150437594,10,-2.563838758372712,3.8290005734164714
2007-12,0.9462324768067283,12,1.3759196687895736,-0.42968719198284533
