Year-Month,monthly_anomaly,Value,Smooth_Value
2000-02,7.4502549613822815,1.7,1.0902177762420302
2000-03,10.495410662252155,1.3,0.9974780485570216
2000-05,13.10629613279717,0.4,0.7052965307330857
2000-06,15.659939342612468,0.2,0.6062947623022049
2000-07,11.78334458016742,-0.2,0.5998554901604137
2000-08,4.497995499116271,0.7,0.6953137205770475
2000-11,-10.299292318264209,1.8,1.0866514544031807
2001-01,-10.34053289249126,1.0,1.047664582712588
2001-06,-1.5042107338584607,0.3,0.07658308652256224
2001-09,-4.600465967928588,0.2,-0.006870112245616438
2001-10,-3.4787898495570952,-0.0,0.0508568996238251
2002-01,3.7399414495806864,0.4,0.2031073164342442
2002-02,4.132224388273616,1.1,0.20071278544683566
2002-03,6.479729495440477,0.2,0.11333712796710962
2002-04,5.916719124066753,-0.1,-0.027255469231961205
2002-06,6.565801130484863,0.2,-0.3202953703726244
2002-07,7.437508856429197,-0.5,-0.4538436404008915
2002-08,9.123132624480396,-1.0,-0.557907683548359
2002-10,5.399692238108776,-0.4,-0.6231317347687828
2002-12,0.8612254957239033,-1.1,-0.5543571368426496
2003-01,-0.09434064663431513,-0.2,-0.45249899873151095
2003-03,-4.1391984125565235,0.3,-0.1886789119871837
2003-04,-5.870360678616616,-0.1,-0.07075798282055792
2003-05,-8.906860550110174,-0.3,0.026697666257798364
2003-07,-9.782502031965501,0.3,0.13020376716983972
2003-08,-10.46552101056925,0.1,0.12182375246661391
2003-10,-10.668513606107538,0.0,0.09269217135815833
2003-11,-9.706950105415498,-0.3,0.10232425246318513
2004-01,-9.563291091813776,-1.3,0.14922494305717174
2004-03,-8.819237360042452,0.4,0.217173930956258
2004-04,-7.165448248949087,-0.9,0.21016311525528858
2004-05,-7.8502038932469285,1.0,0.20223054161656162
2004-06,-6.544774706956932,0.8,0.13258027181395865
2004-07,-3.2792815749415887,-0.5,0.0008209385774929912
2004-08,-2.22471006898961,-0.3,-0.14290392219614906
2004-09,-1.0237454016923075,-0.3,-0.28637134627759137
2004-10,0.4788638105201269,-0.1,-0.4292531857642973
2005-01,6.342457523205518,0.3,-0.7713754587456078
2005-02,3.9273880132703187,-3.1,-0.806632513415865
2005-03,3.4056434456830145,0.3,-0.7094836888060683
2005-04,2.067974990164245,-0.6,-0.5661428288646643
2005-05,-0.06231717733711212,-0.8,-0.3863888771202395
2005-06,0.33292057833414346,0.4,-0.1825643346238268
2005-07,-3.4301263935396293,0.2,0.0016709763127542854
2005-08,-3.9190446964810612,-0.3,0.16676715550807633
2005-09,-4.8732483068823385,0.4,0.32819114688032336
2005-10,-5.967559697456267,1.2,0.46606776703434305
2005-12,-9.66651966998472,-0.0,0.6689977326341481
2006-01,-7.938304560152672,1.7,0.758321044061758
2006-02,-4.490093033607737,0.1,0.7664115126886586
2006-03,-5.4231781298612995,1.8,0.6970526872227794
2006-04,-5.514822166816518,1.1,0.5035695520823653
2006-05,-7.348096773934861,-0.5,0.22279876102247764
2006-06,-8.717408164508795,0.2,-0.06326321198930013
2006-07,-7.719754578355434,-0.6,-0.32734792072369495
2006-08,-5.813796737243454,-1.0,-0.5222534642401323
2006-09,-3.8402565347947877,-0.6,-0.6214222915363693
2006-11,-2.598748440141922,0.1,-0.5693913700794899
2006-12,-0.14174569467779508,-0.3,-0.48457116178780735
2007-01,3.818958635310736,-0.8,-0.38771115647910515
2007-03,5.526726588914748,0.2,-0.16399430184143654
2007-04,6.5206765755887925,-0.1,-0.0739605235186841
2007-05,7.438159145573185,-0.1,0.013244605348805238
2007-06,2.1068553562004517,0.5,0.11133041893670033
2007-07,0.5389188965919735,-0.3,0.22543172938638112
2007-08,-0.08700539720775971,0.4,0.39011217572789125
2007-09,-1.683523477715042,0.2,0.6001513743682013
2007-10,-4.014911875472581,0.7,0.8510776163803396
2007-11,-5.3202479229098305,0.9,1.1081210010073335
2007-12,-4.558978993568309,1.7,1.3250725099594054
2008-01,-5.463508589392657,1.8,1.439964863408059
2008-02,-5.571496423583918,2.6,1.4192191009040003
2008-05,-6.861029271866632,-0.1,0.8484546941890161
2008-07,-11.052224771728747,0.3,0.7832625283428559
2008-08,-4.734046849000874,1.0,0.8855712340874637
2008-10,-5.453893928224885,1.3,1.1434703822063945
2008-11,-5.472820666951313,1.3,1.2252894710550624
2009-01,-7.301645849563172,1.1,1.197336671520412
2009-03,-6.40454559443195,0.4,0.8689652381344863
2009-04,-6.784229747182829,0.8,0.6364591312785919
2009-05,-9.13029556429521,-0.1,0.39510483651138695
2009-06,-7.924932305686831,0.1,0.17593206362962072
2009-07,-7.526421115615598,0.2,-0.02751724413396711
2009-09,-8.159197911130684,0.3,-0.41884814715838053
2009-10,-8.431308152116317,-1.2,-0.5946122955162467
2009-11,-1.7747874037859543,-0.6,-0.6932160686496955
2009-12,-0.16594374956459376,-0.7,-0.6989706470141258
2010-01,5.864068280966508,-1.1,-0.589129186251086
2010-03,7.696403564586578,0.7,0.02933595641607628
2010-04,9.234214643682192,1.2,0.41818033978076175
2010-05,9.081146519712213,0.9,0.7725242339369671
2010-06,8.869581027845674,0.4,1.0985784069402929
2010-07,7.4189065959768445,1.8,1.4122056871946334
2010-08,6.705582714348339,1.8,1.676374763691785
2010-10,4.883685105529627,1.7,2.035023789258517
2010-11,4.396946466408379,1.3,2.1568579148420213
2010-12,4.963105480010108,2.9,2.2492147414118793
2011-01,6.346583287578663,2.3,2.2475111925420204
2011-02,7.262276888209291,2.7,2.1364395857394176
2011-03,6.597974479804755,2.5,1.904666524391727
2011-04,5.173260830925748,1.9,1.5835296174929798
2011-06,5.018868445236288,0.2,1.0027838795868542
2011-08,-0.10530321470209641,0.4,0.8551994327592396
2011-09,1.5530506482700688,1.0,0.9139400419804333
2011-10,6.831290632278918,0.8,1.0057570705426957
2011-11,6.957185821948058,1.1,1.0870910394507427
2012-01,7.869694326828638,1.1,0.9827322189258374
2012-03,9.848176246321358,0.7,0.5678513891090204
2012-04,4.658162862753227,-0.3,0.36094910773111855
2012-05,3.111589277991737,0.0,0.21120555873020017
2012-06,3.3829509086130134,0.4,0.11367722462894639
2012-08,-0.05239882117188144,-0.2,0.01320432503503938
2012-10,0.9149565280817538,0.3,0.013296135638101302
2012-11,3.107779066926221,0.3,0.02415776726862901
2012-12,4.494160165777924,-0.6,0.05798560791638447
2013-01,3.9175553554470652,-0.1,0.1529094260357312
2013-02,5.479247277604977,-0.2,0.2972384085535865
2013-03,4.489955654040986,1.5,0.4601322434909978
2013-05,5.2538959215908925,0.8,0.6463914528190591
2013-06,4.421775200230281,1.2,0.661998500224929
2013-07,6.221914334684844,0.8,0.6135490120842552
2013-08,4.632443753860948,0.2,0.5354053189964578
2013-09,2.7875023975410063,0.3,0.4760472284974868
2013-10,2.618556842247778,-0.1,0.458558722076707
2013-11,3.3082690473702145,0.7,0.49269404392449356
2013-12,2.552113596896584,0.1,0.5459151448796871
2014-01,1.8105332075762253,1.4,0.6013805247048787
2014-02,3.0811051162604186,0.1,0.6084854039016595
2014-03,4.791659529452315,0.9,0.5770939345100171
2014-04,4.175131568283136,0.8,0.4785693679182971
2014-05,2.9257479487761984,0.5,0.3087243777634481
2014-06,2.3405780672482144,0.2,0.08770934479694725
2014-07,-1.5249919721677165,-0.2,-0.14984256729770234
2014-08,-3.081311631492674,-0.7,-0.3607959028795338
2014-09,-5.22181480631,-0.7,-0.5058129678924674
2014-10,-8.39179389535672,-0.6,-0.5712395257477489
2014-11,-9.056127010687547,-0.9,-0.5581245655021254
2014-12,-9.61040103916607,-0.6,-0.46969472802571655
2015-01,-8.558190652739485,-0.8,-0.33506237684231677
2015-02,-7.285502614406131,0.2,-0.1932061770296521
2015-03,-7.17777137554182,0.7,-0.11830839459686676
2015-04,-5.98505949600973,-0.0,-0.1547789720188033
2015-05,-7.468216194775526,-0.7,-0.28506813776271644
2015-06,-7.220701204103699,0.6,-0.4799067478636654
2015-07,-6.423965158713017,-1.1,-0.7414429818090997
2015-08,-6.328707961519118,-1.4,-0.9900579081851357
2015-09,-6.506915029630946,-1.6,-1.1732813947949197
2015-11,-2.901789577524033,-0.5,-1.2901413536444597
2015-12,-0.5114806792265185,-0.6,-1.278118396293047
2016-01,-0.12709227657508884,-2.2,-1.217248366698978
2016-02,1.8136253864958813,-2.0,-1.039820707944408
2016-03,3.4325464525456493,0.1,-0.7525356971465222
2016-04,3.3768533143862705,-1.2,-0.434795339431884
2016-05,5.304130117242185,0.4,-0.1014503432212702
2016-06,5.42534044882363,0.6,0.17470971522556433
2016-07,4.263597456290789,0.4,0.35886348783782696
2016-08,3.3711203488558272,0.7,0.4483912568699395
2016-09,1.5225660987696863,1.2,0.44378803069384665
2016-10,0.6059613980260506,-0.3,0.36459983300662113
2016-11,-0.8960171483583013,-0.1,0.2876306573082811
2016-12,-1.9990963250194358,0.3,0.23936310744370476
2017-01,-1.4319344618462244,0.2,0.21692962437788726
2017-02,-1.2224509420046668,-0.1,0.2220538820949454
2017-03,0.8758596933842542,0.9,0.25517769716235794
2017-04,1.3160613358382447,-0.2,0.29235798852051176
2017-05,0.6964810725773724,0.3,0.3584755729621615
2017-06,-0.4909627715047939,0.4,0.4411314833263501
2017-07,-1.4854355078839439,0.8,0.5234991676917902
2017-08,-1.8408802759429304,0.5,0.5856377287871604
2017-09,-2.8017848027327283,0.6,0.6285420346415975
2017-12,0.6936654810670653,-0.1,0.5974888326575806
2018-01,4.749879483691689,1.1,0.5733800325903754
2018-02,5.623692563318279,-0.5,0.5391702481235088
2018-03,5.193659329516251,1.5,0.5137007472359152
2018-04,4.907253607711438,0.5,0.43713012545191565
2018-05,5.619683862663972,0.4,0.32429642681507254
2018-06,3.8448732089061224,0.1,0.1947980026961269
2018-07,1.9811609679801576,0.2,0.07396523871459747
2018-08,1.3136226843033543,-0.3,-0.020049283348166018
2018-09,0.9405272147635719,-0.9,-0.05955002966996981
2018-10,2.902044740444129,0.4,-0.0380384460202951
2018-11,3.0941334431088916,-0.1,-0.012652182004692534
2018-12,4.130398326002936,1.0,-0.007362006601618197
2019-01,6.028397187642506,-0.0,-0.05275238829195216
2019-02,8.051488451782312,-1.4,-0.10313354217818478
2019-03,10.748596668166078,0.3,-0.1088214399780781
2019-04,9.549742257965828,0.1,-0.11832666483368122
2019-05,9.573783307197916,-0.4,-0.14920513821124495
2019-06,10.614366633518587,0.5,-0.2024817795701433
2019-07,11.40699067133299,-0.4,-0.2981708991832936
2019-09,12.581028057241493,-1.2,-0.4917952289452355
2019-10,13.75165766235019,-0.4,-0.5158504798383098
2019-11,12.790977393423859,-0.8,-0.4804711313507992
2019-12,12.567315127363775,-0.6,-0.3820936146488927
2020-01,11.609442696015574,0.2,-0.24134807252314394
2020-02,11.242447879169712,-0.1,-0.09536382754269421
2020-03,10.268020251341406,0.1,0.05214727276315601
2020-04,10.079370041399779,0.2,0.19712234460366723
2020-05,10.507306748613054,0.4,0.33912176079117723
2020-06,9.456696942563532,0.4,0.4779237810698302
2020-08,4.855984854127695,1.1,0.7575865596212136
2020-09,5.103543154917704,0.9,0.8789226479331299
2020-10,4.135850504627074,0.5,0.9898386005077094
2020-11,2.641555133395119,0.7,1.0998444909023553
2020-12,3.553844805484093,1.8,1.1813613687835618
2021-01,6.033070126513898,1.9,1.1765353282296869
2021-02,8.06623304795955,1.5,1.0743538166735283
2021-03,8.792106462386094,0.4,0.9185827299341592
2021-04,9.951296428175102,0.3,0.7852165416644682
2021-05,11.751810115416639,0.5,0.7109842873913871
2021-06,9.73664813578186,0.4,0.6958759463743242
2021-07,3.977208214930738,1.4,0.7239064373781611
2021-09,1.0940818745151333,0.8,0.807024099150673
2021-11,-7.7612662795262795,1.0,0.9635884504091587
2021-12,-5.64179812736308,1.5,1.0573174913476557
2022-01,-5.818123557579729,0.5,1.146891888979579
2022-02,-5.284318406950175,1.1,1.2556799842155193
2022-03,-6.441273406814602,1.8,1.3580695176207083
2022-04,-7.641304392015856,1.7,1.4166606355448101
2022-05,-6.969082601823451,1.4,1.427515057602842
2022-06,-6.379355543702246,1.7,1.4081480606562695
2022-07,-6.277963150671949,0.8,1.3739915687484427
2022-08,-4.815353701045615,1.0,1.3625756083174736
2022-09,-3.4420487595026676,1.6,1.3679693862898519
2022-10,-0.6316273257161236,1.7,1.3567890354872327
2022-11,-0.1753780150283157,0.3,1.3132193102453726
2022-12,-0.45556879148497126,2.1,1.247431809646936
2023-02,-0.8992484875606643,1.4,0.8475726364315467
2023-03,-7.3029048068729825,0.2,0.5327702988070752
2023-04,-12.74715093540263,0.2,0.21156314517137426
2023-05,-15.57645408472539,-1.0,-0.07815536007086575
2023-06,-16.405674078724857,0.3,-0.29936727716138184
2023-07,-16.903402190224618,-0.3,-0.4848538161814682
2023-08,-15.751345166984562,-0.8,-0.6220139996122056
2023-09,-13.812243176622903,-1.3,-0.6842503057718146
2023-10,-12.564686561163603,-0.5,-0.6584417479306158
2023-11,-10.926530969984002,-0.8,-0.5780899515752352
2023-12,-9.651956269123545,-0.2,-0.4646998359951456
2024-01,-6.860345522486609,0.5,-0.35657864491715047
2024-02,-5.974702517785166,-1.4,-0.2719913907474359
2024-03,-5.213717911343874,0.4,-0.16434567001510936
2024-04,-3.1508965503706006,-0.2,-0.07245831040083617
2024-05,-2.161429865484087,0.5,0.007584323094110772
2024-07,-1.4050248151574063,-0.7,0.14644589617933937
2024-08,-1.2429179646477078,0.9,0.2630431892638558
2024-09,-0.7764359108593618,-0.1,0.38197811497442197
2024-10,-1.0564864687086608,0.5,0.5136264431912305
2024-11,0.40370748990614885,0.5,0.6318700909158852
2024-12,2.809521030297672,1.2,0.7095592241272183
