Year-Month,monthly_anomaly,Value,Smooth_Value
2000-03,2.095614936124116,1.3,0.9974780485570216
2000-05,4.119829174980519,0.4,0.7052965307330857
2000-06,1.6452821254396053,0.2,0.6062947623022049
2000-07,1.2132574915245165,-0.2,0.5998554901604137
2000-08,1.4356986832925058,0.7,0.6953137205770475
2000-11,-5.282032465319367,1.8,1.0866514544031807
2000-12,-0.612739468484877,0.8,1.1013832209937968
2001-01,1.449576139575335,1.0,1.047664582712588
2001-02,-0.5678806144551879,1.7,0.918777571991869
2001-03,3.0037898995223364,0.9,0.7043952103670074
2001-05,0.3153254828114548,-0.5,0.22925382366260705
2001-06,-2.2023353093810085,0.3,0.07658308652256224
2001-07,-0.5784658769617049,-0.2,-0.015433783977974048
2001-09,2.984217395820203,0.2,-0.006870112245616438
2001-11,1.9549503835875195,0.7,0.11316903361010809
2001-12,2.565939535767057,-0.8,0.1568477073525554
2002-02,6.089779211284509,1.1,0.20071278544683566
2002-05,-0.20825902809785418,-0.8,-0.1827389818089669
2002-07,3.3963679162042975,-0.5,-0.4538436404008915
2002-08,-3.734340682789379,-1.0,-0.557907683548359
2002-09,-4.395921439907916,-0.6,-0.6105062045001022
2002-12,-8.375363233725778,-1.1,-0.5543571368426496
2003-01,-5.338118699239776,-0.2,-0.45249899873151095
2003-02,-5.4703323968784225,-0.7,-0.3279610222680055
2003-03,1.06471849413726,0.3,-0.1886789119871837
2003-04,2.33152138569916,-0.1,-0.07075798282055792
2003-07,5.719509850263843,0.3,0.13020376716983972
2003-08,6.413318399957735,0.1,0.12182375246661391
2003-10,8.63552400644343,0.0,0.09269217135815833
2003-11,5.294329322657393,-0.3,0.10232425246318513
2003-12,2.4920268548261064,1.1,0.13114373855990422
2004-04,1.2440256218614583,-0.9,0.21016311525528858
2004-05,0.9742491973757388,1.0,0.20223054161656162
2004-06,0.460593120025081,0.8,0.13258027181395865
2004-07,-0.960044201351089,-0.5,0.0008209385774929912
2004-08,-4.440285954303261,-0.3,-0.14290392219614906
2004-09,-7.718293593925092,-0.3,-0.28637134627759137
2004-11,-13.689872193096448,-0.7,-0.5722532111509072
2004-12,-14.056869162018256,-0.8,-0.6911451868845325
2005-01,-11.762599785068305,0.3,-0.7713754587456078
2005-02,-10.178495575314145,-3.1,-0.806632513415865
2005-03,-7.644599295598103,0.3,-0.7094836888060683
2005-04,-5.16339126215036,-0.6,-0.5661428288646643
2005-05,-4.706307083105078,-0.8,-0.3863888771202395
2005-06,-4.130601026871061,0.4,-0.1825643346238268
2005-08,-0.4507902535987827,-0.3,0.16676715550807633
2005-09,3.565478395355484,0.4,0.32819114688032336
2005-10,6.27757258718079,1.2,0.46606776703434305
2005-11,6.711740110482973,-0.2,0.565958970983785
2006-01,9.031285124139238,1.7,0.758321044061758
2006-02,7.442232660251909,0.1,0.7664115126886586
2006-03,6.941827600325025,1.8,0.6970526872227794
2006-06,4.537038090023336,0.2,-0.06326321198930013
2006-07,3.157052394423902,-0.6,-0.32734792072369495
2006-08,1.0009818680825233,-1.0,-0.5222534642401323
2006-09,-1.6571447379683695,-0.6,-0.6214222915363693
2006-10,-2.2951177611657756,-1.3,-0.6344703027433165
2006-11,-2.0070725053957217,0.1,-0.5693913700794899
2007-01,-5.743844933455328,-0.8,-0.38771115647910515
2007-02,-3.303048706415878,-0.1,-0.27253769029479147
2007-03,-2.0868361377626297,0.2,-0.16399430184143654
2007-04,-0.9306052643068532,-0.1,-0.0739605235186841
2007-05,-2.1155016404291813,-0.1,0.013244605348805238
2007-08,1.5216073336913696,0.4,0.39011217572789125
2007-09,3.2000581030403317,0.2,0.6001513743682013
2007-10,2.1144718664626154,0.7,0.8510776163803396
2007-12,2.6725785834140154,1.7,1.3250725099594054
2008-01,3.45453021443545,1.8,1.439964863408059
2008-05,6.978658956395964,-0.1,0.8484546941890161
2008-06,6.24461476738404,0.6,0.7656351746905473
2008-08,5.2783749662844475,1.0,0.8855712340874637
2008-10,-0.07963242146445725,1.3,1.1434703822063945
2009-04,-12.49871571687226,0.8,0.6364591312785919
2009-05,1.8784368925859103,-0.1,0.39510483651138695
2009-08,2.680824040965031,-0.2,-0.22745047836656956
2009-09,2.7688488482607374,0.3,-0.41884814715838053
2009-12,-5.740734599933647,-0.7,-0.6989706470141258
2010-01,1.718301609294179,-1.1,-0.589129186251086
2010-04,3.420739818554888,1.2,0.41818033978076175
2010-07,11.275046557959751,1.8,1.4122056871946334
2010-08,11.106238677731719,1.8,1.676374763691785
2010-10,15.006359218650331,1.7,2.035023789258517
2010-11,15.470376678238726,1.3,2.1568579148420213
2011-01,13.395452480040547,2.3,2.2475111925420204
2011-02,12.183088689806334,2.7,2.1364395857394176
2011-03,11.18315355475164,2.5,1.904666524391727
2011-07,2.9512909289437257,1.0,0.8796109087076333
2011-08,1.65768834905091,0.4,0.8551994327592396
2011-11,-5.010552098099482,1.1,1.0870910394507427
2011-12,4.56470494463867,2.5,1.0988031974813124
2012-06,10.286448896694804,0.4,0.11367722462894639
2012-07,4.599875444049104,-0.0,0.04742877349213751
2013-01,5.900848984969471,-0.1,0.1529094260357312
2013-02,8.22672649733777,-0.2,0.2972384085535865
2013-03,8.590063287857806,1.5,0.4601322434909978
2013-05,7.9604060757073265,0.8,0.6463914528190591
2013-06,7.422039721274642,1.2,0.661998500224929
2013-07,2.743779648785225,0.8,0.6135490120842552
2013-08,-1.464456085151206,0.2,0.5354053189964578
