dates,nzd0321_Average_Value
1999-08-28 21:53:35+00:00,9.397172319476761
1999-09-29 21:53:40+00:00,5.270910280857352
1999-11-16 21:53:32+00:00,0.017586801930775265
1999-12-25 21:59:40+00:00,1.3210820403203762
2000-03-14 21:59:23+00:00,2.095614936124116
2000-05-01 21:59:06+00:00,2.2037405418011455
2000-05-26 21:52:36+00:00,6.035917808159893
2000-06-18 21:58:39+00:00,1.6452821254396053
2000-07-13 21:52:07+00:00,1.2132574915245165
2000-08-05 21:57:56+00:00,1.4356986832925058
2000-11-25 21:57:10+00:00,-5.282032465319367
2000-12-04 21:50:58+00:00,-0.612739468484877
2001-01-21 21:51:34+00:00,1.449576139575335
2001-02-06 21:51:02+00:00,-0.5678806144551879
2001-03-10 21:50:58+00:00,3.0037898995223364
2001-05-20 21:56:40+00:00,-0.7092435934988821
2001-05-29 21:50:25+00:00,1.3398945591217917
2001-06-14 21:50:14+00:00,-2.2939365301280485
2001-06-30 21:50:24+00:00,-2.1107340886339685
2001-07-07 21:56:12+00:00,-0.5784658769617049
2001-09-02 21:49:17+00:00,2.984217395820203
2001-11-05 21:49:02+00:00,1.9549503835875195
2001-12-30 21:55:25+00:00,2.565939535767057
2002-02-16 21:55:42+00:00,6.089779211284509
2002-05-07 21:55:39+00:00,-0.8716812842314505
2002-05-16 21:49:21+00:00,0.45516322803574216
2002-07-10 21:55:13+00:00,3.3963679162042975
2002-08-20 21:48:46+00:00,-3.734340682789379
2002-09-05 21:48:38+00:00,-4.395921439907916
2002-12-26 21:48:59+00:00,-8.375363233725778
2003-01-02 21:55:10+00:00,-5.338118699239776
2003-02-28 21:49:44+00:00,-5.4703323968784225
2003-03-07 21:55:34+00:00,0.2735131809529946
2003-03-16 21:49:22+00:00,0.5514782552014299
2003-03-23 21:55:28+00:00,2.3691640462573558
2003-04-01 21:49:22+00:00,2.33152138569916
2003-07-29 21:55:17+00:00,5.71870798526682
2003-07-30 21:37:21+00:00,5.720311715260865
2003-08-23 21:49:02+00:00,6.413318399957735
2003-10-26 21:49:02+00:00,8.63552400644343
2003-11-18 21:55:27+00:00,5.294329322657393
2003-12-21 21:39:18+00:00,2.4920268548261064
2004-04-18 21:46:37+00:00,1.2440256218614583
2004-05-20 21:47:32+00:00,0.9742491973757388
2004-06-30 21:42:34+00:00,0.460593120025081
2004-07-07 21:48:56+00:00,-0.6838900837635705
2004-07-08 21:49:38+00:00,-1.0830816778113002
2004-07-23 21:49:20+00:00,-0.9487964976181505
2004-07-24 21:49:33+00:00,-1.124408546211335
2004-08-08 21:49:38+00:00,-4.440285954303261
2004-09-18 21:44:34+00:00,-7.718293593925092
2004-11-20 21:55:49+00:00,-13.497174594061148
2004-11-29 21:50:09+00:00,-13.882569792131747
2004-12-23 21:46:52+00:00,-14.056869162018256
2005-01-15 21:52:57+00:00,-11.762599785068305
2005-02-01 21:50:07+00:00,-11.533048162833042
2005-02-08 21:56:22+00:00,-8.793763623671131
2005-02-17 21:50:16+00:00,-10.208674939438259
2005-03-12 21:56:32+00:00,-8.969022701743448
2005-03-13 21:47:59+00:00,-8.809490794953822
2005-03-20 21:53:49+00:00,-5.155284390097039
2005-04-05 21:53:54+00:00,-5.16339126215036
2005-05-08 21:50:15+00:00,-4.706307083105078
2005-06-01 21:48:06+00:00,-4.278287335783396
2005-06-24 21:54:25+00:00,-3.982914717958726
2005-08-03 21:56:13+00:00,-3.4971666826088326
2005-08-27 21:54:55+00:00,0.9881154329257943
2005-08-28 21:50:16+00:00,1.1566804888866902
2005-09-12 21:54:58+00:00,2.587949303220785
2005-09-20 21:55:54+00:00,3.7297532195867054
2005-09-28 21:54:56+00:00,4.378732663258962
2005-10-22 21:56:03+00:00,6.27757258718079
2005-11-07 21:56:15+00:00,5.634847085264956
2005-11-08 21:48:52+00:00,7.788633135700991
2006-01-03 21:50:25+00:00,8.881248575128168
2006-01-19 21:50:34+00:00,9.306976111886367
2006-01-26 21:56:48+00:00,9.137711288392968
2006-01-27 21:50:46+00:00,8.799204521149445
2006-02-27 21:56:55+00:00,7.442232660251909
2006-03-15 21:56:55+00:00,6.941827600325025
2006-06-04 21:53:28+00:00,4.2423057222150335
2006-06-19 21:56:48+00:00,4.442550081647829
2006-06-27 21:59:36+00:00,4.926258466207146
2006-07-22 21:53:46+00:00,3.157052394423902
2006-08-15 21:50:19+00:00,0.8938203093007088
2006-08-22 21:56:29+00:00,0.2588408406997211
2006-08-31 21:50:16+00:00,1.8502844542471402
2006-09-16 21:50:10+00:00,-1.6571447379683695
2006-10-26 21:55:17+00:00,-2.2951177611657756
2006-11-02 22:01:08+00:00,-1.2167137609195413
2006-11-26 21:56:52+00:00,-2.797431249871902
2007-01-29 21:57:09+00:00,-5.743844933455328
2007-02-07 21:51:02+00:00,-4.02254715583296
2007-02-23 21:51:07+00:00,-2.5835502569987967
2007-03-18 21:57:21+00:00,-2.0868361377626297
2007-04-28 21:51:07+00:00,-0.9306052643068532
2007-05-14 21:51:01+00:00,-2.1155016404291813
2007-08-18 21:51:03+00:00,1.5216073336913696
2007-09-10 21:56:39+00:00,1.172879246680127
2007-09-18 21:59:53+00:00,4.062853659354139
2007-09-19 21:50:26+00:00,4.36444140308673
2007-10-28 21:56:46+00:00,2.1144718664626154
2007-12-31 21:57:10+00:00,2.6725785834140154
2008-01-25 21:50:59+00:00,3.45453021443545
2008-05-16 21:50:38+00:00,6.978658956395964
2008-06-08 21:56:37+00:00,5.800542654018279
2008-06-17 21:50:21+00:00,6.688686880749802
2008-08-20 21:49:46+00:00,5.884992759883397
2008-08-27 21:55:53+00:00,4.671757172685497
2008-10-30 21:55:45+00:00,-0.07963242146445725
2009-04-01 21:51:19+00:00,-17.628934282174036
2009-04-17 21:51:00+00:00,-7.368497151570483
2009-05-03 21:51:03+00:00,1.8784368925859103
2009-08-07 21:50:50+00:00,2.680824040965031
2009-09-08 21:50:49+00:00,2.7688488482607374
2009-12-29 21:51:54+00:00,-5.740734599933647
2010-01-29 21:57:41+00:00,1.718301609294179
2010-04-04 21:52:51+00:00,3.420739818554888
2010-07-09 21:52:51+00:00,11.361454781595466
2010-07-25 21:52:52+00:00,11.188638334324038
2010-08-10 21:52:51+00:00,11.106238677731719
2010-10-04 21:59:05+00:00,13.777223041186533
2010-10-12 21:56:49+00:00,15.421253804335949
2010-10-29 21:53:09+00:00,15.820600810428514
2010-11-30 21:53:57+00:00,15.470376678238726
2011-01-09 21:50:34+00:00,14.826850009042076
2011-01-24 22:00:11+00:00,11.964054951039017
2011-02-17 21:56:48+00:00,12.183088689806334
2011-03-29 22:00:26+00:00,11.18315355475164
2011-07-19 22:00:20+00:00,2.9512909289437257
2011-08-20 22:00:13+00:00,1.65768834905091
2011-11-17 21:54:15+00:00,-5.010552098099482
2011-12-19 21:54:31+00:00,4.56470494463867
2012-06-03 22:01:11+00:00,14.425713606391264
2012-06-28 21:55:35+00:00,6.147184186998342
2012-07-05 22:01:28+00:00,4.599875444049104
2013-01-29 22:03:02+00:00,5.900848984969471
2013-02-07 21:56:52+00:00,8.22672649733777
2013-03-11 21:56:47+00:00,8.590063287857806
2013-05-14 21:56:55+00:00,8.38120382454477
2013-05-29 22:08:53+00:00,7.760256368262697
2013-05-30 21:56:48+00:00,7.739758034314513
2013-06-06 22:02:31+00:00,7.680429366176778
2013-06-23 22:02:34+00:00,7.163650076372505
2013-07-08 22:02:15+00:00,4.400778975363129
2013-07-25 22:02:37+00:00,1.0867803222073211
2013-08-02 21:56:18+00:00,0.49530504294269695
2013-08-17 22:08:51+00:00,-2.5937103020090535
2013-08-18 21:55:58+00:00,-2.294962996387261
2013-09-26 22:02:35+00:00,-4.109425779002204
2013-10-12 22:02:48+00:00,-5.801715014570758
2013-11-14 22:02:21+00:00,-3.4833782025261653
2013-11-22 21:56:52+00:00,-2.7045185637228157
2013-11-30 22:02:16+00:00,-3.8934244882371263
2014-01-16 22:03:26+00:00,-5.874932697692144
2014-01-24 22:07:57+00:00,-4.351966859831373
2014-02-02 22:01:41+00:00,-3.176584837692549
2014-02-18 22:01:51+00:00,-2.7395236853869833
2014-02-26 21:57:21+00:00,-2.2031984818453427
2014-03-06 22:01:13+00:00,-0.6548592272962932
2014-03-21 22:03:44+00:00,-0.4149250030704326
2014-04-30 22:06:34+00:00,1.3414468859579454
2014-05-01 21:57:52+00:00,1.252814722418243
2014-05-16 22:06:21+00:00,0.8683702972166788
2014-06-01 22:06:26+00:00,2.1358997690814747
2014-06-02 21:58:02+00:00,2.1600499746877784
2014-06-18 21:58:03+00:00,0.9555684272688264
2014-07-03 22:06:38+00:00,-0.15937186570133396
2014-07-20 21:58:36+00:00,1.0315089136981397
2014-07-27 22:04:26+00:00,1.8796909371371808
2014-08-04 22:06:50+00:00,1.406678813565447
2014-08-12 22:04:29+00:00,1.151104706522638
2014-08-13 22:00:42+00:00,0.16547681366570197
2014-08-28 22:04:27+00:00,1.716227813936717
2014-08-29 22:00:44+00:00,2.1315192076163307
2014-09-06 21:58:18+00:00,1.208284657116214
2014-09-29 22:04:40+00:00,1.1022330670206013
2014-09-30 22:00:48+00:00,1.7964674331168349
2014-10-08 21:58:35+00:00,0.489569496162608
2014-10-31 22:04:59+00:00,-0.35601377437377824
2014-11-08 22:07:04+00:00,0.0021311268478787955
2014-11-17 22:00:50+00:00,-2.4618256939885064
2014-11-25 21:58:57+00:00,-4.097483961521245
2015-01-19 22:05:22+00:00,-4.239137764912063
2015-01-27 22:06:47+00:00,-4.471571376087101
2015-01-28 21:59:18+00:00,-4.440754503814132
2015-03-17 22:00:02+00:00,-8.499349145360675
2015-04-18 21:59:52+00:00,-9.727651083173786
2015-05-12 21:59:40+00:00,-14.759458855574442
2015-05-28 22:00:07+00:00,-7.887768070505164
2015-06-05 22:00:36+00:00,-7.766525770128527
2015-06-13 21:59:55+00:00,-10.345332893317932
2015-06-21 22:00:39+00:00,-10.371648152720802
2015-07-07 22:00:45+00:00,-10.414416793073505
2015-08-08 22:00:52+00:00,-14.972509005694256
2015-08-16 22:00:22+00:00,-12.198427226137667
2015-09-24 22:06:49+00:00,-9.103675637360867
2015-09-25 22:01:01+00:00,-8.90680530418363
2015-10-02 22:06:46+00:00,-8.937013322513366
2015-10-18 22:07:06+00:00,-12.570117459463997
2015-12-13 22:06:57+00:00,-8.356050809314628
2015-12-30 22:02:02+00:00,-6.737978431408696
2016-01-30 22:06:53+00:00,-2.1292199694778207
2016-01-31 22:02:27+00:00,-0.09024731137056813
2016-03-02 22:06:43+00:00,2.2502466877503906
2016-03-11 22:00:30+00:00,2.7390446878506456
2016-04-12 22:00:15+00:00,3.1368309043075104
2016-04-20 22:02:57+00:00,6.392626133616544
2016-05-13 22:09:13+00:00,5.085892396541418
2016-05-21 22:06:26+00:00,2.2354422564407552
2016-05-29 22:09:19+00:00,1.1919342651004259
2016-06-06 22:06:31+00:00,1.7634124996554121
2016-06-07 22:03:11+00:00,2.3805945241538464
2016-06-23 22:03:13+00:00,2.4622562274236017
2016-06-30 22:09:23+00:00,2.309059324532493
2016-07-17 22:00:37+00:00,0.9220628319150087
2016-07-24 22:06:49+00:00,-1.0804729139513058
2016-08-01 22:09:26+00:00,-5.767341786834336
2016-08-09 22:06:51+00:00,-5.651869061921223
2016-08-10 22:03:16+00:00,-5.369976293621132
2016-08-17 22:09:27+00:00,-5.062842617999843
2016-08-18 22:00:44+00:00,-4.6987735411598095
2016-08-26 22:03:19+00:00,-5.486358667486366
2016-10-21 22:00:59+00:00,-9.044242433513467
2016-12-08 22:00:57+00:00,-10.459290378602114
2016-12-15 22:07:06+00:00,-11.309429430253553
2016-12-16 22:03:28+00:00,-11.42756421016283
2017-02-10 22:00:36+00:00,-7.232450728057537
2017-02-18 22:02:38+00:00,-8.663506928764258
2017-04-06 22:06:21+00:00,-7.725896680919001
2017-04-15 22:00:06+00:00,-7.943517413601116
2017-04-22 22:06:12+00:00,-7.048661571157847
2017-04-23 22:03:03+00:00,-6.1837485400103285
2017-05-24 22:06:22+00:00,-5.324207005376424
2017-05-25 22:03:34+00:00,-5.281006681411223
2017-06-02 22:00:16+00:00,-4.994179686711967
2017-06-17 22:09:27+00:00,-2.383722046508143
2017-07-04 22:00:26+00:00,-2.5851262526242493
2017-08-04 22:09:27+00:00,-2.4710509862856584
2017-08-13 22:03:39+00:00,-2.9330243360476627
2017-08-29 22:03:39+00:00,-3.076899822860553
