Year-Month,monthly_anomaly,Value,Smooth_Value
2010-03,7.897300325294605,0.7,0.01359964068467534
2010-05,2.03835707124284,0.9,0.8891734668229551
2010-11,-2.109726312300534,1.3,2.0680184359205867
2011-01,8.084403225878589,2.3,2.4604497365213556
2011-04,10.139165973057603,1.9,1.6051307332893405
2011-05,7.815529288783205,0.4,1.0169432921454769
2011-07,2.0779331060036883,1.0,0.5982844462097672
2011-09,0.526776914955817,1.0,0.8404190813216383
2012-04,-10.788473380099756,-0.3,0.18500898794159426
2012-06,-3.0908634852853214,0.4,0.05943381364569758
2012-07,-2.850937579525237,-0.0,0.03709016061034365
2012-08,-7.274681153588041,-0.2,0.0376923205491466
2012-09,-9.328120044094014,0.2,0.07841439070791689
2012-10,-7.921991831125415,0.3,0.07657435479577653
2013-02,-10.422133217974336,-0.2,0.2379575553192767
2013-04,1.3242100374696923,0.2,0.6957604779802276
2013-05,6.734571452368652,0.8,0.8064724511421395
2013-06,8.151353266303413,1.2,0.8216744786762366
2013-09,8.144386697608635,0.3,0.3096360433429728
2013-10,2.1731251885738154,-0.1,0.27471401207029705
2013-11,-1.57236402588902,0.7,0.38369459001891676
2013-12,-1.149503276526736,0.1,0.5124324723812641
2014-01,-1.8051480103702386,1.4,0.6696643459024141
2014-03,-2.5786891852095692,0.9,0.7183132235971011
2014-04,-1.1753932506621,0.8,0.6460853225546503
2014-05,-1.0624885984821406,0.5,0.4445705855486947
2014-07,-0.6581608475129487,-0.2,-0.1828188571475681
2014-08,-3.6464568522986665,-0.7,-0.47051392722209645
2014-10,-6.018529157566022,-0.6,-0.719986008161615
2014-12,-6.511478573613974,-0.6,-0.7411403614991183
