Year-Month,monthly_anomaly
1999-08,9.714892263664472
1999-09,8.650378521582333
1999-11,6.561364890318547
2000-02,5.859113986652786
2000-05,5.1557742165131755
2001-01,-2.655539563200836
2001-03,-4.225049724857787
2001-08,-6.603499997650877
2002-01,0.8693175269481384
2002-03,-1.191959174062361
2002-07,-2.1418392245280344
2002-08,-8.172530813725656
2002-09,-8.254449569585562
2002-11,-5.551797174426556
2003-01,-3.77373110242384
2003-08,-2.6373623504848513
2003-11,-0.5315501002617602
2003-12,4.022725286761687
2004-05,7.750805343970458
2004-07,-0.7059189272246442
2004-10,8.067216250730416
2004-11,5.727606396580142
2005-02,6.340332881252496
2005-03,6.798505661084489
2005-05,10.56293691450475
2005-07,8.749417705420822
2005-10,9.513395008535793
2006-02,0.2908086295100958
2006-05,-4.6953762788427005
2006-06,1.3885475988646838
2006-07,1.5342526127197895
2006-10,3.3021426404300027
2007-05,4.414365409871485
2007-08,1.1071292209030532
2007-11,-7.339827341863534
2008-05,-9.19703580145232
2008-08,-1.032357245821351
2009-01,-3.92180005908762
2009-02,1.330043536173718
2009-06,6.001303083974205
2009-07,3.5583221966941134
2009-08,1.054195997891721
2009-09,-3.302732993795217
2009-11,-2.2608429660850065
2010-01,-5.168706943916838
2010-02,-0.2094030322078022
2010-03,2.602572784642526
2010-06,1.8424601790279553
2010-07,1.0441157655162185
2011-01,3.2104186297215622
2011-03,7.024213726202451
2011-04,4.549350724634793
2011-05,0.6397389865808545
2011-07,-2.7764286193855323
2011-08,-2.5250603708014316
2012-01,-1.3607538051033312
2012-04,-17.510907193598612
2012-05,-15.707846604355975
2012-07,-12.455079435312772
2013-01,-0.46600124405839716
2013-02,-4.43801848474945
2013-03,-4.091550473665366
2013-04,-2.591989652679115
2013-05,-0.585994495937389
2013-06,-0.9821349337436348
2013-07,0.035868474071537634
2013-09,-0.5274856345962994
2013-10,-2.3405153578351716
2013-12,-2.1833918910045154
2014-01,-5.16293232079593
2014-04,1.4650613918631414
2014-05,1.2185368350876042
2014-09,-6.115677282464912
2014-12,-27.12521438783959
2015-01,-21.936928521085367
2015-02,-17.34288313455535
2015-03,-12.831729926810542
2015-04,-10.927849348055453
2015-05,-9.644004296773147
2015-07,-3.0235161242032795
2016-01,-4.518552892248499
2016-02,-3.025982416453377
2016-03,-0.35446924094702587
2016-04,1.9006393912630792
2016-05,1.9762176074198368
2016-07,-2.0755187986331407
2016-08,-2.3484697363826665
2016-09,-5.22546654843206
2016-11,-6.612540172530842
2017-05,3.1599832199714526
2017-06,-0.9480770329228201
2017-07,-1.1595133507633177
2018-01,6.743521864791754
2018-04,6.889875893754516
2018-05,5.60722517752459
2018-07,6.099724196921739
2018-08,2.529703216318886
2018-09,0.4279402190899085
2019-01,-9.471032555785618
2019-03,-2.270844232934741
2019-05,3.4714282316443166
2019-06,6.082578859164418
2019-08,12.98970508190287
2019-09,12.64690803804022
2019-11,12.54437959856119
2019-12,13.05119945529738
2020-01,11.2268834516862
2020-02,9.53379357251503
2020-06,9.174415704945037
2020-07,7.396712648428012
2020-08,5.618476537051734
2020-12,5.14399436414522
2021-01,8.001032298655044
2021-02,10.567738809360552
2021-05,6.7660823283752585
2021-06,3.879820616074086
2021-07,0.7486655465796361
2021-08,-3.113937243102076
2021-11,-5.546529274676736
2022-01,-6.919096577144587
2022-02,-5.702008597527794
2022-04,-3.4960933504945473
2022-05,-2.4115738168143936
2022-06,-1.5217026199779191
2022-07,0.1156308014036473
2022-08,0.6344520871862614
2022-09,0.3688493533804893
2023-01,-7.759377728091383
2023-02,-7.3512546591834
2023-03,-5.8604694194522144
2023-04,-3.150486951073931
2023-05,-4.177522311872448
2023-06,-4.694479992271708
2023-07,-3.6437128314864027
2023-08,-2.40820293540562
2023-09,-3.038305462662803
2023-10,-2.4462612401347577
2024-01,1.244198148908697
2024-02,1.9438309118451769
2024-05,-0.1227575618301207
2024-06,0.8974689506394748
2024-08,1.6082879700366206
2024-09,3.1887129838917256
2024-11,2.9074120032888744
2024-12,2.7507570171439757
2025-01,4.353394019915001
2025-02,6.004342030999085
2025-04,4.020478053167253
2025-05,6.341983067022359
2025-07,5.080122086419505
2025-08,0.1504478419661428
2025-11,-2.4345785649050424
2025-12,-1.2373674228612261
