Year-Month,nzd0273_Average_Value,month,climatology,monthly_anomaly,Value,Smooth_Value
1999-12,2.711603792053187,12,0.48714607315521297,2.2244577188979737,1.4,1.1083115097074054
2000-01,2.547805802106516,1,0.6940334416480918,1.8537723604584244,0.7,1.0774531994534327
2000-03,1.8905708342674827,3,0.5721969573047726,1.3183738769627102,1.3,0.9612908147056636
2000-07,1.5364651335408555,7,-2.0164529314649218,3.5529180650057772,-0.2,0.7392767465682785
2000-08,1.738820351435605,8,-1.2635831295039015,3.0024034809395066,0.7,0.7851727454020662
2000-11,3.292203685887113,11,-0.6759363920537484,3.9681400779408618,1.8,0.9653813866980567
2001-03,5.136429782124335,3,0.5721969573047726,4.5642328248195625,0.9,0.6538173859771462
2001-06,5.825549244994788,6,-2.0384592683687943,7.864008513363582,0.3,0.1992781268257798
2001-09,5.978069663907532,9,0.06175264510856352,5.916317018798969,0.2,0.058501222712516426
2001-10,5.496833868021244,10,-0.0566639543241094,5.553497822345353,-0.0,0.07082835097796525
2001-12,4.587897578488461,12,0.48714607315521297,4.100751505333248,-0.8,0.10192753523653371
2002-02,3.629809325987504,2,1.2005289399115497,2.429280386075954,1.1,0.08331566962614881
2002-05,2.7973108556505966,5,-0.6151094471899089,3.4124203028405056,-0.8,-0.19860610720091093
2002-08,2.339633013589826,8,-1.2635831295039015,3.6032161430937273,-1.0,-0.49202765683426775
2002-10,2.2488866161063252,10,-0.0566639543241094,2.3055505704304347,-0.4,-0.5560225206420238
2002-12,2.2365331876818346,12,0.48714607315521297,1.7493871145266215,-1.1,-0.4984701768771164
2003-01,2.222417932594773,1,0.6940334416480918,1.5283844909466813,-0.2,-0.4213229079850543
2003-02,2.248943936861221,2,1.2005289399115497,1.0484149969496714,-0.7,-0.32533669260795745
2003-03,2.3066691984530774,3,0.5721969573047726,1.7344722411483047,0.3,-0.2185973012700674
2003-04,2.175692395853628,4,-0.7540769174555352,2.929769313309163,-0.1,-0.119597818589849
2003-05,1.69939860069106,5,-0.6151094471899089,2.314508047880969,-0.3,-0.032425848594931674
2003-07,1.1456320060186567,7,-2.0164529314649218,3.1620849374835784,0.3,0.08483005731054587
2003-10,0.5745776742316208,10,-0.0566639543241094,0.6312416285557302,0.0,0.132756039017209
2003-11,-0.25120477688578846,11,-0.6759363920537484,0.42473161516796,-0.3,0.14780483419812823
2004-03,-2.9849885373834524,3,0.5721969573047726,-3.557185494688225,0.4,0.19001192471376877
2004-04,-6.577389922523419,4,-0.7540769174555352,-5.823313005067884,-0.9,0.16543778444243895
2004-05,-8.27746740422848,5,-0.6151094471899089,-7.662357957038571,1.0,0.12734686308388612
2004-06,-9.29250079784846,6,-2.0384592683687943,-7.254041529479665,0.8,0.052861715810397704
2004-07,-9.31648222746271,7,-2.0164529314649218,-7.300029295997788,-0.5,-0.05665473729140244
2004-08,-7.103066062609333,8,-1.2635831295039015,-5.839482933105431,-0.3,-0.1790857349074019
2004-09,-3.4208708106702637,9,0.06175264510856352,-3.4826234557788274,-0.3,-0.3046296619098383
2004-11,-0.49100915783021193,11,-0.6759363920537484,0.18492723422353652,-0.7,-0.539156160186873
2005-01,0.8459435026719901,1,0.6940334416480918,0.15191006102389837,0.3,-0.6759428609936717
2005-02,1.4797530113758843,2,1.2005289399115497,0.2792240714643346,-3.1,-0.6828874944854404
2005-03,0.8199903812703165,3,0.5721969573047726,0.24779342396554394,0.3,-0.6132941964344492
