Year-Month,nzd0315_Average_Value,month,climatology,monthly_anomaly,Value
1999-11,-4.875001539431807,11,-4.454903819782397,-0.42009771964940956,1.0
1999-12,9.087242499879418,12,-4.500570532585517,13.587813032464934,1.4
2000-01,17.12095719926833,1,4.141369917984232,12.979587281284097,0.7
2000-03,17.183791196217037,3,5.5177161702236575,11.66607502599338,1.3
2000-06,-22.95931247919583,6,-6.0278144125313124,-16.931498066664517,0.2
2000-07,4.013678836021315,7,-7.5598018483481315,11.573480684369446,-0.2
2000-08,-3.747322264634559,8,-3.8291795560832833,0.08185729144872411,0.7
2000-10,-9.898037654154376,10,-6.374687020074778,-3.5233506340795975,1.1
2000-11,2.000540691361697,11,-4.454903819782397,6.455444511144094,1.8
2000-12,12.746045380986432,12,-4.500570532585517,17.24661591357195,0.8
2001-02,5.302149080852825,2,3.4327091732331163,1.8694399076197086,1.7
2001-03,20.24136979506988,3,5.5177161702236575,14.723653624846222,0.9
2001-04,13.627160306962475,4,2.777401394623692,10.849758912338782,0.2
2001-05,-14.597323489337336,5,-4.338147545704978,-10.259175943632357,-0.5
2001-06,-15.97188439725836,6,-6.0278144125313124,-9.944069984727047,0.3
2001-07,10.67464537990382,7,-7.5598018483481315,18.234447228251952,-0.2
2001-09,14.012964237375293,9,-3.0471307102145517,17.060094947589846,0.2
2001-12,-9.424129073777925,12,-4.500570532585517,-4.923558541192408,-0.8
2002-02,20.558191199620996,2,3.4327091732331163,17.12548202638788,1.1
2002-03,-1.336666719858105,3,5.5177161702236575,-6.854382890081762,0.2
2002-05,-7.476189033553506,5,-4.338147545704978,-3.138041487848528,-0.8
2002-07,-6.738811546898885,7,-7.5598018483481315,0.8209903014492461,-0.5
2002-08,-4.345263297639347,8,-3.8291795560832833,-0.5160837415560637,-1.0
2002-09,-8.46776611626088,9,-3.0471307102145517,-5.420635406046328,-0.6
2002-10,5.437600877363519,10,-6.374687020074778,11.812287897438297,-0.4
2002-12,-21.49715162415645,12,-4.500570532585517,-16.996581091570935,-1.1
2003-01,11.256596186270066,1,4.141369917984232,7.115226268285834,-0.2
2003-03,9.630935435197715,3,5.5177161702236575,4.113219264974058,0.3
2003-07,5.854090543666706,7,-7.5598018483481315,13.413892392014837,0.3
2003-08,-6.395638542895167,8,-3.8291795560832833,-2.5664589868118837,0.1
2003-10,6.3367955163154726,10,-6.374687020074778,12.71148253639025,0.0
2003-11,8.212356676126461,11,-4.454903819782397,12.66726049590886,-0.3
2004-02,-26.768975016892004,2,3.4327091732331163,-30.20168419012512,1.2
2004-03,-0.6457738962681037,3,5.5177161702236575,-6.163490066491761,0.4
2004-04,-3.9689352527218564,4,2.777401394623692,-6.746336647345549,-0.9
2004-05,8.620874878473263,5,-4.338147545704978,12.95902242417824,1.0
2004-06,-23.584800722194384,6,-6.0278144125313124,-17.55698630966307,0.8
2004-07,-16.794285837504763,7,-7.5598018483481315,-9.234483989156631,-0.5
2004-08,-10.408995830852161,8,-3.8291795560832833,-6.579816274768878,-0.3
2004-09,-11.79692188656325,9,-3.0471307102145517,-8.7497911763487,-0.3
2004-11,-12.75016420858889,11,-4.454903819782397,-8.295260388806494,-0.7
2005-01,-0.43342020189508723,1,4.141369917984232,-4.574790119879319,0.3
2005-02,-8.771358662955864,2,3.4327091732331163,-12.20406783618898,-3.1
2005-03,-0.36120227459919146,3,5.5177161702236575,-5.878918444822849,0.3
2005-04,-5.529381218283073,4,2.777401394623692,-8.306782612906765,-0.6
2005-05,-1.6654898303329166,5,-4.338147545704978,2.6726577153720616,-0.8
2005-06,12.412783762028553,6,-6.0278144125313124,18.440598174559867,0.4
2005-07,-11.146937850844218,7,-7.5598018483481315,-3.587136002496086,0.2
2005-08,2.8677413683490056,8,-3.8291795560832833,6.696920924432289,-0.3
2005-09,4.580618102099155,9,-3.0471307102145517,7.6277488123137065,0.4
2005-10,19.236375439709697,10,-6.374687020074778,25.611062459784474,1.2
2005-11,28.2273633105374,11,-4.454903819782397,32.682267130319794,-0.2
2005-12,-13.645268772619076,12,-4.500570532585517,-9.14469824003356,-0.0
2006-01,-8.49416033241411,1,4.141369917984232,-12.635530250398341,1.7
2006-02,-7.020635737132139,2,3.4327091732331163,-10.453344910365255,0.1
2006-03,6.024345796976282,3,5.5177161702236575,0.5066296267526242,1.8
2006-06,2.804070743269071,6,-6.0278144125313124,8.831885155800384,0.2
2006-07,-12.96244568060857,7,-7.5598018483481315,-5.402643832260438,-0.6
2006-08,-5.026866375071162,8,-3.8291795560832833,-1.1976868189878784,-1.0
2006-09,-10.785084743395128,9,-3.0471307102145517,-7.737954033180577,-0.6
2006-11,-31.33129137045813,11,-4.454903819782397,-26.87638755067573,0.1
2006-12,-0.5273700755455533,12,-4.500570532585517,3.9732004570399635,-0.3
2007-02,10.268813996368735,2,3.4327091732331163,6.836104823135619,-0.1
2007-03,-5.670192608222745,3,5.5177161702236575,-11.187908778446403,0.2
2007-04,2.5953283943041825,4,2.777401394623692,-0.18207300031950968,-0.1
2007-05,-3.7612309864654256,5,-4.338147545704978,0.5769165592395527,-0.1
2007-06,-3.5004042680321685,6,-6.0278144125313124,2.527410144499144,0.5
2007-09,6.564747902420018,9,-3.0471307102145517,9.61187861263457,0.2
2007-10,-21.880665772546728,10,-6.374687020074778,-15.50597875247195,0.7
2007-11,12.304744428729373,11,-4.454903819782397,16.75964824851177,0.9
2007-12,1.9811613545295643,12,-4.500570532585517,6.481731887115081,1.7
2008-01,13.69165399730754,1,4.141369917984232,9.550284079323308,1.8
2008-05,14.567599219978732,5,-4.338147545704978,18.90574676568371,-0.1
2008-06,4.451281086264359,6,-6.0278144125313124,10.479095498795672,0.6
2008-07,-19.20504436859169,7,-7.5598018483481315,-11.645242520243558,0.3
2008-08,-8.031834008395183,8,-3.8291795560832833,-4.2026544523119,1.0
2008-09,-13.67332058643555,9,-3.0471307102145517,-10.626189876220998,1.2
