Year-Month,nzd0236_Average_Value,month,climatology,monthly_anomaly,Value
1999-10,8.670362771015771,10,-0.5555896416683397,9.22595241268411,1.0
2000-02,4.020823712698524,2,-3.8941790635722695,7.915002776270794,1.7
2000-03,5.824694788015353,3,-1.1084385089447113,6.933133296960063,1.3
2000-05,8.974763802564974,5,5.980257005629475,2.9945067969354993,0.4
2000-07,5.1932959853800735,7,4.077784796031953,1.1155111893481209,-0.2
2000-08,13.055551826502679,8,2.659116800260932,10.396435026241747,0.7
2000-09,12.323176433342157,9,-0.38550070784620366,12.70867714118836,0.9
2000-11,4.575567588887968,11,-3.398988150785022,7.97455573967299,1.8
2000-12,-2.543812229220458,12,-5.464327988768867,2.9205157595484086,0.8
2001-01,2.9261238376335523,1,-7.238436512505661,10.164560350139213,1.0
2001-03,5.584631194719941,3,-1.1084385089447113,6.693069703664653,0.9
2001-04,2.057208315645344,4,1.059827482498577,0.9973808331467668,0.2
2001-07,20.01400979753978,7,4.077784796031953,15.936225001507829,-0.2
2001-08,1.2290812885863796,8,2.659116800260932,-1.4300355116745522,-0.4
2001-09,4.893490510747827,9,-0.38550070784620366,5.27899121859403,0.2
2001-10,0.14483510953086443,10,-0.5555896416683397,0.7004247511992041,-0.0
2002-02,1.9846222024994957,2,-3.8941790635722695,5.878801266071765,1.1
2002-03,7.781687237440267,3,-1.1084385089447113,8.890125746384978,0.2
2002-04,-2.344930992413528,4,1.059827482498577,-3.404758474912105,-0.1
2002-05,17.567010423054217,5,5.980257005629475,11.586753417424742,-0.8
2002-06,11.362073230078803,6,5.899220786641726,5.462852443437077,0.2
2002-07,-15.08959530069672,7,4.077784796031953,-19.16738009672867,-0.5
2002-08,8.790478176235048,8,2.659116800260932,6.131361375974116,-1.0
2002-09,7.531805274050306,9,-0.38550070784620366,7.91730598189651,-0.6
2002-10,0.7951090852115456,10,-0.5555896416683397,1.3506987268798851,-0.4
2002-11,2.224546536202477,11,-3.398988150785022,5.623534686987499,-0.5
2003-01,-11.883676725981344,1,-7.238436512505661,-4.645240213475683,-0.2
2003-02,5.422275618347177,2,-3.8941790635722695,9.316454681919446,-0.7
2003-03,-8.81289546756469,3,-1.1084385089447113,-7.7044569586199785,0.3
2003-04,0.44396210257307445,4,1.059827482498577,-0.6158653799255025,-0.1
2003-05,7.600056290730021,5,5.980257005629475,1.6197992851005463,-0.3
2003-07,15.896264434393737,7,4.077784796031953,11.818479638361785,0.3
2003-08,-3.5524149810702856,8,2.659116800260932,-6.211531781331217,0.1
2003-11,-2.050358546107811,11,-3.398988150785022,1.3486296046772108,-0.3
2003-12,-3.9979509986089425,12,-5.464327988768867,1.4663769901599242,1.1
2004-01,-10.194136013102408,1,-7.238436512505661,-2.9556995005967472,-1.3
2004-02,-5.0248289079403055,2,-3.8941790635722695,-1.130649844368036,1.2
2004-03,-2.2529140104341376,3,-1.1084385089447113,-1.1444755014894263,0.4
2004-04,1.8382445422116362,4,1.059827482498577,0.7784170597130593,-0.9
2004-05,-1.9285463812432102,5,5.980257005629475,-7.908803386872685,1.0
2004-06,1.1666737684612807,6,5.899220786641726,-4.732547018180445,0.8
2004-08,7.489099049771611,8,2.659116800260932,4.82998224951068,-0.3
2004-09,3.573154417339096,9,-0.38550070784620366,3.9586551251852997,-0.3
2004-10,-3.041135721270008,10,-0.5555896416683397,-2.485546079601668,-0.1
2004-11,-10.575388963034873,11,-3.398988150785022,-7.1764008122498515,-0.7
2004-12,-15.266670342272251,12,-5.464327988768867,-9.802342353503384,-0.8
2005-01,-11.19663331826655,1,-7.238436512505661,-3.9581968057608883,0.3
2005-02,-8.836149633520828,2,-3.8941790635722695,-4.941970569948558,-3.1
2005-03,-3.496820399003103,3,-1.1084385089447113,-2.3883818900583917,0.3
2005-04,5.660524235025356,4,1.059827482498577,4.60069675252678,-0.6
